unit,indic_il,age,sex,geotime,date,value
PC,LI_R_MD60,TOTAL,M,MK,2008-01-01,
PC,LI_R_MD60,TOTAL,M,MK,2009-01-01,
PC,LI_R_MD60,TOTAL,M,MK,2010-01-01,27.5
PC,LI_R_MD60,TOTAL,M,MK,2011-01-01,26.6
PC,LI_R_MD60,TOTAL,M,MK,2012-01-01,26.9
PC,LI_R_MD60,TOTAL,M,MK,2013-01-01,24.6
PC,LI_R_MD60,TOTAL,M,MK,2014-01-01,22.3
PC,LI_R_MD60,TOTAL,M,MK,2015-01-01,21.5
PC,LI_R_MD60,TOTAL,M,MK,2016-01-01,22.1
PC,LI_R_MD60,TOTAL,M,MK,2017-01-01,
PC,LI_R_MD60,TOTAL,M,MT,2005-01-01,13.9
PC,LI_R_MD60,TOTAL,M,MT,2006-01-01,13.5
PC,LI_R_MD60,TOTAL,M,MT,2007-01-01,14.7
PC,LI_R_MD60,TOTAL,M,MT,2008-01-01,13.9
PC,LI_R_MD60,TOTAL,M,MT,2009-01-01,14.3
PC,LI_R_MD60,TOTAL,M,MT,2010-01-01,14.8
PC,LI_R_MD60,TOTAL,M,MT,2011-01-01,15.0
PC,LI_R_MD60,TOTAL,M,MT,2012-01-01,14.4
PC,LI_R_MD60,TOTAL,M,MT,2013-01-01,15.4
PC,LI_R_MD60,TOTAL,M,MT,2014-01-01,15.7
PC,LI_R_MD60,TOTAL,M,MT,2015-01-01,16.1
PC,LI_R_MD60,TOTAL,M,MT,2016-01-01,16.5
PC,LI_R_MD60,TOTAL,M,MT,2017-01-01,16.2
PC,LI_R_MD60,TOTAL,M,NL,2005-01-01,10.6
PC,LI_R_MD60,TOTAL,M,NL,2006-01-01,9.5
PC,LI_R_MD60,TOTAL,M,NL,2007-01-01,9.6
PC,LI_R_MD60,TOTAL,M,NL,2008-01-01,10.5
PC,LI_R_MD60,TOTAL,M,NL,2009-01-01,10.8
PC,LI_R_MD60,TOTAL,M,NL,2010-01-01,9.7
PC,LI_R_MD60,TOTAL,M,NL,2011-01-01,10.8
PC,LI_R_MD60,TOTAL,M,NL,2012-01-01,9.5
PC,LI_R_MD60,TOTAL,M,NL,2013-01-01,10.2
PC,LI_R_MD60,TOTAL,M,NL,2014-01-01,11.3
PC,LI_R_MD60,TOTAL,M,NL,2015-01-01,11.8
PC,LI_R_MD60,TOTAL,M,NL,2016-01-01,12.8
PC,LI_R_MD60,TOTAL,M,NL,2017-01-01,13.2
PC,LI_R_MD60,TOTAL,M,NO,2005-01-01,10.2
PC,LI_R_MD60,TOTAL,M,NO,2006-01-01,10.8
PC,LI_R_MD60,TOTAL,M,NO,2007-01-01,10.3
PC,LI_R_MD60,TOTAL,M,NO,2008-01-01,9.9
PC,LI_R_MD60,TOTAL,M,NO,2009-01-01,10.1
PC,LI_R_MD60,TOTAL,M,NO,2010-01-01,10.1
PC,LI_R_MD60,TOTAL,M,NO,2011-01-01,9.9
PC,LI_R_MD60,TOTAL,M,NO,2012-01-01,9.5
PC,LI_R_MD60,TOTAL,M,NO,2013-01-01,10.2
PC,LI_R_MD60,TOTAL,M,NO,2014-01-01,9.9
PC,LI_R_MD60,TOTAL,M,NO,2015-01-01,10.3
PC,LI_R_MD60,TOTAL,M,NO,2016-01-01,10.5
PC,LI_R_MD60,TOTAL,M,NO,2017-01-01,11.1
PC,LI_R_MD60,TOTAL,M,PL,2005-01-01,21.3
PC,LI_R_MD60,TOTAL,M,PL,2006-01-01,19.7
PC,LI_R_MD60,TOTAL,M,PL,2007-01-01,17.6
PC,LI_R_MD60,TOTAL,M,PL,2008-01-01,17.0
PC,LI_R_MD60,TOTAL,M,PL,2009-01-01,16.9
PC,LI_R_MD60,TOTAL,M,PL,2010-01-01,17.4
PC,LI_R_MD60,TOTAL,M,PL,2011-01-01,17.8
PC,LI_R_MD60,TOTAL,M,PL,2012-01-01,17.1
PC,LI_R_MD60,TOTAL,M,PL,2013-01-01,17.3
PC,LI_R_MD60,TOTAL,M,PL,2014-01-01,17.2
PC,LI_R_MD60,TOTAL,M,PL,2015-01-01,18.1
PC,LI_R_MD60,TOTAL,M,PL,2016-01-01,17.1
PC,LI_R_MD60,TOTAL,M,PL,2017-01-01,15.1
PC,LI_R_MD60,TOTAL,M,PT,2005-01-01,18.7
PC,LI_R_MD60,TOTAL,M,PT,2006-01-01,17.7
PC,LI_R_MD60,TOTAL,M,PT,2007-01-01,17.2
PC,LI_R_MD60,TOTAL,M,PT,2008-01-01,17.9
PC,LI_R_MD60,TOTAL,M,PT,2009-01-01,17.3
PC,LI_R_MD60,TOTAL,M,PT,2010-01-01,17.3
PC,LI_R_MD60,TOTAL,M,PT,2011-01-01,17.6
PC,LI_R_MD60,TOTAL,M,PT,2012-01-01,17.5
PC,LI_R_MD60,TOTAL,M,PT,2013-01-01,18.8
PC,LI_R_MD60,TOTAL,M,PT,2014-01-01,18.9
PC,LI_R_MD60,TOTAL,M,PT,2015-01-01,18.8
PC,LI_R_MD60,TOTAL,M,PT,2016-01-01,18.2
PC,LI_R_MD60,TOTAL,M,PT,2017-01-01,17.8
PC,LI_R_MD60,TOTAL,M,RO,2005-01-01,
PC,LI_R_MD60,TOTAL,M,RO,2006-01-01,
PC,LI_R_MD60,TOTAL,M,RO,2007-01-01,24.1
PC,LI_R_MD60,TOTAL,M,RO,2008-01-01,22.8
PC,LI_R_MD60,TOTAL,M,RO,2009-01-01,21.2
PC,LI_R_MD60,TOTAL,M,RO,2010-01-01,21.0
PC,LI_R_MD60,TOTAL,M,RO,2011-01-01,21.9
PC,LI_R_MD60,TOTAL,M,RO,2012-01-01,23.1
PC,LI_R_MD60,TOTAL,M,RO,2013-01-01,23.0
PC,LI_R_MD60,TOTAL,M,RO,2014-01-01,25.3
PC,LI_R_MD60,TOTAL,M,RO,2015-01-01,25.1
PC,LI_R_MD60,TOTAL,M,RO,2016-01-01,24.8
PC,LI_R_MD60,TOTAL,M,RO,2017-01-01,22.9
PC,LI_R_MD60,TOTAL,M,RS,2005-01-01,
PC,LI_R_MD60,TOTAL,M,RS,2006-01-01,
PC,LI_R_MD60,TOTAL,M,RS,2007-01-01,
PC,LI_R_MD60,TOTAL,M,RS,2008-01-01,
PC,LI_R_MD60,TOTAL,M,RS,2009-01-01,
PC,LI_R_MD60,TOTAL,M,RS,2010-01-01,
PC,LI_R_MD60,TOTAL,M,RS,2011-01-01,
PC,LI_R_MD60,TOTAL,M,RS,2012-01-01,
PC,LI_R_MD60,TOTAL,M,RS,2013-01-01,24.9
PC,LI_R_MD60,TOTAL,M,RS,2014-01-01,26.0
PC,LI_R_MD60,TOTAL,M,RS,2015-01-01,26.1
PC,LI_R_MD60,TOTAL,M,RS,2016-01-01,25.8
PC,LI_R_MD60,TOTAL,M,RS,2017-01-01,
PC,LI_R_MD60,TOTAL,M,SE,2005-01-01,9.0
PC,LI_R_MD60,TOTAL,M,SE,2006-01-01,12.3
PC,LI_R_MD60,TOTAL,M,SE,2007-01-01,10.5
PC,LI_R_MD60,TOTAL,M,SE,2008-01-01,12.9
PC,LI_R_MD60,TOTAL,M,SE,2009-01-01,13.6
PC,LI_R_MD60,TOTAL,M,SE,2010-01-01,13.9
PC,LI_R_MD60,TOTAL,M,SE,2011-01-01,14.2
PC,LI_R_MD60,TOTAL,M,SE,2012-01-01,14.4
PC,LI_R_MD60,TOTAL,M,SE,2013-01-01,14.7
PC,LI_R_MD60,TOTAL,M,SE,2014-01-01,14.8
PC,LI_R_MD60,TOTAL,M,SE,2015-01-01,15.3
PC,LI_R_MD60,TOTAL,M,SE,2016-01-01,15.2
PC,LI_R_MD60,TOTAL,M,SE,2017-01-01,15.4
PC,LI_R_MD60,TOTAL,M,SI,2005-01-01,10.6
PC,LI_R_MD60,TOTAL,M,SI,2006-01-01,10.3
PC,LI_R_MD60,TOTAL,M,SI,2007-01-01,10.0
PC,LI_R_MD60,TOTAL,M,SI,2008-01-01,11.0
PC,LI_R_MD60,TOTAL,M,SI,2009-01-01,9.8
PC,LI_R_MD60,TOTAL,M,SI,2010-01-01,11.3
PC,LI_R_MD60,TOTAL,M,SI,2011-01-01,12.2
PC,LI_R_MD60,TOTAL,M,SI,2012-01-01,12.5
PC,LI_R_MD60,TOTAL,M,SI,2013-01-01,13.5
PC,LI_R_MD60,TOTAL,M,SI,2014-01-01,13.7
PC,LI_R_MD60,TOTAL,M,SI,2015-01-01,13.0
PC,LI_R_MD60,TOTAL,M,SI,2016-01-01,12.5
PC,LI_R_MD60,TOTAL,M,SI,2017-01-01,12.0
PC,LI_R_MD60,TOTAL,M,SK,2005-01-01,13.2
PC,LI_R_MD60,TOTAL,M,SK,2006-01-01,11.8
PC,LI_R_MD60,TOTAL,M,SK,2007-01-01,9.9
PC,LI_R_MD60,TOTAL,M,SK,2008-01-01,10.1
PC,LI_R_MD60,TOTAL,M,SK,2009-01-01,10.1
PC,LI_R_MD60,TOTAL,M,SK,2010-01-01,11.7
PC,LI_R_MD60,TOTAL,M,SK,2011-01-01,12.8
PC,LI_R_MD60,TOTAL,M,SK,2012-01-01,13.2
PC,LI_R_MD60,TOTAL,M,SK,2013-01-01,12.8
PC,LI_R_MD60,TOTAL,M,SK,2014-01-01,12.7
PC,LI_R_MD60,TOTAL,M,SK,2015-01-01,12.1
PC,LI_R_MD60,TOTAL,M,SK,2016-01-01,12.7
PC,LI_R_MD60,TOTAL,M,SK,2017-01-01,12.4
PC,LI_R_MD60,TOTAL,M,TR,2005-01-01,
PC,LI_R_MD60,TOTAL,M,TR,2006-01-01,26.2
PC,LI_R_MD60,TOTAL,M,TR,2007-01-01,24.3
PC,LI_R_MD60,TOTAL,M,TR,2008-01-01,24.2
PC,LI_R_MD60,TOTAL,M,TR,2009-01-01,24.7
PC,LI_R_MD60,TOTAL,M,TR,2010-01-01,23.7
PC,LI_R_MD60,TOTAL,M,TR,2011-01-01,22.9
PC,LI_R_MD60,TOTAL,M,TR,2012-01-01,23.3
PC,LI_R_MD60,TOTAL,M,TR,2013-01-01,22.7
PC,LI_R_MD60,TOTAL,M,TR,2014-01-01,22.6
PC,LI_R_MD60,TOTAL,M,TR,2015-01-01,22.3
PC,LI_R_MD60,TOTAL,M,TR,2016-01-01,
PC,LI_R_MD60,TOTAL,M,TR,2017-01-01,
PC,LI_R_MD60,TOTAL,M,UK,2005-01-01,18.6
PC,LI_R_MD60,TOTAL,M,UK,2006-01-01,18.0
PC,LI_R_MD60,TOTAL,M,UK,2007-01-01,17.6
PC,LI_R_MD60,TOTAL,M,UK,2008-01-01,17.4
PC,LI_R_MD60,TOTAL,M,UK,2009-01-01,16.7
PC,LI_R_MD60,TOTAL,M,UK,2010-01-01,16.4
PC,LI_R_MD60,TOTAL,M,UK,2011-01-01,14.8
PC,LI_R_MD60,TOTAL,M,UK,2012-01-01,15.8
PC,LI_R_MD60,TOTAL,M,UK,2013-01-01,15.4
PC,LI_R_MD60,TOTAL,M,UK,2014-01-01,16.0
PC,LI_R_MD60,TOTAL,M,UK,2015-01-01,16.1
PC,LI_R_MD60,TOTAL,M,UK,2016-01-01,15.2
PC,LI_R_MD60,TOTAL,M,UK,2017-01-01,
PC,LI_R_MD60,TOTAL,T,AT,2005-01-01,12.6
PC,LI_R_MD60,TOTAL,T,AT,2006-01-01,12.6
PC,LI_R_MD60,TOTAL,T,AT,2007-01-01,12.0
PC,LI_R_MD60,TOTAL,T,AT,2008-01-01,15.2
PC,LI_R_MD60,TOTAL,T,AT,2009-01-01,14.5
PC,LI_R_MD60,TOTAL,T,AT,2010-01-01,14.7
PC,LI_R_MD60,TOTAL,T,AT,2011-01-01,14.5
PC,LI_R_MD60,TOTAL,T,AT,2012-01-01,14.4
PC,LI_R_MD60,TOTAL,T,AT,2013-01-01,14.4
PC,LI_R_MD60,TOTAL,T,AT,2014-01-01,14.1
PC,LI_R_MD60,TOTAL,T,AT,2015-01-01,13.9
PC,LI_R_MD60,TOTAL,T,AT,2016-01-01,14.1
PC,LI_R_MD60,TOTAL,T,AT,2017-01-01,14.4
PC,LI_R_MD60,TOTAL,T,BE,2005-01-01,14.8
PC,LI_R_MD60,TOTAL,T,BE,2006-01-01,14.7
PC,LI_R_MD60,TOTAL,T,BE,2007-01-01,15.2
PC,LI_R_MD60,TOTAL,T,BE,2008-01-01,14.7
PC,LI_R_MD60,TOTAL,T,BE,2009-01-01,14.6
PC,LI_R_MD60,TOTAL,T,BE,2010-01-01,14.6
PC,LI_R_MD60,TOTAL,T,BE,2011-01-01,15.3
PC,LI_R_MD60,TOTAL,T,BE,2012-01-01,15.3
PC,LI_R_MD60,TOTAL,T,BE,2013-01-01,15.1
PC,LI_R_MD60,TOTAL,T,BE,2014-01-01,15.5
PC,LI_R_MD60,TOTAL,T,BE,2015-01-01,14.9
PC,LI_R_MD60,TOTAL,T,BE,2016-01-01,15.5
PC,LI_R_MD60,TOTAL,T,BE,2017-01-01,15.9
PC,LI_R_MD60,TOTAL,T,BG,2005-01-01,
PC,LI_R_MD60,TOTAL,T,BG,2006-01-01,18.4
PC,LI_R_MD60,TOTAL,T,BG,2007-01-01,22.0
PC,LI_R_MD60,TOTAL,T,BG,2008-01-01,21.4
PC,LI_R_MD60,TOTAL,T,BG,2009-01-01,21.8
PC,LI_R_MD60,TOTAL,T,BG,2010-01-01,20.7
PC,LI_R_MD60,TOTAL,T,BG,2011-01-01,22.2
PC,LI_R_MD60,TOTAL,T,BG,2012-01-01,21.2
PC,LI_R_MD60,TOTAL,T,BG,2013-01-01,21.0
PC,LI_R_MD60,TOTAL,T,BG,2014-01-01,21.8
PC,LI_R_MD60,TOTAL,T,BG,2015-01-01,22.0
PC,LI_R_MD60,TOTAL,T,BG,2016-01-01,22.9
PC,LI_R_MD60,TOTAL,T,BG,2017-01-01,23.4
PC,LI_R_MD60,TOTAL,T,CH,2005-01-01,
PC,LI_R_MD60,TOTAL,T,CH,2006-01-01,
PC,LI_R_MD60,TOTAL,T,CH,2007-01-01,15.0
PC,LI_R_MD60,TOTAL,T,CH,2008-01-01,15.7
PC,LI_R_MD60,TOTAL,T,CH,2009-01-01,15.6
PC,LI_R_MD60,TOTAL,T,CH,2010-01-01,15.0
PC,LI_R_MD60,TOTAL,T,CH,2011-01-01,15.0
PC,LI_R_MD60,TOTAL,T,CH,2012-01-01,15.9
PC,LI_R_MD60,TOTAL,T,CH,2013-01-01,14.5
PC,LI_R_MD60,TOTAL,T,CH,2014-01-01,13.8
PC,LI_R_MD60,TOTAL,T,CH,2015-01-01,15.6
PC,LI_R_MD60,TOTAL,T,CH,2016-01-01,14.7
PC,LI_R_MD60,TOTAL,T,CH,2017-01-01,
PC,LI_R_MD60,TOTAL,T,CY,2005-01-01,16.1
PC,LI_R_MD60,TOTAL,T,CY,2006-01-01,15.6
PC,LI_R_MD60,TOTAL,T,CY,2007-01-01,15.5
PC,LI_R_MD60,TOTAL,T,CY,2008-01-01,15.9
PC,LI_R_MD60,TOTAL,T,CY,2009-01-01,15.8
PC,LI_R_MD60,TOTAL,T,CY,2010-01-01,15.6
PC,LI_R_MD60,TOTAL,T,CY,2011-01-01,14.8
PC,LI_R_MD60,TOTAL,T,CY,2012-01-01,14.7
PC,LI_R_MD60,TOTAL,T,CY,2013-01-01,15.3
PC,LI_R_MD60,TOTAL,T,CY,2014-01-01,14.4
PC,LI_R_MD60,TOTAL,T,CY,2015-01-01,16.2
PC,LI_R_MD60,TOTAL,T,CY,2016-01-01,16.1
PC,LI_R_MD60,TOTAL,T,CY,2017-01-01,15.7
PC,LI_R_MD60,TOTAL,T,CZ,2005-01-01,10.4
PC,LI_R_MD60,TOTAL,T,CZ,2006-01-01,9.9
PC,LI_R_MD60,TOTAL,T,CZ,2007-01-01,9.6
PC,LI_R_MD60,TOTAL,T,CZ,2008-01-01,9.0
PC,LI_R_MD60,TOTAL,T,CZ,2009-01-01,8.6
PC,LI_R_MD60,TOTAL,T,CZ,2010-01-01,9.0
PC,LI_R_MD60,TOTAL,T,CZ,2011-01-01,9.8
PC,LI_R_MD60,TOTAL,T,CZ,2012-01-01,9.6
PC,LI_R_MD60,TOTAL,T,CZ,2013-01-01,8.6
PC,LI_R_MD60,TOTAL,T,CZ,2014-01-01,9.7
PC,LI_R_MD60,TOTAL,T,CZ,2015-01-01,9.7
PC,LI_R_MD60,TOTAL,T,CZ,2016-01-01,9.7
PC,LI_R_MD60,TOTAL,T,CZ,2017-01-01,9.1
PC,LI_R_MD60,TOTAL,T,DE,2005-01-01,12.2
PC,LI_R_MD60,TOTAL,T,DE,2006-01-01,12.5
PC,LI_R_MD60,TOTAL,T,DE,2007-01-01,15.2
PC,LI_R_MD60,TOTAL,T,DE,2008-01-01,15.2
PC,LI_R_MD60,TOTAL,T,DE,2009-01-01,15.5
PC,LI_R_MD60,TOTAL,T,DE,2010-01-01,15.6
PC,LI_R_MD60,TOTAL,T,DE,2011-01-01,15.8
PC,LI_R_MD60,TOTAL,T,DE,2012-01-01,16.1
PC,LI_R_MD60,TOTAL,T,DE,2013-01-01,16.1
PC,LI_R_MD60,TOTAL,T,DE,2014-01-01,16.7
PC,LI_R_MD60,TOTAL,T,DE,2015-01-01,16.7
PC,LI_R_MD60,TOTAL,T,DE,2016-01-01,16.5
PC,LI_R_MD60,TOTAL,T,DE,2017-01-01,16.1
PC,LI_R_MD60,TOTAL,T,DK,2005-01-01,11.8
PC,LI_R_MD60,TOTAL,T,DK,2006-01-01,11.7
PC,LI_R_MD60,TOTAL,T,DK,2007-01-01,11.7
PC,LI_R_MD60,TOTAL,T,DK,2008-01-01,11.8
PC,LI_R_MD60,TOTAL,T,DK,2009-01-01,13.1
PC,LI_R_MD60,TOTAL,T,DK,2010-01-01,13.3
PC,LI_R_MD60,TOTAL,T,DK,2011-01-01,12.1
PC,LI_R_MD60,TOTAL,T,DK,2012-01-01,12.0
PC,LI_R_MD60,TOTAL,T,DK,2013-01-01,11.9
PC,LI_R_MD60,TOTAL,T,DK,2014-01-01,12.1
PC,LI_R_MD60,TOTAL,T,DK,2015-01-01,12.2
PC,LI_R_MD60,TOTAL,T,DK,2016-01-01,11.9
PC,LI_R_MD60,TOTAL,T,DK,2017-01-01,12.4
PC,LI_R_MD60,TOTAL,T,EA18,2005-01-01,15.4
PC,LI_R_MD60,TOTAL,T,EA18,2006-01-01,15.5
PC,LI_R_MD60,TOTAL,T,EA18,2007-01-01,16.1
PC,LI_R_MD60,TOTAL,T,EA18,2008-01-01,16.0
PC,LI_R_MD60,TOTAL,T,EA18,2009-01-01,16.1
PC,LI_R_MD60,TOTAL,T,EA18,2010-01-01,16.3
PC,LI_R_MD60,TOTAL,T,EA18,2011-01-01,16.8
PC,LI_R_MD60,TOTAL,T,EA18,2012-01-01,16.8
PC,LI_R_MD60,TOTAL,T,EA18,2013-01-01,16.7
PC,LI_R_MD60,TOTAL,T,EA18,2014-01-01,17.1
PC,LI_R_MD60,TOTAL,T,EA18,2015-01-01,17.2
PC,LI_R_MD60,TOTAL,T,EA18,2016-01-01,17.4
PC,LI_R_MD60,TOTAL,T,EA18,2017-01-01,17.0
PC,LI_R_MD60,TOTAL,T,EA19,2005-01-01,15.5
PC,LI_R_MD60,TOTAL,T,EA19,2006-01-01,15.6
PC,LI_R_MD60,TOTAL,T,EA19,2007-01-01,16.1
PC,LI_R_MD60,TOTAL,T,EA19,2008-01-01,16.1
PC,LI_R_MD60,TOTAL,T,EA19,2009-01-01,16.2
PC,LI_R_MD60,TOTAL,T,EA19,2010-01-01,16.3
PC,LI_R_MD60,TOTAL,T,EA19,2011-01-01,16.8
PC,LI_R_MD60,TOTAL,T,EA19,2012-01-01,16.9
PC,LI_R_MD60,TOTAL,T,EA19,2013-01-01,16.7
PC,LI_R_MD60,TOTAL,T,EA19,2014-01-01,17.1
PC,LI_R_MD60,TOTAL,T,EA19,2015-01-01,17.2
PC,LI_R_MD60,TOTAL,T,EA19,2016-01-01,17.4
PC,LI_R_MD60,TOTAL,T,EA19,2017-01-01,17.1
PC,LI_R_MD60,TOTAL,T,EE,2005-01-01,18.3
PC,LI_R_MD60,TOTAL,T,EE,2006-01-01,18.3
PC,LI_R_MD60,TOTAL,T,EE,2007-01-01,19.4
PC,LI_R_MD60,TOTAL,T,EE,2008-01-01,19.5
PC,LI_R_MD60,TOTAL,T,EE,2009-01-01,19.7
PC,LI_R_MD60,TOTAL,T,EE,2010-01-01,15.8
PC,LI_R_MD60,TOTAL,T,EE,2011-01-01,17.5
PC,LI_R_MD60,TOTAL,T,EE,2012-01-01,17.5
PC,LI_R_MD60,TOTAL,T,EE,2013-01-01,18.6
PC,LI_R_MD60,TOTAL,T,EE,2014-01-01,21.8
PC,LI_R_MD60,TOTAL,T,EE,2015-01-01,21.6
PC,LI_R_MD60,TOTAL,T,EE,2016-01-01,21.7
PC,LI_R_MD60,TOTAL,T,EE,2017-01-01,21.0
PC,LI_R_MD60,TOTAL,T,EL,2005-01-01,19.6
PC,LI_R_MD60,TOTAL,T,EL,2006-01-01,20.5
PC,LI_R_MD60,TOTAL,T,EL,2007-01-01,20.3
PC,LI_R_MD60,TOTAL,T,EL,2008-01-01,20.1
PC,LI_R_MD60,TOTAL,T,EL,2009-01-01,19.7
PC,LI_R_MD60,TOTAL,T,EL,2010-01-01,20.1
PC,LI_R_MD60,TOTAL,T,EL,2011-01-01,21.4
PC,LI_R_MD60,TOTAL,T,EL,2012-01-01,23.1
PC,LI_R_MD60,TOTAL,T,EL,2013-01-01,23.1
PC,LI_R_MD60,TOTAL,T,EL,2014-01-01,22.1
PC,LI_R_MD60,TOTAL,T,EL,2015-01-01,21.4
PC,LI_R_MD60,TOTAL,T,EL,2016-01-01,21.2
PC,LI_R_MD60,TOTAL,T,EL,2017-01-01,20.2
PC,LI_R_MD60,TOTAL,T,ES,2005-01-01,20.1
PC,LI_R_MD60,TOTAL,T,ES,2006-01-01,20.3
PC,LI_R_MD60,TOTAL,T,ES,2007-01-01,19.7
PC,LI_R_MD60,TOTAL,T,ES,2008-01-01,19.8
PC,LI_R_MD60,TOTAL,T,ES,2009-01-01,20.4
PC,LI_R_MD60,TOTAL,T,ES,2010-01-01,20.7
PC,LI_R_MD60,TOTAL,T,ES,2011-01-01,20.6
PC,LI_R_MD60,TOTAL,T,ES,2012-01-01,20.8
PC,LI_R_MD60,TOTAL,T,ES,2013-01-01,20.4
PC,LI_R_MD60,TOTAL,T,ES,2014-01-01,22.2
PC,LI_R_MD60,TOTAL,T,ES,2015-01-01,22.1
PC,LI_R_MD60,TOTAL,T,ES,2016-01-01,22.3
PC,LI_R_MD60,TOTAL,T,ES,2017-01-01,21.6
PC,LI_R_MD60,TOTAL,T,EU27,2005-01-01,16.5
PC,LI_R_MD60,TOTAL,T,EU27,2006-01-01,16.5
PC,LI_R_MD60,TOTAL,T,EU27,2007-01-01,16.6
PC,LI_R_MD60,TOTAL,T,EU27,2008-01-01,16.6
PC,LI_R_MD60,TOTAL,T,EU27,2009-01-01,16.4
PC,LI_R_MD60,TOTAL,T,EU27,2010-01-01,16.5
PC,LI_R_MD60,TOTAL,T,EU27,2011-01-01,16.8
PC,LI_R_MD60,TOTAL,T,EU27,2012-01-01,16.8
PC,LI_R_MD60,TOTAL,T,EU27,2013-01-01,16.7
PC,LI_R_MD60,TOTAL,T,EU27,2014-01-01,17.2
PC,LI_R_MD60,TOTAL,T,EU27,2015-01-01,17.3
PC,LI_R_MD60,TOTAL,T,EU27,2016-01-01,17.3
PC,LI_R_MD60,TOTAL,T,EU27,2017-01-01,16.9
PC,LI_R_MD60,TOTAL,T,EU28,2005-01-01,
PC,LI_R_MD60,TOTAL,T,EU28,2006-01-01,
PC,LI_R_MD60,TOTAL,T,EU28,2007-01-01,
PC,LI_R_MD60,TOTAL,T,EU28,2008-01-01,
PC,LI_R_MD60,TOTAL,T,EU28,2009-01-01,
PC,LI_R_MD60,TOTAL,T,EU28,2010-01-01,16.5
PC,LI_R_MD60,TOTAL,T,EU28,2011-01-01,16.9
PC,LI_R_MD60,TOTAL,T,EU28,2012-01-01,16.8
PC,LI_R_MD60,TOTAL,T,EU28,2013-01-01,16.7
PC,LI_R_MD60,TOTAL,T,EU28,2014-01-01,17.2
PC,LI_R_MD60,TOTAL,T,EU28,2015-01-01,17.3
PC,LI_R_MD60,TOTAL,T,EU28,2016-01-01,17.3
PC,LI_R_MD60,TOTAL,T,EU28,2017-01-01,16.9
PC,LI_R_MD60,TOTAL,T,FI,2005-01-01,11.7
PC,LI_R_MD60,TOTAL,T,FI,2006-01-01,12.6
PC,LI_R_MD60,TOTAL,T,FI,2007-01-01,13.0
PC,LI_R_MD60,TOTAL,T,FI,2008-01-01,13.6
PC,LI_R_MD60,TOTAL,T,FI,2009-01-01,13.8
PC,LI_R_MD60,TOTAL,T,FI,2010-01-01,13.1
PC,LI_R_MD60,TOTAL,T,FI,2011-01-01,13.7
PC,LI_R_MD60,TOTAL,T,FI,2012-01-01,13.2
PC,LI_R_MD60,TOTAL,T,FI,2013-01-01,11.8
PC,LI_R_MD60,TOTAL,T,FI,2014-01-01,12.8
PC,LI_R_MD60,TOTAL,T,FI,2015-01-01,12.4
PC,LI_R_MD60,TOTAL,T,FI,2016-01-01,11.6
PC,LI_R_MD60,TOTAL,T,FI,2017-01-01,11.5
PC,LI_R_MD60,TOTAL,T,FR,2005-01-01,13.0
PC,LI_R_MD60,TOTAL,T,FR,2006-01-01,13.2
PC,LI_R_MD60,TOTAL,T,FR,2007-01-01,13.1
PC,LI_R_MD60,TOTAL,T,FR,2008-01-01,12.5
PC,LI_R_MD60,TOTAL,T,FR,2009-01-01,12.9
PC,LI_R_MD60,TOTAL,T,FR,2010-01-01,13.3
PC,LI_R_MD60,TOTAL,T,FR,2011-01-01,14.0
PC,LI_R_MD60,TOTAL,T,FR,2012-01-01,14.1
PC,LI_R_MD60,TOTAL,T,FR,2013-01-01,13.7
PC,LI_R_MD60,TOTAL,T,FR,2014-01-01,13.3
PC,LI_R_MD60,TOTAL,T,FR,2015-01-01,13.6
PC,LI_R_MD60,TOTAL,T,FR,2016-01-01,13.6
PC,LI_R_MD60,TOTAL,T,FR,2017-01-01,13.3
PC,LI_R_MD60,TOTAL,T,HR,2005-01-01,
PC,LI_R_MD60,TOTAL,T,HR,2006-01-01,
PC,LI_R_MD60,TOTAL,T,HR,2007-01-01,
PC,LI_R_MD60,TOTAL,T,HR,2008-01-01,
PC,LI_R_MD60,TOTAL,T,HR,2009-01-01,
PC,LI_R_MD60,TOTAL,T,HR,2010-01-01,20.6
PC,LI_R_MD60,TOTAL,T,HR,2011-01-01,20.9
PC,LI_R_MD60,TOTAL,T,HR,2012-01-01,20.4
PC,LI_R_MD60,TOTAL,T,HR,2013-01-01,19.5
PC,LI_R_MD60,TOTAL,T,HR,2014-01-01,19.4
PC,LI_R_MD60,TOTAL,T,HR,2015-01-01,20.0
PC,LI_R_MD60,TOTAL,T,HR,2016-01-01,19.5
PC,LI_R_MD60,TOTAL,T,HR,2017-01-01,
PC,LI_R_MD60,TOTAL,T,HU,2005-01-01,13.5
PC,LI_R_MD60,TOTAL,T,HU,2006-01-01,15.9
PC,LI_R_MD60,TOTAL,T,HU,2007-01-01,12.3
PC,LI_R_MD60,TOTAL,T,HU,2008-01-01,12.4
PC,LI_R_MD60,TOTAL,T,HU,2009-01-01,12.4
PC,LI_R_MD60,TOTAL,T,HU,2010-01-01,12.3
PC,LI_R_MD60,TOTAL,T,HU,2011-01-01,14.1
PC,LI_R_MD60,TOTAL,T,HU,2012-01-01,14.3
PC,LI_R_MD60,TOTAL,T,HU,2013-01-01,15.0
PC,LI_R_MD60,TOTAL,T,HU,2014-01-01,15.0
PC,LI_R_MD60,TOTAL,T,HU,2015-01-01,14.9
PC,LI_R_MD60,TOTAL,T,HU,2016-01-01,14.5
