unit,co_nco,sector,finpos,na_item,geotime,date,value
MIO_NAC,CO,S12,LIAB,F2,FR,2011-01-01,3038587
MIO_NAC,CO,S12,LIAB,F2,FR,2012-01-01,3058541
MIO_NAC,CO,S12,LIAB,F2,FR,2013-01-01,3063146
MIO_NAC,CO,S12,LIAB,F2,FR,2014-01-01,3218575
MIO_NAC,CO,S12,LIAB,F2,FR,2015-01-01,3391495
MIO_NAC,CO,S12,LIAB,F2,FR,2016-01-01,3581809
MIO_NAC,CO,S12,LIAB,F2,FR,2017-01-01,3764944
MIO_NAC,CO,S12,LIAB,F2,HR,1995-01-01,
MIO_NAC,CO,S12,LIAB,F2,HR,1996-01-01,
MIO_NAC,CO,S12,LIAB,F2,HR,1997-01-01,
MIO_NAC,CO,S12,LIAB,F2,HR,1998-01-01,
MIO_NAC,CO,S12,LIAB,F2,HR,1999-01-01,
MIO_NAC,CO,S12,LIAB,F2,HR,2000-01-01,
MIO_NAC,CO,S12,LIAB,F2,HR,2001-01-01,153378
MIO_NAC,CO,S12,LIAB,F2,HR,2002-01-01,182896
MIO_NAC,CO,S12,LIAB,F2,HR,2003-01-01,221075
MIO_NAC,CO,S12,LIAB,F2,HR,2004-01-01,248367
MIO_NAC,CO,S12,LIAB,F2,HR,2005-01-01,283877
MIO_NAC,CO,S12,LIAB,F2,HR,2006-01-01,328446
MIO_NAC,CO,S12,LIAB,F2,HR,2007-01-01,353012
MIO_NAC,CO,S12,LIAB,F2,HR,2008-01-01,366154
MIO_NAC,CO,S12,LIAB,F2,HR,2009-01-01,385093
MIO_NAC,CO,S12,LIAB,F2,HR,2010-01-01,397465
MIO_NAC,CO,S12,LIAB,F2,HR,2011-01-01,411075
MIO_NAC,CO,S12,LIAB,F2,HR,2012-01-01,403284
MIO_NAC,CO,S12,LIAB,F2,HR,2013-01-01,419028
MIO_NAC,CO,S12,LIAB,F2,HR,2014-01-01,414314
MIO_NAC,CO,S12,LIAB,F2,HR,2015-01-01,417143
MIO_NAC,CO,S12,LIAB,F2,HR,2016-01-01,416413
MIO_NAC,CO,S12,LIAB,F2,HR,2017-01-01,438397
MIO_NAC,CO,S12,LIAB,F2,HU,1995-01-01,3752923
MIO_NAC,CO,S12,LIAB,F2,HU,1996-01-01,4284468
MIO_NAC,CO,S12,LIAB,F2,HU,1997-01-01,5051561
MIO_NAC,CO,S12,LIAB,F2,HU,1998-01-01,5666935
MIO_NAC,CO,S12,LIAB,F2,HU,1999-01-01,6882083
MIO_NAC,CO,S12,LIAB,F2,HU,2000-01-01,7798551
MIO_NAC,CO,S12,LIAB,F2,HU,2001-01-01,8710592
MIO_NAC,CO,S12,LIAB,F2,HU,2002-01-01,8885429
MIO_NAC,CO,S12,LIAB,F2,HU,2003-01-01,10600528
MIO_NAC,CO,S12,LIAB,F2,HU,2004-01-01,11343956
MIO_NAC,CO,S12,LIAB,F2,HU,2005-01-01,13224089
MIO_NAC,CO,S12,LIAB,F2,HU,2006-01-01,15177064
MIO_NAC,CO,S12,LIAB,F2,HU,2007-01-01,17020067
MIO_NAC,CO,S12,LIAB,F2,HU,2008-01-01,21870229
MIO_NAC,CO,S12,LIAB,F2,HU,2009-01-01,21555577
MIO_NAC,CO,S12,LIAB,F2,HU,2010-01-01,22474092
MIO_NAC,CO,S12,LIAB,F2,HU,2011-01-01,23530378
MIO_NAC,CO,S12,LIAB,F2,HU,2012-01-01,20966973
MIO_NAC,CO,S12,LIAB,F2,HU,2013-01-01,20188932
MIO_NAC,CO,S12,LIAB,F2,HU,2014-01-01,21672169
MIO_NAC,CO,S12,LIAB,F2,HU,2015-01-01,22384290
MIO_NAC,CO,S12,LIAB,F2,HU,2016-01-01,24646955
MIO_NAC,CO,S12,LIAB,F2,HU,2017-01-01,26753390
MIO_NAC,CO,S12,LIAB,F2,IE,1995-01-01,
MIO_NAC,CO,S12,LIAB,F2,IE,1996-01-01,
MIO_NAC,CO,S12,LIAB,F2,IE,1997-01-01,
MIO_NAC,CO,S12,LIAB,F2,IE,1998-01-01,
MIO_NAC,CO,S12,LIAB,F2,IE,1999-01-01,
MIO_NAC,CO,S12,LIAB,F2,IE,2000-01-01,
MIO_NAC,CO,S12,LIAB,F2,IE,2001-01-01,315778
MIO_NAC,CO,S12,LIAB,F2,IE,2002-01-01,357159
MIO_NAC,CO,S12,LIAB,F2,IE,2003-01-01,404114
MIO_NAC,CO,S12,LIAB,F2,IE,2004-01-01,466679
MIO_NAC,CO,S12,LIAB,F2,IE,2005-01-01,587230
MIO_NAC,CO,S12,LIAB,F2,IE,2006-01-01,705779
MIO_NAC,CO,S12,LIAB,F2,IE,2007-01-01,841448
MIO_NAC,CO,S12,LIAB,F2,IE,2008-01-01,1030297
MIO_NAC,CO,S12,LIAB,F2,IE,2009-01-01,944733
MIO_NAC,CO,S12,LIAB,F2,IE,2010-01-01,906352
MIO_NAC,CO,S12,LIAB,F2,IE,2011-01-01,745245
MIO_NAC,CO,S12,LIAB,F2,IE,2012-01-01,617210
MIO_NAC,CO,S12,LIAB,F2,IE,2013-01-01,530597
MIO_NAC,CO,S12,LIAB,F2,IE,2014-01-01,463764
MIO_NAC,CO,S12,LIAB,F2,IE,2015-01-01,422934
MIO_NAC,CO,S12,LIAB,F2,IE,2016-01-01,433692
MIO_NAC,CO,S12,LIAB,F2,IE,2017-01-01,414746
MIO_NAC,CO,S12,LIAB,F2,IT,1995-01-01,845600
MIO_NAC,CO,S12,LIAB,F2,IT,1996-01-01,852889
MIO_NAC,CO,S12,LIAB,F2,IT,1997-01-01,845220
MIO_NAC,CO,S12,LIAB,F2,IT,1998-01-01,809964
MIO_NAC,CO,S12,LIAB,F2,IT,1999-01-01,852070
MIO_NAC,CO,S12,LIAB,F2,IT,2000-01-01,892135
MIO_NAC,CO,S12,LIAB,F2,IT,2001-01-01,910153
MIO_NAC,CO,S12,LIAB,F2,IT,2002-01-01,920351
MIO_NAC,CO,S12,LIAB,F2,IT,2003-01-01,1036640
MIO_NAC,CO,S12,LIAB,F2,IT,2004-01-01,1110808
MIO_NAC,CO,S12,LIAB,F2,IT,2005-01-01,1231430
MIO_NAC,CO,S12,LIAB,F2,IT,2006-01-01,1392039
MIO_NAC,CO,S12,LIAB,F2,IT,2007-01-01,1522913
MIO_NAC,CO,S12,LIAB,F2,IT,2008-01-01,1560841
MIO_NAC,CO,S12,LIAB,F2,IT,2009-01-01,1578818
MIO_NAC,CO,S12,LIAB,F2,IT,2010-01-01,1622075
MIO_NAC,CO,S12,LIAB,F2,IT,2011-01-01,1741790
MIO_NAC,CO,S12,LIAB,F2,IT,2012-01-01,1835198
MIO_NAC,CO,S12,LIAB,F2,IT,2013-01-01,1903944
MIO_NAC,CO,S12,LIAB,F2,IT,2014-01-01,1928577
MIO_NAC,CO,S12,LIAB,F2,IT,2015-01-01,2027817
MIO_NAC,CO,S12,LIAB,F2,IT,2016-01-01,2199368
MIO_NAC,CO,S12,LIAB,F2,IT,2017-01-01,2321632
MIO_NAC,CO,S12,LIAB,F2,LT,1995-01-01,2083
MIO_NAC,CO,S12,LIAB,F2,LT,1996-01-01,2121
MIO_NAC,CO,S12,LIAB,F2,LT,1997-01-01,2847
MIO_NAC,CO,S12,LIAB,F2,LT,1998-01-01,3290
MIO_NAC,CO,S12,LIAB,F2,LT,1999-01-01,3288
MIO_NAC,CO,S12,LIAB,F2,LT,2000-01-01,3739
MIO_NAC,CO,S12,LIAB,F2,LT,2001-01-01,4482
MIO_NAC,CO,S12,LIAB,F2,LT,2002-01-01,5240
MIO_NAC,CO,S12,LIAB,F2,LT,2003-01-01,7574
MIO_NAC,CO,S12,LIAB,F2,LT,2004-01-01,9077
MIO_NAC,CO,S12,LIAB,F2,LT,2005-01-01,13406
MIO_NAC,CO,S12,LIAB,F2,LT,2006-01-01,17938
MIO_NAC,CO,S12,LIAB,F2,LT,2007-01-01,23582
MIO_NAC,CO,S12,LIAB,F2,LT,2008-01-01,25444
MIO_NAC,CO,S12,LIAB,F2,LT,2009-01-01,24340
MIO_NAC,CO,S12,LIAB,F2,LT,2010-01-01,24202
MIO_NAC,CO,S12,LIAB,F2,LT,2011-01-01,23499
MIO_NAC,CO,S12,LIAB,F2,LT,2012-01-01,24155
MIO_NAC,CO,S12,LIAB,F2,LT,2013-01-01,23560
MIO_NAC,CO,S12,LIAB,F2,LT,2014-01-01,23805
MIO_NAC,CO,S12,LIAB,F2,LT,2015-01-01,27175
MIO_NAC,CO,S12,LIAB,F2,LT,2016-01-01,33305
MIO_NAC,CO,S12,LIAB,F2,LT,2017-01-01,36233
MIO_NAC,CO,S12,LIAB,F2,LU,1995-01-01,
MIO_NAC,CO,S12,LIAB,F2,LU,1996-01-01,
MIO_NAC,CO,S12,LIAB,F2,LU,1997-01-01,
MIO_NAC,CO,S12,LIAB,F2,LU,1998-01-01,
MIO_NAC,CO,S12,LIAB,F2,LU,1999-01-01,347995
MIO_NAC,CO,S12,LIAB,F2,LU,2000-01-01,377473
MIO_NAC,CO,S12,LIAB,F2,LU,2001-01-01,415734
MIO_NAC,CO,S12,LIAB,F2,LU,2002-01-01,394793
MIO_NAC,CO,S12,LIAB,F2,LU,2003-01-01,413072
MIO_NAC,CO,S12,LIAB,F2,LU,2004-01-01,425758
MIO_NAC,CO,S12,LIAB,F2,LU,2005-01-01,483715
MIO_NAC,CO,S12,LIAB,F2,LU,2006-01-01,518088
MIO_NAC,CO,S12,LIAB,F2,LU,2007-01-01,559080
MIO_NAC,CO,S12,LIAB,F2,LU,2008-01-01,565034
MIO_NAC,CO,S12,LIAB,F2,LU,2009-01-01,518238
MIO_NAC,CO,S12,LIAB,F2,LU,2010-01-01,527410
MIO_NAC,CO,S12,LIAB,F2,LU,2011-01-01,566379
MIO_NAC,CO,S12,LIAB,F2,LU,2012-01-01,528209
MIO_NAC,CO,S12,LIAB,F2,LU,2013-01-01,513511
MIO_NAC,CO,S12,LIAB,F2,LU,2014-01-01,522286
MIO_NAC,CO,S12,LIAB,F2,LU,2015-01-01,516307
MIO_NAC,CO,S12,LIAB,F2,LU,2016-01-01,522038
MIO_NAC,CO,S12,LIAB,F2,LU,2017-01-01,517767
MIO_NAC,CO,S12,LIAB,F2,LV,1995-01-01,1008
MIO_NAC,CO,S12,LIAB,F2,LV,1996-01-01,1402
MIO_NAC,CO,S12,LIAB,F2,LV,1997-01-01,2187
MIO_NAC,CO,S12,LIAB,F2,LV,1998-01-01,2207
MIO_NAC,CO,S12,LIAB,F2,LV,1999-01-01,2648
MIO_NAC,CO,S12,LIAB,F2,LV,2000-01-01,3580
MIO_NAC,CO,S12,LIAB,F2,LV,2001-01-01,4654
MIO_NAC,CO,S12,LIAB,F2,LV,2002-01-01,5720
MIO_NAC,CO,S12,LIAB,F2,LV,2003-01-01,7101
MIO_NAC,CO,S12,LIAB,F2,LV,2004-01-01,9079
MIO_NAC,CO,S12,LIAB,F2,LV,2005-01-01,11197
MIO_NAC,CO,S12,LIAB,F2,LV,2006-01-01,14936
MIO_NAC,CO,S12,LIAB,F2,LV,2007-01-01,19148
MIO_NAC,CO,S12,LIAB,F2,LV,2008-01-01,17608
MIO_NAC,CO,S12,LIAB,F2,LV,2009-01-01,15005
MIO_NAC,CO,S12,LIAB,F2,LV,2010-01-01,18345
MIO_NAC,CO,S12,LIAB,F2,LV,2011-01-01,17850
MIO_NAC,CO,S12,LIAB,F2,LV,2012-01-01,20614
MIO_NAC,CO,S12,LIAB,F2,LV,2013-01-01,21225
MIO_NAC,CO,S12,LIAB,F2,LV,2014-01-01,29157
MIO_NAC,CO,S12,LIAB,F2,LV,2015-01-01,30281
MIO_NAC,CO,S12,LIAB,F2,LV,2016-01-01,32704
MIO_NAC,CO,S12,LIAB,F2,LV,2017-01-01,32912
MIO_NAC,CO,S12,LIAB,F2,MT,1995-01-01,4852
MIO_NAC,CO,S12,LIAB,F2,MT,1996-01-01,5667
MIO_NAC,CO,S12,LIAB,F2,MT,1997-01-01,6638
MIO_NAC,CO,S12,LIAB,F2,MT,1998-01-01,8708
MIO_NAC,CO,S12,LIAB,F2,MT,1999-01-01,10358
MIO_NAC,CO,S12,LIAB,F2,MT,2000-01-01,11220
MIO_NAC,CO,S12,LIAB,F2,MT,2001-01-01,11061
MIO_NAC,CO,S12,LIAB,F2,MT,2002-01-01,12860
MIO_NAC,CO,S12,LIAB,F2,MT,2003-01-01,14538
MIO_NAC,CO,S12,LIAB,F2,MT,2004-01-01,16272
MIO_NAC,CO,S12,LIAB,F2,MT,2005-01-01,21674
MIO_NAC,CO,S12,LIAB,F2,MT,2006-01-01,21001
MIO_NAC,CO,S12,LIAB,F2,MT,2007-01-01,25712
MIO_NAC,CO,S12,LIAB,F2,MT,2008-01-01,32355
MIO_NAC,CO,S12,LIAB,F2,MT,2009-01-01,30792
MIO_NAC,CO,S12,LIAB,F2,MT,2010-01-01,39088
MIO_NAC,CO,S12,LIAB,F2,MT,2011-01-01,40073
MIO_NAC,CO,S12,LIAB,F2,MT,2012-01-01,41057
MIO_NAC,CO,S12,LIAB,F2,MT,2013-01-01,41793
MIO_NAC,CO,S12,LIAB,F2,MT,2014-01-01,47632
MIO_NAC,CO,S12,LIAB,F2,MT,2015-01-01,42501
MIO_NAC,CO,S12,LIAB,F2,MT,2016-01-01,40750
MIO_NAC,CO,S12,LIAB,F2,MT,2017-01-01,42338
MIO_NAC,CO,S12,LIAB,F2,NL,1995-01-01,321883
MIO_NAC,CO,S12,LIAB,F2,NL,1996-01-01,357631
MIO_NAC,CO,S12,LIAB,F2,NL,1997-01-01,416226
MIO_NAC,CO,S12,LIAB,F2,NL,1998-01-01,531268
MIO_NAC,CO,S12,LIAB,F2,NL,1999-01-01,567925
MIO_NAC,CO,S12,LIAB,F2,NL,2000-01-01,600770
MIO_NAC,CO,S12,LIAB,F2,NL,2001-01-01,694834
MIO_NAC,CO,S12,LIAB,F2,NL,2002-01-01,742246
MIO_NAC,CO,S12,LIAB,F2,NL,2003-01-01,788746
MIO_NAC,CO,S12,LIAB,F2,NL,2004-01-01,877574
MIO_NAC,CO,S12,LIAB,F2,NL,2005-01-01,957395
MIO_NAC,CO,S12,LIAB,F2,NL,2006-01-01,1110287
MIO_NAC,CO,S12,LIAB,F2,NL,2007-01-01,1265913
MIO_NAC,CO,S12,LIAB,F2,NL,2008-01-01,1162892
MIO_NAC,CO,S12,LIAB,F2,NL,2009-01-01,1128878
MIO_NAC,CO,S12,LIAB,F2,NL,2010-01-01,1168896
MIO_NAC,CO,S12,LIAB,F2,NL,2011-01-01,1208711
MIO_NAC,CO,S12,LIAB,F2,NL,2012-01-01,1174852
MIO_NAC,CO,S12,LIAB,F2,NL,2013-01-01,1108171
MIO_NAC,CO,S12,LIAB,F2,NL,2014-01-01,1246021
MIO_NAC,CO,S12,LIAB,F2,NL,2015-01-01,1308401
MIO_NAC,CO,S12,LIAB,F2,NL,2016-01-01,1381335
MIO_NAC,CO,S12,LIAB,F2,NL,2017-01-01,1372060
MIO_NAC,CO,S12,LIAB,F2,PL,1995-01-01,119059
MIO_NAC,CO,S12,LIAB,F2,PL,1996-01-01,156595
MIO_NAC,CO,S12,LIAB,F2,PL,1997-01-01,200873
MIO_NAC,CO,S12,LIAB,F2,PL,1998-01-01,248676
MIO_NAC,CO,S12,LIAB,F2,PL,1999-01-01,302217
MIO_NAC,CO,S12,LIAB,F2,PL,2000-01-01,323729
MIO_NAC,CO,S12,LIAB,F2,PL,2001-01-01,368858
MIO_NAC,CO,S12,LIAB,F2,PL,2002-01-01,362516
MIO_NAC,CO,S12,LIAB,F2,PL,2003-01-01,398403
MIO_NAC,CO,S12,LIAB,F2,PL,2004-01-01,426170
MIO_NAC,CO,S12,LIAB,F2,PL,2005-01-01,473379
MIO_NAC,CO,S12,LIAB,F2,PL,2006-01-01,536756
MIO_NAC,CO,S12,LIAB,F2,PL,2007-01-01,650489
MIO_NAC,CO,S12,LIAB,F2,PL,2008-01-01,773830
MIO_NAC,CO,S12,LIAB,F2,PL,2009-01-01,837021
MIO_NAC,CO,S12,LIAB,F2,PL,2010-01-01,906386
MIO_NAC,CO,S12,LIAB,F2,PL,2011-01-01,1002584
MIO_NAC,CO,S12,LIAB,F2,PL,2012-01-01,1008688
MIO_NAC,CO,S12,LIAB,F2,PL,2013-01-01,1062026
MIO_NAC,CO,S12,LIAB,F2,PL,2014-01-01,1161492
MIO_NAC,CO,S12,LIAB,F2,PL,2015-01-01,1251827
MIO_NAC,CO,S12,LIAB,F2,PL,2016-01-01,1448538
MIO_NAC,CO,S12,LIAB,F2,PL,2017-01-01,1449427
MIO_NAC,CO,S12,LIAB,F2,PT,1995-01-01,106346
MIO_NAC,CO,S12,LIAB,F2,PT,1996-01-01,118220
MIO_NAC,CO,S12,LIAB,F2,PT,1997-01-01,134374
MIO_NAC,CO,S12,LIAB,F2,PT,1998-01-01,150533
MIO_NAC,CO,S12,LIAB,F2,PT,1999-01-01,171095
MIO_NAC,CO,S12,LIAB,F2,PT,2000-01-01,201265
MIO_NAC,CO,S12,LIAB,F2,PT,2001-01-01,219661
MIO_NAC,CO,S12,LIAB,F2,PT,2002-01-01,228855
MIO_NAC,CO,S12,LIAB,F2,PT,2003-01-01,238668
MIO_NAC,CO,S12,LIAB,F2,PT,2004-01-01,250943
MIO_NAC,CO,S12,LIAB,F2,PT,2005-01-01,273922
MIO_NAC,CO,S12,LIAB,F2,PT,2006-01-01,298591
MIO_NAC,CO,S12,LIAB,F2,PT,2007-01-01,317878
MIO_NAC,CO,S12,LIAB,F2,PT,2008-01-01,328926
MIO_NAC,CO,S12,LIAB,F2,PT,2009-01-01,332205
MIO_NAC,CO,S12,LIAB,F2,PT,2010-01-01,365941
MIO_NAC,CO,S12,LIAB,F2,PT,2011-01-01,359958
MIO_NAC,CO,S12,LIAB,F2,PT,2012-01-01,351634
MIO_NAC,CO,S12,LIAB,F2,PT,2013-01-01,332360
MIO_NAC,CO,S12,LIAB,F2,PT,2014-01-01,330616
MIO_NAC,CO,S12,LIAB,F2,PT,2015-01-01,332225
MIO_NAC,CO,S12,LIAB,F2,PT,2016-01-01,352123
MIO_NAC,CO,S12,LIAB,F2,PT,2017-01-01,357048
MIO_NAC,CO,S12,LIAB,F2,RO,1995-01-01,4501
MIO_NAC,CO,S12,LIAB,F2,RO,1996-01-01,5833
MIO_NAC,CO,S12,LIAB,F2,RO,1997-01-01,8536
MIO_NAC,CO,S12,LIAB,F2,RO,1998-01-01,12049
MIO_NAC,CO,S12,LIAB,F2,RO,1999-01-01,18351
MIO_NAC,CO,S12,LIAB,F2,RO,2000-01-01,25791
MIO_NAC,CO,S12,LIAB,F2,RO,2001-01-01,40606
MIO_NAC,CO,S12,LIAB,F2,RO,2002-01-01,58715
MIO_NAC,CO,S12,LIAB,F2,RO,2003-01-01,70159
MIO_NAC,CO,S12,LIAB,F2,RO,2004-01-01,107669
MIO_NAC,CO,S12,LIAB,F2,RO,2005-01-01,140796
MIO_NAC,CO,S12,LIAB,F2,RO,2006-01-01,199613
MIO_NAC,CO,S12,LIAB,F2,RO,2007-01-01,276581
MIO_NAC,CO,S12,LIAB,F2,RO,2008-01-01,311401
MIO_NAC,CO,S12,LIAB,F2,RO,2009-01-01,340411
MIO_NAC,CO,S12,LIAB,F2,RO,2010-01-01,346388
MIO_NAC,CO,S12,LIAB,F2,RO,2011-01-01,369937
MIO_NAC,CO,S12,LIAB,F2,RO,2012-01-01,382557
MIO_NAC,CO,S12,LIAB,F2,RO,2013-01-01,431554
MIO_NAC,CO,S12,LIAB,F2,RO,2014-01-01,444788
MIO_NAC,CO,S12,LIAB,F2,RO,2015-01-01,466485
MIO_NAC,CO,S12,LIAB,F2,RO,2016-01-01,494623
MIO_NAC,CO,S12,LIAB,F2,RO,2017-01-01,532584
MIO_NAC,CO,S12,LIAB,F2,SE,1995-01-01,1174947
MIO_NAC,CO,S12,LIAB,F2,SE,1996-01-01,1223539
MIO_NAC,CO,S12,LIAB,F2,SE,1997-01-01,1319773
MIO_NAC,CO,S12,LIAB,F2,SE,1998-01-01,1487571
MIO_NAC,CO,S12,LIAB,F2,SE,1999-01-01,1508293
MIO_NAC,CO,S12,LIAB,F2,SE,2000-01-01,1860247
MIO_NAC,CO,S12,LIAB,F2,SE,2001-01-01,1857897
MIO_NAC,CO,S12,LIAB,F2,SE,2002-01-01,1864112
MIO_NAC,CO,S12,LIAB,F2,SE,2003-01-01,1858054
MIO_NAC,CO,S12,LIAB,F2,SE,2004-01-01,2166684
MIO_NAC,CO,S12,LIAB,F2,SE,2005-01-01,2486614
MIO_NAC,CO,S12,LIAB,F2,SE,2006-01-01,2814896
MIO_NAC,CO,S12,LIAB,F2,SE,2007-01-01,3074752
MIO_NAC,CO,S12,LIAB,F2,SE,2008-01-01,3739074
MIO_NAC,CO,S12,LIAB,F2,SE,2009-01-01,3354859
MIO_NAC,CO,S12,LIAB,F2,SE,2010-01-01,3311129
MIO_NAC,CO,S12,LIAB,F2,SE,2011-01-01,3549302
MIO_NAC,CO,S12,LIAB,F2,SE,2012-01-01,3628912
MIO_NAC,CO,S12,LIAB,F2,SE,2013-01-01,3670166
MIO_NAC,CO,S12,LIAB,F2,SE,2014-01-01,4040839
MIO_NAC,CO,S12,LIAB,F2,SE,2015-01-01,4103316
MIO_NAC,CO,S12,LIAB,F2,SE,2016-01-01,4537619
MIO_NAC,CO,S12,LIAB,F2,SE,2017-01-01,4900835
MIO_NAC,CO,S12,LIAB,F2,SI,1995-01-01,3935
MIO_NAC,CO,S12,LIAB,F2,SI,1996-01-01,4898
MIO_NAC,CO,S12,LIAB,F2,SI,1997-01-01,5839
MIO_NAC,CO,S12,LIAB,F2,SI,1998-01-01,6883
MIO_NAC,CO,S12,LIAB,F2,SI,1999-01-01,7779
MIO_NAC,CO,S12,LIAB,F2,SI,2000-01-01,9259
MIO_NAC,CO,S12,LIAB,F2,SI,2001-01-01,11824
MIO_NAC,CO,S12,LIAB,F2,SI,2002-01-01,13971
MIO_NAC,CO,S12,LIAB,F2,SI,2003-01-01,14987
MIO_NAC,CO,S12,LIAB,F2,SI,2004-01-01,16268
MIO_NAC,CO,S12,LIAB,F2,SI,2005-01-01,18722
MIO_NAC,CO,S12,LIAB,F2,SI,2006-01-01,20704
MIO_NAC,CO,S12,LIAB,F2,SI,2007-01-01,30545
MIO_NAC,CO,S12,LIAB,F2,SI,2008-01-01,32822
MIO_NAC,CO,S12,LIAB,F2,SI,2009-01-01,34215
MIO_NAC,CO,S12,LIAB,F2,SI,2010-01-01,32421
MIO_NAC,CO,S12,LIAB,F2,SI,2011-01-01,33342
MIO_NAC,CO,S12,LIAB,F2,SI,2012-01-01,33883
MIO_NAC,CO,S12,LIAB,F2,SI,2013-01-01,29082
MIO_NAC,CO,S12,LIAB,F2,SI,2014-01-01,30898
MIO_NAC,CO,S12,LIAB,F2,SI,2015-01-01,30597
MIO_NAC,CO,S12,LIAB,F2,SI,2016-01-01,33552
MIO_NAC,CO,S12,LIAB,F2,SI,2017-01-01,35886
MIO_NAC,CO,S12,LIAB,F2,SK,1995-01-01,36008
MIO_NAC,CO,S12,LIAB,F2,SK,1996-01-01,38513
MIO_NAC,CO,S12,LIAB,F2,SK,1997-01-01,40526
MIO_NAC,CO,S12,LIAB,F2,SK,1998-01-01,41159
MIO_NAC,CO,S12,LIAB,F2,SK,1999-01-01,43370
MIO_NAC,CO,S12,LIAB,F2,SK,2000-01-01,45669
MIO_NAC,CO,S12,LIAB,F2,SK,2001-01-01,48935
MIO_NAC,CO,S12,LIAB,F2,SK,2002-01-01,48963
MIO_NAC,CO,S12,LIAB,F2,SK,2003-01-01,51297
MIO_NAC,CO,S12,LIAB,F2,SK,2004-01-01,52545
MIO_NAC,CO,S12,LIAB,F2,SK,2005-01-01,60753
MIO_NAC,CO,S12,LIAB,F2,SK,2006-01-01,56031
MIO_NAC,CO,S12,LIAB,F2,SK,2007-01-01,50608
MIO_NAC,CO,S12,LIAB,F2,SK,2008-01-01,55570
MIO_NAC,CO,S12,LIAB,F2,SK,2009-01-01,61072
MIO_NAC,CO,S12,LIAB,F2,SK,2010-01-01,63646
MIO_NAC,CO,S12,LIAB,F2,SK,2011-01-01,64570
MIO_NAC,CO,S12,LIAB,F2,SK,2012-01-01,61818
MIO_NAC,CO,S12,LIAB,F2,SK,2013-01-01,63117
MIO_NAC,CO,S12,LIAB,F2,SK,2014-01-01,68288
MIO_NAC,CO,S12,LIAB,F2,SK,2015-01-01,72280
MIO_NAC,CO,S12,LIAB,F2,SK,2016-01-01,79697
MIO_NAC,CO,S12,LIAB,F2,SK,2017-01-01,95601
MIO_NAC,CO,S12,LIAB,F2,UK,1995-01-01,1465779
MIO_NAC,CO,S12,LIAB,F2,UK,1996-01-01,1507917
MIO_NAC,CO,S12,LIAB,F2,UK,1997-01-01,1712173
MIO_NAC,CO,S12,LIAB,F2,UK,1998-01-01,1889143
MIO_NAC,CO,S12,LIAB,F2,UK,1999-01-01,1715557
MIO_NAC,CO,S12,LIAB,F2,UK,2000-01-01,2051729
MIO_NAC,CO,S12,LIAB,F2,UK,2001-01-01,2227013
MIO_NAC,CO,S12,LIAB,F2,UK,2002-01-01,2503381
MIO_NAC,CO,S12,LIAB,F2,UK,2003-01-01,2818988
MIO_NAC,CO,S12,LIAB,F2,UK,2004-01-01,3189626
MIO_NAC,CO,S12,LIAB,F2,UK,2005-01-01,3715130
MIO_NAC,CO,S12,LIAB,F2,UK,2006-01-01,4090952
MIO_NAC,CO,S12,LIAB,F2,UK,2007-01-01,4784246
MIO_NAC,CO,S12,LIAB,F2,UK,2008-01-01,5279724
MIO_NAC,CO,S12,LIAB,F2,UK,2009-01-01,5307686
MIO_NAC,CO,S12,LIAB,F2,UK,2010-01-01,5251814
MIO_NAC,CO,S12,LIAB,F2,UK,2011-01-01,5370148
MIO_NAC,CO,S12,LIAB,F2,UK,2012-01-01,5343846
MIO_NAC,CO,S12,LIAB,F2,UK,2013-01-01,5189500
MIO_NAC,CO,S12,LIAB,F2,UK,2014-01-01,5141467
MIO_NAC,CO,S12,LIAB,F2,UK,2015-01-01,5028647
MIO_NAC,CO,S12,LIAB,F2,UK,2016-01-01,5627409
MIO_NAC,CO,S12,LIAB,F2,UK,2017-01-01,5898096
MIO_NAC,CO,S12,LIAB,F3,AT,1995-01-01,54413
MIO_NAC,CO,S12,LIAB,F3,AT,1996-01-01,57092
MIO_NAC,CO,S12,LIAB,F3,AT,1997-01-01,60088
MIO_NAC,CO,S12,LIAB,F3,AT,1998-01-01,58048
MIO_NAC,CO,S12,LIAB,F3,AT,1999-01-01,69445
MIO_NAC,CO,S12,LIAB,F3,AT,2000-01-01,88666
MIO_NAC,CO,S12,LIAB,F3,AT,2001-01-01,99428
MIO_NAC,CO,S12,LIAB,F3,AT,2002-01-01,104628
MIO_NAC,CO,S12,LIAB,F3,AT,2003-01-01,107901
MIO_NAC,CO,S12,LIAB,F3,AT,2004-01-01,121108
MIO_NAC,CO,S12,LIAB,F3,AT,2005-01-01,140516
MIO_NAC,CO,S12,LIAB,F3,AT,2006-01-01,161340
MIO_NAC,CO,S12,LIAB,F3,AT,2007-01-01,180790
MIO_NAC,CO,S12,LIAB,F3,AT,2008-01-01,197348
MIO_NAC,CO,S12,LIAB,F3,AT,2009-01-01,180354
MIO_NAC,CO,S12,LIAB,F3,AT,2010-01-01,180180
MIO_NAC,CO,S12,LIAB,F3,AT,2011-01-01,179207
MIO_NAC,CO,S12,LIAB,F3,AT,2012-01-01,170783
MIO_NAC,CO,S12,LIAB,F3,AT,2013-01-01,159532
MIO_NAC,CO,S12,LIAB,F3,AT,2014-01-01,147194
MIO_NAC,CO,S12,LIAB,F3,AT,2015-01-01,130477
