sex,age,unit,geotime,date,value
T,Y_LT60,PC_Y_LT60,PL,2015-01-01,
T,Y_LT60,PC_Y_LT60,PL,2016-01-01,
T,Y_LT60,PC_Y_LT60,PL,2017-01-01,
T,Y_LT60,PC_Y_LT60,PT,2003-01-01,
T,Y_LT60,PC_Y_LT60,PT,2004-01-01,
T,Y_LT60,PC_Y_LT60,PT,2005-01-01,
T,Y_LT60,PC_Y_LT60,PT,2006-01-01,
T,Y_LT60,PC_Y_LT60,PT,2007-01-01,
T,Y_LT60,PC_Y_LT60,PT,2008-01-01,
T,Y_LT60,PC_Y_LT60,PT,2009-01-01,
T,Y_LT60,PC_Y_LT60,PT,2010-01-01,
T,Y_LT60,PC_Y_LT60,PT,2011-01-01,
T,Y_LT60,PC_Y_LT60,PT,2012-01-01,
T,Y_LT60,PC_Y_LT60,PT,2013-01-01,
T,Y_LT60,PC_Y_LT60,PT,2014-01-01,
T,Y_LT60,PC_Y_LT60,PT,2015-01-01,
T,Y_LT60,PC_Y_LT60,PT,2016-01-01,
T,Y_LT60,PC_Y_LT60,PT,2017-01-01,
T,Y_LT60,PC_Y_LT60,RO,2003-01-01,
T,Y_LT60,PC_Y_LT60,RO,2004-01-01,
T,Y_LT60,PC_Y_LT60,RO,2005-01-01,
T,Y_LT60,PC_Y_LT60,RO,2006-01-01,
T,Y_LT60,PC_Y_LT60,RO,2007-01-01,
T,Y_LT60,PC_Y_LT60,RO,2008-01-01,
T,Y_LT60,PC_Y_LT60,RO,2009-01-01,
T,Y_LT60,PC_Y_LT60,RO,2010-01-01,
T,Y_LT60,PC_Y_LT60,RO,2011-01-01,
T,Y_LT60,PC_Y_LT60,RO,2012-01-01,
T,Y_LT60,PC_Y_LT60,RO,2013-01-01,
T,Y_LT60,PC_Y_LT60,RO,2014-01-01,
T,Y_LT60,PC_Y_LT60,RO,2015-01-01,
T,Y_LT60,PC_Y_LT60,RO,2016-01-01,
T,Y_LT60,PC_Y_LT60,RO,2017-01-01,
T,Y_LT60,PC_Y_LT60,RS,2003-01-01,
T,Y_LT60,PC_Y_LT60,RS,2004-01-01,
T,Y_LT60,PC_Y_LT60,RS,2005-01-01,
T,Y_LT60,PC_Y_LT60,RS,2006-01-01,
T,Y_LT60,PC_Y_LT60,RS,2007-01-01,
T,Y_LT60,PC_Y_LT60,RS,2008-01-01,
T,Y_LT60,PC_Y_LT60,RS,2009-01-01,
T,Y_LT60,PC_Y_LT60,RS,2010-01-01,
T,Y_LT60,PC_Y_LT60,RS,2011-01-01,
T,Y_LT60,PC_Y_LT60,RS,2012-01-01,
T,Y_LT60,PC_Y_LT60,RS,2013-01-01,
T,Y_LT60,PC_Y_LT60,RS,2014-01-01,
T,Y_LT60,PC_Y_LT60,RS,2015-01-01,
T,Y_LT60,PC_Y_LT60,RS,2016-01-01,
T,Y_LT60,PC_Y_LT60,RS,2017-01-01,
T,Y_LT60,PC_Y_LT60,SE,2003-01-01,
T,Y_LT60,PC_Y_LT60,SE,2004-01-01,
T,Y_LT60,PC_Y_LT60,SE,2005-01-01,
T,Y_LT60,PC_Y_LT60,SE,2006-01-01,
T,Y_LT60,PC_Y_LT60,SE,2007-01-01,
T,Y_LT60,PC_Y_LT60,SE,2008-01-01,b
T,Y_LT60,PC_Y_LT60,SE,2009-01-01,
T,Y_LT60,PC_Y_LT60,SE,2010-01-01,
T,Y_LT60,PC_Y_LT60,SE,2011-01-01,
T,Y_LT60,PC_Y_LT60,SE,2012-01-01,
T,Y_LT60,PC_Y_LT60,SE,2013-01-01,
T,Y_LT60,PC_Y_LT60,SE,2014-01-01,
T,Y_LT60,PC_Y_LT60,SE,2015-01-01,
T,Y_LT60,PC_Y_LT60,SE,2016-01-01,
T,Y_LT60,PC_Y_LT60,SE,2017-01-01,
T,Y_LT60,PC_Y_LT60,SI,2003-01-01,
T,Y_LT60,PC_Y_LT60,SI,2004-01-01,
T,Y_LT60,PC_Y_LT60,SI,2005-01-01,
T,Y_LT60,PC_Y_LT60,SI,2006-01-01,
T,Y_LT60,PC_Y_LT60,SI,2007-01-01,
T,Y_LT60,PC_Y_LT60,SI,2008-01-01,
T,Y_LT60,PC_Y_LT60,SI,2009-01-01,
T,Y_LT60,PC_Y_LT60,SI,2010-01-01,
T,Y_LT60,PC_Y_LT60,SI,2011-01-01,
T,Y_LT60,PC_Y_LT60,SI,2012-01-01,
T,Y_LT60,PC_Y_LT60,SI,2013-01-01,
T,Y_LT60,PC_Y_LT60,SI,2014-01-01,
T,Y_LT60,PC_Y_LT60,SI,2015-01-01,
T,Y_LT60,PC_Y_LT60,SI,2016-01-01,
T,Y_LT60,PC_Y_LT60,SI,2017-01-01,
T,Y_LT60,PC_Y_LT60,SK,2003-01-01,
T,Y_LT60,PC_Y_LT60,SK,2004-01-01,
T,Y_LT60,PC_Y_LT60,SK,2005-01-01,
T,Y_LT60,PC_Y_LT60,SK,2006-01-01,
T,Y_LT60,PC_Y_LT60,SK,2007-01-01,
T,Y_LT60,PC_Y_LT60,SK,2008-01-01,
T,Y_LT60,PC_Y_LT60,SK,2009-01-01,
T,Y_LT60,PC_Y_LT60,SK,2010-01-01,
T,Y_LT60,PC_Y_LT60,SK,2011-01-01,
T,Y_LT60,PC_Y_LT60,SK,2012-01-01,
T,Y_LT60,PC_Y_LT60,SK,2013-01-01,
T,Y_LT60,PC_Y_LT60,SK,2014-01-01,
T,Y_LT60,PC_Y_LT60,SK,2015-01-01,
T,Y_LT60,PC_Y_LT60,SK,2016-01-01,
T,Y_LT60,PC_Y_LT60,SK,2017-01-01,
T,Y_LT60,PC_Y_LT60,TR,2003-01-01,
T,Y_LT60,PC_Y_LT60,TR,2004-01-01,
T,Y_LT60,PC_Y_LT60,TR,2005-01-01,
T,Y_LT60,PC_Y_LT60,TR,2006-01-01,
T,Y_LT60,PC_Y_LT60,TR,2007-01-01,
T,Y_LT60,PC_Y_LT60,TR,2008-01-01,
T,Y_LT60,PC_Y_LT60,TR,2009-01-01,
T,Y_LT60,PC_Y_LT60,TR,2010-01-01,
T,Y_LT60,PC_Y_LT60,TR,2011-01-01,
T,Y_LT60,PC_Y_LT60,TR,2012-01-01,
T,Y_LT60,PC_Y_LT60,TR,2013-01-01,
T,Y_LT60,PC_Y_LT60,TR,2014-01-01,
T,Y_LT60,PC_Y_LT60,TR,2015-01-01,
T,Y_LT60,PC_Y_LT60,TR,2016-01-01,
T,Y_LT60,PC_Y_LT60,TR,2017-01-01,
T,Y_LT60,PC_Y_LT60,UK,2003-01-01,
T,Y_LT60,PC_Y_LT60,UK,2004-01-01,
T,Y_LT60,PC_Y_LT60,UK,2005-01-01,
T,Y_LT60,PC_Y_LT60,UK,2006-01-01,
T,Y_LT60,PC_Y_LT60,UK,2007-01-01,
T,Y_LT60,PC_Y_LT60,UK,2008-01-01,
T,Y_LT60,PC_Y_LT60,UK,2009-01-01,
T,Y_LT60,PC_Y_LT60,UK,2010-01-01,
T,Y_LT60,PC_Y_LT60,UK,2011-01-01,
T,Y_LT60,PC_Y_LT60,UK,2012-01-01,b
T,Y_LT60,PC_Y_LT60,UK,2013-01-01,
T,Y_LT60,PC_Y_LT60,UK,2014-01-01,
T,Y_LT60,PC_Y_LT60,UK,2015-01-01,
T,Y_LT60,PC_Y_LT60,UK,2016-01-01,
T,Y_LT60,PC_Y_LT60,UK,2017-01-01,
T,Y_LT60,THS_PER,AT,2003-01-01,
T,Y_LT60,THS_PER,AT,2004-01-01,
T,Y_LT60,THS_PER,AT,2005-01-01,
T,Y_LT60,THS_PER,AT,2006-01-01,
T,Y_LT60,THS_PER,AT,2007-01-01,
T,Y_LT60,THS_PER,AT,2008-01-01,b
T,Y_LT60,THS_PER,AT,2009-01-01,
T,Y_LT60,THS_PER,AT,2010-01-01,
T,Y_LT60,THS_PER,AT,2011-01-01,
T,Y_LT60,THS_PER,AT,2012-01-01,
T,Y_LT60,THS_PER,AT,2013-01-01,
T,Y_LT60,THS_PER,AT,2014-01-01,
T,Y_LT60,THS_PER,AT,2015-01-01,
T,Y_LT60,THS_PER,AT,2016-01-01,
T,Y_LT60,THS_PER,AT,2017-01-01,
T,Y_LT60,THS_PER,BE,2003-01-01,
T,Y_LT60,THS_PER,BE,2004-01-01,
T,Y_LT60,THS_PER,BE,2005-01-01,
T,Y_LT60,THS_PER,BE,2006-01-01,
T,Y_LT60,THS_PER,BE,2007-01-01,
T,Y_LT60,THS_PER,BE,2008-01-01,
T,Y_LT60,THS_PER,BE,2009-01-01,
T,Y_LT60,THS_PER,BE,2010-01-01,
T,Y_LT60,THS_PER,BE,2011-01-01,
T,Y_LT60,THS_PER,BE,2012-01-01,
T,Y_LT60,THS_PER,BE,2013-01-01,
T,Y_LT60,THS_PER,BE,2014-01-01,
T,Y_LT60,THS_PER,BE,2015-01-01,
T,Y_LT60,THS_PER,BE,2016-01-01,
T,Y_LT60,THS_PER,BE,2017-01-01,
T,Y_LT60,THS_PER,BG,2003-01-01,
T,Y_LT60,THS_PER,BG,2004-01-01,
T,Y_LT60,THS_PER,BG,2005-01-01,
T,Y_LT60,THS_PER,BG,2006-01-01,
T,Y_LT60,THS_PER,BG,2007-01-01,
T,Y_LT60,THS_PER,BG,2008-01-01,b
T,Y_LT60,THS_PER,BG,2009-01-01,
T,Y_LT60,THS_PER,BG,2010-01-01,
T,Y_LT60,THS_PER,BG,2011-01-01,
T,Y_LT60,THS_PER,BG,2012-01-01,
T,Y_LT60,THS_PER,BG,2013-01-01,
T,Y_LT60,THS_PER,BG,2014-01-01,
T,Y_LT60,THS_PER,BG,2015-01-01,
T,Y_LT60,THS_PER,BG,2016-01-01,b
T,Y_LT60,THS_PER,BG,2017-01-01,
T,Y_LT60,THS_PER,CH,2003-01-01,
T,Y_LT60,THS_PER,CH,2004-01-01,
T,Y_LT60,THS_PER,CH,2005-01-01,
T,Y_LT60,THS_PER,CH,2006-01-01,
T,Y_LT60,THS_PER,CH,2007-01-01,
T,Y_LT60,THS_PER,CH,2008-01-01,
T,Y_LT60,THS_PER,CH,2009-01-01,
T,Y_LT60,THS_PER,CH,2010-01-01,
T,Y_LT60,THS_PER,CH,2011-01-01,
T,Y_LT60,THS_PER,CH,2012-01-01,
T,Y_LT60,THS_PER,CH,2013-01-01,
T,Y_LT60,THS_PER,CH,2014-01-01,b
T,Y_LT60,THS_PER,CH,2015-01-01,
T,Y_LT60,THS_PER,CH,2016-01-01,
T,Y_LT60,THS_PER,CH,2017-01-01,
T,Y_LT60,THS_PER,CY,2003-01-01,
T,Y_LT60,THS_PER,CY,2004-01-01,
T,Y_LT60,THS_PER,CY,2005-01-01,
T,Y_LT60,THS_PER,CY,2006-01-01,
T,Y_LT60,THS_PER,CY,2007-01-01,
T,Y_LT60,THS_PER,CY,2008-01-01,b
T,Y_LT60,THS_PER,CY,2009-01-01,
T,Y_LT60,THS_PER,CY,2010-01-01,
T,Y_LT60,THS_PER,CY,2011-01-01,
T,Y_LT60,THS_PER,CY,2012-01-01,
T,Y_LT60,THS_PER,CY,2013-01-01,
T,Y_LT60,THS_PER,CY,2014-01-01,
T,Y_LT60,THS_PER,CY,2015-01-01,
T,Y_LT60,THS_PER,CY,2016-01-01,
T,Y_LT60,THS_PER,CY,2017-01-01,
T,Y_LT60,THS_PER,CZ,2003-01-01,
T,Y_LT60,THS_PER,CZ,2004-01-01,
T,Y_LT60,THS_PER,CZ,2005-01-01,
T,Y_LT60,THS_PER,CZ,2006-01-01,
T,Y_LT60,THS_PER,CZ,2007-01-01,
T,Y_LT60,THS_PER,CZ,2008-01-01,
T,Y_LT60,THS_PER,CZ,2009-01-01,
T,Y_LT60,THS_PER,CZ,2010-01-01,
T,Y_LT60,THS_PER,CZ,2011-01-01,
T,Y_LT60,THS_PER,CZ,2012-01-01,
T,Y_LT60,THS_PER,CZ,2013-01-01,
T,Y_LT60,THS_PER,CZ,2014-01-01,
T,Y_LT60,THS_PER,CZ,2015-01-01,
T,Y_LT60,THS_PER,CZ,2016-01-01,
T,Y_LT60,THS_PER,CZ,2017-01-01,
T,Y_LT60,THS_PER,DE,2003-01-01,
T,Y_LT60,THS_PER,DE,2004-01-01,
T,Y_LT60,THS_PER,DE,2005-01-01,
T,Y_LT60,THS_PER,DE,2006-01-01,
T,Y_LT60,THS_PER,DE,2007-01-01,
T,Y_LT60,THS_PER,DE,2008-01-01,
T,Y_LT60,THS_PER,DE,2009-01-01,
T,Y_LT60,THS_PER,DE,2010-01-01,
T,Y_LT60,THS_PER,DE,2011-01-01,
T,Y_LT60,THS_PER,DE,2012-01-01,
T,Y_LT60,THS_PER,DE,2013-01-01,
T,Y_LT60,THS_PER,DE,2014-01-01,
T,Y_LT60,THS_PER,DE,2015-01-01,
T,Y_LT60,THS_PER,DE,2016-01-01,
T,Y_LT60,THS_PER,DE,2017-01-01,
T,Y_LT60,THS_PER,DK,2003-01-01,
T,Y_LT60,THS_PER,DK,2004-01-01,
T,Y_LT60,THS_PER,DK,2005-01-01,
T,Y_LT60,THS_PER,DK,2006-01-01,
T,Y_LT60,THS_PER,DK,2007-01-01,
T,Y_LT60,THS_PER,DK,2008-01-01,
T,Y_LT60,THS_PER,DK,2009-01-01,
T,Y_LT60,THS_PER,DK,2010-01-01,
T,Y_LT60,THS_PER,DK,2011-01-01,
T,Y_LT60,THS_PER,DK,2012-01-01,
T,Y_LT60,THS_PER,DK,2013-01-01,
T,Y_LT60,THS_PER,DK,2014-01-01,
T,Y_LT60,THS_PER,DK,2015-01-01,
T,Y_LT60,THS_PER,DK,2016-01-01,
T,Y_LT60,THS_PER,DK,2017-01-01,
T,Y_LT60,THS_PER,EA18,2003-01-01,
T,Y_LT60,THS_PER,EA18,2004-01-01,
T,Y_LT60,THS_PER,EA18,2005-01-01,
T,Y_LT60,THS_PER,EA18,2006-01-01,
T,Y_LT60,THS_PER,EA18,2007-01-01,
T,Y_LT60,THS_PER,EA18,2008-01-01,
T,Y_LT60,THS_PER,EA18,2009-01-01,
T,Y_LT60,THS_PER,EA18,2010-01-01,
T,Y_LT60,THS_PER,EA18,2011-01-01,
T,Y_LT60,THS_PER,EA18,2012-01-01,
T,Y_LT60,THS_PER,EA18,2013-01-01,
T,Y_LT60,THS_PER,EA18,2014-01-01,
T,Y_LT60,THS_PER,EA18,2015-01-01,
T,Y_LT60,THS_PER,EA18,2016-01-01,
T,Y_LT60,THS_PER,EA18,2017-01-01,e
T,Y_LT60,THS_PER,EA19,2003-01-01,
T,Y_LT60,THS_PER,EA19,2004-01-01,
T,Y_LT60,THS_PER,EA19,2005-01-01,
T,Y_LT60,THS_PER,EA19,2006-01-01,
T,Y_LT60,THS_PER,EA19,2007-01-01,
T,Y_LT60,THS_PER,EA19,2008-01-01,
T,Y_LT60,THS_PER,EA19,2009-01-01,
T,Y_LT60,THS_PER,EA19,2010-01-01,
T,Y_LT60,THS_PER,EA19,2011-01-01,
T,Y_LT60,THS_PER,EA19,2012-01-01,
T,Y_LT60,THS_PER,EA19,2013-01-01,
T,Y_LT60,THS_PER,EA19,2014-01-01,
T,Y_LT60,THS_PER,EA19,2015-01-01,
T,Y_LT60,THS_PER,EA19,2016-01-01,
T,Y_LT60,THS_PER,EA19,2017-01-01,e
T,Y_LT60,THS_PER,EE,2003-01-01,
T,Y_LT60,THS_PER,EE,2004-01-01,
T,Y_LT60,THS_PER,EE,2005-01-01,
T,Y_LT60,THS_PER,EE,2006-01-01,
T,Y_LT60,THS_PER,EE,2007-01-01,
T,Y_LT60,THS_PER,EE,2008-01-01,
T,Y_LT60,THS_PER,EE,2009-01-01,
T,Y_LT60,THS_PER,EE,2010-01-01,
T,Y_LT60,THS_PER,EE,2011-01-01,
T,Y_LT60,THS_PER,EE,2012-01-01,
T,Y_LT60,THS_PER,EE,2013-01-01,
T,Y_LT60,THS_PER,EE,2014-01-01,b
T,Y_LT60,THS_PER,EE,2015-01-01,
T,Y_LT60,THS_PER,EE,2016-01-01,
T,Y_LT60,THS_PER,EE,2017-01-01,
T,Y_LT60,THS_PER,EL,2003-01-01,
T,Y_LT60,THS_PER,EL,2004-01-01,
T,Y_LT60,THS_PER,EL,2005-01-01,
T,Y_LT60,THS_PER,EL,2006-01-01,
T,Y_LT60,THS_PER,EL,2007-01-01,
T,Y_LT60,THS_PER,EL,2008-01-01,
T,Y_LT60,THS_PER,EL,2009-01-01,
T,Y_LT60,THS_PER,EL,2010-01-01,
T,Y_LT60,THS_PER,EL,2011-01-01,
T,Y_LT60,THS_PER,EL,2012-01-01,
T,Y_LT60,THS_PER,EL,2013-01-01,
T,Y_LT60,THS_PER,EL,2014-01-01,
T,Y_LT60,THS_PER,EL,2015-01-01,
T,Y_LT60,THS_PER,EL,2016-01-01,
T,Y_LT60,THS_PER,EL,2017-01-01,
T,Y_LT60,THS_PER,ES,2003-01-01,
T,Y_LT60,THS_PER,ES,2004-01-01,
T,Y_LT60,THS_PER,ES,2005-01-01,
T,Y_LT60,THS_PER,ES,2006-01-01,
T,Y_LT60,THS_PER,ES,2007-01-01,
T,Y_LT60,THS_PER,ES,2008-01-01,
T,Y_LT60,THS_PER,ES,2009-01-01,
T,Y_LT60,THS_PER,ES,2010-01-01,
T,Y_LT60,THS_PER,ES,2011-01-01,
T,Y_LT60,THS_PER,ES,2012-01-01,
T,Y_LT60,THS_PER,ES,2013-01-01,
T,Y_LT60,THS_PER,ES,2014-01-01,
T,Y_LT60,THS_PER,ES,2015-01-01,
T,Y_LT60,THS_PER,ES,2016-01-01,
T,Y_LT60,THS_PER,ES,2017-01-01,
T,Y_LT60,THS_PER,EU,2003-01-01,
T,Y_LT60,THS_PER,EU,2004-01-01,
T,Y_LT60,THS_PER,EU,2005-01-01,
T,Y_LT60,THS_PER,EU,2006-01-01,
T,Y_LT60,THS_PER,EU,2007-01-01,
T,Y_LT60,THS_PER,EU,2008-01-01,e
T,Y_LT60,THS_PER,EU,2009-01-01,e
T,Y_LT60,THS_PER,EU,2010-01-01,e
T,Y_LT60,THS_PER,EU,2011-01-01,e
T,Y_LT60,THS_PER,EU,2012-01-01,e
T,Y_LT60,THS_PER,EU,2013-01-01,e
T,Y_LT60,THS_PER,EU,2014-01-01,e
T,Y_LT60,THS_PER,EU,2015-01-01,e
T,Y_LT60,THS_PER,EU,2016-01-01,e
T,Y_LT60,THS_PER,EU,2017-01-01,e
T,Y_LT60,THS_PER,EU27,2003-01-01,
T,Y_LT60,THS_PER,EU27,2004-01-01,
T,Y_LT60,THS_PER,EU27,2005-01-01,e
T,Y_LT60,THS_PER,EU27,2006-01-01,e
T,Y_LT60,THS_PER,EU27,2007-01-01,
T,Y_LT60,THS_PER,EU27,2008-01-01,
T,Y_LT60,THS_PER,EU27,2009-01-01,
T,Y_LT60,THS_PER,EU27,2010-01-01,
T,Y_LT60,THS_PER,EU27,2011-01-01,
T,Y_LT60,THS_PER,EU27,2012-01-01,
T,Y_LT60,THS_PER,EU27,2013-01-01,
T,Y_LT60,THS_PER,EU27,2014-01-01,
T,Y_LT60,THS_PER,EU27,2015-01-01,
T,Y_LT60,THS_PER,EU27,2016-01-01,
T,Y_LT60,THS_PER,EU27,2017-01-01,e
T,Y_LT60,THS_PER,EU28,2003-01-01,
T,Y_LT60,THS_PER,EU28,2004-01-01,
T,Y_LT60,THS_PER,EU28,2005-01-01,
T,Y_LT60,THS_PER,EU28,2006-01-01,
T,Y_LT60,THS_PER,EU28,2007-01-01,
T,Y_LT60,THS_PER,EU28,2008-01-01,
T,Y_LT60,THS_PER,EU28,2009-01-01,
T,Y_LT60,THS_PER,EU28,2010-01-01,
T,Y_LT60,THS_PER,EU28,2011-01-01,
T,Y_LT60,THS_PER,EU28,2012-01-01,
T,Y_LT60,THS_PER,EU28,2013-01-01,
T,Y_LT60,THS_PER,EU28,2014-01-01,
T,Y_LT60,THS_PER,EU28,2015-01-01,
T,Y_LT60,THS_PER,EU28,2016-01-01,
T,Y_LT60,THS_PER,EU28,2017-01-01,e
T,Y_LT60,THS_PER,FI,2003-01-01,
T,Y_LT60,THS_PER,FI,2004-01-01,
T,Y_LT60,THS_PER,FI,2005-01-01,
T,Y_LT60,THS_PER,FI,2006-01-01,
T,Y_LT60,THS_PER,FI,2007-01-01,
T,Y_LT60,THS_PER,FI,2008-01-01,
T,Y_LT60,THS_PER,FI,2009-01-01,
T,Y_LT60,THS_PER,FI,2010-01-01,
T,Y_LT60,THS_PER,FI,2011-01-01,
T,Y_LT60,THS_PER,FI,2012-01-01,
T,Y_LT60,THS_PER,FI,2013-01-01,
T,Y_LT60,THS_PER,FI,2014-01-01,
T,Y_LT60,THS_PER,FI,2015-01-01,
T,Y_LT60,THS_PER,FI,2016-01-01,
T,Y_LT60,THS_PER,FI,2017-01-01,
T,Y_LT60,THS_PER,FR,2003-01-01,
T,Y_LT60,THS_PER,FR,2004-01-01,
T,Y_LT60,THS_PER,FR,2005-01-01,
T,Y_LT60,THS_PER,FR,2006-01-01,
T,Y_LT60,THS_PER,FR,2007-01-01,
T,Y_LT60,THS_PER,FR,2008-01-01,
T,Y_LT60,THS_PER,FR,2009-01-01,
T,Y_LT60,THS_PER,FR,2010-01-01,
T,Y_LT60,THS_PER,FR,2011-01-01,
T,Y_LT60,THS_PER,FR,2012-01-01,
T,Y_LT60,THS_PER,FR,2013-01-01,
T,Y_LT60,THS_PER,FR,2014-01-01,
T,Y_LT60,THS_PER,FR,2015-01-01,
T,Y_LT60,THS_PER,FR,2016-01-01,
T,Y_LT60,THS_PER,FR,2017-01-01,
T,Y_LT60,THS_PER,HR,2003-01-01,
T,Y_LT60,THS_PER,HR,2004-01-01,
T,Y_LT60,THS_PER,HR,2005-01-01,
T,Y_LT60,THS_PER,HR,2006-01-01,
T,Y_LT60,THS_PER,HR,2007-01-01,
T,Y_LT60,THS_PER,HR,2008-01-01,
T,Y_LT60,THS_PER,HR,2009-01-01,
T,Y_LT60,THS_PER,HR,2010-01-01,
T,Y_LT60,THS_PER,HR,2011-01-01,
T,Y_LT60,THS_PER,HR,2012-01-01,
T,Y_LT60,THS_PER,HR,2013-01-01,
T,Y_LT60,THS_PER,HR,2014-01-01,
T,Y_LT60,THS_PER,HR,2015-01-01,
T,Y_LT60,THS_PER,HR,2016-01-01,
T,Y_LT60,THS_PER,HR,2017-01-01,
T,Y_LT60,THS_PER,HU,2003-01-01,
T,Y_LT60,THS_PER,HU,2004-01-01,
T,Y_LT60,THS_PER,HU,2005-01-01,
T,Y_LT60,THS_PER,HU,2006-01-01,
T,Y_LT60,THS_PER,HU,2007-01-01,
T,Y_LT60,THS_PER,HU,2008-01-01,
T,Y_LT60,THS_PER,HU,2009-01-01,
T,Y_LT60,THS_PER,HU,2010-01-01,
T,Y_LT60,THS_PER,HU,2011-01-01,
T,Y_LT60,THS_PER,HU,2012-01-01,
T,Y_LT60,THS_PER,HU,2013-01-01,
T,Y_LT60,THS_PER,HU,2014-01-01,
T,Y_LT60,THS_PER,HU,2015-01-01,
T,Y_LT60,THS_PER,HU,2016-01-01,
T,Y_LT60,THS_PER,HU,2017-01-01,
T,Y_LT60,THS_PER,IE,2003-01-01,
T,Y_LT60,THS_PER,IE,2004-01-01,
T,Y_LT60,THS_PER,IE,2005-01-01,
T,Y_LT60,THS_PER,IE,2006-01-01,
T,Y_LT60,THS_PER,IE,2007-01-01,
T,Y_LT60,THS_PER,IE,2008-01-01,
T,Y_LT60,THS_PER,IE,2009-01-01,
T,Y_LT60,THS_PER,IE,2010-01-01,
T,Y_LT60,THS_PER,IE,2011-01-01,
T,Y_LT60,THS_PER,IE,2012-01-01,
T,Y_LT60,THS_PER,IE,2013-01-01,
T,Y_LT60,THS_PER,IE,2014-01-01,
T,Y_LT60,THS_PER,IE,2015-01-01,
T,Y_LT60,THS_PER,IE,2016-01-01,
T,Y_LT60,THS_PER,IE,2017-01-01,
T,Y_LT60,THS_PER,IS,2003-01-01,
T,Y_LT60,THS_PER,IS,2004-01-01,
T,Y_LT60,THS_PER,IS,2005-01-01,
T,Y_LT60,THS_PER,IS,2006-01-01,
T,Y_LT60,THS_PER,IS,2007-01-01,
T,Y_LT60,THS_PER,IS,2008-01-01,
T,Y_LT60,THS_PER,IS,2009-01-01,
T,Y_LT60,THS_PER,IS,2010-01-01,
T,Y_LT60,THS_PER,IS,2011-01-01,
T,Y_LT60,THS_PER,IS,2012-01-01,
T,Y_LT60,THS_PER,IS,2013-01-01,
T,Y_LT60,THS_PER,IS,2014-01-01,
T,Y_LT60,THS_PER,IS,2015-01-01,
T,Y_LT60,THS_PER,IS,2016-01-01,p
T,Y_LT60,THS_PER,IS,2017-01-01,
T,Y_LT60,THS_PER,IT,2003-01-01,
T,Y_LT60,THS_PER,IT,2004-01-01,
T,Y_LT60,THS_PER,IT,2005-01-01,
T,Y_LT60,THS_PER,IT,2006-01-01,
T,Y_LT60,THS_PER,IT,2007-01-01,
T,Y_LT60,THS_PER,IT,2008-01-01,
T,Y_LT60,THS_PER,IT,2009-01-01,
T,Y_LT60,THS_PER,IT,2010-01-01,
T,Y_LT60,THS_PER,IT,2011-01-01,
T,Y_LT60,THS_PER,IT,2012-01-01,
T,Y_LT60,THS_PER,IT,2013-01-01,
T,Y_LT60,THS_PER,IT,2014-01-01,
T,Y_LT60,THS_PER,IT,2015-01-01,
T,Y_LT60,THS_PER,IT,2016-01-01,
T,Y_LT60,THS_PER,IT,2017-01-01,
T,Y_LT60,THS_PER,LT,2003-01-01,
T,Y_LT60,THS_PER,LT,2004-01-01,
T,Y_LT60,THS_PER,LT,2005-01-01,
T,Y_LT60,THS_PER,LT,2006-01-01,
T,Y_LT60,THS_PER,LT,2007-01-01,
T,Y_LT60,THS_PER,LT,2008-01-01,
T,Y_LT60,THS_PER,LT,2009-01-01,
T,Y_LT60,THS_PER,LT,2010-01-01,
T,Y_LT60,THS_PER,LT,2011-01-01,
T,Y_LT60,THS_PER,LT,2012-01-01,
T,Y_LT60,THS_PER,LT,2013-01-01,
T,Y_LT60,THS_PER,LT,2014-01-01,
T,Y_LT60,THS_PER,LT,2015-01-01,
T,Y_LT60,THS_PER,LT,2016-01-01,
T,Y_LT60,THS_PER,LT,2017-01-01,
T,Y_LT60,THS_PER,LU,2003-01-01,
T,Y_LT60,THS_PER,LU,2004-01-01,
T,Y_LT60,THS_PER,LU,2005-01-01,
T,Y_LT60,THS_PER,LU,2006-01-01,
T,Y_LT60,THS_PER,LU,2007-01-01,
T,Y_LT60,THS_PER,LU,2008-01-01,
T,Y_LT60,THS_PER,LU,2009-01-01,
T,Y_LT60,THS_PER,LU,2010-01-01,
T,Y_LT60,THS_PER,LU,2011-01-01,
T,Y_LT60,THS_PER,LU,2012-01-01,
T,Y_LT60,THS_PER,LU,2013-01-01,
T,Y_LT60,THS_PER,LU,2014-01-01,
T,Y_LT60,THS_PER,LU,2015-01-01,
T,Y_LT60,THS_PER,LU,2016-01-01,b
T,Y_LT60,THS_PER,LU,2017-01-01,
T,Y_LT60,THS_PER,LV,2003-01-01,
T,Y_LT60,THS_PER,LV,2004-01-01,
T,Y_LT60,THS_PER,LV,2005-01-01,
T,Y_LT60,THS_PER,LV,2006-01-01,
T,Y_LT60,THS_PER,LV,2007-01-01,
T,Y_LT60,THS_PER,LV,2008-01-01,
T,Y_LT60,THS_PER,LV,2009-01-01,
T,Y_LT60,THS_PER,LV,2010-01-01,
T,Y_LT60,THS_PER,LV,2011-01-01,
T,Y_LT60,THS_PER,LV,2012-01-01,
T,Y_LT60,THS_PER,LV,2013-01-01,
T,Y_LT60,THS_PER,LV,2014-01-01,
T,Y_LT60,THS_PER,LV,2015-01-01,
T,Y_LT60,THS_PER,LV,2016-01-01,
T,Y_LT60,THS_PER,LV,2017-01-01,
T,Y_LT60,THS_PER,MK,2003-01-01,
T,Y_LT60,THS_PER,MK,2004-01-01,
