s_adj,bop_item,sector10,sectpart,stk_flow,partner,unit,geotime,date,value
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,HU,2005-01-01,20660652
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,HU,2006-01-01,22965083
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,HU,2007-01-01,22618244
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,HU,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,HU,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,HU,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,HU,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,HU,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,HU,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,HU,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,HU,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,HU,2016-01-01,20736878
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,HU,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,1996-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,1997-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,1998-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,1999-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,2000-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,2001-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,2002-01-01,28489
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,2003-01-01,34240
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,2004-01-01,34764
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,2005-01-01,78686
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,2006-01-01,47655
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,2007-01-01,61892
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,2016-01-01,466388
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IE,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,1996-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,1997-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,1998-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,1999-01-01,54015
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,2000-01-01,79138
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,2001-01-01,64082
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,2002-01-01,149490
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,2003-01-01,167137
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,2004-01-01,218056
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,2005-01-01,230078
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,2006-01-01,311083
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,2007-01-01,340772
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,2016-01-01,167150
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,IT,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,1996-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,1997-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,1998-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,1999-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,2000-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,2001-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,2002-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,2003-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,2004-01-01,6469
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,2005-01-01,8865
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,2006-01-01,11504
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,2007-01-01,15759
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,2016-01-01,16606
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LT,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,1996-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,1997-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,1998-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,1999-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,2000-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,2001-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,2002-01-01,16137
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,2003-01-01,19208
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,2004-01-01,4998
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,2005-01-01,5904
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,2006-01-01,7212
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,2007-01-01,6752
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,2016-01-01,24997
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LU,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,1996-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,1997-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,1998-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,1999-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,2000-01-01,2028
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,2001-01-01,2759
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,2002-01-01,3355
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,2003-01-01,3973
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,2004-01-01,5521
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,2005-01-01,7637
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,2006-01-01,11073
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,2007-01-01,15654
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,2016-01-01,14634
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,LV,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,1996-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,1997-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,1998-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,1999-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,2000-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,2001-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,2002-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,2003-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,2004-01-01,1835
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,2005-01-01,1846
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,2006-01-01,1497
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,2007-01-01,1234
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,2016-01-01,4606
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,MT,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,1996-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,1997-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,1998-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,1999-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,2000-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,2001-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,2002-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,2003-01-01,19768
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,2004-01-01,1098
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,2005-01-01,27400
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,2006-01-01,11292
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,2007-01-01,92075
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,2016-01-01,444316
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,NL,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,1996-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,1997-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,1998-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,1999-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,2000-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,2001-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,2002-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,2003-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,2004-01-01,381178
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,2005-01-01,413725
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,2006-01-01,480786
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,2007-01-01,584533
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,2016-01-01,1145969
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PL,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,1996-01-01,12451
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,1997-01-01,15289
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,1998-01-01,27058
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,1999-01-01,40692
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,2000-01-01,53356
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,2001-01-01,66588
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,2002-01-01,83337
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,2003-01-01,91173
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,2004-01-01,101707
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,2005-01-01,110972
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,2006-01-01,131894
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,2007-01-01,155813
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,2016-01-01,196761
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,PT,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,1996-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,1997-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,1998-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,1999-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,2000-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,2001-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,2002-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,2003-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,2004-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,2005-01-01,85463
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,2006-01-01,125055
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,2007-01-01,196051
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,2016-01-01,375018
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,RO,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,1996-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,1997-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,1998-01-01,745132
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,1999-01-01,731938
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,2000-01-01,790553
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,2001-01-01,575255
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,2002-01-01,536705
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,2003-01-01,465914
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,2004-01-01,607085
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,2005-01-01,504742
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,2006-01-01,304253
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,2007-01-01,39226
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,2016-01-01,220842
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SE,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,1995-01-01,330
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,1996-01-01,448
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,1997-01-01,392
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,1998-01-01,872
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,1999-01-01,2005
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,2000-01-01,2581
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,2001-01-01,485
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,2002-01-01,27
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,2003-01-01,1481
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,2004-01-01,2130
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,2005-01-01,3160
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,2006-01-01,5289
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,2007-01-01,8950
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,2016-01-01,14858
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SI,2017-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,1995-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,1996-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,1997-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,1998-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,1999-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,2000-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,2001-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,2002-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,2003-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,2004-01-01,17934
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,2005-01-01,23940
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,2006-01-01,29525
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,2007-01-01,31717
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,2008-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,2009-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,2010-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,2011-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,2012-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,2013-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,2014-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,2015-01-01,
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,2016-01-01,54112
NSA,FA,S1,S1,N_LE,WRL_REST,MIO_NAC,SK,2017-01-01,
