exch_rt,unit,geotime,date,value
REER_IC42_CPI,I10,PL,2009-01-01,94.24
REER_IC42_CPI,I10,PL,2010-01-01,100.0
REER_IC42_CPI,I10,PL,2011-01-01,97.65
REER_IC42_CPI,I10,PL,2012-01-01,95.53
REER_IC42_CPI,I10,PL,2013-01-01,95.73
REER_IC42_CPI,I10,PL,2014-01-01,96.7
REER_IC42_CPI,I10,PL,2015-01-01,94.28
REER_IC42_CPI,I10,PL,2016-01-01,90.98
REER_IC42_CPI,I10,PL,2017-01-01,93.41
REER_IC42_CPI,I10,PT,1995-01-01,96.56
REER_IC42_CPI,I10,PT,1996-01-01,96.59
REER_IC42_CPI,I10,PT,1997-01-01,93.85
REER_IC42_CPI,I10,PT,1998-01-01,94.05
REER_IC42_CPI,I10,PT,1999-01-01,94.25
REER_IC42_CPI,I10,PT,2000-01-01,91.74
REER_IC42_CPI,I10,PT,2001-01-01,94.18
REER_IC42_CPI,I10,PT,2002-01-01,96.6
REER_IC42_CPI,I10,PT,2003-01-01,101.38
REER_IC42_CPI,I10,PT,2004-01-01,102.61
REER_IC42_CPI,I10,PT,2005-01-01,101.71
REER_IC42_CPI,I10,PT,2006-01-01,102.13
REER_IC42_CPI,I10,PT,2007-01-01,103.19
REER_IC42_CPI,I10,PT,2008-01-01,103.83
REER_IC42_CPI,I10,PT,2009-01-01,103.22
REER_IC42_CPI,I10,PT,2010-01-01,100.0
REER_IC42_CPI,I10,PT,2011-01-01,100.73
REER_IC42_CPI,I10,PT,2012-01-01,99.12
REER_IC42_CPI,I10,PT,2013-01-01,99.42
REER_IC42_CPI,I10,PT,2014-01-01,98.93
REER_IC42_CPI,I10,PT,2015-01-01,96.11
REER_IC42_CPI,I10,PT,2016-01-01,97.67
REER_IC42_CPI,I10,PT,2017-01-01,98.23
REER_IC42_CPI,I10,RO,1995-01-01,60.75
REER_IC42_CPI,I10,RO,1996-01-01,54.54
REER_IC42_CPI,I10,RO,1997-01-01,64.09
REER_IC42_CPI,I10,RO,1998-01-01,84.02
REER_IC42_CPI,I10,RO,1999-01-01,72.68
REER_IC42_CPI,I10,RO,2000-01-01,81.6
REER_IC42_CPI,I10,RO,2001-01-01,83.02
REER_IC42_CPI,I10,RO,2002-01-01,83.35
REER_IC42_CPI,I10,RO,2003-01-01,80.97
REER_IC42_CPI,I10,RO,2004-01-01,82.55
REER_IC42_CPI,I10,RO,2005-01-01,97.12
REER_IC42_CPI,I10,RO,2006-01-01,103.6
REER_IC42_CPI,I10,RO,2007-01-01,112.24
REER_IC42_CPI,I10,RO,2008-01-01,106.21
REER_IC42_CPI,I10,RO,2009-01-01,98.52
REER_IC42_CPI,I10,RO,2010-01-01,100.0
REER_IC42_CPI,I10,RO,2011-01-01,102.86
REER_IC42_CPI,I10,RO,2012-01-01,96.58
REER_IC42_CPI,I10,RO,2013-01-01,100.47
REER_IC42_CPI,I10,RO,2014-01-01,101.83
REER_IC42_CPI,I10,RO,2015-01-01,99.25
REER_IC42_CPI,I10,RO,2016-01-01,98.0
REER_IC42_CPI,I10,RO,2017-01-01,96.28
REER_IC42_CPI,I10,SE,1995-01-01,108.83
REER_IC42_CPI,I10,SE,1996-01-01,116.31
REER_IC42_CPI,I10,SE,1997-01-01,110.58
REER_IC42_CPI,I10,SE,1998-01-01,109.32
REER_IC42_CPI,I10,SE,1999-01-01,108.0
REER_IC42_CPI,I10,SE,2000-01-01,105.33
REER_IC42_CPI,I10,SE,2001-01-01,96.85
REER_IC42_CPI,I10,SE,2002-01-01,99.41
REER_IC42_CPI,I10,SE,2003-01-01,106.52
REER_IC42_CPI,I10,SE,2004-01-01,107.89
REER_IC42_CPI,I10,SE,2005-01-01,103.13
REER_IC42_CPI,I10,SE,2006-01-01,102.45
REER_IC42_CPI,I10,SE,2007-01-01,103.42
REER_IC42_CPI,I10,SE,2008-01-01,100.87
REER_IC42_CPI,I10,SE,2009-01-01,93.71
REER_IC42_CPI,I10,SE,2010-01-01,100.0
REER_IC42_CPI,I10,SE,2011-01-01,104.08
REER_IC42_CPI,I10,SE,2012-01-01,103.33
REER_IC42_CPI,I10,SE,2013-01-01,105.12
REER_IC42_CPI,I10,SE,2014-01-01,100.26
REER_IC42_CPI,I10,SE,2015-01-01,94.83
REER_IC42_CPI,I10,SE,2016-01-01,95.54
REER_IC42_CPI,I10,SE,2017-01-01,94.83
REER_IC42_CPI,I10,SI,1995-01-01,98.15
REER_IC42_CPI,I10,SI,1996-01-01,92.71
REER_IC42_CPI,I10,SI,1997-01-01,92.6
REER_IC42_CPI,I10,SI,1998-01-01,97.86
REER_IC42_CPI,I10,SI,1999-01-01,98.86
REER_IC42_CPI,I10,SI,2000-01-01,96.01
REER_IC42_CPI,I10,SI,2001-01-01,95.6
REER_IC42_CPI,I10,SI,2002-01-01,97.51
REER_IC42_CPI,I10,SI,2003-01-01,100.51
REER_IC42_CPI,I10,SI,2004-01-01,100.05
REER_IC42_CPI,I10,SI,2005-01-01,98.26
REER_IC42_CPI,I10,SI,2006-01-01,97.61
REER_IC42_CPI,I10,SI,2007-01-01,98.85
REER_IC42_CPI,I10,SI,2008-01-01,100.39
REER_IC42_CPI,I10,SI,2009-01-01,102.72
REER_IC42_CPI,I10,SI,2010-01-01,100.0
REER_IC42_CPI,I10,SI,2011-01-01,99.29
REER_IC42_CPI,I10,SI,2012-01-01,98.06
REER_IC42_CPI,I10,SI,2013-01-01,99.39
REER_IC42_CPI,I10,SI,2014-01-01,100.51
REER_IC42_CPI,I10,SI,2015-01-01,98.47
REER_IC42_CPI,I10,SI,2016-01-01,98.93
REER_IC42_CPI,I10,SI,2017-01-01,98.5
REER_IC42_CPI,I10,SK,1995-01-01,51.36
REER_IC42_CPI,I10,SK,1996-01-01,51.08
REER_IC42_CPI,I10,SK,1997-01-01,53.5
REER_IC42_CPI,I10,SK,1998-01-01,54.72
REER_IC42_CPI,I10,SK,1999-01-01,53.66
REER_IC42_CPI,I10,SK,2000-01-01,59.07
REER_IC42_CPI,I10,SK,2001-01-01,60.06
REER_IC42_CPI,I10,SK,2002-01-01,61.55
REER_IC42_CPI,I10,SK,2003-01-01,69.52
REER_IC42_CPI,I10,SK,2004-01-01,76.35
REER_IC42_CPI,I10,SK,2005-01-01,78.23
REER_IC42_CPI,I10,SK,2006-01-01,82.18
REER_IC42_CPI,I10,SK,2007-01-01,90.12
REER_IC42_CPI,I10,SK,2008-01-01,97.78
REER_IC42_CPI,I10,SK,2009-01-01,104.48
REER_IC42_CPI,I10,SK,2010-01-01,100.0
REER_IC42_CPI,I10,SK,2011-01-01,101.11
REER_IC42_CPI,I10,SK,2012-01-01,101.16
REER_IC42_CPI,I10,SK,2013-01-01,102.13
REER_IC42_CPI,I10,SK,2014-01-01,102.36
REER_IC42_CPI,I10,SK,2015-01-01,100.07
REER_IC42_CPI,I10,SK,2016-01-01,100.6
REER_IC42_CPI,I10,SK,2017-01-01,100.37
REER_IC42_CPI,I10,UK,1995-01-01,105.94
REER_IC42_CPI,I10,UK,1996-01-01,106.99
REER_IC42_CPI,I10,UK,1997-01-01,123.22
REER_IC42_CPI,I10,UK,1998-01-01,129.61
REER_IC42_CPI,I10,UK,1999-01-01,130.14
REER_IC42_CPI,I10,UK,2000-01-01,130.67
REER_IC42_CPI,I10,UK,2001-01-01,127.07
REER_IC42_CPI,I10,UK,2002-01-01,127.11
REER_IC42_CPI,I10,UK,2003-01-01,121.47
REER_IC42_CPI,I10,UK,2004-01-01,126.02
REER_IC42_CPI,I10,UK,2005-01-01,123.26
REER_IC42_CPI,I10,UK,2006-01-01,123.57
REER_IC42_CPI,I10,UK,2007-01-01,125.56
REER_IC42_CPI,I10,UK,2008-01-01,109.11
REER_IC42_CPI,I10,UK,2009-01-01,98.96
REER_IC42_CPI,I10,UK,2010-01-01,100.0
REER_IC42_CPI,I10,UK,2011-01-01,100.55
REER_IC42_CPI,I10,UK,2012-01-01,104.95
REER_IC42_CPI,I10,UK,2013-01-01,103.39
REER_IC42_CPI,I10,UK,2014-01-01,110.72
REER_IC42_CPI,I10,UK,2015-01-01,116.23
REER_IC42_CPI,I10,UK,2016-01-01,103.62
REER_IC42_CPI,I10,UK,2017-01-01,98.84
