unit,geotime,date,value
PCH_10Y,LT,2003-01-01,
PCH_10Y,LT,2004-01-01,106.0
PCH_10Y,LT,2005-01-01,37.0
PCH_10Y,LT,2006-01-01,20.9
PCH_10Y,LT,2007-01-01,7.4
PCH_10Y,LT,2008-01-01,5.3
PCH_10Y,LT,2009-01-01,0.2
PCH_10Y,LT,2010-01-01,4.6
PCH_10Y,LT,2011-01-01,10.1
PCH_10Y,LT,2012-01-01,9.5
PCH_10Y,LT,2013-01-01,12.9
PCH_10Y,LT,2014-01-01,11.8
PCH_10Y,LT,2015-01-01,11.7
PCH_10Y,LT,2016-01-01,6.4
PCH_10Y,LT,2017-01-01,8.9
PCH_10Y,LU,1995-01-01,
PCH_10Y,LU,1996-01-01,
PCH_10Y,LU,1997-01-01,
PCH_10Y,LU,1998-01-01,
PCH_10Y,LU,1999-01-01,
PCH_10Y,LU,2000-01-01,
PCH_10Y,LU,2001-01-01,
PCH_10Y,LU,2002-01-01,
PCH_10Y,LU,2003-01-01,
PCH_10Y,LU,2004-01-01,10.9
PCH_10Y,LU,2005-01-01,12.1
PCH_10Y,LU,2006-01-01,11.5
PCH_10Y,LU,2007-01-01,11.0
PCH_10Y,LU,2008-01-01,17.9
PCH_10Y,LU,2009-01-01,21.2
PCH_10Y,LU,2010-01-01,19.0
PCH_10Y,LU,2011-01-01,15.5
PCH_10Y,LU,2012-01-01,17.2
PCH_10Y,LU,2013-01-01,17.0
PCH_10Y,LU,2014-01-01,12.7
PCH_10Y,LU,2015-01-01,12.9
PCH_10Y,LU,2016-01-01,10.6
PCH_10Y,LU,2017-01-01,14.9
PCH_10Y,LV,1995-01-01,
PCH_10Y,LV,1996-01-01,
PCH_10Y,LV,1997-01-01,
PCH_10Y,LV,1998-01-01,
PCH_10Y,LV,1999-01-01,
PCH_10Y,LV,2000-01-01,
PCH_10Y,LV,2001-01-01,
PCH_10Y,LV,2002-01-01,
PCH_10Y,LV,2003-01-01,
PCH_10Y,LV,2004-01-01,19.8
PCH_10Y,LV,2005-01-01,43.4
PCH_10Y,LV,2006-01-01,37.0
PCH_10Y,LV,2007-01-01,68.8
PCH_10Y,LV,2008-01-01,92.2
PCH_10Y,LV,2009-01-01,60.3
PCH_10Y,LV,2010-01-01,48.9
PCH_10Y,LV,2011-01-01,47.5
PCH_10Y,LV,2012-01-01,55.9
PCH_10Y,LV,2013-01-01,58.6
PCH_10Y,LV,2014-01-01,56.3
PCH_10Y,LV,2015-01-01,44.6
PCH_10Y,LV,2016-01-01,30.6
PCH_10Y,LV,2017-01-01,7.7
PCH_10Y,MT,1995-01-01,
PCH_10Y,MT,1996-01-01,
PCH_10Y,MT,1997-01-01,
PCH_10Y,MT,1998-01-01,
PCH_10Y,MT,1999-01-01,
PCH_10Y,MT,2000-01-01,
PCH_10Y,MT,2001-01-01,
PCH_10Y,MT,2002-01-01,
PCH_10Y,MT,2003-01-01,
PCH_10Y,MT,2004-01-01,4.5
PCH_10Y,MT,2005-01-01,-2.1
PCH_10Y,MT,2006-01-01,3.7
PCH_10Y,MT,2007-01-01,4.5
PCH_10Y,MT,2008-01-01,4.9
PCH_10Y,MT,2009-01-01,6.7
PCH_10Y,MT,2010-01-01,9.8
PCH_10Y,MT,2011-01-01,9.9
PCH_10Y,MT,2012-01-01,13.5
PCH_10Y,MT,2013-01-01,12.5
PCH_10Y,MT,2014-01-01,7.9
PCH_10Y,MT,2015-01-01,9.4
PCH_10Y,MT,2016-01-01,6.6
