unit,bop_item,stk_flow,partner,geotime,date,value
PCH_WRL_5Y,GS,CRE,WRL_REST,FR,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,FR,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,FR,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,HR,1999-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,HR,2000-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,HR,2001-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,HR,2002-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,HR,2003-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,HR,2004-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,HR,2005-01-01,42
PCH_WRL_5Y,GS,CRE,WRL_REST,HR,2006-01-01,18
PCH_WRL_5Y,GS,CRE,WRL_REST,HR,2007-01-01,12
PCH_WRL_5Y,GS,CRE,WRL_REST,HR,2008-01-01,5
PCH_WRL_5Y,GS,CRE,WRL_REST,HR,2009-01-01,5
PCH_WRL_5Y,GS,CRE,WRL_REST,HR,2010-01-01,13
PCH_WRL_5Y,GS,CRE,WRL_REST,HR,2011-01-01,16
PCH_WRL_5Y,GS,CRE,WRL_REST,HR,2012-01-01,24
PCH_WRL_5Y,GS,CRE,WRL_REST,HR,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,HR,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,HR,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,HR,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,HR,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,HU,1999-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,HU,2000-01-01,43
PCH_WRL_5Y,GS,CRE,WRL_REST,HU,2001-01-01,59
PCH_WRL_5Y,GS,CRE,WRL_REST,HU,2002-01-01,51
PCH_WRL_5Y,GS,CRE,WRL_REST,HU,2003-01-01,39
PCH_WRL_5Y,GS,CRE,WRL_REST,HU,2004-01-01,44
PCH_WRL_5Y,GS,CRE,WRL_REST,HU,2005-01-01,39
PCH_WRL_5Y,GS,CRE,WRL_REST,HU,2006-01-01,24
PCH_WRL_5Y,GS,CRE,WRL_REST,HU,2007-01-01,28
PCH_WRL_5Y,GS,CRE,WRL_REST,HU,2008-01-01,25
PCH_WRL_5Y,GS,CRE,WRL_REST,HU,2009-01-01,12
PCH_WRL_5Y,GS,CRE,WRL_REST,HU,2010-01-01,3
PCH_WRL_5Y,GS,CRE,WRL_REST,HU,2011-01-01,2
PCH_WRL_5Y,GS,CRE,WRL_REST,HU,2012-01-01,21
PCH_WRL_5Y,GS,CRE,WRL_REST,HU,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,HU,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,HU,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,HU,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,HU,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,IE,1999-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,IE,2000-01-01,44
PCH_WRL_5Y,GS,CRE,WRL_REST,IE,2001-01-01,59
PCH_WRL_5Y,GS,CRE,WRL_REST,IE,2002-01-01,65
PCH_WRL_5Y,GS,CRE,WRL_REST,IE,2003-01-01,28
PCH_WRL_5Y,GS,CRE,WRL_REST,IE,2004-01-01,13
PCH_WRL_5Y,GS,CRE,WRL_REST,IE,2005-01-01,8
PCH_WRL_5Y,GS,CRE,WRL_REST,IE,2006-01-01,9
PCH_WRL_5Y,GS,CRE,WRL_REST,IE,2007-01-01,11
PCH_WRL_5Y,GS,CRE,WRL_REST,IE,2008-01-01,16
PCH_WRL_5Y,GS,CRE,WRL_REST,IE,2009-01-01,1
PCH_WRL_5Y,GS,CRE,WRL_REST,IE,2010-01-01,6
PCH_WRL_5Y,GS,CRE,WRL_REST,IE,2011-01-01,10
PCH_WRL_5Y,GS,CRE,WRL_REST,IE,2012-01-01,16
PCH_WRL_5Y,GS,CRE,WRL_REST,IE,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,IE,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,IE,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,IE,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,IE,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,IT,1999-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,IT,2000-01-01,26
PCH_WRL_5Y,GS,CRE,WRL_REST,IT,2001-01-01,16
PCH_WRL_5Y,GS,CRE,WRL_REST,IT,2002-01-01,10
PCH_WRL_5Y,GS,CRE,WRL_REST,IT,2003-01-01,12
PCH_WRL_5Y,GS,CRE,WRL_REST,IT,2004-01-01,6
PCH_WRL_5Y,GS,CRE,WRL_REST,IT,2005-01-01,4
PCH_WRL_5Y,GS,CRE,WRL_REST,IT,2006-01-01,12
PCH_WRL_5Y,GS,CRE,WRL_REST,IT,2007-01-01,8
PCH_WRL_5Y,GS,CRE,WRL_REST,IT,2008-01-01,15
PCH_WRL_5Y,GS,CRE,WRL_REST,IT,2009-01-01,17
PCH_WRL_5Y,GS,CRE,WRL_REST,IT,2010-01-01,19
PCH_WRL_5Y,GS,CRE,WRL_REST,IT,2011-01-01,19
PCH_WRL_5Y,GS,CRE,WRL_REST,IT,2012-01-01,25
PCH_WRL_5Y,GS,CRE,WRL_REST,IT,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,IT,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,IT,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,IT,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,IT,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LT,1999-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LT,2000-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LT,2001-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LT,2002-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LT,2003-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LT,2004-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LT,2005-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LT,2006-01-01,48
PCH_WRL_5Y,GS,CRE,WRL_REST,LT,2007-01-01,30
PCH_WRL_5Y,GS,CRE,WRL_REST,LT,2008-01-01,43
PCH_WRL_5Y,GS,CRE,WRL_REST,LT,2009-01-01,30
PCH_WRL_5Y,GS,CRE,WRL_REST,LT,2010-01-01,18
PCH_WRL_5Y,GS,CRE,WRL_REST,LT,2011-01-01,29
PCH_WRL_5Y,GS,CRE,WRL_REST,LT,2012-01-01,32
PCH_WRL_5Y,GS,CRE,WRL_REST,LT,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LT,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LT,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LT,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LT,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LU,1999-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LU,2000-01-01,14
PCH_WRL_5Y,GS,CRE,WRL_REST,LU,2001-01-01,18
PCH_WRL_5Y,GS,CRE,WRL_REST,LU,2002-01-01,20
PCH_WRL_5Y,GS,CRE,WRL_REST,LU,2003-01-01,14
PCH_WRL_5Y,GS,CRE,WRL_REST,LU,2004-01-01,13
PCH_WRL_5Y,GS,CRE,WRL_REST,LU,2005-01-01,13
PCH_WRL_5Y,GS,CRE,WRL_REST,LU,2006-01-01,17
PCH_WRL_5Y,GS,CRE,WRL_REST,LU,2007-01-01,25
PCH_WRL_5Y,GS,CRE,WRL_REST,LU,2008-01-01,15
PCH_WRL_5Y,GS,CRE,WRL_REST,LU,2009-01-01,11
PCH_WRL_5Y,GS,CRE,WRL_REST,LU,2010-01-01,3
PCH_WRL_5Y,GS,CRE,WRL_REST,LU,2011-01-01,3
PCH_WRL_5Y,GS,CRE,WRL_REST,LU,2012-01-01,10
PCH_WRL_5Y,GS,CRE,WRL_REST,LU,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LU,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LU,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LU,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LU,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LV,1999-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LV,2000-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LV,2001-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LV,2002-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LV,2003-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LV,2004-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LV,2005-01-01,89
PCH_WRL_5Y,GS,CRE,WRL_REST,LV,2006-01-01,73
PCH_WRL_5Y,GS,CRE,WRL_REST,LV,2007-01-01,95
PCH_WRL_5Y,GS,CRE,WRL_REST,LV,2008-01-01,76
PCH_WRL_5Y,GS,CRE,WRL_REST,LV,2009-01-01,52
PCH_WRL_5Y,GS,CRE,WRL_REST,LV,2010-01-01,21
PCH_WRL_5Y,GS,CRE,WRL_REST,LV,2011-01-01,26
PCH_WRL_5Y,GS,CRE,WRL_REST,LV,2012-01-01,7
PCH_WRL_5Y,GS,CRE,WRL_REST,LV,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LV,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LV,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LV,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,LV,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,MT,1999-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,MT,2000-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,MT,2001-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,MT,2002-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,MT,2003-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,MT,2004-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,MT,2005-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,MT,2006-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,MT,2007-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,MT,2008-01-01,10
PCH_WRL_5Y,GS,CRE,WRL_REST,MT,2009-01-01,45
PCH_WRL_5Y,GS,CRE,WRL_REST,MT,2010-01-01,37
PCH_WRL_5Y,GS,CRE,WRL_REST,MT,2011-01-01,17
PCH_WRL_5Y,GS,CRE,WRL_REST,MT,2012-01-01,12
PCH_WRL_5Y,GS,CRE,WRL_REST,MT,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,MT,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,MT,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,MT,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,MT,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,NL,1999-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,NL,2000-01-01,9
PCH_WRL_5Y,GS,CRE,WRL_REST,NL,2001-01-01,4
PCH_WRL_5Y,GS,CRE,WRL_REST,NL,2002-01-01,2
PCH_WRL_5Y,GS,CRE,WRL_REST,NL,2003-01-01,3
PCH_WRL_5Y,GS,CRE,WRL_REST,NL,2004-01-01,2
PCH_WRL_5Y,GS,CRE,WRL_REST,NL,2005-01-01,0
PCH_WRL_5Y,GS,CRE,WRL_REST,NL,2006-01-01,5
PCH_WRL_5Y,GS,CRE,WRL_REST,NL,2007-01-01,2
PCH_WRL_5Y,GS,CRE,WRL_REST,NL,2008-01-01,6
PCH_WRL_5Y,GS,CRE,WRL_REST,NL,2009-01-01,5
PCH_WRL_5Y,GS,CRE,WRL_REST,NL,2010-01-01,8
PCH_WRL_5Y,GS,CRE,WRL_REST,NL,2011-01-01,8
PCH_WRL_5Y,GS,CRE,WRL_REST,NL,2012-01-01,12
PCH_WRL_5Y,GS,CRE,WRL_REST,NL,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,NL,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,NL,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,NL,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,NL,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,PL,1999-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,PL,2000-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,PL,2001-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,PL,2002-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,PL,2003-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,PL,2004-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,PL,2005-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,PL,2006-01-01,50
PCH_WRL_5Y,GS,CRE,WRL_REST,PL,2007-01-01,55
PCH_WRL_5Y,GS,CRE,WRL_REST,PL,2008-01-01,51
PCH_WRL_5Y,GS,CRE,WRL_REST,PL,2009-01-01,34
PCH_WRL_5Y,GS,CRE,WRL_REST,PL,2010-01-01,24
PCH_WRL_5Y,GS,CRE,WRL_REST,PL,2011-01-01,15
PCH_WRL_5Y,GS,CRE,WRL_REST,PL,2012-01-01,1
PCH_WRL_5Y,GS,CRE,WRL_REST,PL,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,PL,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,PL,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,PL,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,PL,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,PT,1999-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,PT,2000-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,PT,2001-01-01,7
PCH_WRL_5Y,GS,CRE,WRL_REST,PT,2002-01-01,0
PCH_WRL_5Y,GS,CRE,WRL_REST,PT,2003-01-01,4
PCH_WRL_5Y,GS,CRE,WRL_REST,PT,2004-01-01,4
PCH_WRL_5Y,GS,CRE,WRL_REST,PT,2005-01-01,3
PCH_WRL_5Y,GS,CRE,WRL_REST,PT,2006-01-01,4
PCH_WRL_5Y,GS,CRE,WRL_REST,PT,2007-01-01,3
PCH_WRL_5Y,GS,CRE,WRL_REST,PT,2008-01-01,11
PCH_WRL_5Y,GS,CRE,WRL_REST,PT,2009-01-01,8
PCH_WRL_5Y,GS,CRE,WRL_REST,PT,2010-01-01,6
PCH_WRL_5Y,GS,CRE,WRL_REST,PT,2011-01-01,8
PCH_WRL_5Y,GS,CRE,WRL_REST,PT,2012-01-01,16
PCH_WRL_5Y,GS,CRE,WRL_REST,PT,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,PT,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,PT,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,PT,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,PT,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,RO,1999-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,RO,2000-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,RO,2001-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,RO,2002-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,RO,2003-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,RO,2004-01-01,27
PCH_WRL_5Y,GS,CRE,WRL_REST,RO,2005-01-01,84
PCH_WRL_5Y,GS,CRE,WRL_REST,RO,2006-01-01,73
PCH_WRL_5Y,GS,CRE,WRL_REST,RO,2007-01-01,84
PCH_WRL_5Y,GS,CRE,WRL_REST,RO,2008-01-01,91
PCH_WRL_5Y,GS,CRE,WRL_REST,RO,2009-01-01,69
PCH_WRL_5Y,GS,CRE,WRL_REST,RO,2010-01-01,53
PCH_WRL_5Y,GS,CRE,WRL_REST,RO,2011-01-01,49
PCH_WRL_5Y,GS,CRE,WRL_REST,RO,2012-01-01,12
PCH_WRL_5Y,GS,CRE,WRL_REST,RO,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,RO,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,RO,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,RO,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,RO,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SE,1999-01-01,8
PCH_WRL_5Y,GS,CRE,WRL_REST,SE,2000-01-01,7
PCH_WRL_5Y,GS,CRE,WRL_REST,SE,2001-01-01,11
PCH_WRL_5Y,GS,CRE,WRL_REST,SE,2002-01-01,8
PCH_WRL_5Y,GS,CRE,WRL_REST,SE,2003-01-01,8
PCH_WRL_5Y,GS,CRE,WRL_REST,SE,2004-01-01,6
PCH_WRL_5Y,GS,CRE,WRL_REST,SE,2005-01-01,5
PCH_WRL_5Y,GS,CRE,WRL_REST,SE,2006-01-01,1
PCH_WRL_5Y,GS,CRE,WRL_REST,SE,2007-01-01,1
PCH_WRL_5Y,GS,CRE,WRL_REST,SE,2008-01-01,6
PCH_WRL_5Y,GS,CRE,WRL_REST,SE,2009-01-01,15
PCH_WRL_5Y,GS,CRE,WRL_REST,SE,2010-01-01,12
PCH_WRL_5Y,GS,CRE,WRL_REST,SE,2011-01-01,12
PCH_WRL_5Y,GS,CRE,WRL_REST,SE,2012-01-01,19
PCH_WRL_5Y,GS,CRE,WRL_REST,SE,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SE,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SE,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SE,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SE,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SI,1999-01-01,6
PCH_WRL_5Y,GS,CRE,WRL_REST,SI,2000-01-01,16
PCH_WRL_5Y,GS,CRE,WRL_REST,SI,2001-01-01,5
PCH_WRL_5Y,GS,CRE,WRL_REST,SI,2002-01-01,7
PCH_WRL_5Y,GS,CRE,WRL_REST,SI,2003-01-01,5
PCH_WRL_5Y,GS,CRE,WRL_REST,SI,2004-01-01,18
PCH_WRL_5Y,GS,CRE,WRL_REST,SI,2005-01-01,29
PCH_WRL_5Y,GS,CRE,WRL_REST,SI,2006-01-01,21
PCH_WRL_5Y,GS,CRE,WRL_REST,SI,2007-01-01,23
PCH_WRL_5Y,GS,CRE,WRL_REST,SI,2008-01-01,16
PCH_WRL_5Y,GS,CRE,WRL_REST,SI,2009-01-01,9
PCH_WRL_5Y,GS,CRE,WRL_REST,SI,2010-01-01,1
PCH_WRL_5Y,GS,CRE,WRL_REST,SI,2011-01-01,5
PCH_WRL_5Y,GS,CRE,WRL_REST,SI,2012-01-01,20
PCH_WRL_5Y,GS,CRE,WRL_REST,SI,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SI,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SI,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SI,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SI,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SK,1999-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SK,2000-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SK,2001-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SK,2002-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SK,2003-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SK,2004-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SK,2005-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SK,2006-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SK,2007-01-01,67
PCH_WRL_5Y,GS,CRE,WRL_REST,SK,2008-01-01,31
PCH_WRL_5Y,GS,CRE,WRL_REST,SK,2009-01-01,9
PCH_WRL_5Y,GS,CRE,WRL_REST,SK,2010-01-01,3
PCH_WRL_5Y,GS,CRE,WRL_REST,SK,2011-01-01,2
PCH_WRL_5Y,GS,CRE,WRL_REST,SK,2012-01-01,10
PCH_WRL_5Y,GS,CRE,WRL_REST,SK,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SK,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SK,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SK,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,SK,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,UK,1999-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,UK,2000-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,UK,2001-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,UK,2002-01-01,7
PCH_WRL_5Y,GS,CRE,WRL_REST,UK,2003-01-01,9
PCH_WRL_5Y,GS,CRE,WRL_REST,UK,2004-01-01,11
PCH_WRL_5Y,GS,CRE,WRL_REST,UK,2005-01-01,7
PCH_WRL_5Y,GS,CRE,WRL_REST,UK,2006-01-01,7
PCH_WRL_5Y,GS,CRE,WRL_REST,UK,2007-01-01,14
PCH_WRL_5Y,GS,CRE,WRL_REST,UK,2008-01-01,22
PCH_WRL_5Y,GS,CRE,WRL_REST,UK,2009-01-01,19
PCH_WRL_5Y,GS,CRE,WRL_REST,UK,2010-01-01,23
PCH_WRL_5Y,GS,CRE,WRL_REST,UK,2011-01-01,25
PCH_WRL_5Y,GS,CRE,WRL_REST,UK,2012-01-01,20
PCH_WRL_5Y,GS,CRE,WRL_REST,UK,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,UK,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,UK,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,UK,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,UK,2017-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,AT,1999-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,AT,2000-01-01,20
PCH_WRL_5Y,S,CRE,WRL_REST,AT,2001-01-01,14
PCH_WRL_5Y,S,CRE,WRL_REST,AT,2002-01-01,0
PCH_WRL_5Y,S,CRE,WRL_REST,AT,2003-01-01,3
PCH_WRL_5Y,S,CRE,WRL_REST,AT,2004-01-01,1
PCH_WRL_5Y,S,CRE,WRL_REST,AT,2005-01-01,8
PCH_WRL_5Y,S,CRE,WRL_REST,AT,2006-01-01,2
PCH_WRL_5Y,S,CRE,WRL_REST,AT,2007-01-01,1
PCH_WRL_5Y,S,CRE,WRL_REST,AT,2008-01-01,6
PCH_WRL_5Y,S,CRE,WRL_REST,AT,2009-01-01,6
PCH_WRL_5Y,S,CRE,WRL_REST,AT,2010-01-01,15
PCH_WRL_5Y,S,CRE,WRL_REST,AT,2011-01-01,14
PCH_WRL_5Y,S,CRE,WRL_REST,AT,2012-01-01,17
PCH_WRL_5Y,S,CRE,WRL_REST,AT,2013-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,AT,2014-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,AT,2015-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,AT,2016-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,AT,2017-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BE,1999-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BE,2000-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BE,2001-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BE,2002-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BE,2003-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BE,2004-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BE,2005-01-01,5
PCH_WRL_5Y,S,CRE,WRL_REST,BE,2006-01-01,15
PCH_WRL_5Y,S,CRE,WRL_REST,BE,2007-01-01,9
PCH_WRL_5Y,S,CRE,WRL_REST,BE,2008-01-01,1
PCH_WRL_5Y,S,CRE,WRL_REST,BE,2009-01-01,6
PCH_WRL_5Y,S,CRE,WRL_REST,BE,2010-01-01,10
PCH_WRL_5Y,S,CRE,WRL_REST,BE,2011-01-01,11
PCH_WRL_5Y,S,CRE,WRL_REST,BE,2012-01-01,7
PCH_WRL_5Y,S,CRE,WRL_REST,BE,2013-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BE,2014-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BE,2015-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BE,2016-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BE,2017-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BG,1999-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BG,2000-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BG,2001-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BG,2002-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BG,2003-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BG,2004-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BG,2005-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BG,2006-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BG,2007-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BG,2008-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BG,2009-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BG,2010-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BG,2011-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BG,2012-01-01,29
PCH_WRL_5Y,S,CRE,WRL_REST,BG,2013-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BG,2014-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BG,2015-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BG,2016-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,BG,2017-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,CY,1999-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,CY,2000-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,CY,2001-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,CY,2002-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,CY,2003-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,CY,2004-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,CY,2005-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,CY,2006-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,CY,2007-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,CY,2008-01-01,
