age,unit,sex,indic_em,geo\time,date,value
Y20-64,PC_POP,M,EMP_LFS,CH,2016-01-01,86.5 
Y20-64,PC_POP,M,EMP_LFS,CH,2017-01-01,86.8 
Y20-64,PC_POP,M,EMP_LFS,CY,2000-01-01,86.1 e
Y20-64,PC_POP,M,EMP_LFS,CY,2001-01-01,86.3 e
Y20-64,PC_POP,M,EMP_LFS,CY,2002-01-01,85.8 e
Y20-64,PC_POP,M,EMP_LFS,CY,2003-01-01,85.6 e
Y20-64,PC_POP,M,EMP_LFS,CY,2004-01-01,86.3 e
Y20-64,PC_POP,M,EMP_LFS,CY,2005-01-01,85.5 
Y20-64,PC_POP,M,EMP_LFS,CY,2006-01-01,86.2 
Y20-64,PC_POP,M,EMP_LFS,CY,2007-01-01,86.4 
Y20-64,PC_POP,M,EMP_LFS,CY,2008-01-01,85.2 
Y20-64,PC_POP,M,EMP_LFS,CY,2009-01-01,82.8 b
Y20-64,PC_POP,M,EMP_LFS,CY,2010-01-01,81.7 
Y20-64,PC_POP,M,EMP_LFS,CY,2011-01-01,79.6 
Y20-64,PC_POP,M,EMP_LFS,CY,2012-01-01,76.1
Y20-64,PC_POP,M,EMP_LFS,CY,2013-01-01,72.6
Y20-64,PC_POP,M,EMP_LFS,CY,2014-01-01,71.6 
Y20-64,PC_POP,M,EMP_LFS,CY,2015-01-01,72.3 
Y20-64,PC_POP,M,EMP_LFS,CY,2016-01-01,73.8 
Y20-64,PC_POP,M,EMP_LFS,CY,2017-01-01,75.7 
Y20-64,PC_POP,M,EMP_LFS,CZ,2000-01-01,80.2 
Y20-64,PC_POP,M,EMP_LFS,CZ,2001-01-01,80.3 
Y20-64,PC_POP,M,EMP_LFS,CZ,2002-01-01,80.9 
Y20-64,PC_POP,M,EMP_LFS,CZ,2003-01-01,80.1 
Y20-64,PC_POP,M,EMP_LFS,CZ,2004-01-01,79.2 
Y20-64,PC_POP,M,EMP_LFS,CZ,2005-01-01,80.1 
Y20-64,PC_POP,M,EMP_LFS,CZ,2006-01-01,80.4 
Y20-64,PC_POP,M,EMP_LFS,CZ,2007-01-01,81.5 
Y20-64,PC_POP,M,EMP_LFS,CZ,2008-01-01,82.0 
Y20-64,PC_POP,M,EMP_LFS,CZ,2009-01-01,80.2 
Y20-64,PC_POP,M,EMP_LFS,CZ,2010-01-01,79.6 
Y20-64,PC_POP,M,EMP_LFS,CZ,2011-01-01,79.9 b
Y20-64,PC_POP,M,EMP_LFS,CZ,2012-01-01,80.2
Y20-64,PC_POP,M,EMP_LFS,CZ,2013-01-01,81.0
Y20-64,PC_POP,M,EMP_LFS,CZ,2014-01-01,82.2 
Y20-64,PC_POP,M,EMP_LFS,CZ,2015-01-01,83.0 
Y20-64,PC_POP,M,EMP_LFS,CZ,2016-01-01,84.6 
Y20-64,PC_POP,M,EMP_LFS,CZ,2017-01-01,86.3 
Y20-64,PC_POP,M,EMP_LFS,DE,2000-01-01,76.5 e
Y20-64,PC_POP,M,EMP_LFS,DE,2001-01-01,76.2 e
Y20-64,PC_POP,M,EMP_LFS,DE,2002-01-01,75.5 e
Y20-64,PC_POP,M,EMP_LFS,DE,2003-01-01,74.7 e
Y20-64,PC_POP,M,EMP_LFS,DE,2004-01-01,74.4 e
Y20-64,PC_POP,M,EMP_LFS,DE,2005-01-01,75.6 b
Y20-64,PC_POP,M,EMP_LFS,DE,2006-01-01,77.2 
Y20-64,PC_POP,M,EMP_LFS,DE,2007-01-01,79.1 
Y20-64,PC_POP,M,EMP_LFS,DE,2008-01-01,80.1 
Y20-64,PC_POP,M,EMP_LFS,DE,2009-01-01,79.6 
Y20-64,PC_POP,M,EMP_LFS,DE,2010-01-01,80.4 b
Y20-64,PC_POP,M,EMP_LFS,DE,2011-01-01,81.7 b
Y20-64,PC_POP,M,EMP_LFS,DE,2012-01-01,82.1
Y20-64,PC_POP,M,EMP_LFS,DE,2013-01-01,82.1
Y20-64,PC_POP,M,EMP_LFS,DE,2014-01-01,82.2 
Y20-64,PC_POP,M,EMP_LFS,DE,2015-01-01,82.3 
Y20-64,PC_POP,M,EMP_LFS,DE,2016-01-01,82.7 
Y20-64,PC_POP,M,EMP_LFS,DE,2017-01-01,83.1 
Y20-64,PC_POP,M,EMP_LFS,DK,2000-01-01,82.9 
Y20-64,PC_POP,M,EMP_LFS,DK,2001-01-01,82.8 
Y20-64,PC_POP,M,EMP_LFS,DK,2002-01-01,82.3 
Y20-64,PC_POP,M,EMP_LFS,DK,2003-01-01,82.2 
Y20-64,PC_POP,M,EMP_LFS,DK,2004-01-01,82.1 
Y20-64,PC_POP,M,EMP_LFS,DK,2005-01-01,82.3 
Y20-64,PC_POP,M,EMP_LFS,DK,2006-01-01,83.8 
Y20-64,PC_POP,M,EMP_LFS,DK,2007-01-01,83.2 
Y20-64,PC_POP,M,EMP_LFS,DK,2008-01-01,83.9 
Y20-64,PC_POP,M,EMP_LFS,DK,2009-01-01,80.5 
Y20-64,PC_POP,M,EMP_LFS,DK,2010-01-01,78.6 
Y20-64,PC_POP,M,EMP_LFS,DK,2011-01-01,79.0 
Y20-64,PC_POP,M,EMP_LFS,DK,2012-01-01,78.6
Y20-64,PC_POP,M,EMP_LFS,DK,2013-01-01,78.7
Y20-64,PC_POP,M,EMP_LFS,DK,2014-01-01,79.5 
Y20-64,PC_POP,M,EMP_LFS,DK,2015-01-01,80.2 
Y20-64,PC_POP,M,EMP_LFS,DK,2016-01-01,80.7 b
Y20-64,PC_POP,M,EMP_LFS,DK,2017-01-01,80.2 b
Y20-64,PC_POP,M,EMP_LFS,EA18,2000-01-01,76.4 
Y20-64,PC_POP,M,EMP_LFS,EA18,2001-01-01,76.6 
Y20-64,PC_POP,M,EMP_LFS,EA18,2002-01-01,76.5 
Y20-64,PC_POP,M,EMP_LFS,EA18,2003-01-01,76.3 
Y20-64,PC_POP,M,EMP_LFS,EA18,2004-01-01,76.2 
Y20-64,PC_POP,M,EMP_LFS,EA18,2005-01-01,76.7 
Y20-64,PC_POP,M,EMP_LFS,EA18,2006-01-01,77.5 
Y20-64,PC_POP,M,EMP_LFS,EA18,2007-01-01,78.2 
Y20-64,PC_POP,M,EMP_LFS,EA18,2008-01-01,78.1 
Y20-64,PC_POP,M,EMP_LFS,EA18,2009-01-01,75.8 
Y20-64,PC_POP,M,EMP_LFS,EA18,2010-01-01,75.1 
Y20-64,PC_POP,M,EMP_LFS,EA18,2011-01-01,75.0 
Y20-64,PC_POP,M,EMP_LFS,EA18,2012-01-01,74.1
Y20-64,PC_POP,M,EMP_LFS,EA18,2013-01-01,73.5
Y20-64,PC_POP,M,EMP_LFS,EA18,2014-01-01,73.8 
Y20-64,PC_POP,M,EMP_LFS,EA18,2015-01-01,74.6 
Y20-64,PC_POP,M,EMP_LFS,EA18,2016-01-01,75.6 
Y20-64,PC_POP,M,EMP_LFS,EA18,2017-01-01,76.6 
Y20-64,PC_POP,M,EMP_LFS,EA19,2000-01-01,76.3 
Y20-64,PC_POP,M,EMP_LFS,EA19,2001-01-01,76.5 
Y20-64,PC_POP,M,EMP_LFS,EA19,2002-01-01,76.4 
Y20-64,PC_POP,M,EMP_LFS,EA19,2003-01-01,76.3 
Y20-64,PC_POP,M,EMP_LFS,EA19,2004-01-01,76.2 
Y20-64,PC_POP,M,EMP_LFS,EA19,2005-01-01,76.6 
Y20-64,PC_POP,M,EMP_LFS,EA19,2006-01-01,77.4 
Y20-64,PC_POP,M,EMP_LFS,EA19,2007-01-01,78.2 
Y20-64,PC_POP,M,EMP_LFS,EA19,2008-01-01,78.1 
Y20-64,PC_POP,M,EMP_LFS,EA19,2009-01-01,75.7 
Y20-64,PC_POP,M,EMP_LFS,EA19,2010-01-01,75.0 
Y20-64,PC_POP,M,EMP_LFS,EA19,2011-01-01,74.9 
Y20-64,PC_POP,M,EMP_LFS,EA19,2012-01-01,74.1
Y20-64,PC_POP,M,EMP_LFS,EA19,2013-01-01,73.4
Y20-64,PC_POP,M,EMP_LFS,EA19,2014-01-01,73.8 
Y20-64,PC_POP,M,EMP_LFS,EA19,2015-01-01,74.6 
Y20-64,PC_POP,M,EMP_LFS,EA19,2016-01-01,75.6 
Y20-64,PC_POP,M,EMP_LFS,EA19,2017-01-01,76.6 
Y20-64,PC_POP,M,EMP_LFS,EE,2000-01-01,70.8 b
Y20-64,PC_POP,M,EMP_LFS,EE,2001-01-01,71.5 
Y20-64,PC_POP,M,EMP_LFS,EE,2002-01-01,72.0 
Y20-64,PC_POP,M,EMP_LFS,EE,2003-01-01,73.5 
Y20-64,PC_POP,M,EMP_LFS,EE,2004-01-01,73.5 
Y20-64,PC_POP,M,EMP_LFS,EE,2005-01-01,74.6 
Y20-64,PC_POP,M,EMP_LFS,EE,2006-01-01,79.5 
Y20-64,PC_POP,M,EMP_LFS,EE,2007-01-01,81.4 
Y20-64,PC_POP,M,EMP_LFS,EE,2008-01-01,81.5 
Y20-64,PC_POP,M,EMP_LFS,EE,2009-01-01,71.0 
Y20-64,PC_POP,M,EMP_LFS,EE,2010-01-01,67.8 
Y20-64,PC_POP,M,EMP_LFS,EE,2011-01-01,73.5 
Y20-64,PC_POP,M,EMP_LFS,EE,2012-01-01,75.1
Y20-64,PC_POP,M,EMP_LFS,EE,2013-01-01,76.7
Y20-64,PC_POP,M,EMP_LFS,EE,2014-01-01,78.3 
Y20-64,PC_POP,M,EMP_LFS,EE,2015-01-01,80.5 
Y20-64,PC_POP,M,EMP_LFS,EE,2016-01-01,80.8 
Y20-64,PC_POP,M,EMP_LFS,EE,2017-01-01,82.4 
Y20-64,PC_POP,M,EMP_LFS,EL,2000-01-01,78.8 
Y20-64,PC_POP,M,EMP_LFS,EL,2001-01-01,78.2 b
Y20-64,PC_POP,M,EMP_LFS,EL,2002-01-01,78.4 
Y20-64,PC_POP,M,EMP_LFS,EL,2003-01-01,79.2 
Y20-64,PC_POP,M,EMP_LFS,EL,2004-01-01,79.1 b
Y20-64,PC_POP,M,EMP_LFS,EL,2005-01-01,79.3 
Y20-64,PC_POP,M,EMP_LFS,EL,2006-01-01,79.9 
Y20-64,PC_POP,M,EMP_LFS,EL,2007-01-01,80.1 
Y20-64,PC_POP,M,EMP_LFS,EL,2008-01-01,80.1 
Y20-64,PC_POP,M,EMP_LFS,EL,2009-01-01,78.5 b
Y20-64,PC_POP,M,EMP_LFS,EL,2010-01-01,76.0 
Y20-64,PC_POP,M,EMP_LFS,EL,2011-01-01,70.8 
Y20-64,PC_POP,M,EMP_LFS,EL,2012-01-01,65.0
Y20-64,PC_POP,M,EMP_LFS,EL,2013-01-01,62.7
Y20-64,PC_POP,M,EMP_LFS,EL,2014-01-01,62.6 
Y20-64,PC_POP,M,EMP_LFS,EL,2015-01-01,64.0 
Y20-64,PC_POP,M,EMP_LFS,EL,2016-01-01,65.8 
Y20-64,PC_POP,M,EMP_LFS,EL,2017-01-01,67.7 
Y20-64,PC_POP,M,EMP_LFS,ES,2000-01-01,76.9 
Y20-64,PC_POP,M,EMP_LFS,ES,2001-01-01,77.8 b
Y20-64,PC_POP,M,EMP_LFS,ES,2002-01-01,77.8 
Y20-64,PC_POP,M,EMP_LFS,ES,2003-01-01,78.3 
Y20-64,PC_POP,M,EMP_LFS,ES,2004-01-01,78.5 
Y20-64,PC_POP,M,EMP_LFS,ES,2005-01-01,79.8 b
Y20-64,PC_POP,M,EMP_LFS,ES,2006-01-01,80.7 
Y20-64,PC_POP,M,EMP_LFS,ES,2007-01-01,80.6 
Y20-64,PC_POP,M,EMP_LFS,ES,2008-01-01,77.9 
Y20-64,PC_POP,M,EMP_LFS,ES,2009-01-01,71.0 
Y20-64,PC_POP,M,EMP_LFS,ES,2010-01-01,69.2 
Y20-64,PC_POP,M,EMP_LFS,ES,2011-01-01,67.7 
Y20-64,PC_POP,M,EMP_LFS,ES,2012-01-01,64.6
Y20-64,PC_POP,M,EMP_LFS,ES,2013-01-01,63.4
Y20-64,PC_POP,M,EMP_LFS,ES,2014-01-01,65.0 
Y20-64,PC_POP,M,EMP_LFS,ES,2015-01-01,67.6 
Y20-64,PC_POP,M,EMP_LFS,ES,2016-01-01,69.6 
Y20-64,PC_POP,M,EMP_LFS,ES,2017-01-01,71.5 
Y20-64,PC_POP,M,EMP_LFS,EU27,2000-01-01,76.0 
Y20-64,PC_POP,M,EMP_LFS,EU27,2001-01-01,76.0 
Y20-64,PC_POP,M,EMP_LFS,EU27,2002-01-01,75.5 
Y20-64,PC_POP,M,EMP_LFS,EU27,2003-01-01,75.5 
Y20-64,PC_POP,M,EMP_LFS,EU27,2004-01-01,75.5 
Y20-64,PC_POP,M,EMP_LFS,EU27,2005-01-01,76.0 
Y20-64,PC_POP,M,EMP_LFS,EU27,2006-01-01,76.9 
Y20-64,PC_POP,M,EMP_LFS,EU27,2007-01-01,77.7 
Y20-64,PC_POP,M,EMP_LFS,EU27,2008-01-01,77.9 
Y20-64,PC_POP,M,EMP_LFS,EU27,2009-01-01,75.8 
Y20-64,PC_POP,M,EMP_LFS,EU27,2010-01-01,75.2 
Y20-64,PC_POP,M,EMP_LFS,EU27,2011-01-01,75.0 
Y20-64,PC_POP,M,EMP_LFS,EU27,2012-01-01,74.7
Y20-64,PC_POP,M,EMP_LFS,EU27,2013-01-01,74.4
Y20-64,PC_POP,M,EMP_LFS,EU27,2014-01-01,75.1 
Y20-64,PC_POP,M,EMP_LFS,EU27,2015-01-01,76.0 
Y20-64,PC_POP,M,EMP_LFS,EU27,2016-01-01,77.0 
Y20-64,PC_POP,M,EMP_LFS,EU27,2017-01-01,78.1 
Y20-64,PC_POP,M,EMP_LFS,EU28,2000-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,EU28,2001-01-01,76.0 
Y20-64,PC_POP,M,EMP_LFS,EU28,2002-01-01,75.5 
Y20-64,PC_POP,M,EMP_LFS,EU28,2003-01-01,75.4 
Y20-64,PC_POP,M,EMP_LFS,EU28,2004-01-01,75.4 
Y20-64,PC_POP,M,EMP_LFS,EU28,2005-01-01,75.9 
Y20-64,PC_POP,M,EMP_LFS,EU28,2006-01-01,76.8 
Y20-64,PC_POP,M,EMP_LFS,EU28,2007-01-01,77.7 
Y20-64,PC_POP,M,EMP_LFS,EU28,2008-01-01,77.9 
Y20-64,PC_POP,M,EMP_LFS,EU28,2009-01-01,75.7 
Y20-64,PC_POP,M,EMP_LFS,EU28,2010-01-01,75.1 
Y20-64,PC_POP,M,EMP_LFS,EU28,2011-01-01,75.0 
Y20-64,PC_POP,M,EMP_LFS,EU28,2012-01-01,74.6
Y20-64,PC_POP,M,EMP_LFS,EU28,2013-01-01,74.3
Y20-64,PC_POP,M,EMP_LFS,EU28,2014-01-01,75.0 
Y20-64,PC_POP,M,EMP_LFS,EU28,2015-01-01,75.9 
Y20-64,PC_POP,M,EMP_LFS,EU28,2016-01-01,76.9 
Y20-64,PC_POP,M,EMP_LFS,EU28,2017-01-01,78.0 
Y20-64,PC_POP,M,EMP_LFS,FI,2000-01-01,74.9 b
Y20-64,PC_POP,M,EMP_LFS,FI,2001-01-01,75.7 
Y20-64,PC_POP,M,EMP_LFS,FI,2002-01-01,74.8 
Y20-64,PC_POP,M,EMP_LFS,FI,2003-01-01,74.4 
Y20-64,PC_POP,M,EMP_LFS,FI,2004-01-01,74.5 
Y20-64,PC_POP,M,EMP_LFS,FI,2005-01-01,75.1 
Y20-64,PC_POP,M,EMP_LFS,FI,2006-01-01,76.3 
Y20-64,PC_POP,M,EMP_LFS,FI,2007-01-01,77.2 
Y20-64,PC_POP,M,EMP_LFS,FI,2008-01-01,78.4 
Y20-64,PC_POP,M,EMP_LFS,FI,2009-01-01,74.7 
Y20-64,PC_POP,M,EMP_LFS,FI,2010-01-01,74.5 
Y20-64,PC_POP,M,EMP_LFS,FI,2011-01-01,75.6 
Y20-64,PC_POP,M,EMP_LFS,FI,2012-01-01,75.5
Y20-64,PC_POP,M,EMP_LFS,FI,2013-01-01,74.7
Y20-64,PC_POP,M,EMP_LFS,FI,2014-01-01,74.0 
Y20-64,PC_POP,M,EMP_LFS,FI,2015-01-01,73.9 
Y20-64,PC_POP,M,EMP_LFS,FI,2016-01-01,75.0 
Y20-64,PC_POP,M,EMP_LFS,FI,2017-01-01,75.9 
Y20-64,PC_POP,M,EMP_LFS,FX,2000-01-01,76.0 e
Y20-64,PC_POP,M,EMP_LFS,FX,2001-01-01,76.4 e
Y20-64,PC_POP,M,EMP_LFS,FX,2002-01-01,76.2 e
Y20-64,PC_POP,M,EMP_LFS,FX,2003-01-01,76.2 b
Y20-64,PC_POP,M,EMP_LFS,FX,2004-01-01,75.9 
Y20-64,PC_POP,M,EMP_LFS,FX,2005-01-01,75.4 
Y20-64,PC_POP,M,EMP_LFS,FX,2006-01-01,75.1 
Y20-64,PC_POP,M,EMP_LFS,FX,2007-01-01,75.1 
Y20-64,PC_POP,M,EMP_LFS,FX,2008-01-01,75.6 
Y20-64,PC_POP,M,EMP_LFS,FX,2009-01-01,74.3 
Y20-64,PC_POP,M,EMP_LFS,FX,2010-01-01,74.0 
Y20-64,PC_POP,M,EMP_LFS,FX,2011-01-01,74.0 
Y20-64,PC_POP,M,EMP_LFS,FX,2012-01-01,73.9
Y20-64,PC_POP,M,EMP_LFS,FX,2013-01-01,73.6
Y20-64,PC_POP,M,EMP_LFS,FX,2014-01-01,73.5 
Y20-64,PC_POP,M,EMP_LFS,FX,2015-01-01,73.6 
Y20-64,PC_POP,M,EMP_LFS,FX,2016-01-01,74.2 
Y20-64,PC_POP,M,EMP_LFS,FX,2017-01-01,75.0 
Y20-64,PC_POP,M,EMP_LFS,HR,2000-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,HR,2001-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,HR,2002-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,HR,2003-01-01,66.1 e
Y20-64,PC_POP,M,EMP_LFS,HR,2004-01-01,67.3 e
Y20-64,PC_POP,M,EMP_LFS,HR,2005-01-01,67.3 e
Y20-64,PC_POP,M,EMP_LFS,HR,2006-01-01,67.7 e
Y20-64,PC_POP,M,EMP_LFS,HR,2007-01-01,72.1 
Y20-64,PC_POP,M,EMP_LFS,HR,2008-01-01,72.9 
Y20-64,PC_POP,M,EMP_LFS,HR,2009-01-01,70.5 
Y20-64,PC_POP,M,EMP_LFS,HR,2010-01-01,67.9 
Y20-64,PC_POP,M,EMP_LFS,HR,2011-01-01,66.1 
Y20-64,PC_POP,M,EMP_LFS,HR,2012-01-01,63.7
Y20-64,PC_POP,M,EMP_LFS,HR,2013-01-01,61.6
Y20-64,PC_POP,M,EMP_LFS,HR,2014-01-01,64.2 
Y20-64,PC_POP,M,EMP_LFS,HR,2015-01-01,65.4 
Y20-64,PC_POP,M,EMP_LFS,HR,2016-01-01,66.2 
Y20-64,PC_POP,M,EMP_LFS,HR,2017-01-01,68.9 
Y20-64,PC_POP,M,EMP_LFS,HU,2000-01-01,68.9 
Y20-64,PC_POP,M,EMP_LFS,HU,2001-01-01,68.9 b
Y20-64,PC_POP,M,EMP_LFS,HU,2002-01-01,69.0 
Y20-64,PC_POP,M,EMP_LFS,HU,2003-01-01,69.6 
Y20-64,PC_POP,M,EMP_LFS,HU,2004-01-01,69.2 
Y20-64,PC_POP,M,EMP_LFS,HU,2005-01-01,69.2 
Y20-64,PC_POP,M,EMP_LFS,HU,2006-01-01,70.1 
Y20-64,PC_POP,M,EMP_LFS,HU,2007-01-01,69.8 
Y20-64,PC_POP,M,EMP_LFS,HU,2008-01-01,68.7 
Y20-64,PC_POP,M,EMP_LFS,HU,2009-01-01,66.5 
Y20-64,PC_POP,M,EMP_LFS,HU,2010-01-01,65.5 
Y20-64,PC_POP,M,EMP_LFS,HU,2011-01-01,66.4 
Y20-64,PC_POP,M,EMP_LFS,HU,2012-01-01,67.3
Y20-64,PC_POP,M,EMP_LFS,HU,2013-01-01,69.3
Y20-64,PC_POP,M,EMP_LFS,HU,2014-01-01,73.5 
Y20-64,PC_POP,M,EMP_LFS,HU,2015-01-01,75.8 
Y20-64,PC_POP,M,EMP_LFS,HU,2016-01-01,78.6 
Y20-64,PC_POP,M,EMP_LFS,HU,2017-01-01,81.0 
Y20-64,PC_POP,M,EMP_LFS,IE,2000-01-01,84.4 
Y20-64,PC_POP,M,EMP_LFS,IE,2001-01-01,84.3 
Y20-64,PC_POP,M,EMP_LFS,IE,2002-01-01,83.1 
Y20-64,PC_POP,M,EMP_LFS,IE,2003-01-01,82.8 
Y20-64,PC_POP,M,EMP_LFS,IE,2004-01-01,83.5 
Y20-64,PC_POP,M,EMP_LFS,IE,2005-01-01,84.2 
Y20-64,PC_POP,M,EMP_LFS,IE,2006-01-01,84.5 
Y20-64,PC_POP,M,EMP_LFS,IE,2007-01-01,84.2 b
Y20-64,PC_POP,M,EMP_LFS,IE,2008-01-01,81.4 
Y20-64,PC_POP,M,EMP_LFS,IE,2009-01-01,73.1 
Y20-64,PC_POP,M,EMP_LFS,IE,2010-01-01,69.9 
Y20-64,PC_POP,M,EMP_LFS,IE,2011-01-01,68.9 
Y20-64,PC_POP,M,EMP_LFS,IE,2012-01-01,68.8
Y20-64,PC_POP,M,EMP_LFS,IE,2013-01-01,71.8
Y20-64,PC_POP,M,EMP_LFS,IE,2014-01-01,74.1 
Y20-64,PC_POP,M,EMP_LFS,IE,2015-01-01,76.1 
Y20-64,PC_POP,M,EMP_LFS,IE,2016-01-01,77.5 
Y20-64,PC_POP,M,EMP_LFS,IE,2017-01-01,79.1 
Y20-64,PC_POP,M,EMP_LFS,IS,2000-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,IS,2001-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,IS,2002-01-01,: 
Y20-64,PC_POP,M,EMP_LFS,IS,2003-01-01,88.6 b
Y20-64,PC_POP,M,EMP_LFS,IS,2004-01-01,88.8 
Y20-64,PC_POP,M,EMP_LFS,IS,2005-01-01,89.6 
Y20-64,PC_POP,M,EMP_LFS,IS,2006-01-01,90.6 
Y20-64,PC_POP,M,EMP_LFS,IS,2007-01-01,91.5 
Y20-64,PC_POP,M,EMP_LFS,IS,2008-01-01,89.9 
Y20-64,PC_POP,M,EMP_LFS,IS,2009-01-01,83.2 
Y20-64,PC_POP,M,EMP_LFS,IS,2010-01-01,83.1 
Y20-64,PC_POP,M,EMP_LFS,IS,2011-01-01,83.3 
Y20-64,PC_POP,M,EMP_LFS,IS,2012-01-01,84.4
Y20-64,PC_POP,M,EMP_LFS,IS,2013-01-01,86.0
Y20-64,PC_POP,M,EMP_LFS,IS,2014-01-01,88.0 
Y20-64,PC_POP,M,EMP_LFS,IS,2015-01-01,89.6 
Y20-64,PC_POP,M,EMP_LFS,IS,2016-01-01,91.1 
Y20-64,PC_POP,M,EMP_LFS,IS,2017-01-01,90.5 
Y20-64,PC_POP,M,EMP_LFS,IT,2000-01-01,72.8 
Y20-64,PC_POP,M,EMP_LFS,IT,2001-01-01,73.4 
Y20-64,PC_POP,M,EMP_LFS,IT,2002-01-01,74.0 
Y20-64,PC_POP,M,EMP_LFS,IT,2003-01-01,74.6 
Y20-64,PC_POP,M,EMP_LFS,IT,2004-01-01,74.9 b
Y20-64,PC_POP,M,EMP_LFS,IT,2005-01-01,74.8 
Y20-64,PC_POP,M,EMP_LFS,IT,2006-01-01,75.4 
Y20-64,PC_POP,M,EMP_LFS,IT,2007-01-01,75.7 
Y20-64,PC_POP,M,EMP_LFS,IT,2008-01-01,75.3 
Y20-64,PC_POP,M,EMP_LFS,IT,2009-01-01,73.7 
Y20-64,PC_POP,M,EMP_LFS,IT,2010-01-01,72.7 
Y20-64,PC_POP,M,EMP_LFS,IT,2011-01-01,72.5 
Y20-64,PC_POP,M,EMP_LFS,IT,2012-01-01,71.5
Y20-64,PC_POP,M,EMP_LFS,IT,2013-01-01,69.7
Y20-64,PC_POP,M,EMP_LFS,IT,2014-01-01,69.7 
Y20-64,PC_POP,M,EMP_LFS,IT,2015-01-01,70.6 
Y20-64,PC_POP,M,EMP_LFS,IT,2016-01-01,71.7 
Y20-64,PC_POP,M,EMP_LFS,IT,2017-01-01,72.3 
Y20-64,PC_POP,M,EMP_LFS,LT,2000-01-01,67.3 e
Y20-64,PC_POP,M,EMP_LFS,LT,2001-01-01,65.9 e
Y20-64,PC_POP,M,EMP_LFS,LT,2002-01-01,70.8 b
Y20-64,PC_POP,M,EMP_LFS,LT,2003-01-01,72.5 
Y20-64,PC_POP,M,EMP_LFS,LT,2004-01-01,73.7 
Y20-64,PC_POP,M,EMP_LFS,LT,2005-01-01,75.0 
Y20-64,PC_POP,M,EMP_LFS,LT,2006-01-01,74.9 
Y20-64,PC_POP,M,EMP_LFS,LT,2007-01-01,76.6 
Y20-64,PC_POP,M,EMP_LFS,LT,2008-01-01,75.6 
Y20-64,PC_POP,M,EMP_LFS,LT,2009-01-01,66.8 
Y20-64,PC_POP,M,EMP_LFS,LT,2010-01-01,63.5 
Y20-64,PC_POP,M,EMP_LFS,LT,2011-01-01,67.2 
Y20-64,PC_POP,M,EMP_LFS,LT,2012-01-01,69.1
Y20-64,PC_POP,M,EMP_LFS,LT,2013-01-01,71.2
Y20-64,PC_POP,M,EMP_LFS,LT,2014-01-01,73.1 
Y20-64,PC_POP,M,EMP_LFS,LT,2015-01-01,74.6 
Y20-64,PC_POP,M,EMP_LFS,LT,2016-01-01,76.2 
Y20-64,PC_POP,M,EMP_LFS,LT,2017-01-01,76.5 
Y20-64,PC_POP,M,EMP_LFS,LU,2000-01-01,80.5 e
Y20-64,PC_POP,M,EMP_LFS,LU,2001-01-01,80.4 e
Y20-64,PC_POP,M,EMP_LFS,LU,2002-01-01,80.3 e
Y20-64,PC_POP,M,EMP_LFS,LU,2003-01-01,79.1 b
Y20-64,PC_POP,M,EMP_LFS,LU,2004-01-01,78.9 
Y20-64,PC_POP,M,EMP_LFS,LU,2005-01-01,79.4 
Y20-64,PC_POP,M,EMP_LFS,LU,2006-01-01,78.9 
Y20-64,PC_POP,M,EMP_LFS,LU,2007-01-01,78.3 b
Y20-64,PC_POP,M,EMP_LFS,LU,2008-01-01,77.2 
Y20-64,PC_POP,M,EMP_LFS,LU,2009-01-01,79.0 b
Y20-64,PC_POP,M,EMP_LFS,LU,2010-01-01,79.2 
Y20-64,PC_POP,M,EMP_LFS,LU,2011-01-01,78.1 
Y20-64,PC_POP,M,EMP_LFS,LU,2012-01-01,78.5
Y20-64,PC_POP,M,EMP_LFS,LU,2013-01-01,78.0
Y20-64,PC_POP,M,EMP_LFS,LU,2014-01-01,78.4 
Y20-64,PC_POP,M,EMP_LFS,LU,2015-01-01,76.7 b
Y20-64,PC_POP,M,EMP_LFS,LU,2016-01-01,76.1 
Y20-64,PC_POP,M,EMP_LFS,LU,2017-01-01,75.4 
Y20-64,PC_POP,M,EMP_LFS,LV,2000-01-01,68.4 e
Y20-64,PC_POP,M,EMP_LFS,LV,2001-01-01,68.9 e
Y20-64,PC_POP,M,EMP_LFS,LV,2002-01-01,71.2 b
Y20-64,PC_POP,M,EMP_LFS,LV,2003-01-01,73.0 
Y20-64,PC_POP,M,EMP_LFS,LV,2004-01-01,72.9 
Y20-64,PC_POP,M,EMP_LFS,LV,2005-01-01,74.3 
Y20-64,PC_POP,M,EMP_LFS,LV,2006-01-01,78.4 
Y20-64,PC_POP,M,EMP_LFS,LV,2007-01-01,80.5 
Y20-64,PC_POP,M,EMP_LFS,LV,2008-01-01,79.3 
Y20-64,PC_POP,M,EMP_LFS,LV,2009-01-01,66.8 
Y20-64,PC_POP,M,EMP_LFS,LV,2010-01-01,64.0 
Y20-64,PC_POP,M,EMP_LFS,LV,2011-01-01,67.5 
Y20-64,PC_POP,M,EMP_LFS,LV,2012-01-01,70.0
