coicop,unit,geo\time,date,value
TOT_X_NRG_FOOD,I15,FR,2017-11-01,101.27 
TOT_X_NRG_FOOD,I15,FR,2017-12-01,101.67 
TOT_X_NRG_FOOD,I15,FR,2018-01-01,100.86 
TOT_X_NRG_FOOD,I15,FR,2018-02-01,100.88 
TOT_X_NRG_FOOD,I15,FR,2018-03-01,102.12 
TOT_X_NRG_FOOD,I15,FR,2018-04-01,102.27 
TOT_X_NRG_FOOD,I15,FR,2018-05-01,102.49 
TOT_X_NRG_FOOD,I15,FR,2018-06-01,102.45 
TOT_X_NRG_FOOD,I15,FR,2018-07-01,102.15 
TOT_X_NRG_FOOD,I15,FR,2018-08-01,102.84 
TOT_X_NRG_FOOD,I15,FR,2018-09-01,102.23 
TOT_X_NRG_FOOD,I15,HR,2017-10-01,102.10 
TOT_X_NRG_FOOD,I15,HR,2017-11-01,101.80 
TOT_X_NRG_FOOD,I15,HR,2017-12-01,101.24 
TOT_X_NRG_FOOD,I15,HR,2018-01-01,100.12 
TOT_X_NRG_FOOD,I15,HR,2018-02-01,100.00 
TOT_X_NRG_FOOD,I15,HR,2018-03-01,101.05 
TOT_X_NRG_FOOD,I15,HR,2018-04-01,102.00 
TOT_X_NRG_FOOD,I15,HR,2018-05-01,101.96 
TOT_X_NRG_FOOD,I15,HR,2018-06-01,103.10 
TOT_X_NRG_FOOD,I15,HR,2018-07-01,103.50 
TOT_X_NRG_FOOD,I15,HR,2018-08-01,103.41 
TOT_X_NRG_FOOD,I15,HR,2018-09-01,103.08 
TOT_X_NRG_FOOD,I15,HU,2017-10-01,103.28 
TOT_X_NRG_FOOD,I15,HU,2017-11-01,103.07 
TOT_X_NRG_FOOD,I15,HU,2017-12-01,103.27 
TOT_X_NRG_FOOD,I15,HU,2018-01-01,102.93 
TOT_X_NRG_FOOD,I15,HU,2018-02-01,103.08 
TOT_X_NRG_FOOD,I15,HU,2018-03-01,103.37 
TOT_X_NRG_FOOD,I15,HU,2018-04-01,104.06 
TOT_X_NRG_FOOD,I15,HU,2018-05-01,104.34 
TOT_X_NRG_FOOD,I15,HU,2018-06-01,104.51 
TOT_X_NRG_FOOD,I15,HU,2018-07-01,104.99 
TOT_X_NRG_FOOD,I15,HU,2018-08-01,105.09 
TOT_X_NRG_FOOD,I15,HU,2018-09-01,105.17 
TOT_X_NRG_FOOD,I15,IE,2017-10-01,100.8 
TOT_X_NRG_FOOD,I15,IE,2017-11-01,100.5 
TOT_X_NRG_FOOD,I15,IE,2017-12-01,100.5 
TOT_X_NRG_FOOD,I15,IE,2018-01-01,99.3 
TOT_X_NRG_FOOD,I15,IE,2018-02-01,100.6 
TOT_X_NRG_FOOD,I15,IE,2018-03-01,101.2 
TOT_X_NRG_FOOD,I15,IE,2018-04-01,101.0 
TOT_X_NRG_FOOD,I15,IE,2018-05-01,101.5 
TOT_X_NRG_FOOD,I15,IE,2018-06-01,101.4 
TOT_X_NRG_FOOD,I15,IE,2018-07-01,101.8 
TOT_X_NRG_FOOD,I15,IE,2018-08-01,102.1 
TOT_X_NRG_FOOD,I15,IE,2018-09-01,101.6 
TOT_X_NRG_FOOD,I15,IS,2017-10-01,98.94 
TOT_X_NRG_FOOD,I15,IS,2017-11-01,96.48 
TOT_X_NRG_FOOD,I15,IS,2017-12-01,98.13 
TOT_X_NRG_FOOD,I15,IS,2018-01-01,96.68 
TOT_X_NRG_FOOD,I15,IS,2018-02-01,96.96 
TOT_X_NRG_FOOD,I15,IS,2018-03-01,97.84 
TOT_X_NRG_FOOD,I15,IS,2018-04-01,97.62 
TOT_X_NRG_FOOD,I15,IS,2018-05-01,97.95 
TOT_X_NRG_FOOD,I15,IS,2018-06-01,100.57 
TOT_X_NRG_FOOD,I15,IS,2018-07-01,102.53 
TOT_X_NRG_FOOD,I15,IS,2018-08-01,101.83 
TOT_X_NRG_FOOD,I15,IS,2018-09-01,98.46 
TOT_X_NRG_FOOD,I15,IT,2017-10-01,102.3 
TOT_X_NRG_FOOD,I15,IT,2017-11-01,101.8 
TOT_X_NRG_FOOD,I15,IT,2017-12-01,102.3 
TOT_X_NRG_FOOD,I15,IT,2018-01-01,99.4 
TOT_X_NRG_FOOD,I15,IT,2018-02-01,99.0 
TOT_X_NRG_FOOD,I15,IT,2018-03-01,102.2 
TOT_X_NRG_FOOD,I15,IT,2018-04-01,103.0 
TOT_X_NRG_FOOD,I15,IT,2018-05-01,103.1 
TOT_X_NRG_FOOD,I15,IT,2018-06-01,103.4 
TOT_X_NRG_FOOD,I15,IT,2018-07-01,101.1 
TOT_X_NRG_FOOD,I15,IT,2018-08-01,100.9 
TOT_X_NRG_FOOD,I15,IT,2018-09-01,103.2 
TOT_X_NRG_FOOD,I15,LT,2017-10-01,105.59 
TOT_X_NRG_FOOD,I15,LT,2017-11-01,105.49 
TOT_X_NRG_FOOD,I15,LT,2017-12-01,105.46 
TOT_X_NRG_FOOD,I15,LT,2018-01-01,104.51 
TOT_X_NRG_FOOD,I15,LT,2018-02-01,104.54 
TOT_X_NRG_FOOD,I15,LT,2018-03-01,105.39 
TOT_X_NRG_FOOD,I15,LT,2018-04-01,106.25 
TOT_X_NRG_FOOD,I15,LT,2018-05-01,106.79 
TOT_X_NRG_FOOD,I15,LT,2018-06-01,107.07 
TOT_X_NRG_FOOD,I15,LT,2018-07-01,106.49 
TOT_X_NRG_FOOD,I15,LT,2018-08-01,106.32 
TOT_X_NRG_FOOD,I15,LT,2018-09-01,107.00 
TOT_X_NRG_FOOD,I15,LU,2017-10-01,103.14 
TOT_X_NRG_FOOD,I15,LU,2017-11-01,102.65 
TOT_X_NRG_FOOD,I15,LU,2017-12-01,102.76 
TOT_X_NRG_FOOD,I15,LU,2018-01-01,100.86 
TOT_X_NRG_FOOD,I15,LU,2018-02-01,103.03 
TOT_X_NRG_FOOD,I15,LU,2018-03-01,103.12 
TOT_X_NRG_FOOD,I15,LU,2018-04-01,103.20 
TOT_X_NRG_FOOD,I15,LU,2018-05-01,103.29 
TOT_X_NRG_FOOD,I15,LU,2018-06-01,103.37 
TOT_X_NRG_FOOD,I15,LU,2018-07-01,101.92 
TOT_X_NRG_FOOD,I15,LU,2018-08-01,104.08 
TOT_X_NRG_FOOD,I15,LU,2018-09-01,104.16 
TOT_X_NRG_FOOD,I15,LV,2017-10-01,103.66 
TOT_X_NRG_FOOD,I15,LV,2017-11-01,103.42 
TOT_X_NRG_FOOD,I15,LV,2017-12-01,103.11 
TOT_X_NRG_FOOD,I15,LV,2018-01-01,102.34 
TOT_X_NRG_FOOD,I15,LV,2018-02-01,102.43 
TOT_X_NRG_FOOD,I15,LV,2018-03-01,104.10 
TOT_X_NRG_FOOD,I15,LV,2018-04-01,104.97 
TOT_X_NRG_FOOD,I15,LV,2018-05-01,105.40 
TOT_X_NRG_FOOD,I15,LV,2018-06-01,105.96 
TOT_X_NRG_FOOD,I15,LV,2018-07-01,104.93 
TOT_X_NRG_FOOD,I15,LV,2018-08-01,105.31 
TOT_X_NRG_FOOD,I15,LV,2018-09-01,105.99 
TOT_X_NRG_FOOD,I15,MK,2017-10-01,105.29 d
TOT_X_NRG_FOOD,I15,MK,2017-11-01,105.53 d
TOT_X_NRG_FOOD,I15,MK,2017-12-01,105.70 d
TOT_X_NRG_FOOD,I15,MK,2018-01-01,105.49 d
TOT_X_NRG_FOOD,I15,MK,2018-02-01,105.58 d
TOT_X_NRG_FOOD,I15,MK,2018-03-01,105.80 d
TOT_X_NRG_FOOD,I15,MK,2018-04-01,105.78 d
TOT_X_NRG_FOOD,I15,MK,2018-05-01,106.22 d
TOT_X_NRG_FOOD,I15,MK,2018-06-01,106.52 d
TOT_X_NRG_FOOD,I15,MK,2018-07-01,107.34 d
TOT_X_NRG_FOOD,I15,MK,2018-08-01,108.24 d
TOT_X_NRG_FOOD,I15,MK,2018-09-01,107.14 d
TOT_X_NRG_FOOD,I15,MT,2017-10-01,103.38 
TOT_X_NRG_FOOD,I15,MT,2017-11-01,99.99 
TOT_X_NRG_FOOD,I15,MT,2017-12-01,99.89 
TOT_X_NRG_FOOD,I15,MT,2018-01-01,98.02 
TOT_X_NRG_FOOD,I15,MT,2018-02-01,98.92 
TOT_X_NRG_FOOD,I15,MT,2018-03-01,100.13 
TOT_X_NRG_FOOD,I15,MT,2018-04-01,103.70 
TOT_X_NRG_FOOD,I15,MT,2018-05-01,105.65 
TOT_X_NRG_FOOD,I15,MT,2018-06-01,107.57 
TOT_X_NRG_FOOD,I15,MT,2018-07-01,107.76 
TOT_X_NRG_FOOD,I15,MT,2018-08-01,108.43 
TOT_X_NRG_FOOD,I15,MT,2018-09-01,106.95 
TOT_X_NRG_FOOD,I15,NL,2017-10-01,102.03 
TOT_X_NRG_FOOD,I15,NL,2017-11-01,101.27 
TOT_X_NRG_FOOD,I15,NL,2017-12-01,101.23 
TOT_X_NRG_FOOD,I15,NL,2018-01-01,100.28 
TOT_X_NRG_FOOD,I15,NL,2018-02-01,101.10 
TOT_X_NRG_FOOD,I15,NL,2018-03-01,101.64 
TOT_X_NRG_FOOD,I15,NL,2018-04-01,102.63 
TOT_X_NRG_FOOD,I15,NL,2018-05-01,102.85 
TOT_X_NRG_FOOD,I15,NL,2018-06-01,102.10 
TOT_X_NRG_FOOD,I15,NL,2018-07-01,103.41 
TOT_X_NRG_FOOD,I15,NL,2018-08-01,103.42 r
TOT_X_NRG_FOOD,I15,NL,2018-09-01,102.45 
TOT_X_NRG_FOOD,I15,NO,2017-10-01,106.1 
TOT_X_NRG_FOOD,I15,NO,2017-11-01,105.8 
TOT_X_NRG_FOOD,I15,NO,2017-12-01,106.2 
TOT_X_NRG_FOOD,I15,NO,2018-01-01,104.7 
TOT_X_NRG_FOOD,I15,NO,2018-02-01,105.4 
TOT_X_NRG_FOOD,I15,NO,2018-03-01,106.0 
TOT_X_NRG_FOOD,I15,NO,2018-04-01,106.8 
TOT_X_NRG_FOOD,I15,NO,2018-05-01,106.9 
TOT_X_NRG_FOOD,I15,NO,2018-06-01,107.4 
TOT_X_NRG_FOOD,I15,NO,2018-07-01,107.4 
TOT_X_NRG_FOOD,I15,NO,2018-08-01,107.0 
TOT_X_NRG_FOOD,I15,NO,2018-09-01,107.9 
TOT_X_NRG_FOOD,I15,PL,2017-10-01,101.0 
TOT_X_NRG_FOOD,I15,PL,2017-11-01,101.1 
TOT_X_NRG_FOOD,I15,PL,2017-12-01,101.2 
TOT_X_NRG_FOOD,I15,PL,2018-01-01,101.0 
TOT_X_NRG_FOOD,I15,PL,2018-02-01,100.6 
TOT_X_NRG_FOOD,I15,PL,2018-03-01,100.7 
TOT_X_NRG_FOOD,I15,PL,2018-04-01,101.2 
TOT_X_NRG_FOOD,I15,PL,2018-05-01,101.1 
TOT_X_NRG_FOOD,I15,PL,2018-06-01,101.3 
TOT_X_NRG_FOOD,I15,PL,2018-07-01,101.1 
TOT_X_NRG_FOOD,I15,PL,2018-08-01,101.1 
TOT_X_NRG_FOOD,I15,PL,2018-09-01,101.3 
TOT_X_NRG_FOOD,I15,PT,2017-10-01,104.17 
TOT_X_NRG_FOOD,I15,PT,2017-11-01,102.24 
TOT_X_NRG_FOOD,I15,PT,2017-12-01,102.04 
TOT_X_NRG_FOOD,I15,PT,2018-01-01,99.87 
TOT_X_NRG_FOOD,I15,PT,2018-02-01,99.44 
TOT_X_NRG_FOOD,I15,PT,2018-03-01,102.62 
TOT_X_NRG_FOOD,I15,PT,2018-04-01,103.58 
TOT_X_NRG_FOOD,I15,PT,2018-05-01,104.49 
TOT_X_NRG_FOOD,I15,PT,2018-06-01,104.47 
TOT_X_NRG_FOOD,I15,PT,2018-07-01,103.80 
TOT_X_NRG_FOOD,I15,PT,2018-08-01,102.77 
TOT_X_NRG_FOOD,I15,PT,2018-09-01,104.98 
TOT_X_NRG_FOOD,I15,RO,2017-10-01,100.75 
TOT_X_NRG_FOOD,I15,RO,2017-11-01,101.05 
TOT_X_NRG_FOOD,I15,RO,2017-12-01,101.22 
TOT_X_NRG_FOOD,I15,RO,2018-01-01,101.45 
TOT_X_NRG_FOOD,I15,RO,2018-02-01,101.60 
TOT_X_NRG_FOOD,I15,RO,2018-03-01,101.83 
TOT_X_NRG_FOOD,I15,RO,2018-04-01,101.92 
TOT_X_NRG_FOOD,I15,RO,2018-05-01,102.03 
TOT_X_NRG_FOOD,I15,RO,2018-06-01,102.24 
TOT_X_NRG_FOOD,I15,RO,2018-07-01,102.41 
TOT_X_NRG_FOOD,I15,RO,2018-08-01,102.51 
TOT_X_NRG_FOOD,I15,RO,2018-09-01,102.77 
TOT_X_NRG_FOOD,I15,RS,2017-10-01,103.7 d
TOT_X_NRG_FOOD,I15,RS,2017-11-01,103.9 d
TOT_X_NRG_FOOD,I15,RS,2017-12-01,104.0 d
TOT_X_NRG_FOOD,I15,RS,2018-01-01,103.9 d
TOT_X_NRG_FOOD,I15,RS,2018-02-01,103.6 d
TOT_X_NRG_FOOD,I15,RS,2018-03-01,103.5 d
TOT_X_NRG_FOOD,I15,RS,2018-04-01,103.8 d
TOT_X_NRG_FOOD,I15,RS,2018-05-01,104.0 d
TOT_X_NRG_FOOD,I15,RS,2018-06-01,104.4 d
TOT_X_NRG_FOOD,I15,RS,2018-07-01,104.7 d
TOT_X_NRG_FOOD,I15,RS,2018-08-01,105.3 d
TOT_X_NRG_FOOD,I15,RS,2018-09-01,104.4 d
TOT_X_NRG_FOOD,I15,SE,2017-10-01,102.99 
TOT_X_NRG_FOOD,I15,SE,2017-11-01,102.92 
TOT_X_NRG_FOOD,I15,SE,2017-12-01,103.36 
TOT_X_NRG_FOOD,I15,SE,2018-01-01,101.79 
TOT_X_NRG_FOOD,I15,SE,2018-02-01,102.77 
TOT_X_NRG_FOOD,I15,SE,2018-03-01,102.94 
TOT_X_NRG_FOOD,I15,SE,2018-04-01,103.48 
TOT_X_NRG_FOOD,I15,SE,2018-05-01,103.63 
TOT_X_NRG_FOOD,I15,SE,2018-06-01,103.96 
TOT_X_NRG_FOOD,I15,SE,2018-07-01,104.16 
TOT_X_NRG_FOOD,I15,SE,2018-08-01,103.64 
TOT_X_NRG_FOOD,I15,SE,2018-09-01,104.19 
