currency,partner,sector10,sectpart,stk_flow,bop_item,geotime,date,value
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,2012-01-01,168860.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,2013-01-01,156706.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,2014-01-01,149553.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,2015-01-01,186285.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,2016-01-01,197688.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,2017-01-01,199202.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,1995-01-01,195526.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,1996-01-01,234301.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,1997-01-01,319820.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,1998-01-01,429168.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,1999-01-01,631505.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,2000-01-01,818412.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,2001-01-01,982335.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,2002-01-01,1165529.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,2003-01-01,1161784.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,2004-01-01,1336654.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,2005-01-01,1598019.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,2006-01-01,1808461.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,2007-01-01,2231573.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,2008-01-01,2427010.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,2009-01-01,2602012.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,2010-01-01,2777288.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,2011-01-01,2807203.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,2012-01-01,3032340.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,2013-01-01,3172270.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,2014-01-01,3333754.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,2015-01-01,3482807.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,2016-01-01,3739636.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CZ,2017-01-01,3951539.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,1995-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,1996-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,1999-01-01,336428.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,2000-01-01,564772.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,2001-01-01,558382.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,2002-01-01,621413.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,2003-01-01,653626.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,2004-01-01,651260.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,2005-01-01,689294.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,2006-01-01,782004.0 
