unit,hhtyp,incgrp,sex,age,geotime,date,value
PC,TOTAL,B_MD60,T,TOTAL,LT,2014-01-01,27
PC,TOTAL,B_MD60,T,TOTAL,LT,2015-01-01,28
PC,TOTAL,B_MD60,T,TOTAL,LT,2016-01-01,33
PC,TOTAL,B_MD60,T,TOTAL,LT,2017-01-01,27
PC,TOTAL,B_MD60,T,TOTAL,LU,2003-01-01,1
PC,TOTAL,B_MD60,T,TOTAL,LU,2004-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,LU,2005-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,LU,2006-01-01,1
PC,TOTAL,B_MD60,T,TOTAL,LU,2007-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,LU,2008-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,LU,2009-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,LU,2010-01-01,1
PC,TOTAL,B_MD60,T,TOTAL,LU,2011-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,LU,2012-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,LU,2013-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,LU,2014-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,LU,2015-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,LU,2016-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,LU,2017-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,LV,2003-01-01,
PC,TOTAL,B_MD60,T,TOTAL,LV,2004-01-01,
PC,TOTAL,B_MD60,T,TOTAL,LV,2005-01-01,41
PC,TOTAL,B_MD60,T,TOTAL,LV,2006-01-01,33
PC,TOTAL,B_MD60,T,TOTAL,LV,2007-01-01,38
PC,TOTAL,B_MD60,T,TOTAL,LV,2008-01-01,32
PC,TOTAL,B_MD60,T,TOTAL,LV,2009-01-01,32
PC,TOTAL,B_MD60,T,TOTAL,LV,2010-01-01,33
PC,TOTAL,B_MD60,T,TOTAL,LV,2011-01-01,30
PC,TOTAL,B_MD60,T,TOTAL,LV,2012-01-01,32
PC,TOTAL,B_MD60,T,TOTAL,LV,2013-01-01,29
PC,TOTAL,B_MD60,T,TOTAL,LV,2014-01-01,30
PC,TOTAL,B_MD60,T,TOTAL,LV,2015-01-01,30
PC,TOTAL,B_MD60,T,TOTAL,LV,2016-01-01,29
PC,TOTAL,B_MD60,T,TOTAL,LV,2017-01-01,24
PC,TOTAL,B_MD60,T,TOTAL,MK,2003-01-01,
PC,TOTAL,B_MD60,T,TOTAL,MK,2004-01-01,
PC,TOTAL,B_MD60,T,TOTAL,MK,2005-01-01,
PC,TOTAL,B_MD60,T,TOTAL,MK,2006-01-01,
PC,TOTAL,B_MD60,T,TOTAL,MK,2007-01-01,
PC,TOTAL,B_MD60,T,TOTAL,MK,2008-01-01,
PC,TOTAL,B_MD60,T,TOTAL,MK,2009-01-01,
PC,TOTAL,B_MD60,T,TOTAL,MK,2010-01-01,
PC,TOTAL,B_MD60,T,TOTAL,MK,2011-01-01,
PC,TOTAL,B_MD60,T,TOTAL,MK,2012-01-01,16
PC,TOTAL,B_MD60,T,TOTAL,MK,2013-01-01,16
PC,TOTAL,B_MD60,T,TOTAL,MK,2014-01-01,18
PC,TOTAL,B_MD60,T,TOTAL,MK,2015-01-01,8
PC,TOTAL,B_MD60,T,TOTAL,MK,2016-01-01,8
PC,TOTAL,B_MD60,T,TOTAL,MK,2017-01-01,
PC,TOTAL,B_MD60,T,TOTAL,MT,2003-01-01,
PC,TOTAL,B_MD60,T,TOTAL,MT,2004-01-01,
PC,TOTAL,B_MD60,T,TOTAL,MT,2005-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,MT,2006-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,MT,2007-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,MT,2008-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,MT,2009-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,MT,2010-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,MT,2011-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,MT,2012-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,MT,2013-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,MT,2014-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,MT,2015-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,MT,2016-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,MT,2017-01-01,
PC,TOTAL,B_MD60,T,TOTAL,NL,2003-01-01,
PC,TOTAL,B_MD60,T,TOTAL,NL,2004-01-01,
PC,TOTAL,B_MD60,T,TOTAL,NL,2005-01-01,
PC,TOTAL,B_MD60,T,TOTAL,NL,2006-01-01,
PC,TOTAL,B_MD60,T,TOTAL,NL,2007-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,NL,2008-01-01,
PC,TOTAL,B_MD60,T,TOTAL,NL,2009-01-01,
PC,TOTAL,B_MD60,T,TOTAL,NL,2010-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,NL,2011-01-01,
PC,TOTAL,B_MD60,T,TOTAL,NL,2012-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,NL,2013-01-01,
PC,TOTAL,B_MD60,T,TOTAL,NL,2014-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,NL,2015-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,NL,2016-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,NL,2017-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,NO,2003-01-01,1
PC,TOTAL,B_MD60,T,TOTAL,NO,2004-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,NO,2005-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,NO,2006-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,NO,2007-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,NO,2008-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,NO,2009-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,NO,2010-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,NO,2011-01-01,1
PC,TOTAL,B_MD60,T,TOTAL,NO,2012-01-01,
PC,TOTAL,B_MD60,T,TOTAL,NO,2013-01-01,
PC,TOTAL,B_MD60,T,TOTAL,NO,2014-01-01,
PC,TOTAL,B_MD60,T,TOTAL,NO,2015-01-01,
PC,TOTAL,B_MD60,T,TOTAL,NO,2016-01-01,
PC,TOTAL,B_MD60,T,TOTAL,NO,2017-01-01,
PC,TOTAL,B_MD60,T,TOTAL,PL,2003-01-01,
PC,TOTAL,B_MD60,T,TOTAL,PL,2004-01-01,
PC,TOTAL,B_MD60,T,TOTAL,PL,2005-01-01,15
PC,TOTAL,B_MD60,T,TOTAL,PL,2006-01-01,16
PC,TOTAL,B_MD60,T,TOTAL,PL,2007-01-01,14
PC,TOTAL,B_MD60,T,TOTAL,PL,2008-01-01,14
PC,TOTAL,B_MD60,T,TOTAL,PL,2009-01-01,13
PC,TOTAL,B_MD60,T,TOTAL,PL,2010-01-01,11
PC,TOTAL,B_MD60,T,TOTAL,PL,2011-01-01,10
PC,TOTAL,B_MD60,T,TOTAL,PL,2012-01-01,10
PC,TOTAL,B_MD60,T,TOTAL,PL,2013-01-01,9
PC,TOTAL,B_MD60,T,TOTAL,PL,2014-01-01,9
PC,TOTAL,B_MD60,T,TOTAL,PL,2015-01-01,7
PC,TOTAL,B_MD60,T,TOTAL,PL,2016-01-01,6
PC,TOTAL,B_MD60,T,TOTAL,PL,2017-01-01,7
PC,TOTAL,B_MD60,T,TOTAL,PT,2003-01-01,
PC,TOTAL,B_MD60,T,TOTAL,PT,2004-01-01,7
PC,TOTAL,B_MD60,T,TOTAL,PT,2005-01-01,6
PC,TOTAL,B_MD60,T,TOTAL,PT,2006-01-01,6
PC,TOTAL,B_MD60,T,TOTAL,PT,2007-01-01,7
PC,TOTAL,B_MD60,T,TOTAL,PT,2008-01-01,6
PC,TOTAL,B_MD60,T,TOTAL,PT,2009-01-01,5
PC,TOTAL,B_MD60,T,TOTAL,PT,2010-01-01,3
PC,TOTAL,B_MD60,T,TOTAL,PT,2011-01-01,1
PC,TOTAL,B_MD60,T,TOTAL,PT,2012-01-01,1
PC,TOTAL,B_MD60,T,TOTAL,PT,2013-01-01,1
PC,TOTAL,B_MD60,T,TOTAL,PT,2014-01-01,2
PC,TOTAL,B_MD60,T,TOTAL,PT,2015-01-01,2
PC,TOTAL,B_MD60,T,TOTAL,PT,2016-01-01,3
PC,TOTAL,B_MD60,T,TOTAL,PT,2017-01-01,2
PC,TOTAL,B_MD60,T,TOTAL,RO,2003-01-01,
PC,TOTAL,B_MD60,T,TOTAL,RO,2004-01-01,
PC,TOTAL,B_MD60,T,TOTAL,RO,2005-01-01,
PC,TOTAL,B_MD60,T,TOTAL,RO,2006-01-01,
PC,TOTAL,B_MD60,T,TOTAL,RO,2007-01-01,78
PC,TOTAL,B_MD60,T,TOTAL,RO,2008-01-01,79
PC,TOTAL,B_MD60,T,TOTAL,RO,2009-01-01,79
PC,TOTAL,B_MD60,T,TOTAL,RO,2010-01-01,76
PC,TOTAL,B_MD60,T,TOTAL,RO,2011-01-01,73
PC,TOTAL,B_MD60,T,TOTAL,RO,2012-01-01,68
PC,TOTAL,B_MD60,T,TOTAL,RO,2013-01-01,68
PC,TOTAL,B_MD60,T,TOTAL,RO,2014-01-01,64
PC,TOTAL,B_MD60,T,TOTAL,RO,2015-01-01,64
PC,TOTAL,B_MD60,T,TOTAL,RO,2016-01-01,61
PC,TOTAL,B_MD60,T,TOTAL,RO,2017-01-01,58
PC,TOTAL,B_MD60,T,TOTAL,RS,2003-01-01,
PC,TOTAL,B_MD60,T,TOTAL,RS,2004-01-01,
PC,TOTAL,B_MD60,T,TOTAL,RS,2005-01-01,
PC,TOTAL,B_MD60,T,TOTAL,RS,2006-01-01,
PC,TOTAL,B_MD60,T,TOTAL,RS,2007-01-01,
PC,TOTAL,B_MD60,T,TOTAL,RS,2008-01-01,
PC,TOTAL,B_MD60,T,TOTAL,RS,2009-01-01,
PC,TOTAL,B_MD60,T,TOTAL,RS,2010-01-01,
PC,TOTAL,B_MD60,T,TOTAL,RS,2011-01-01,
PC,TOTAL,B_MD60,T,TOTAL,RS,2012-01-01,
PC,TOTAL,B_MD60,T,TOTAL,RS,2013-01-01,11
PC,TOTAL,B_MD60,T,TOTAL,RS,2014-01-01,8
PC,TOTAL,B_MD60,T,TOTAL,RS,2015-01-01,8
PC,TOTAL,B_MD60,T,TOTAL,RS,2016-01-01,9
PC,TOTAL,B_MD60,T,TOTAL,RS,2017-01-01,
PC,TOTAL,B_MD60,T,TOTAL,SI,2003-01-01,
PC,TOTAL,B_MD60,T,TOTAL,SI,2004-01-01,
PC,TOTAL,B_MD60,T,TOTAL,SI,2005-01-01,5
PC,TOTAL,B_MD60,T,TOTAL,SI,2006-01-01,4
PC,TOTAL,B_MD60,T,TOTAL,SI,2007-01-01,3
PC,TOTAL,B_MD60,T,TOTAL,SI,2008-01-01,3
PC,TOTAL,B_MD60,T,TOTAL,SI,2009-01-01,2
PC,TOTAL,B_MD60,T,TOTAL,SI,2010-01-01,2
PC,TOTAL,B_MD60,T,TOTAL,SI,2011-01-01,2
PC,TOTAL,B_MD60,T,TOTAL,SI,2012-01-01,2
PC,TOTAL,B_MD60,T,TOTAL,SI,2013-01-01,2
PC,TOTAL,B_MD60,T,TOTAL,SI,2014-01-01,2
PC,TOTAL,B_MD60,T,TOTAL,SI,2015-01-01,1
PC,TOTAL,B_MD60,T,TOTAL,SI,2016-01-01,1
PC,TOTAL,B_MD60,T,TOTAL,SI,2017-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,SK,2003-01-01,
PC,TOTAL,B_MD60,T,TOTAL,SK,2004-01-01,
PC,TOTAL,B_MD60,T,TOTAL,SK,2005-01-01,4
PC,TOTAL,B_MD60,T,TOTAL,SK,2006-01-01,4
PC,TOTAL,B_MD60,T,TOTAL,SK,2007-01-01,6
PC,TOTAL,B_MD60,T,TOTAL,SK,2008-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,SK,2009-01-01,2
PC,TOTAL,B_MD60,T,TOTAL,SK,2010-01-01,2
PC,TOTAL,B_MD60,T,TOTAL,SK,2011-01-01,1
PC,TOTAL,B_MD60,T,TOTAL,SK,2012-01-01,2
PC,TOTAL,B_MD60,T,TOTAL,SK,2013-01-01,1
PC,TOTAL,B_MD60,T,TOTAL,SK,2014-01-01,4
PC,TOTAL,B_MD60,T,TOTAL,SK,2015-01-01,5
PC,TOTAL,B_MD60,T,TOTAL,SK,2016-01-01,5
PC,TOTAL,B_MD60,T,TOTAL,SK,2017-01-01,6
PC,TOTAL,B_MD60,T,TOTAL,TR,2003-01-01,
PC,TOTAL,B_MD60,T,TOTAL,TR,2004-01-01,
PC,TOTAL,B_MD60,T,TOTAL,TR,2005-01-01,
PC,TOTAL,B_MD60,T,TOTAL,TR,2006-01-01,16
PC,TOTAL,B_MD60,T,TOTAL,TR,2007-01-01,14
PC,TOTAL,B_MD60,T,TOTAL,TR,2008-01-01,15
PC,TOTAL,B_MD60,T,TOTAL,TR,2009-01-01,13
PC,TOTAL,B_MD60,T,TOTAL,TR,2010-01-01,14
PC,TOTAL,B_MD60,T,TOTAL,TR,2011-01-01,7
PC,TOTAL,B_MD60,T,TOTAL,TR,2012-01-01,7
PC,TOTAL,B_MD60,T,TOTAL,TR,2013-01-01,6
PC,TOTAL,B_MD60,T,TOTAL,TR,2014-01-01,5
PC,TOTAL,B_MD60,T,TOTAL,TR,2015-01-01,5
PC,TOTAL,B_MD60,T,TOTAL,TR,2016-01-01,
PC,TOTAL,B_MD60,T,TOTAL,TR,2017-01-01,
PC,TOTAL,B_MD60,T,TOTAL,UK,2003-01-01,
PC,TOTAL,B_MD60,T,TOTAL,UK,2004-01-01,
PC,TOTAL,B_MD60,T,TOTAL,UK,2005-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,UK,2006-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,UK,2007-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,UK,2008-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,UK,2009-01-01,
PC,TOTAL,B_MD60,T,TOTAL,UK,2010-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,UK,2011-01-01,
PC,TOTAL,B_MD60,T,TOTAL,UK,2012-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,UK,2013-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,UK,2014-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,UK,2015-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,UK,2016-01-01,0
PC,TOTAL,B_MD60,T,TOTAL,UK,2017-01-01,
PC,TOTAL,TOTAL,T,TOTAL,AT,2003-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,AT,2004-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,AT,2005-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,AT,2006-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,AT,2007-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,AT,2008-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,AT,2009-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,AT,2010-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,AT,2011-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,AT,2012-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,AT,2013-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,AT,2014-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,AT,2015-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,AT,2016-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,AT,2017-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,BE,2003-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,BE,2004-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,BE,2005-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,BE,2006-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,BE,2007-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,BE,2008-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,BE,2009-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,BE,2010-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,BE,2011-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,BE,2012-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,BE,2013-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,BE,2014-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,BE,2015-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,BE,2016-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,BE,2017-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,BG,2003-01-01,
PC,TOTAL,TOTAL,T,TOTAL,BG,2004-01-01,
PC,TOTAL,TOTAL,T,TOTAL,BG,2005-01-01,
PC,TOTAL,TOTAL,T,TOTAL,BG,2006-01-01,20
PC,TOTAL,TOTAL,T,TOTAL,BG,2007-01-01,19
PC,TOTAL,TOTAL,T,TOTAL,BG,2008-01-01,17
PC,TOTAL,TOTAL,T,TOTAL,BG,2009-01-01,14
PC,TOTAL,TOTAL,T,TOTAL,BG,2010-01-01,14
PC,TOTAL,TOTAL,T,TOTAL,BG,2011-01-01,14
PC,TOTAL,TOTAL,T,TOTAL,BG,2012-01-01,13
PC,TOTAL,TOTAL,T,TOTAL,BG,2013-01-01,13
PC,TOTAL,TOTAL,T,TOTAL,BG,2014-01-01,12
PC,TOTAL,TOTAL,T,TOTAL,BG,2015-01-01,11
PC,TOTAL,TOTAL,T,TOTAL,BG,2016-01-01,10
PC,TOTAL,TOTAL,T,TOTAL,BG,2017-01-01,9
PC,TOTAL,TOTAL,T,TOTAL,CH,2003-01-01,
PC,TOTAL,TOTAL,T,TOTAL,CH,2004-01-01,
PC,TOTAL,TOTAL,T,TOTAL,CH,2005-01-01,
PC,TOTAL,TOTAL,T,TOTAL,CH,2006-01-01,
PC,TOTAL,TOTAL,T,TOTAL,CH,2007-01-01,1
PC,TOTAL,TOTAL,T,TOTAL,CH,2008-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CH,2009-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CH,2010-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CH,2011-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CH,2012-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CH,2013-01-01,
PC,TOTAL,TOTAL,T,TOTAL,CH,2014-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CH,2015-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CH,2016-01-01,
PC,TOTAL,TOTAL,T,TOTAL,CH,2017-01-01,
PC,TOTAL,TOTAL,T,TOTAL,CY,2003-01-01,
PC,TOTAL,TOTAL,T,TOTAL,CY,2004-01-01,
PC,TOTAL,TOTAL,T,TOTAL,CY,2005-01-01,1
PC,TOTAL,TOTAL,T,TOTAL,CY,2006-01-01,1
PC,TOTAL,TOTAL,T,TOTAL,CY,2007-01-01,1
PC,TOTAL,TOTAL,T,TOTAL,CY,2008-01-01,1
PC,TOTAL,TOTAL,T,TOTAL,CY,2009-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CY,2010-01-01,1
PC,TOTAL,TOTAL,T,TOTAL,CY,2011-01-01,1
PC,TOTAL,TOTAL,T,TOTAL,CY,2012-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CY,2013-01-01,1
PC,TOTAL,TOTAL,T,TOTAL,CY,2014-01-01,1
PC,TOTAL,TOTAL,T,TOTAL,CY,2015-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CY,2016-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CY,2017-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CZ,2003-01-01,
PC,TOTAL,TOTAL,T,TOTAL,CZ,2004-01-01,
PC,TOTAL,TOTAL,T,TOTAL,CZ,2005-01-01,1
PC,TOTAL,TOTAL,T,TOTAL,CZ,2006-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CZ,2007-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CZ,2008-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CZ,2009-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CZ,2010-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CZ,2011-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CZ,2012-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CZ,2013-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CZ,2014-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CZ,2015-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CZ,2016-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,CZ,2017-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,DE,2003-01-01,
PC,TOTAL,TOTAL,T,TOTAL,DE,2004-01-01,
PC,TOTAL,TOTAL,T,TOTAL,DE,2005-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,DE,2006-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,DE,2007-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,DE,2008-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,DE,2009-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,DE,2010-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,DE,2011-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,DE,2012-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,DE,2013-01-01,
PC,TOTAL,TOTAL,T,TOTAL,DE,2014-01-01,
PC,TOTAL,TOTAL,T,TOTAL,DE,2015-01-01,
PC,TOTAL,TOTAL,T,TOTAL,DE,2016-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,DE,2017-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,DK,2003-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,DK,2004-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,DK,2005-01-01,
PC,TOTAL,TOTAL,T,TOTAL,DK,2006-01-01,
PC,TOTAL,TOTAL,T,TOTAL,DK,2007-01-01,
PC,TOTAL,TOTAL,T,TOTAL,DK,2008-01-01,
PC,TOTAL,TOTAL,T,TOTAL,DK,2009-01-01,
PC,TOTAL,TOTAL,T,TOTAL,DK,2010-01-01,
PC,TOTAL,TOTAL,T,TOTAL,DK,2011-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,DK,2012-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,DK,2013-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,DK,2014-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,DK,2015-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,DK,2016-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,DK,2017-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA18,2003-01-01,
PC,TOTAL,TOTAL,T,TOTAL,EA18,2004-01-01,
PC,TOTAL,TOTAL,T,TOTAL,EA18,2005-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA18,2006-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA18,2007-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA18,2008-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA18,2009-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA18,2010-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA18,2011-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA18,2012-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA18,2013-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA18,2014-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA18,2015-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA18,2016-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA18,2017-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA19,2003-01-01,
PC,TOTAL,TOTAL,T,TOTAL,EA19,2004-01-01,
PC,TOTAL,TOTAL,T,TOTAL,EA19,2005-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA19,2006-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA19,2007-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA19,2008-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA19,2009-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA19,2010-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA19,2011-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA19,2012-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA19,2013-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA19,2014-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA19,2015-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA19,2016-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EA19,2017-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EE,2003-01-01,
PC,TOTAL,TOTAL,T,TOTAL,EE,2004-01-01,15
PC,TOTAL,TOTAL,T,TOTAL,EE,2005-01-01,14
PC,TOTAL,TOTAL,T,TOTAL,EE,2006-01-01,13
PC,TOTAL,TOTAL,T,TOTAL,EE,2007-01-01,12
PC,TOTAL,TOTAL,T,TOTAL,EE,2008-01-01,10
PC,TOTAL,TOTAL,T,TOTAL,EE,2009-01-01,9
PC,TOTAL,TOTAL,T,TOTAL,EE,2010-01-01,8
PC,TOTAL,TOTAL,T,TOTAL,EE,2011-01-01,7
PC,TOTAL,TOTAL,T,TOTAL,EE,2012-01-01,6
PC,TOTAL,TOTAL,T,TOTAL,EE,2013-01-01,6
PC,TOTAL,TOTAL,T,TOTAL,EE,2014-01-01,5
PC,TOTAL,TOTAL,T,TOTAL,EE,2015-01-01,4
PC,TOTAL,TOTAL,T,TOTAL,EE,2016-01-01,5
PC,TOTAL,TOTAL,T,TOTAL,EE,2017-01-01,4
PC,TOTAL,TOTAL,T,TOTAL,EL,2003-01-01,1
PC,TOTAL,TOTAL,T,TOTAL,EL,2004-01-01,1
PC,TOTAL,TOTAL,T,TOTAL,EL,2005-01-01,1
PC,TOTAL,TOTAL,T,TOTAL,EL,2006-01-01,1
PC,TOTAL,TOTAL,T,TOTAL,EL,2007-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EL,2008-01-01,1
PC,TOTAL,TOTAL,T,TOTAL,EL,2009-01-01,1
PC,TOTAL,TOTAL,T,TOTAL,EL,2010-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EL,2011-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EL,2012-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EL,2013-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EL,2014-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EL,2015-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EL,2016-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,EL,2017-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,ES,2003-01-01,
PC,TOTAL,TOTAL,T,TOTAL,ES,2004-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,ES,2005-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,ES,2006-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,ES,2007-01-01,0
PC,TOTAL,TOTAL,T,TOTAL,ES,2008-01-01,0
