currency,partner,sector10,sectpart,s_adj,stk_flow,bop_item,geo\time,date,value
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,ME,2017-07-01,133.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,ME,2017-10-01,-376.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,ME,2018-01-01,-151.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,ME,2018-04-01,-304.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MK,2015-07-01,123.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MK,2015-10-01,-149.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MK,2016-01-01,-53.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MK,2016-04-01,-208.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MK,2016-07-01,102.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MK,2016-10-01,-111.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MK,2017-01-01,-121.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MK,2017-04-01,-97.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MK,2017-07-01,190.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MK,2017-10-01,-65.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MK,2018-01-01,-162.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MK,2018-04-01,33.3 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MT,2015-07-01,-248.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MT,2015-10-01,162.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MT,2016-01-01,153.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MT,2016-04-01,397.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MT,2016-07-01,538.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MT,2016-10-01,255.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MT,2017-01-01,390.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MT,2017-04-01,648.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MT,2017-07-01,135.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MT,2017-10-01,205.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MT,2018-01-01,-177.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,MT,2018-04-01,564.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NL,2015-07-01,15321.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NL,2015-10-01,15255.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NL,2016-01-01,17210.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NL,2016-04-01,12561.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NL,2016-07-01,11256.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NL,2016-10-01,15846.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NL,2017-01-01,24909.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NL,2017-04-01,10877.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NL,2017-07-01,16978.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NL,2017-10-01,22396.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NL,2018-01-01,24085.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NL,2018-04-01,17027.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NO,2015-07-01,3472.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NO,2015-10-01,-4192.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NO,2016-01-01,3250.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NO,2016-04-01,19610.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NO,2016-07-01,511.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NO,2016-10-01,11501.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NO,2017-01-01,3986.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NO,2017-04-01,5054.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NO,2017-07-01,-1738.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NO,2017-10-01,3561.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NO,2018-01-01,8966.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,NO,2018-04-01,14598.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PL,2015-07-01,918.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PL,2015-10-01,-2762.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PL,2016-01-01,-595.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PL,2016-04-01,698.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PL,2016-07-01,-2022.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PL,2016-10-01,3271.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PL,2017-01-01,508.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PL,2017-04-01,-928.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PL,2017-07-01,-567.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PL,2017-10-01,-203.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PL,2018-01-01,279.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PL,2018-04-01,1642.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PT,2015-07-01,2479.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PT,2015-10-01,278.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PT,2016-01-01,-281.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PT,2016-04-01,-533.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PT,2016-07-01,2710.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PT,2016-10-01,1090.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PT,2017-01-01,-410.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PT,2017-04-01,-847.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PT,2017-07-01,2797.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PT,2017-10-01,1592.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PT,2018-01-01,30.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,PT,2018-04-01,-1363.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RO,2015-07-01,397.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RO,2015-10-01,-628.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RO,2016-01-01,1115.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RO,2016-04-01,50.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RO,2016-07-01,1346.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RO,2016-10-01,-966.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RO,2017-01-01,-167.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RO,2017-04-01,-1600.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RO,2017-07-01,-1192.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RO,2017-10-01,-425.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RO,2018-01-01,-679.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RO,2018-04-01,-2011.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RS,2015-07-01,-243.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RS,2015-10-01,-396.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RS,2016-01-01,-178.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RS,2016-04-01,-199.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RS,2016-07-01,-127.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RS,2016-10-01,-275.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RS,2017-01-01,-486.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RS,2017-04-01,-331.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RS,2017-07-01,-266.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RS,2017-10-01,-608.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RS,2018-01-01,-586.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,RS,2018-04-01,-200.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SE,2015-07-01,2296.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SE,2015-10-01,-2508.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SE,2016-01-01,-5872.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SE,2016-04-01,-9731.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SE,2016-07-01,-1382.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SE,2016-10-01,1382.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SE,2017-01-01,-13344.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SE,2017-04-01,14029.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SE,2017-07-01,-2710.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SE,2017-10-01,11126.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SE,2018-01-01,-6807.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SE,2018-04-01,-913.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SI,2015-07-01,437.3 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SI,2015-10-01,144.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SI,2016-01-01,342.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SI,2016-04-01,229.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SI,2016-07-01,430.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SI,2016-10-01,152.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SI,2017-01-01,453.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SI,2017-04-01,590.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SI,2017-07-01,607.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SI,2017-10-01,103.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SI,2018-01-01,517.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SI,2018-04-01,752.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SK,2015-07-01,22.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SK,2015-10-01,-663.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SK,2016-01-01,256.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SK,2016-04-01,1359.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SK,2016-07-01,-617.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SK,2016-10-01,-2673.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SK,2017-01-01,-339.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SK,2017-04-01,-171.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SK,2017-07-01,-1434.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SK,2017-10-01,-276.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SK,2018-01-01,-1012.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,SK,2018-04-01,-304.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,TR,2015-07-01,1911.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,TR,2015-10-01,-12590.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,TR,2016-01-01,-12034.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,TR,2016-04-01,-26563.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,TR,2016-07-01,-3836.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,TR,2016-10-01,2753.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,TR,2017-01-01,-18803.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,TR,2017-04-01,-28606.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,TR,2017-07-01,-14272.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,TR,2017-10-01,-14109.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,TR,2018-01-01,-20321.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,TR,2018-04-01,-10738.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,UK,2015-07-01,: c
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,UK,2015-10-01,: c
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,UK,2016-01-01,: c
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,UK,2016-04-01,: c
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,UK,2016-07-01,: c
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,UK,2016-10-01,: c
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,UK,2017-01-01,: c
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,UK,2017-04-01,: c
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,UK,2017-07-01,: c
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,UK,2017-10-01,: c
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,UK,2018-01-01,: c
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,UK,2018-04-01,: c
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,XK,2015-07-01,-25.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,XK,2015-10-01,-116.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,XK,2016-01-01,-31.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,XK,2016-04-01,-39.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,XK,2016-07-01,18.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,XK,2016-10-01,-147.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,XK,2017-01-01,9.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,XK,2017-04-01,-23.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,XK,2017-07-01,-11.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,XK,2017-10-01,8.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,XK,2018-01-01,-24.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA,XK,2018-04-01,-89.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AL,2015-07-01,-248.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AL,2015-10-01,-120.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AL,2016-01-01,-126.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AL,2016-04-01,-250.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AL,2016-07-01,-302.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AL,2016-10-01,-256.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AL,2017-01-01,-206.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AL,2017-04-01,-225.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AL,2017-07-01,-340.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AL,2017-10-01,-221.3 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AL,2018-01-01,-291.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AL,2018-04-01,-223.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AT,2015-07-01,3198.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AT,2015-10-01,1556.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AT,2016-01-01,2088.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AT,2016-04-01,-5245.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AT,2016-07-01,4154.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AT,2016-10-01,884.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AT,2017-01-01,1013.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AT,2017-04-01,-632.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AT,2017-07-01,-2127.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AT,2017-10-01,1791.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AT,2018-01-01,-212.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,AT,2018-04-01,-293.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BE,2015-07-01,5366.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BE,2015-10-01,3339.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BE,2016-01-01,-34429.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BE,2016-04-01,1354.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BE,2016-07-01,-4162.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BE,2016-10-01,10104.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BE,2017-01-01,-9987.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BE,2017-04-01,16924.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BE,2017-07-01,11467.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BE,2017-10-01,8187.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BE,2018-01-01,6005.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BE,2018-04-01,3190.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BG,2015-07-01,-879.3 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BG,2015-10-01,-67.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BG,2016-01-01,-351.3 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BG,2016-04-01,-496.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BG,2016-07-01,-205.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BG,2016-10-01,437.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BG,2017-01-01,-230.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BG,2017-04-01,-189.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BG,2017-07-01,-101.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BG,2017-10-01,-557.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BG,2018-01-01,53.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,BG,2018-04-01,-103.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CH,2015-07-01,40866.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CH,2015-10-01,-14167.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CH,2016-01-01,8628.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CH,2016-04-01,-4209.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CH,2016-07-01,13776.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CH,2016-10-01,3679.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CH,2017-01-01,-1513.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CH,2017-04-01,-54753.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CH,2017-07-01,6307.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CH,2017-10-01,-1030.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CH,2018-01-01,39057.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CH,2018-04-01,22174.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CY,2015-07-01,219.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CY,2015-10-01,4844.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CY,2016-01-01,-903.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CY,2016-04-01,734.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CY,2016-07-01,1350.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CY,2016-10-01,-2984.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CY,2017-01-01,-1879.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CY,2017-04-01,2114.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CY,2017-07-01,-5089.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CY,2017-10-01,315.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CY,2018-01-01,286.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CY,2018-04-01,-1347.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CZ,2015-07-01,747.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CZ,2015-10-01,1020.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CZ,2016-01-01,-65.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CZ,2016-04-01,-3533.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CZ,2016-07-01,-2330.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CZ,2016-10-01,-970.3 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CZ,2017-01-01,-2320.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CZ,2017-04-01,-987.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CZ,2017-07-01,-462.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CZ,2017-10-01,-1339.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CZ,2018-01-01,-377.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,CZ,2018-04-01,-1805.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DE,2015-07-01,8425.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DE,2015-10-01,29953.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DE,2016-01-01,9411.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DE,2016-04-01,-19250.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DE,2016-07-01,8058.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DE,2016-10-01,32951.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DE,2017-01-01,15224.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DE,2017-04-01,12498.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DE,2017-07-01,-805.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DE,2017-10-01,15332.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DE,2018-01-01,22015.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DE,2018-04-01,32133.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DK,2015-07-01,1358.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DK,2015-10-01,-270.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DK,2016-01-01,4118.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DK,2016-04-01,750.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DK,2016-07-01,2494.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DK,2016-10-01,1834.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DK,2017-01-01,6955.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DK,2017-04-01,1182.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DK,2017-07-01,-6976.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DK,2017-10-01,3625.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DK,2018-01-01,-1007.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,DK,2018-04-01,-1869.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EA19,2015-07-01,-31552.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EA19,2015-10-01,12636.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EA19,2016-01-01,59825.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EA19,2016-04-01,-4305.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EA19,2016-07-01,108879.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EA19,2016-10-01,12896.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EA19,2017-01-01,-6681.0 
