unit,bop_item,stk_flow,partner,geo\time,date,value
PCH_WRL_1Y,GS,CRE,WRL_REST,BG,2007-01-01,6.90 
PCH_WRL_1Y,GS,CRE,WRL_REST,BG,2008-01-01,5.64 
PCH_WRL_1Y,GS,CRE,WRL_REST,BG,2009-01-01,-4.7
PCH_WRL_1Y,GS,CRE,WRL_REST,BG,2010-01-01,-7.78
PCH_WRL_1Y,GS,CRE,WRL_REST,BG,2011-01-01,12.0
PCH_WRL_1Y,GS,CRE,WRL_REST,BG,2012-01-01,-4.81
PCH_WRL_1Y,GS,CRE,WRL_REST,BG,2013-01-01,6.55
PCH_WRL_1Y,GS,CRE,WRL_REST,BG,2014-01-01,0.8
PCH_WRL_1Y,GS,CRE,WRL_REST,BG,2015-01-01,-2.36
PCH_WRL_1Y,GS,CRE,WRL_REST,BG,2016-01-01,8.43
PCH_WRL_1Y,GS,CRE,WRL_REST,BG,2017-01-01,4.97
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,1995-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,1996-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,1997-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,1998-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,1999-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,2000-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,2001-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,2002-01-01,-4.81 e
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,2003-01-01,2.48 e
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,2004-01-01,-7.34 e
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,2005-01-01,-8.02 e
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,2006-01-01,-9.62 e
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,2007-01-01,3.03 e
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,2008-01-01,-5.91 e
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,2009-01-01,12.7
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,2010-01-01,-14.86
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,2011-01-01,-5.0
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,2012-01-01,-9.17
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,2013-01-01,2.35
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,2014-01-01,0.89
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,2015-01-01,-1.49
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,2016-01-01,6.03
PCH_WRL_1Y,GS,CRE,WRL_REST,CY,2017-01-01,-0.83
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,1995-01-01,7.61 
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,1996-01-01,0.34 
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,1997-01-01,-6.66 
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,1998-01-01,14.89 
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,1999-01-01,-4.10 
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,2000-01-01,-4.52 
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,2001-01-01,15.18 
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,2002-01-01,7.33 
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,2003-01-01,8.06 
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,2004-01-01,21.34 
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,2005-01-01,8.02 
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,2006-01-01,3.75 
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,2007-01-01,7.80 
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,2008-01-01,4.42 
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,2009-01-01,0.8
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,2010-01-01,-5.11
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,2011-01-01,-0.22
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,2012-01-01,-4.14
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,2013-01-01,-1.39
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,2014-01-01,4.78
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,2015-01-01,-1.0
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,2016-01-01,4.54
PCH_WRL_1Y,GS,CRE,WRL_REST,CZ,2017-01-01,1.16
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,1995-01-01,-0.20 
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,1996-01-01,-2.76 
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,1997-01-01,-2.65 
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,1998-01-01,6.93 
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,1999-01-01,-3.90 
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,2000-01-01,-9.08 
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,2001-01-01,6.67 
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,2002-01-01,3.83 
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,2003-01-01,3.45 
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,2004-01-01,0.81 
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,2005-01-01,-5.21 
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,2006-01-01,-0.61 
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,2007-01-01,3.93 
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,2008-01-01,-3.26 
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,2009-01-01,-1.49
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,2010-01-01,-6.31
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,2011-01-01,-2.03
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,2012-01-01,-4.69
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,2013-01-01,1.62
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,2014-01-01,2.47
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,2015-01-01,0.14
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,2016-01-01,3.27
PCH_WRL_1Y,GS,CRE,WRL_REST,DE,2017-01-01,-1.09
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,1995-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,1996-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,1997-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,1998-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,1999-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,2000-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,2001-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,2002-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,2003-01-01,0.33 
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,2004-01-01,-4.74 
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,2005-01-01,-0.32 
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,2006-01-01,-0.81 
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,2007-01-01,-0.47 
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,2008-01-01,2.33 
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,2009-01-01,-1.81
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,2010-01-01,-9.9
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,2011-01-01,-4.27
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,2012-01-01,-5.06
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,2013-01-01,2.21
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,2014-01-01,0.5
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,2015-01-01,-1.99
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,2016-01-01,1.64
PCH_WRL_1Y,GS,CRE,WRL_REST,DK,2017-01-01,-1.78
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,1995-01-01,21.09 
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,1996-01-01,10.10 
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,1997-01-01,22.76 
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,1998-01-01,16.73 
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,1999-01-01,-7.58 
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,2000-01-01,-21.67 
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,2001-01-01,12.73 
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,2002-01-01,6.18 
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,2003-01-01,13.44 
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,2004-01-01,8.27 
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,2005-01-01,9.20 
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,2006-01-01,1.26 
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,2007-01-01,13.35 
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,2008-01-01,0.94 
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,2009-01-01,-8.07
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,2010-01-01,2.67
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,2011-01-01,15.08
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,2012-01-01,-2.63
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,2013-01-01,3.7
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,2014-01-01,1.01
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,2015-01-01,-8.49
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,2016-01-01,7.15
PCH_WRL_1Y,GS,CRE,WRL_REST,EE,2017-01-01,-0.11
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,1995-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,1996-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,1997-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,1998-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,1999-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,2000-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,2001-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,2002-01-01,-5.97 e
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,2003-01-01,5.51 
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,2004-01-01,10.22 
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,2005-01-01,-7.53 
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,2006-01-01,-4.94 
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,2007-01-01,6.94 
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,2008-01-01,1.19 
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,2009-01-01,-5.74
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,2010-01-01,-11.59
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,2011-01-01,-6.68
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,2012-01-01,-5.06
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,2013-01-01,0.63
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,2014-01-01,3.41
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,2015-01-01,-14.33
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,2016-01-01,-4.47
PCH_WRL_1Y,GS,CRE,WRL_REST,EL,2017-01-01,5.63
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,1995-01-01,7.61 
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,1996-01-01,3.07 
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,1997-01-01,1.71 
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,1998-01-01,8.76 
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,1999-01-01,-0.63 
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,2000-01-01,-8.34 
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,2001-01-01,5.68 
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,2002-01-01,1.98 
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,2003-01-01,6.06 
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,2004-01-01,-3.85 
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,2005-01-01,-6.99 
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,2006-01-01,-4.47 
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,2007-01-01,5.02 
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,2008-01-01,-4.47 
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,2009-01-01,2.12
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,2010-01-01,-9.74
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,2011-01-01,-1.12
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,2012-01-01,-6.09
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,2013-01-01,3.73
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,2014-01-01,0.89
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,2015-01-01,-1.26
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,2016-01-01,5.83
PCH_WRL_1Y,GS,CRE,WRL_REST,ES,2017-01-01,0.39
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,1995-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,1996-01-01,-3.18 
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,1997-01-01,-2.88 
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,1998-01-01,7.76 
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,1999-01-01,-7.02 
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,2000-01-01,-0.75 
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,2001-01-01,0.42 
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,2002-01-01,0.70 
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,2003-01-01,-0.31 
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,2004-01-01,-2.22 
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,2005-01-01,-4.93 
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,2006-01-01,-1.38 
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,2007-01-01,4.38 
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,2008-01-01,-0.08 
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,2009-01-01,-11.34
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,2010-01-01,-11.88
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,2011-01-01,-6.07
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,2012-01-01,-6.83
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,2013-01-01,0.28
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,2014-01-01,-4.8
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,2015-01-01,-5.97
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,2016-01-01,3.05
PCH_WRL_1Y,GS,CRE,WRL_REST,FI,2017-01-01,3.45
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,1995-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,1996-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,1997-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,1998-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,1999-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,2000-01-01,-12.91 
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,2001-01-01,3.63 
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,2002-01-01,1.58 
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,2003-01-01,-0.15 
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,2004-01-01,-5.12 
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,2005-01-01,-6.60 
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,2006-01-01,-4.64 
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,2007-01-01,-1.12 
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,2008-01-01,-2.42 
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,2009-01-01,0.52
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,2010-01-01,-10.45
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,2011-01-01,-2.61
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,2012-01-01,-4.5
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,2013-01-01,2.43
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,2014-01-01,0.19
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,2015-01-01,0.91
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,2016-01-01,2.4
PCH_WRL_1Y,GS,CRE,WRL_REST,FR,2017-01-01,-3.16
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,1995-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,1996-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,1997-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,1998-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,1999-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,2000-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,2001-01-01,16.69 
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,2002-01-01,7.21 
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,2003-01-01,21.52 
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,2004-01-01,-1.47 
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,2005-01-01,-4.78 
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,2006-01-01,-2.81 
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,2007-01-01,1.86 
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,2008-01-01,1.49 
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,2009-01-01,-0.89
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,2010-01-01,-12.79
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,2011-01-01,-6.04
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,2012-01-01,-7.9
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,2013-01-01,2.51
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,2014-01-01,3.07
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,2015-01-01,2.65
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,2016-01-01,7.92
PCH_WRL_1Y,GS,CRE,WRL_REST,HR,2017-01-01,2.47
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,1995-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,1996-01-01,3.01 
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,1997-01-01,12.30 
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,1998-01-01,15.85 
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,1999-01-01,3.61 
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,2000-01-01,3.67 
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,2001-01-01,13.94 
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,2002-01-01,6.95 
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,2003-01-01,6.45 
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,2004-01-01,7.14 
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,2005-01-01,0.48 
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,2006-01-01,1.49 
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,2007-01-01,10.66 
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,2008-01-01,3.62 
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,2009-01-01,-3.48
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,2010-01-01,-8.0
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,2011-01-01,-4.13
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,2012-01-01,-10.82
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,2013-01-01,1.69
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,2014-01-01,4.17
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,2015-01-01,0.23
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,2016-01-01,5.36
PCH_WRL_1Y,GS,CRE,WRL_REST,HU,2017-01-01,-0.53
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,1995-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,1996-01-01,3.04 
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,1997-01-01,2.18 
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,1998-01-01,26.88 
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,1999-01-01,8.83 
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,2000-01-01,-0.90 
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,2001-01-01,13.73 
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,2002-01-01,6.06 
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,2003-01-01,-1.56 
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,2004-01-01,-3.17 
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,2005-01-01,-5.37 
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,2006-01-01,-5.53 
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,2007-01-01,3.31 
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,2008-01-01,-6.88 
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,2009-01-01,18.42
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,2010-01-01,-12.92
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,2011-01-01,-9.54
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,2012-01-01,-3.61
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,2013-01-01,-0.55
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,2014-01-01,13.06
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,2015-01-01,40.6
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,2016-01-01,4.15
PCH_WRL_1Y,GS,CRE,WRL_REST,IE,2017-01-01,-0.13
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,1995-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,1996-01-01,-6.38 
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,1997-01-01,-8.48 
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,1998-01-01,3.89 
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,1999-01-01,-8.59 
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,2000-01-01,-9.21 
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,2001-01-01,5.31 
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,2002-01-01,-1.23 
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,2003-01-01,1.50 
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,2004-01-01,-2.79 
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,2005-01-01,-7.42 
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,2006-01-01,-3.18 
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,2007-01-01,3.05 
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,2008-01-01,-6.34 
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,2009-01-01,-5.08
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,2010-01-01,-8.69
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,2011-01-01,-3.5
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,2012-01-01,-5.08
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,2013-01-01,0.52
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,2014-01-01,0.77
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,2015-01-01,-2.24
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,2016-01-01,3.04
PCH_WRL_1Y,GS,CRE,WRL_REST,IT,2017-01-01,-0.05
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,1995-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,1996-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,1997-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,1998-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,1999-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,2000-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,2001-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,2002-01-01,17.50 e
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,2003-01-01,9.49 e
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,2004-01-01,-3.44 e
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,2005-01-01,15.06 
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,2006-01-01,3.69 
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,2007-01-01,3.50 
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,2008-01-01,19.99 
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,2009-01-01,-11.7
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,2010-01-01,4.64
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,2011-01-01,12.9
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,2012-01-01,5.69
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,2013-01-01,8.18
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,2014-01-01,-1.06
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,2015-01-01,-10.05
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,2016-01-01,3.32
PCH_WRL_1Y,GS,CRE,WRL_REST,LT,2017-01-01,10.31
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,1995-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,1996-01-01,-1.19 
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,1997-01-01,-1.11 
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,1998-01-01,10.01 
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,1999-01-01,7.07 
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,2000-01-01,-0.76 
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,2001-01-01,2.69 
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,2002-01-01,0.28 
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,2003-01-01,4.54 
