currency,partner,sector10,sectpart,stk_flow,bop_item,geotime,date,value
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,2007-01-01,97377
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,2008-01-01,89614
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,2009-01-01,35401
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,2010-01-01,2433
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,2011-01-01,69449
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,2012-01-01,62623
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,2013-01-01,39352
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,2014-01-01,56877
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,2015-01-01,48484
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,2016-01-01,120251
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,2017-01-01,48575
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,1995-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,1996-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,1999-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,2000-01-01,97
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,2001-01-01,281
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,2002-01-01,196
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,2003-01-01,241
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,2004-01-01,318
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,2005-01-01,679
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,2006-01-01,1144
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,2007-01-01,1741
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,2008-01-01,852
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,2009-01-01,961
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,2010-01-01,923
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,2011-01-01,951
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,2012-01-01,996
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,2013-01-01,641
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,2014-01-01,846
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,2015-01-01,521
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,2016-01-01,340
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EE,2017-01-01,543
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,1995-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,1996-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,1999-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,2000-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,2001-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,2002-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,2003-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,2004-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,2005-01-01,1207
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,2006-01-01,3230
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,2007-01-01,3833
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,2008-01-01,1973
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,2009-01-01,1743
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,2010-01-01,1292
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,2011-01-01,1287
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,2012-01-01,525
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,2013-01-01,533
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,2014-01-01,2276
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,2015-01-01,1426
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,2016-01-01,1551
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,EL,2017-01-01,509
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,1995-01-01,3642
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,1996-01-01,5516
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,1997-01-01,13134
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,1998-01-01,19379
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,1999-01-01,42717
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,2000-01-01,64989
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,2001-01-01,37835
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,2002-01-01,34257
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,2003-01-01,29966
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,2004-01-01,49186
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,2005-01-01,35386
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,2006-01-01,84537
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,2007-01-01,105541
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,2008-01-01,52122
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,2009-01-01,11757
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,2010-01-01,28986
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,2011-01-01,32520
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,2012-01-01,1930
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,2013-01-01,20755
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,2014-01-01,31603
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,2015-01-01,48306
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,2016-01-01,49934
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,ES,2017-01-01,23583
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,1995-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,1996-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,1999-01-01,9270
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,2000-01-01,30760
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,2001-01-01,8626
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,2002-01-01,7760
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,2003-01-01,161
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,2004-01-01,2284
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,2005-01-01,8326
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,2006-01-01,1680
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,2007-01-01,11941
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,2008-01-01,20658
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,2009-01-01,2369
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,2010-01-01,11217
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,2011-01-01,2531
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,2012-01-01,6522
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,2013-01-01,5519
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,2014-01-01,126
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,2015-01-01,1176
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,2016-01-01,16800
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FI,2017-01-01,11123
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,1995-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,1996-01-01,
