currency,bop_item,sector10,sectpart,stk_flow,partner,s_adj,geotime,date,value
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2018-04-01,742.8
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2018-05-01,915.1
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2018-06-01,480.3
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2018-07-01,948.4
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2018-08-01,2.8
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2017-09-01,327.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2017-10-01,535.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2017-11-01,403.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2017-12-01,186.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2018-01-01,-456.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2018-02-01,-42.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2018-03-01,420.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2018-04-01,-213.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2018-05-01,-1022.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2018-06-01,-367.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2018-07-01,1043.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2018-08-01,760.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2017-09-01,-518.6
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2017-10-01,-144.7
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2017-11-01,-7.1
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2017-12-01,322.6
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2018-01-01,-14.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2018-02-01,-390.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2018-03-01,-455.5
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2018-04-01,-559.5
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2018-05-01,-521.1
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2018-06-01,-1086.2
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2018-07-01,-821.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2018-08-01,-979.3
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RS,2017-09-01,-87.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RS,2017-10-01,-78.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RS,2017-11-01,-207.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RS,2017-12-01,-397.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RS,2018-01-01,-55.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RS,2018-02-01,-242.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RS,2018-03-01,-333.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RS,2018-04-01,-206.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RS,2018-05-01,61.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RS,2018-06-01,-125.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RS,2018-07-01,-152.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RS,2018-08-01,
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2017-09-01,2197.9
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2017-10-01,1335.8
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2017-11-01,1078.2
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2017-12-01,1026.6
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2018-01-01,617.4
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2018-02-01,686.7
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2018-03-01,456.7
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2018-04-01,-1307.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2018-05-01,219.6
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2018-06-01,2054.5
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2018-07-01,1171.2
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2018-08-01,997.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2017-09-01,462.5
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2017-10-01,481.6
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2017-11-01,51.7
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2017-12-01,67.6
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2018-01-01,228.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2018-02-01,136.5
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2018-03-01,274.3
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2018-04-01,340.1
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2018-05-01,235.1
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2018-06-01,388.1
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2018-07-01,400.1
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2018-08-01,347.6
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SK,2017-09-01,119.8
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SK,2017-10-01,133.9
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SK,2017-11-01,27.6
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SK,2017-12-01,-283.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SK,2018-01-01,-339.6
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SK,2018-02-01,-117.5
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SK,2018-03-01,390.5
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SK,2018-04-01,-23.6
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SK,2018-05-01,106.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SK,2018-06-01,40.6
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SK,2018-07-01,-318.6
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SK,2018-08-01,-382.0
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,UK,2017-09-01,
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,UK,2017-10-01,
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,UK,2017-11-01,
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,UK,2017-12-01,
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,UK,2018-01-01,
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,UK,2018-02-01,
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,UK,2018-03-01,
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,UK,2018-04-01,
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,UK,2018-05-01,
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,UK,2018-06-01,
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,UK,2018-07-01,
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,UK,2018-08-01,
