unit,s_adj,asset10,geo\time,date,value
CLV_PCH_SM,SCA,N1131G,DK,2017-10-01,3.5 
CLV_PCH_SM,SCA,N1131G,DK,2018-01-01,62.4 
CLV_PCH_SM,SCA,N1131G,DK,2018-04-01,77.8 
CLV_PCH_SM,SCA,N1131G,EA,2015-07-01,7.6 
CLV_PCH_SM,SCA,N1131G,EA,2015-10-01,13.2 
CLV_PCH_SM,SCA,N1131G,EA,2016-01-01,12.2 
CLV_PCH_SM,SCA,N1131G,EA,2016-04-01,17.4 
CLV_PCH_SM,SCA,N1131G,EA,2016-07-01,12.4 
CLV_PCH_SM,SCA,N1131G,EA,2016-10-01,2.1 
CLV_PCH_SM,SCA,N1131G,EA,2017-01-01,12.1 
CLV_PCH_SM,SCA,N1131G,EA,2017-04-01,8.3 
CLV_PCH_SM,SCA,N1131G,EA,2017-07-01,6.3 
CLV_PCH_SM,SCA,N1131G,EA,2017-10-01,9.3 
CLV_PCH_SM,SCA,N1131G,EA,2018-01-01,3.7 
CLV_PCH_SM,SCA,N1131G,EA,2018-04-01,-3.1 
CLV_PCH_SM,SCA,N1131G,EA19,2015-07-01,7.6 
CLV_PCH_SM,SCA,N1131G,EA19,2015-10-01,13.2 
CLV_PCH_SM,SCA,N1131G,EA19,2016-01-01,12.2 
CLV_PCH_SM,SCA,N1131G,EA19,2016-04-01,17.4 
CLV_PCH_SM,SCA,N1131G,EA19,2016-07-01,12.4 
CLV_PCH_SM,SCA,N1131G,EA19,2016-10-01,2.1 
CLV_PCH_SM,SCA,N1131G,EA19,2017-01-01,12.1 
CLV_PCH_SM,SCA,N1131G,EA19,2017-04-01,8.3 
CLV_PCH_SM,SCA,N1131G,EA19,2017-07-01,6.3 
CLV_PCH_SM,SCA,N1131G,EA19,2017-10-01,9.3 
CLV_PCH_SM,SCA,N1131G,EA19,2018-01-01,3.7 
CLV_PCH_SM,SCA,N1131G,EA19,2018-04-01,-3.1 
CLV_PCH_SM,SCA,N1131G,EE,2015-07-01,-25.3 
CLV_PCH_SM,SCA,N1131G,EE,2015-10-01,-38.1 
CLV_PCH_SM,SCA,N1131G,EE,2016-01-01,19.8 
CLV_PCH_SM,SCA,N1131G,EE,2016-04-01,-10.1 
CLV_PCH_SM,SCA,N1131G,EE,2016-07-01,54.3 
CLV_PCH_SM,SCA,N1131G,EE,2016-10-01,33.2 
CLV_PCH_SM,SCA,N1131G,EE,2017-01-01,25.3 
CLV_PCH_SM,SCA,N1131G,EE,2017-04-01,68.9 
CLV_PCH_SM,SCA,N1131G,EE,2017-07-01,-28.1 
CLV_PCH_SM,SCA,N1131G,EE,2017-10-01,-65.9 
CLV_PCH_SM,SCA,N1131G,EE,2018-01-01,-41.6 
CLV_PCH_SM,SCA,N1131G,EE,2018-04-01,-52.1 
CLV_PCH_SM,SCA,N1131G,EL,2015-07-01,-5.1 
CLV_PCH_SM,SCA,N1131G,EL,2015-10-01,-36.9 
CLV_PCH_SM,SCA,N1131G,EL,2016-01-01,-49.2 
CLV_PCH_SM,SCA,N1131G,EL,2016-04-01,87.8 
CLV_PCH_SM,SCA,N1131G,EL,2016-07-01,2.6 
CLV_PCH_SM,SCA,N1131G,EL,2016-10-01,-30.7 
CLV_PCH_SM,SCA,N1131G,EL,2017-01-01,204.2 
CLV_PCH_SM,SCA,N1131G,EL,2017-04-01,16.4 
CLV_PCH_SM,SCA,N1131G,EL,2017-07-01,8.1 p
CLV_PCH_SM,SCA,N1131G,EL,2017-10-01,120.2 p
CLV_PCH_SM,SCA,N1131G,EL,2018-01-01,-56.2 p
CLV_PCH_SM,SCA,N1131G,EL,2018-04-01,-48.8 p
CLV_PCH_SM,SCA,N1131G,ES,2015-07-01,14.9 
CLV_PCH_SM,SCA,N1131G,ES,2015-10-01,19.2 
CLV_PCH_SM,SCA,N1131G,ES,2016-01-01,17.3 p
CLV_PCH_SM,SCA,N1131G,ES,2016-04-01,3.7 p
CLV_PCH_SM,SCA,N1131G,ES,2016-07-01,7.8 p
CLV_PCH_SM,SCA,N1131G,ES,2016-10-01,-4.6 p
CLV_PCH_SM,SCA,N1131G,ES,2017-01-01,4.2 p
CLV_PCH_SM,SCA,N1131G,ES,2017-04-01,-1.1 p
CLV_PCH_SM,SCA,N1131G,ES,2017-07-01,4.6 p
CLV_PCH_SM,SCA,N1131G,ES,2017-10-01,7.2 p
CLV_PCH_SM,SCA,N1131G,ES,2018-01-01,-4.7 p
CLV_PCH_SM,SCA,N1131G,ES,2018-04-01,15.7 p
CLV_PCH_SM,SCA,N1131G,EU28,2015-07-01,6.7 
CLV_PCH_SM,SCA,N1131G,EU28,2015-10-01,12.2 
CLV_PCH_SM,SCA,N1131G,EU28,2016-01-01,7.1 
CLV_PCH_SM,SCA,N1131G,EU28,2016-04-01,14.1 
CLV_PCH_SM,SCA,N1131G,EU28,2016-07-01,16.0 
CLV_PCH_SM,SCA,N1131G,EU28,2016-10-01,3.7 
CLV_PCH_SM,SCA,N1131G,EU28,2017-01-01,9.9 
CLV_PCH_SM,SCA,N1131G,EU28,2017-04-01,7.6 
CLV_PCH_SM,SCA,N1131G,EU28,2017-07-01,3.0 
CLV_PCH_SM,SCA,N1131G,EU28,2017-10-01,6.4 
CLV_PCH_SM,SCA,N1131G,EU28,2018-01-01,4.1 
CLV_PCH_SM,SCA,N1131G,EU28,2018-04-01,-1.7 
CLV_PCH_SM,SCA,N1131G,FI,2015-07-01,2.7 
CLV_PCH_SM,SCA,N1131G,FI,2015-10-01,23.6 
CLV_PCH_SM,SCA,N1131G,FI,2016-01-01,45.5 
CLV_PCH_SM,SCA,N1131G,FI,2016-04-01,64.7 
CLV_PCH_SM,SCA,N1131G,FI,2016-07-01,4.1 
CLV_PCH_SM,SCA,N1131G,FI,2016-10-01,-17.8 
CLV_PCH_SM,SCA,N1131G,FI,2017-01-01,-17.4 
CLV_PCH_SM,SCA,N1131G,FI,2017-04-01,-14.7 
CLV_PCH_SM,SCA,N1131G,FI,2017-07-01,1.4 
CLV_PCH_SM,SCA,N1131G,FI,2017-10-01,-6.9 
CLV_PCH_SM,SCA,N1131G,FI,2018-01-01,-2.5 
CLV_PCH_SM,SCA,N1131G,FI,2018-04-01,-18.5 
CLV_PCH_SM,SCA,N1131G,FR,2015-07-01,6.9 
CLV_PCH_SM,SCA,N1131G,FR,2015-10-01,8.1 
CLV_PCH_SM,SCA,N1131G,FR,2016-01-01,8.2 
CLV_PCH_SM,SCA,N1131G,FR,2016-04-01,9.3 
CLV_PCH_SM,SCA,N1131G,FR,2016-07-01,4.4 
CLV_PCH_SM,SCA,N1131G,FR,2016-10-01,4.6 
CLV_PCH_SM,SCA,N1131G,FR,2017-01-01,3.7 
CLV_PCH_SM,SCA,N1131G,FR,2017-04-01,3.4 
CLV_PCH_SM,SCA,N1131G,FR,2017-07-01,8.5 
CLV_PCH_SM,SCA,N1131G,FR,2017-10-01,8.0 
CLV_PCH_SM,SCA,N1131G,FR,2018-01-01,3.0 
CLV_PCH_SM,SCA,N1131G,FR,2018-04-01,4.4 
CLV_PCH_SM,SCA,N1131G,IE,2015-07-01,-28.7 
CLV_PCH_SM,SCA,N1131G,IE,2015-10-01,-9.7 
CLV_PCH_SM,SCA,N1131G,IE,2016-01-01,53.9 
CLV_PCH_SM,SCA,N1131G,IE,2016-04-01,36.0 
CLV_PCH_SM,SCA,N1131G,IE,2016-07-01,87.5 
CLV_PCH_SM,SCA,N1131G,IE,2016-10-01,45.8 
CLV_PCH_SM,SCA,N1131G,IE,2017-01-01,-9.1 
CLV_PCH_SM,SCA,N1131G,IE,2017-04-01,5.0 
CLV_PCH_SM,SCA,N1131G,IE,2017-07-01,-35.3 
CLV_PCH_SM,SCA,N1131G,IE,2017-10-01,-7.6 
CLV_PCH_SM,SCA,N1131G,IE,2018-01-01,23.4 
CLV_PCH_SM,SCA,N1131G,IE,2018-04-01,-9.5 
CLV_PCH_SM,SCA,N1131G,IT,2015-07-01,27.2 
CLV_PCH_SM,SCA,N1131G,IT,2015-10-01,21.0 
CLV_PCH_SM,SCA,N1131G,IT,2016-01-01,9.2 
CLV_PCH_SM,SCA,N1131G,IT,2016-04-01,18.0 
CLV_PCH_SM,SCA,N1131G,IT,2016-07-01,25.0 
CLV_PCH_SM,SCA,N1131G,IT,2016-10-01,41.6 
CLV_PCH_SM,SCA,N1131G,IT,2017-01-01,37.8 
CLV_PCH_SM,SCA,N1131G,IT,2017-04-01,51.0 
CLV_PCH_SM,SCA,N1131G,IT,2017-07-01,34.7 
CLV_PCH_SM,SCA,N1131G,IT,2017-10-01,29.1 
CLV_PCH_SM,SCA,N1131G,IT,2018-01-01,31.3 
CLV_PCH_SM,SCA,N1131G,IT,2018-04-01,23.8 
CLV_PCH_SM,SCA,N1131G,LT,2015-07-01,15.8 
CLV_PCH_SM,SCA,N1131G,LT,2015-10-01,-3.9 
CLV_PCH_SM,SCA,N1131G,LT,2016-01-01,1.3 
CLV_PCH_SM,SCA,N1131G,LT,2016-04-01,69.9 
CLV_PCH_SM,SCA,N1131G,LT,2016-07-01,-9.8 
CLV_PCH_SM,SCA,N1131G,LT,2016-10-01,6.7 
CLV_PCH_SM,SCA,N1131G,LT,2017-01-01,6.8 
CLV_PCH_SM,SCA,N1131G,LT,2017-04-01,-16.5 
CLV_PCH_SM,SCA,N1131G,LT,2017-07-01,23.2 
CLV_PCH_SM,SCA,N1131G,LT,2017-10-01,27.6 
CLV_PCH_SM,SCA,N1131G,LT,2018-01-01,-1.9 
CLV_PCH_SM,SCA,N1131G,LT,2018-04-01,11.8 
CLV_PCH_SM,SCA,N1131G,LU,2015-07-01,-10.6 
CLV_PCH_SM,SCA,N1131G,LU,2015-10-01,-57.5 
CLV_PCH_SM,SCA,N1131G,LU,2016-01-01,-40.5 
CLV_PCH_SM,SCA,N1131G,LU,2016-04-01,-2.5 
CLV_PCH_SM,SCA,N1131G,LU,2016-07-01,1.1 
CLV_PCH_SM,SCA,N1131G,LU,2016-10-01,73.9 
CLV_PCH_SM,SCA,N1131G,LU,2017-01-01,93.1 
CLV_PCH_SM,SCA,N1131G,LU,2017-04-01,69.2 
CLV_PCH_SM,SCA,N1131G,LU,2017-07-01,-32.5 
CLV_PCH_SM,SCA,N1131G,LU,2017-10-01,-31.6 
CLV_PCH_SM,SCA,N1131G,LU,2018-01-01,-54.0 
CLV_PCH_SM,SCA,N1131G,LU,2018-04-01,-61.7 
CLV_PCH_SM,SCA,N1131G,LV,2015-07-01,-25.2 
CLV_PCH_SM,SCA,N1131G,LV,2015-10-01,14.7 
CLV_PCH_SM,SCA,N1131G,LV,2016-01-01,4.2 
CLV_PCH_SM,SCA,N1131G,LV,2016-04-01,-20.6 
CLV_PCH_SM,SCA,N1131G,LV,2016-07-01,75.4 
CLV_PCH_SM,SCA,N1131G,LV,2016-10-01,43.8 
CLV_PCH_SM,SCA,N1131G,LV,2017-01-01,57.5 
CLV_PCH_SM,SCA,N1131G,LV,2017-04-01,73.8 
CLV_PCH_SM,SCA,N1131G,LV,2017-07-01,26.0 
CLV_PCH_SM,SCA,N1131G,LV,2017-10-01,-3.4 
CLV_PCH_SM,SCA,N1131G,LV,2018-01-01,-0.3 
CLV_PCH_SM,SCA,N1131G,LV,2018-04-01,-4.6 
CLV_PCH_SM,SCA,N1131G,MT,2015-07-01,1392.9 
CLV_PCH_SM,SCA,N1131G,MT,2015-10-01,574.7 
CLV_PCH_SM,SCA,N1131G,MT,2016-01-01,358.6 
CLV_PCH_SM,SCA,N1131G,MT,2016-04-01,39.7 
CLV_PCH_SM,SCA,N1131G,MT,2016-07-01,-28.1 
CLV_PCH_SM,SCA,N1131G,MT,2016-10-01,100.0 
CLV_PCH_SM,SCA,N1131G,MT,2017-01-01,-82.9 
CLV_PCH_SM,SCA,N1131G,MT,2017-04-01,-89.5 
CLV_PCH_SM,SCA,N1131G,MT,2017-07-01,-39.4 
CLV_PCH_SM,SCA,N1131G,MT,2017-10-01,-59.3 
CLV_PCH_SM,SCA,N1131G,MT,2018-01-01,-30.0 
CLV_PCH_SM,SCA,N1131G,MT,2018-04-01,23.8 
CLV_PCH_SM,SCA,N1131G,NL,2015-07-01,27.9 
CLV_PCH_SM,SCA,N1131G,NL,2015-10-01,112.2 
CLV_PCH_SM,SCA,N1131G,NL,2016-01-01,34.2 p
CLV_PCH_SM,SCA,N1131G,NL,2016-04-01,52.4 p
CLV_PCH_SM,SCA,N1131G,NL,2016-07-01,16.2 p
CLV_PCH_SM,SCA,N1131G,NL,2016-10-01,-32.0 p
CLV_PCH_SM,SCA,N1131G,NL,2017-01-01,4.9 p
CLV_PCH_SM,SCA,N1131G,NL,2017-04-01,-6.9 p
CLV_PCH_SM,SCA,N1131G,NL,2017-07-01,23.7 p
CLV_PCH_SM,SCA,N1131G,NL,2017-10-01,-3.4 p
CLV_PCH_SM,SCA,N1131G,NL,2018-01-01,13.5 p
CLV_PCH_SM,SCA,N1131G,NL,2018-04-01,-4.6 p
CLV_PCH_SM,SCA,N1131G,NO,2015-07-01,-14.1 
CLV_PCH_SM,SCA,N1131G,NO,2015-10-01,-19.9 
CLV_PCH_SM,SCA,N1131G,NO,2016-01-01,14.8 
CLV_PCH_SM,SCA,N1131G,NO,2016-04-01,61.3 
CLV_PCH_SM,SCA,N1131G,NO,2016-07-01,192.6 
CLV_PCH_SM,SCA,N1131G,NO,2016-10-01,136.3 
CLV_PCH_SM,SCA,N1131G,NO,2017-01-01,72.5 
CLV_PCH_SM,SCA,N1131G,NO,2017-04-01,64.0 
CLV_PCH_SM,SCA,N1131G,NO,2017-07-01,-10.4 
CLV_PCH_SM,SCA,N1131G,NO,2017-10-01,27.9 
CLV_PCH_SM,SCA,N1131G,NO,2018-01-01,-20.1 
CLV_PCH_SM,SCA,N1131G,NO,2018-04-01,-10.7 
CLV_PCH_SM,SCA,N1131G,PT,2015-07-01,34.1 
CLV_PCH_SM,SCA,N1131G,PT,2015-10-01,7.3 
CLV_PCH_SM,SCA,N1131G,PT,2016-01-01,26.4 
CLV_PCH_SM,SCA,N1131G,PT,2016-04-01,5.1 
CLV_PCH_SM,SCA,N1131G,PT,2016-07-01,9.9 
CLV_PCH_SM,SCA,N1131G,PT,2016-10-01,30.5 
CLV_PCH_SM,SCA,N1131G,PT,2017-01-01,9.9 
CLV_PCH_SM,SCA,N1131G,PT,2017-04-01,23.1 
CLV_PCH_SM,SCA,N1131G,PT,2017-07-01,10.8 
CLV_PCH_SM,SCA,N1131G,PT,2017-10-01,0.4 
CLV_PCH_SM,SCA,N1131G,PT,2018-01-01,5.7 
CLV_PCH_SM,SCA,N1131G,PT,2018-04-01,-5.7 
CLV_PCH_SM,SCA,N1131G,SE,2015-07-01,7.4 
CLV_PCH_SM,SCA,N1131G,SE,2015-10-01,8.4 
CLV_PCH_SM,SCA,N1131G,SE,2016-01-01,3.7 
CLV_PCH_SM,SCA,N1131G,SE,2016-04-01,12.2 
CLV_PCH_SM,SCA,N1131G,SE,2016-07-01,21.8 
CLV_PCH_SM,SCA,N1131G,SE,2016-10-01,-0.2 
CLV_PCH_SM,SCA,N1131G,SE,2017-01-01,8.5 
CLV_PCH_SM,SCA,N1131G,SE,2017-04-01,-2.3 
CLV_PCH_SM,SCA,N1131G,SE,2017-07-01,-0.6 
CLV_PCH_SM,SCA,N1131G,SE,2017-10-01,13.7 
CLV_PCH_SM,SCA,N1131G,SE,2018-01-01,5.8 
CLV_PCH_SM,SCA,N1131G,SE,2018-04-01,22.6 
CLV_PCH_SM,SCA,N1131G,SI,2015-07-01,19.9 
CLV_PCH_SM,SCA,N1131G,SI,2015-10-01,22.8 
CLV_PCH_SM,SCA,N1131G,SI,2016-01-01,20.9 
CLV_PCH_SM,SCA,N1131G,SI,2016-04-01,17.1 
CLV_PCH_SM,SCA,N1131G,SI,2016-07-01,16.8 
CLV_PCH_SM,SCA,N1131G,SI,2016-10-01,12.9 
CLV_PCH_SM,SCA,N1131G,SI,2017-01-01,15.8 
CLV_PCH_SM,SCA,N1131G,SI,2017-04-01,11.8 
CLV_PCH_SM,SCA,N1131G,SI,2017-07-01,8.9 
CLV_PCH_SM,SCA,N1131G,SI,2017-10-01,12.0 
CLV_PCH_SM,SCA,N1131G,SI,2018-01-01,7.3 
CLV_PCH_SM,SCA,N1131G,SI,2018-04-01,11.3 
CLV_PCH_SM,SCA,N1131G,UK,2015-07-01,12.3 d
CLV_PCH_SM,SCA,N1131G,UK,2015-10-01,22.8 d
CLV_PCH_SM,SCA,N1131G,UK,2016-01-01,-2.0 d
CLV_PCH_SM,SCA,N1131G,UK,2016-04-01,14.6 d
CLV_PCH_SM,SCA,N1131G,UK,2016-07-01,49.9 d
CLV_PCH_SM,SCA,N1131G,UK,2016-10-01,19.6 d
CLV_PCH_SM,SCA,N1131G,UK,2017-01-01,-0.9 d
CLV_PCH_SM,SCA,N1131G,UK,2017-04-01,0.4 d
CLV_PCH_SM,SCA,N1131G,UK,2017-07-01,-20.1 d
CLV_PCH_SM,SCA,N1131G,UK,2017-10-01,-17.9 d
CLV_PCH_SM,SCA,N1131G,UK,2018-01-01,-8.3 d
CLV_PCH_SM,SCA,N1131G,UK,2018-04-01,-21.5 d
CLV_PCH_SM,SCA,N1132G,AT,2015-07-01,20.9 
CLV_PCH_SM,SCA,N1132G,AT,2015-10-01,16.2 
CLV_PCH_SM,SCA,N1132G,AT,2016-01-01,5.0 
CLV_PCH_SM,SCA,N1132G,AT,2016-04-01,5.1 
CLV_PCH_SM,SCA,N1132G,AT,2016-07-01,1.1 
CLV_PCH_SM,SCA,N1132G,AT,2016-10-01,3.8 
CLV_PCH_SM,SCA,N1132G,AT,2017-01-01,6.5 
CLV_PCH_SM,SCA,N1132G,AT,2017-04-01,4.4 
CLV_PCH_SM,SCA,N1132G,AT,2017-07-01,4.3 
CLV_PCH_SM,SCA,N1132G,AT,2017-10-01,4.5 
CLV_PCH_SM,SCA,N1132G,AT,2018-01-01,4.7 
CLV_PCH_SM,SCA,N1132G,AT,2018-04-01,6.8 
CLV_PCH_SM,SCA,N1132G,CY,2015-07-01,22.6 
CLV_PCH_SM,SCA,N1132G,CY,2015-10-01,9.8 
CLV_PCH_SM,SCA,N1132G,CY,2016-01-01,-13.5 
CLV_PCH_SM,SCA,N1132G,CY,2016-04-01,-24.3 
CLV_PCH_SM,SCA,N1132G,CY,2016-07-01,-24.6 
CLV_PCH_SM,SCA,N1132G,CY,2016-10-01,-13.0 
CLV_PCH_SM,SCA,N1132G,CY,2017-01-01,14.0 
CLV_PCH_SM,SCA,N1132G,CY,2017-04-01,33.8 
CLV_PCH_SM,SCA,N1132G,CY,2017-07-01,42.1 
CLV_PCH_SM,SCA,N1132G,CY,2017-10-01,35.4 
CLV_PCH_SM,SCA,N1132G,CY,2018-01-01,10.9 
CLV_PCH_SM,SCA,N1132G,CY,2018-04-01,1.5 
CLV_PCH_SM,SCA,N1132G,EE,2015-07-01,-34.1 
CLV_PCH_SM,SCA,N1132G,EE,2015-10-01,-34.0 
CLV_PCH_SM,SCA,N1132G,EE,2016-01-01,7.9 
CLV_PCH_SM,SCA,N1132G,EE,2016-04-01,16.8 
CLV_PCH_SM,SCA,N1132G,EE,2016-07-01,-2.4 
CLV_PCH_SM,SCA,N1132G,EE,2016-10-01,7.9 
CLV_PCH_SM,SCA,N1132G,EE,2017-01-01,56.8 
CLV_PCH_SM,SCA,N1132G,EE,2017-04-01,61.4 
CLV_PCH_SM,SCA,N1132G,EE,2017-07-01,87.0 
CLV_PCH_SM,SCA,N1132G,EE,2017-10-01,137.2 
CLV_PCH_SM,SCA,N1132G,EE,2018-01-01,-3.4 
CLV_PCH_SM,SCA,N1132G,EE,2018-04-01,-2.3 
CLV_PCH_SM,SCA,N1132G,EL,2015-07-01,52.2 
CLV_PCH_SM,SCA,N1132G,EL,2015-10-01,-4.0 
CLV_PCH_SM,SCA,N1132G,EL,2016-01-01,-7.6 
CLV_PCH_SM,SCA,N1132G,EL,2016-04-01,-21.8 
CLV_PCH_SM,SCA,N1132G,EL,2016-07-01,-29.5 
CLV_PCH_SM,SCA,N1132G,EL,2016-10-01,-24.4 
CLV_PCH_SM,SCA,N1132G,EL,2017-01-01,-16.0 
CLV_PCH_SM,SCA,N1132G,EL,2017-04-01,-9.2 
CLV_PCH_SM,SCA,N1132G,EL,2017-07-01,-0.9 
CLV_PCH_SM,SCA,N1132G,EL,2017-10-01,12.3 
CLV_PCH_SM,SCA,N1132G,EL,2018-01-01,21.9 
CLV_PCH_SM,SCA,N1132G,EL,2018-04-01,15.4 
CLV_PCH_SM,SCA,N1132G,IE,2015-07-01,0.8 
CLV_PCH_SM,SCA,N1132G,IE,2015-10-01,-0.3 
CLV_PCH_SM,SCA,N1132G,IE,2016-01-01,-0.3 
CLV_PCH_SM,SCA,N1132G,IE,2016-04-01,-5.7 
CLV_PCH_SM,SCA,N1132G,IE,2016-07-01,-0.2 
CLV_PCH_SM,SCA,N1132G,IE,2016-10-01,27.6 
CLV_PCH_SM,SCA,N1132G,IE,2017-01-01,-3.6 
CLV_PCH_SM,SCA,N1132G,IE,2017-04-01,42.8 
CLV_PCH_SM,SCA,N1132G,IE,2017-07-01,-14.1 
CLV_PCH_SM,SCA,N1132G,IE,2017-10-01,21.2 
CLV_PCH_SM,SCA,N1132G,IE,2018-01-01,183.3 
CLV_PCH_SM,SCA,N1132G,IE,2018-04-01,71.1 
CLV_PCH_SM,SCA,N1132G,LT,2015-07-01,17.0 
CLV_PCH_SM,SCA,N1132G,LT,2015-10-01,13.0 
CLV_PCH_SM,SCA,N1132G,LT,2016-01-01,6.0 
CLV_PCH_SM,SCA,N1132G,LT,2016-04-01,7.4 
CLV_PCH_SM,SCA,N1132G,LT,2016-07-01,20.7 
CLV_PCH_SM,SCA,N1132G,LT,2016-10-01,16.0 
CLV_PCH_SM,SCA,N1132G,LT,2017-01-01,22.0 
CLV_PCH_SM,SCA,N1132G,LT,2017-04-01,30.4 
CLV_PCH_SM,SCA,N1132G,LT,2017-07-01,2.5 
CLV_PCH_SM,SCA,N1132G,LT,2017-10-01,26.1 
CLV_PCH_SM,SCA,N1132G,LT,2018-01-01,13.9 
CLV_PCH_SM,SCA,N1132G,LT,2018-04-01,0.8 
CLV_PCH_SM,SCA,N1132G,NL,2015-07-01,16.4 
CLV_PCH_SM,SCA,N1132G,NL,2015-10-01,28.4 
CLV_PCH_SM,SCA,N1132G,NL,2016-01-01,27.3 p
CLV_PCH_SM,SCA,N1132G,NL,2016-04-01,30.1 p
CLV_PCH_SM,SCA,N1132G,NL,2016-07-01,33.0 p
CLV_PCH_SM,SCA,N1132G,NL,2016-10-01,33.0 p
CLV_PCH_SM,SCA,N1132G,NL,2017-01-01,27.6 p
CLV_PCH_SM,SCA,N1132G,NL,2017-04-01,22.0 p
CLV_PCH_SM,SCA,N1132G,NL,2017-07-01,24.0 p
CLV_PCH_SM,SCA,N1132G,NL,2017-10-01,13.5 p
CLV_PCH_SM,SCA,N1132G,NL,2018-01-01,12.2 p
CLV_PCH_SM,SCA,N1132G,NL,2018-04-01,9.0 p
CLV_PCH_SM,SCA,N1132G,SE,2015-07-01,-2.7 
CLV_PCH_SM,SCA,N1132G,SE,2015-10-01,4.0 
CLV_PCH_SM,SCA,N1132G,SE,2016-01-01,1.3 
CLV_PCH_SM,SCA,N1132G,SE,2016-04-01,1.4 
CLV_PCH_SM,SCA,N1132G,SE,2016-07-01,4.9 
CLV_PCH_SM,SCA,N1132G,SE,2016-10-01,2.2 
CLV_PCH_SM,SCA,N1132G,SE,2017-01-01,3.8 
CLV_PCH_SM,SCA,N1132G,SE,2017-04-01,10.7 
CLV_PCH_SM,SCA,N1132G,SE,2017-07-01,9.5 
CLV_PCH_SM,SCA,N1132G,SE,2017-10-01,4.1 
CLV_PCH_SM,SCA,N1132G,SE,2018-01-01,7.0 
CLV_PCH_SM,SCA,N1132G,SE,2018-04-01,-1.1 
CLV_PCH_SM,SCA,N1132G,UK,2015-07-01,-13.8 d
CLV_PCH_SM,SCA,N1132G,UK,2015-10-01,-10.0 d
CLV_PCH_SM,SCA,N1132G,UK,2016-01-01,-3.9 d
CLV_PCH_SM,SCA,N1132G,UK,2016-04-01,0.3 d
CLV_PCH_SM,SCA,N1132G,UK,2016-07-01,-4.6 d
CLV_PCH_SM,SCA,N1132G,UK,2016-10-01,-1.7 d
CLV_PCH_SM,SCA,N1132G,UK,2017-01-01,0.1 d
CLV_PCH_SM,SCA,N1132G,UK,2017-04-01,-4.6 d
CLV_PCH_SM,SCA,N1132G,UK,2017-07-01,10.0 d
CLV_PCH_SM,SCA,N1132G,UK,2017-10-01,7.2 d
CLV_PCH_SM,SCA,N1132G,UK,2018-01-01,13.8 d
CLV_PCH_SM,SCA,N1132G,UK,2018-04-01,13.6 d
CLV_PCH_SM,SCA,N11G,AT,2015-07-01,3.5 
CLV_PCH_SM,SCA,N11G,AT,2015-10-01,3.4 
CLV_PCH_SM,SCA,N11G,AT,2016-01-01,4.6 
CLV_PCH_SM,SCA,N11G,AT,2016-04-01,5.3 
CLV_PCH_SM,SCA,N11G,AT,2016-07-01,2.8 
CLV_PCH_SM,SCA,N11G,AT,2016-10-01,4.8 
CLV_PCH_SM,SCA,N11G,AT,2017-01-01,3.7 
CLV_PCH_SM,SCA,N11G,AT,2017-04-01,3.7 
CLV_PCH_SM,SCA,N11G,AT,2017-07-01,4.5 
CLV_PCH_SM,SCA,N11G,AT,2017-10-01,3.7 
CLV_PCH_SM,SCA,N11G,AT,2018-01-01,2.6 
CLV_PCH_SM,SCA,N11G,AT,2018-04-01,3.8 
CLV_PCH_SM,SCA,N11G,BE,2015-07-01,-4.2 
CLV_PCH_SM,SCA,N11G,BE,2015-10-01,1.7 
CLV_PCH_SM,SCA,N11G,BE,2016-01-01,-5.7 
CLV_PCH_SM,SCA,N11G,BE,2016-04-01,6.3 
CLV_PCH_SM,SCA,N11G,BE,2016-07-01,11.5 
CLV_PCH_SM,SCA,N11G,BE,2016-10-01,4.0 
CLV_PCH_SM,SCA,N11G,BE,2017-01-01,2.7 
CLV_PCH_SM,SCA,N11G,BE,2017-04-01,2.9 
CLV_PCH_SM,SCA,N11G,BE,2017-07-01,-4.5 
CLV_PCH_SM,SCA,N11G,BE,2017-10-01,2.2 
CLV_PCH_SM,SCA,N11G,BE,2018-01-01,2.2 
CLV_PCH_SM,SCA,N11G,BE,2018-04-01,2.0 
CLV_PCH_SM,SCA,N11G,BG,2015-07-01,3.6 
CLV_PCH_SM,SCA,N11G,BG,2015-10-01,6.0 
CLV_PCH_SM,SCA,N11G,BG,2016-01-01,-0.7 
CLV_PCH_SM,SCA,N11G,BG,2016-04-01,-4.4 
CLV_PCH_SM,SCA,N11G,BG,2016-07-01,-7.9 
CLV_PCH_SM,SCA,N11G,BG,2016-10-01,-9.1 
CLV_PCH_SM,SCA,N11G,BG,2017-01-01,-2.3 
CLV_PCH_SM,SCA,N11G,BG,2017-04-01,4.0 
CLV_PCH_SM,SCA,N11G,BG,2017-07-01,2.3 
CLV_PCH_SM,SCA,N11G,BG,2017-10-01,6.6 
CLV_PCH_SM,SCA,N11G,BG,2018-01-01,9.7 p
CLV_PCH_SM,SCA,N11G,BG,2018-04-01,6.6 p
CLV_PCH_SM,SCA,N11G,CH,2015-07-01,3.5 
CLV_PCH_SM,SCA,N11G,CH,2015-10-01,1.2 
CLV_PCH_SM,SCA,N11G,CH,2016-01-01,4.0 
CLV_PCH_SM,SCA,N11G,CH,2016-04-01,3.6 
CLV_PCH_SM,SCA,N11G,CH,2016-07-01,2.8 
CLV_PCH_SM,SCA,N11G,CH,2016-10-01,3.1 
CLV_PCH_SM,SCA,N11G,CH,2017-01-01,3.2 
CLV_PCH_SM,SCA,N11G,CH,2017-04-01,2.3 
