co_nco,sector,finpos,na_item,unit,geo\time,date,value
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SI,2013-01-01,38860.0 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SI,2014-01-01,36614.0 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SI,2015-01-01,33711.0 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SI,2016-01-01,32513.0 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SI,2017-01-01,32506.0 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,1995-01-01,13130.8 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,1996-01-01,13373.3 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,1997-01-01,14449.9 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,1998-01-01,16714.7 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,1999-01-01,16805.3 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,2000-01-01,15035.8 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,2001-01-01,16464.6 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,2002-01-01,19230.4 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,2003-01-01,19467.8 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,2004-01-01,21594.4
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,2005-01-01,24598.0
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,2006-01-01,29127.4
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,2007-01-01,38080.4
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,2008-01-01,44418.6
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,2009-01-01,44319.3
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,2010-01-01,45579.6
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,2011-01-01,49593.2 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,2012-01-01,52204.5 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,2013-01-01,56999.6 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,2014-01-01,62759.3 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,2015-01-01,65934.6 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,2016-01-01,73493.9 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SK,2017-01-01,81568.5 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,1995-01-01,972529.0 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,1996-01-01,1024178.0 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,1997-01-01,1126977.0 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,1998-01-01,1208357.0 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,1999-01-01,1371617.0 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,2000-01-01,1519136.0 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,2001-01-01,1666077.0 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,2002-01-01,1820902.0 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,2003-01-01,1943544.0 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,2004-01-01,2114276.0
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,2005-01-01,2394330.0
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,2006-01-01,2615013.0
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,2007-01-01,2817685.0
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,2008-01-01,2995955.0
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,2009-01-01,2934961.0
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,2010-01-01,2923060.0
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,2011-01-01,2934711.0 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,2012-01-01,3023073.0 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,2013-01-01,3043409.0 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,2014-01-01,3062163.0 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,2015-01-01,3123700.0 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,2016-01-01,3347685.0 
CO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,UK,2017-01-01,3454647.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,1995-01-01,102.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,1996-01-01,104.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,1997-01-01,108.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,1998-01-01,109.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,1999-01-01,114.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2000-01-01,121.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2001-01-01,122.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2002-01-01,122.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2003-01-01,124.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2004-01-01,122.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2005-01-01,123.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2006-01-01,122.3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2007-01-01,123.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2008-01-01,126.7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2009-01-01,131.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2010-01-01,132.3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2011-01-01,129.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2012-01-01,128.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2013-01-01,127.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2014-01-01,124.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2015-01-01,124.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2016-01-01,124.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2017-01-01,122.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,1995-01-01,92.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,1996-01-01,97.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,1997-01-01,101.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,1998-01-01,104.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,1999-01-01,111.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2000-01-01,114.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2001-01-01,112.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2002-01-01,111.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2003-01-01,117.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2004-01-01,120.7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2005-01-01,120.7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2006-01-01,122.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2007-01-01,134.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2008-01-01,162.7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2009-01-01,172.0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2010-01-01,169.2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2011-01-01,181.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2012-01-01,189.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2013-01-01,169.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2014-01-01,166.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2015-01-01,180.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2016-01-01,198.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2017-01-01,187.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,1995-01-01,30.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,1996-01-01,51.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,1997-01-01,10.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,1998-01-01,10.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,1999-01-01,16.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2000-01-01,26.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2001-01-01,28.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2002-01-01,32.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2003-01-01,41.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2004-01-01,57.3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2005-01-01,72.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2006-01-01,91.2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2007-01-01,123.4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2008-01-01,131.4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2009-01-01,133.8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2010-01-01,132.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2011-01-01,124.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2012-01-01,125.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2013-01-01,132.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2014-01-01,123.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2015-01-01,110.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2016-01-01,104.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2017-01-01,100.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,1995-01-01,317.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,1996-01-01,314.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,1997-01-01,315.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,1998-01-01,310.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,1999-01-01,303.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2000-01-01,304.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2001-01-01,274.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2002-01-01,277.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2003-01-01,258.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2004-01-01,247.7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2005-01-01,266.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2006-01-01,259.2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2007-01-01,265.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2008-01-01,285.0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2009-01-01,306.0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2010-01-01,315.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2011-01-01,321.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2012-01-01,328.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2013-01-01,340.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2014-01-01,352.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2015-01-01,353.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2016-01-01,337.8 p
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2017-01-01,316.3 p
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,1995-01-01,64.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,1996-01-01,65.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,1997-01-01,72.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,1998-01-01,62.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,1999-01-01,60.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2000-01-01,56.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2001-01-01,50.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2002-01-01,51.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2003-01-01,46.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2004-01-01,46.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2005-01-01,47.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2006-01-01,52.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2007-01-01,57.4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2008-01-01,63.8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2009-01-01,65.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2010-01-01,67.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2011-01-01,68.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2012-01-01,70.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2013-01-01,73.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2014-01-01,71.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2015-01-01,68.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2016-01-01,68.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2017-01-01,67.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,1995-01-01,105.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,1996-01-01,110.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,1997-01-01,113.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,1998-01-01,116.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,1999-01-01,119.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2000-01-01,123.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2001-01-01,123.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2002-01-01,122.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2003-01-01,122.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2004-01-01,118.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2005-01-01,117.0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2006-01-01,114.0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2007-01-01,110.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2008-01-01,109.7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2009-01-01,113.0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2010-01-01,106.7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2011-01-01,102.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2012-01-01,101.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2013-01-01,102.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2014-01-01,98.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2015-01-01,98.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2016-01-01,98.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2017-01-01,100.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,1995-01-01,138.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,1996-01-01,142.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,1997-01-01,144.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,1998-01-01,146.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,1999-01-01,147.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2000-01-01,158.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2001-01-01,169.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2002-01-01,167.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2003-01-01,173.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2004-01-01,173.0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2005-01-01,187.7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2006-01-01,200.0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2007-01-01,208.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2008-01-01,222.3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2009-01-01,232.2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2010-01-01,220.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2011-01-01,221.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2012-01-01,224.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2013-01-01,216.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2014-01-01,214.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2015-01-01,213.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2016-01-01,213.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2017-01-01,204.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,1995-01-01,28.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,1996-01-01,35.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,1997-01-01,52.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,1998-01-01,56.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,1999-01-01,54.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2000-01-01,54.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2001-01-01,61.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2002-01-01,68.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2003-01-01,74.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2004-01-01,85.4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2005-01-01,96.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2006-01-01,114.0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2007-01-01,123.0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2008-01-01,136.7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2009-01-01,153.2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2010-01-01,140.4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2011-01-01,120.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2012-01-01,117.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2013-01-01,115.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2014-01-01,116.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2015-01-01,113.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2016-01-01,112.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2017-01-01,106.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,1995-01-01,35.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,1996-01-01,36.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,1997-01-01,37.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,1998-01-01,40.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,1999-01-01,43.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2000-01-01,52.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2001-01-01,60.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2002-01-01,63.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2003-01-01,67.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2004-01-01,73.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2005-01-01,85.7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2006-01-01,92.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2007-01-01,101.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2008-01-01,113.0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2009-01-01,116.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2010-01-01,128.1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2011-01-01,130.2 p
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2012-01-01,131.5 p
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2013-01-01,130.3 p
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2014-01-01,129.2 p
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2015-01-01,126.7 p
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2016-01-01,124.0 p
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2017-01-01,116.4 p
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,1995-01-01,75.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,1996-01-01,75.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,1997-01-01,78.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,1998-01-01,85.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,1999-01-01,94.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2000-01-01,103.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2001-01-01,109.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2002-01-01,116.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2003-01-01,126.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2004-01-01,137.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2005-01-01,154.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2006-01-01,177.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2007-01-01,191.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2008-01-01,195.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2009-01-01,201.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2010-01-01,200.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2011-01-01,196.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2012-01-01,188.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2013-01-01,177.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2014-01-01,165.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2015-01-01,154.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2016-01-01,146.8 p
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2017-01-01,138.8 p
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,1995-01-01,95.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,1996-01-01,92.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,1997-01-01,84.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,1998-01-01,82.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,1999-01-01,87.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2000-01-01,93.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2001-01-01,92.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2002-01-01,101.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2003-01-01,104.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2004-01-01,107.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2005-01-01,115.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2006-01-01,119.2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2007-01-01,123.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2008-01-01,132.7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2009-01-01,142.8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2010-01-01,148.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2011-01-01,145.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2012-01-01,148.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2013-01-01,147.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2014-01-01,149.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2015-01-01,152.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2016-01-01,148.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2017-01-01,146.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,1995-01-01,93.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,1996-01-01,93.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,1997-01-01,92.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,1998-01-01,91.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,1999-01-01,95.2 
