unit,direct,na_item,sector,geo\time,date,value
CP_MNAC,PAID,B9,S11,FI,2004-01-01,8447 
CP_MNAC,PAID,B9,S11,FI,2005-01-01,5771 
CP_MNAC,PAID,B9,S11,FI,2006-01-01,6443 
CP_MNAC,PAID,B9,S11,FI,2007-01-01,4750 
CP_MNAC,PAID,B9,S11,FI,2008-01-01,1263 
CP_MNAC,PAID,B9,S11,FI,2009-01-01,8015 
CP_MNAC,PAID,B9,S11,FI,2010-01-01,9772 
CP_MNAC,PAID,B9,S11,FI,2011-01-01,3367 
CP_MNAC,PAID,B9,S11,FI,2012-01-01,4565 
CP_MNAC,PAID,B9,S11,FI,2013-01-01,4671 
CP_MNAC,PAID,B9,S11,FI,2014-01-01,8019 
CP_MNAC,PAID,B9,S11,FI,2015-01-01,8799 
CP_MNAC,PAID,B9,S11,FI,2016-01-01,9603 
CP_MNAC,PAID,B9,S11,FI,2017-01-01,11423 
CP_MNAC,PAID,B9,S11,FR,1995-01-01,3743 
CP_MNAC,PAID,B9,S11,FR,1996-01-01,15949 
CP_MNAC,PAID,B9,S11,FR,1997-01-01,23788 
CP_MNAC,PAID,B9,S11,FR,1998-01-01,20145 
CP_MNAC,PAID,B9,S11,FR,1999-01-01,24890 
CP_MNAC,PAID,B9,S11,FR,2000-01-01,-7272 
CP_MNAC,PAID,B9,S11,FR,2001-01-01,-310 
CP_MNAC,PAID,B9,S11,FR,2002-01-01,5001 
CP_MNAC,PAID,B9,S11,FR,2003-01-01,14004 
CP_MNAC,PAID,B9,S11,FR,2004-01-01,13948 
CP_MNAC,PAID,B9,S11,FR,2005-01-01,667 
CP_MNAC,PAID,B9,S11,FR,2006-01-01,-17707 
CP_MNAC,PAID,B9,S11,FR,2007-01-01,-23428 
CP_MNAC,PAID,B9,S11,FR,2008-01-01,-39048 
CP_MNAC,PAID,B9,S11,FR,2009-01-01,13655 
CP_MNAC,PAID,B9,S11,FR,2010-01-01,8015 
CP_MNAC,PAID,B9,S11,FR,2011-01-01,-21679 
CP_MNAC,PAID,B9,S11,FR,2012-01-01,-25018 
CP_MNAC,PAID,B9,S11,FR,2013-01-01,-3702 
CP_MNAC,PAID,B9,S11,FR,2014-01-01,-19911 
CP_MNAC,PAID,B9,S11,FR,2015-01-01,-11959 
CP_MNAC,PAID,B9,S11,FR,2016-01-01,-12113 p
CP_MNAC,PAID,B9,S11,FR,2017-01-01,-8297 p
CP_MNAC,PAID,B9,S11,HR,1995-01-01,: 
CP_MNAC,PAID,B9,S11,HR,1996-01-01,: 
CP_MNAC,PAID,B9,S11,HR,1997-01-01,: 
CP_MNAC,PAID,B9,S11,HR,1998-01-01,: 
CP_MNAC,PAID,B9,S11,HR,1999-01-01,: 
CP_MNAC,PAID,B9,S11,HR,2000-01-01,: 
CP_MNAC,PAID,B9,S11,HR,2001-01-01,: 
CP_MNAC,PAID,B9,S11,HR,2002-01-01,-13853 
CP_MNAC,PAID,B9,S11,HR,2003-01-01,-15529 
CP_MNAC,PAID,B9,S11,HR,2004-01-01,-8255 
CP_MNAC,PAID,B9,S11,HR,2005-01-01,-13164 
CP_MNAC,PAID,B9,S11,HR,2006-01-01,-17445 
CP_MNAC,PAID,B9,S11,HR,2007-01-01,-17045 
CP_MNAC,PAID,B9,S11,HR,2008-01-01,-32779 
CP_MNAC,PAID,B9,S11,HR,2009-01-01,-24715 
CP_MNAC,PAID,B9,S11,HR,2010-01-01,-10808 
CP_MNAC,PAID,B9,S11,HR,2011-01-01,-2069 
CP_MNAC,PAID,B9,S11,HR,2012-01-01,-6090 
CP_MNAC,PAID,B9,S11,HR,2013-01-01,: 
CP_MNAC,PAID,B9,S11,HR,2014-01-01,: 
CP_MNAC,PAID,B9,S11,HR,2015-01-01,: 
CP_MNAC,PAID,B9,S11,HR,2016-01-01,: 
CP_MNAC,PAID,B9,S11,HR,2017-01-01,: 
CP_MNAC,PAID,B9,S11,HU,1995-01-01,-250223 
CP_MNAC,PAID,B9,S11,HU,1996-01-01,-489285 
CP_MNAC,PAID,B9,S11,HU,1997-01-01,-537993 
CP_MNAC,PAID,B9,S11,HU,1998-01-01,-815528 
CP_MNAC,PAID,B9,S11,HU,1999-01-01,-837374 
CP_MNAC,PAID,B9,S11,HU,2000-01-01,-1038554 
CP_MNAC,PAID,B9,S11,HU,2001-01-01,-676339 
CP_MNAC,PAID,B9,S11,HU,2002-01-01,207091 
CP_MNAC,PAID,B9,S11,HU,2003-01-01,-335347 
CP_MNAC,PAID,B9,S11,HU,2004-01-01,-949865 
CP_MNAC,PAID,B9,S11,HU,2005-01-01,-773051 
CP_MNAC,PAID,B9,S11,HU,2006-01-01,-379550 
CP_MNAC,PAID,B9,S11,HU,2007-01-01,-635709 
CP_MNAC,PAID,B9,S11,HU,2008-01-01,-759438 
CP_MNAC,PAID,B9,S11,HU,2009-01-01,806014 
CP_MNAC,PAID,B9,S11,HU,2010-01-01,696747 
CP_MNAC,PAID,B9,S11,HU,2011-01-01,897188 
CP_MNAC,PAID,B9,S11,HU,2012-01-01,556821 
CP_MNAC,PAID,B9,S11,HU,2013-01-01,1336970 
CP_MNAC,PAID,B9,S11,HU,2014-01-01,570447 
CP_MNAC,PAID,B9,S11,HU,2015-01-01,1705949 
CP_MNAC,PAID,B9,S11,HU,2016-01-01,949488 
CP_MNAC,PAID,B9,S11,HU,2017-01-01,763958 
CP_MNAC,PAID,B9,S11,IE,1995-01-01,1862 
CP_MNAC,PAID,B9,S11,IE,1996-01-01,1495 
CP_MNAC,PAID,B9,S11,IE,1997-01-01,2173 
CP_MNAC,PAID,B9,S11,IE,1998-01-01,157 
CP_MNAC,PAID,B9,S11,IE,1999-01-01,-607 
CP_MNAC,PAID,B9,S11,IE,2000-01-01,453 
CP_MNAC,PAID,B9,S11,IE,2001-01-01,884 
CP_MNAC,PAID,B9,S11,IE,2002-01-01,387 
CP_MNAC,PAID,B9,S11,IE,2003-01-01,-5 
CP_MNAC,PAID,B9,S11,IE,2004-01-01,-28 
CP_MNAC,PAID,B9,S11,IE,2005-01-01,-2244 
CP_MNAC,PAID,B9,S11,IE,2006-01-01,-2271 
CP_MNAC,PAID,B9,S11,IE,2007-01-01,-5170 
CP_MNAC,PAID,B9,S11,IE,2008-01-01,-3686 
CP_MNAC,PAID,B9,S11,IE,2009-01-01,-3152 
CP_MNAC,PAID,B9,S11,IE,2010-01-01,4046 
CP_MNAC,PAID,B9,S11,IE,2011-01-01,3603 
CP_MNAC,PAID,B9,S11,IE,2012-01-01,5240 
CP_MNAC,PAID,B9,S11,IE,2013-01-01,13861 
CP_MNAC,PAID,B9,S11,IE,2014-01-01,6149 
CP_MNAC,PAID,B9,S11,IE,2015-01-01,29302 
CP_MNAC,PAID,B9,S11,IE,2016-01-01,6619 
CP_MNAC,PAID,B9,S11,IE,2017-01-01,: 
CP_MNAC,PAID,B9,S11,IT,1995-01-01,-6958 
CP_MNAC,PAID,B9,S11,IT,1996-01-01,-1833 
CP_MNAC,PAID,B9,S11,IT,1997-01-01,-16888 
CP_MNAC,PAID,B9,S11,IT,1998-01-01,3340 
CP_MNAC,PAID,B9,S11,IT,1999-01-01,-15518 
CP_MNAC,PAID,B9,S11,IT,2000-01-01,-8462 
CP_MNAC,PAID,B9,S11,IT,2001-01-01,-14620 
CP_MNAC,PAID,B9,S11,IT,2002-01-01,-24027 
CP_MNAC,PAID,B9,S11,IT,2003-01-01,-16462 
CP_MNAC,PAID,B9,S11,IT,2004-01-01,-14453 
CP_MNAC,PAID,B9,S11,IT,2005-01-01,-10835 
CP_MNAC,PAID,B9,S11,IT,2006-01-01,-23012 
CP_MNAC,PAID,B9,S11,IT,2007-01-01,-50841 
CP_MNAC,PAID,B9,S11,IT,2008-01-01,-60814 
CP_MNAC,PAID,B9,S11,IT,2009-01-01,581 
CP_MNAC,PAID,B9,S11,IT,2010-01-01,-22122 
CP_MNAC,PAID,B9,S11,IT,2011-01-01,-27219 
CP_MNAC,PAID,B9,S11,IT,2012-01-01,302 
CP_MNAC,PAID,B9,S11,IT,2013-01-01,4052 
CP_MNAC,PAID,B9,S11,IT,2014-01-01,9479 
CP_MNAC,PAID,B9,S11,IT,2015-01-01,-115 
CP_MNAC,PAID,B9,S11,IT,2016-01-01,16826 
CP_MNAC,PAID,B9,S11,IT,2017-01-01,19389 
CP_MNAC,PAID,B9,S11,LT,1995-01-01,-450 
CP_MNAC,PAID,B9,S11,LT,1996-01-01,-215 
CP_MNAC,PAID,B9,S11,LT,1997-01-01,-1011 
CP_MNAC,PAID,B9,S11,LT,1998-01-01,-1230 
CP_MNAC,PAID,B9,S11,LT,1999-01-01,-1046 
CP_MNAC,PAID,B9,S11,LT,2000-01-01,-741 
CP_MNAC,PAID,B9,S11,LT,2001-01-01,-272 
CP_MNAC,PAID,B9,S11,LT,2002-01-01,-468 
CP_MNAC,PAID,B9,S11,LT,2003-01-01,-457 
CP_MNAC,PAID,B9,S11,LT,2004-01-01,-1385 
CP_MNAC,PAID,B9,S11,LT,2005-01-01,-1378 
CP_MNAC,PAID,B9,S11,LT,2006-01-01,-2511 
CP_MNAC,PAID,B9,S11,LT,2007-01-01,-2565 
CP_MNAC,PAID,B9,S11,LT,2008-01-01,-1622 
CP_MNAC,PAID,B9,S11,LT,2009-01-01,3050 
CP_MNAC,PAID,B9,S11,LT,2010-01-01,2114 
CP_MNAC,PAID,B9,S11,LT,2011-01-01,1654 
CP_MNAC,PAID,B9,S11,LT,2012-01-01,2289 
CP_MNAC,PAID,B9,S11,LT,2013-01-01,2993 
CP_MNAC,PAID,B9,S11,LT,2014-01-01,3990 
CP_MNAC,PAID,B9,S11,LT,2015-01-01,1778 
CP_MNAC,PAID,B9,S11,LT,2016-01-01,1583 
CP_MNAC,PAID,B9,S11,LT,2017-01-01,2631 
CP_MNAC,PAID,B9,S11,LU,1995-01-01,-330 
CP_MNAC,PAID,B9,S11,LU,1996-01-01,-436 
CP_MNAC,PAID,B9,S11,LU,1997-01-01,-474 
CP_MNAC,PAID,B9,S11,LU,1998-01-01,-288 
CP_MNAC,PAID,B9,S11,LU,1999-01-01,-810 
CP_MNAC,PAID,B9,S11,LU,2000-01-01,-490 
CP_MNAC,PAID,B9,S11,LU,2001-01-01,-326 
CP_MNAC,PAID,B9,S11,LU,2002-01-01,-581 
CP_MNAC,PAID,B9,S11,LU,2003-01-01,-135 
CP_MNAC,PAID,B9,S11,LU,2004-01-01,1900 
CP_MNAC,PAID,B9,S11,LU,2005-01-01,2219 
CP_MNAC,PAID,B9,S11,LU,2006-01-01,-767 
CP_MNAC,PAID,B9,S11,LU,2007-01-01,1881 
CP_MNAC,PAID,B9,S11,LU,2008-01-01,-462 
CP_MNAC,PAID,B9,S11,LU,2009-01-01,-3539 
CP_MNAC,PAID,B9,S11,LU,2010-01-01,-1095 
CP_MNAC,PAID,B9,S11,LU,2011-01-01,-2948 
CP_MNAC,PAID,B9,S11,LU,2012-01-01,-3140 
CP_MNAC,PAID,B9,S11,LU,2013-01-01,-2353 
CP_MNAC,PAID,B9,S11,LU,2014-01-01,-2868 
CP_MNAC,PAID,B9,S11,LU,2015-01-01,-1376 
CP_MNAC,PAID,B9,S11,LU,2016-01-01,-612 
CP_MNAC,PAID,B9,S11,LU,2017-01-01,: 
CP_MNAC,PAID,B9,S11,LV,1995-01-01,176 
CP_MNAC,PAID,B9,S11,LV,1996-01-01,-150 
CP_MNAC,PAID,B9,S11,LV,1997-01-01,-470 
CP_MNAC,PAID,B9,S11,LV,1998-01-01,-520 
CP_MNAC,PAID,B9,S11,LV,1999-01-01,-230 
CP_MNAC,PAID,B9,S11,LV,2000-01-01,-16 
CP_MNAC,PAID,B9,S11,LV,2001-01-01,-279 
CP_MNAC,PAID,B9,S11,LV,2002-01-01,-275 
CP_MNAC,PAID,B9,S11,LV,2003-01-01,-530 
CP_MNAC,PAID,B9,S11,LV,2004-01-01,-840 
CP_MNAC,PAID,B9,S11,LV,2005-01-01,-1070 
CP_MNAC,PAID,B9,S11,LV,2006-01-01,-2441 
CP_MNAC,PAID,B9,S11,LV,2007-01-01,-3152 
CP_MNAC,PAID,B9,S11,LV,2008-01-01,-2644 
CP_MNAC,PAID,B9,S11,LV,2009-01-01,2177 
CP_MNAC,PAID,B9,S11,LV,2010-01-01,1800 
CP_MNAC,PAID,B9,S11,LV,2011-01-01,1615 
CP_MNAC,PAID,B9,S11,LV,2012-01-01,1299 
CP_MNAC,PAID,B9,S11,LV,2013-01-01,1159 
CP_MNAC,PAID,B9,S11,LV,2014-01-01,1683 
CP_MNAC,PAID,B9,S11,LV,2015-01-01,1420 
CP_MNAC,PAID,B9,S11,LV,2016-01-01,728 
CP_MNAC,PAID,B9,S11,LV,2017-01-01,907 
CP_MNAC,PAID,B9,S11,NL,1995-01-01,29448 
CP_MNAC,PAID,B9,S11,NL,1996-01-01,9908 
CP_MNAC,PAID,B9,S11,NL,1997-01-01,9065 
CP_MNAC,PAID,B9,S11,NL,1998-01-01,11745 
CP_MNAC,PAID,B9,S11,NL,1999-01-01,13915 
CP_MNAC,PAID,B9,S11,NL,2000-01-01,17265 
CP_MNAC,PAID,B9,S11,NL,2001-01-01,18848 
CP_MNAC,PAID,B9,S11,NL,2002-01-01,30821 
CP_MNAC,PAID,B9,S11,NL,2003-01-01,39438 
CP_MNAC,PAID,B9,S11,NL,2004-01-01,44092 
CP_MNAC,PAID,B9,S11,NL,2005-01-01,33959 
CP_MNAC,PAID,B9,S11,NL,2006-01-01,43360 
CP_MNAC,PAID,B9,S11,NL,2007-01-01,35580 
CP_MNAC,PAID,B9,S11,NL,2008-01-01,40071 
CP_MNAC,PAID,B9,S11,NL,2009-01-01,51790 
CP_MNAC,PAID,B9,S11,NL,2010-01-01,46498 
CP_MNAC,PAID,B9,S11,NL,2011-01-01,48676 
CP_MNAC,PAID,B9,S11,NL,2012-01-01,50757 
CP_MNAC,PAID,B9,S11,NL,2013-01-01,36043 
CP_MNAC,PAID,B9,S11,NL,2014-01-01,22513 
CP_MNAC,PAID,B9,S11,NL,2015-01-01,17828 
CP_MNAC,PAID,B9,S11,NL,2016-01-01,22429 
CP_MNAC,PAID,B9,S11,NL,2017-01-01,39074 p
CP_MNAC,PAID,B9,S11,PL,1995-01-01,-13459 
CP_MNAC,PAID,B9,S11,PL,1996-01-01,-19756 
CP_MNAC,PAID,B9,S11,PL,1997-01-01,-29331 
CP_MNAC,PAID,B9,S11,PL,1998-01-01,-44932 
CP_MNAC,PAID,B9,S11,PL,1999-01-01,-48538 
CP_MNAC,PAID,B9,S11,PL,2000-01-01,-50702 
CP_MNAC,PAID,B9,S11,PL,2001-01-01,-31465 
CP_MNAC,PAID,B9,S11,PL,2002-01-01,-12581 
CP_MNAC,PAID,B9,S11,PL,2003-01-01,10052 
CP_MNAC,PAID,B9,S11,PL,2004-01-01,9118 
CP_MNAC,PAID,B9,S11,PL,2005-01-01,31241 
CP_MNAC,PAID,B9,S11,PL,2006-01-01,36237 
CP_MNAC,PAID,B9,S11,PL,2007-01-01,-8885 
CP_MNAC,PAID,B9,S11,PL,2008-01-01,20520 
CP_MNAC,PAID,B9,S11,PL,2009-01-01,84967 
CP_MNAC,PAID,B9,S11,PL,2010-01-01,73383 
CP_MNAC,PAID,B9,S11,PL,2011-01-01,80760 
CP_MNAC,PAID,B9,S11,PL,2012-01-01,94150 
CP_MNAC,PAID,B9,S11,PL,2013-01-01,123182 
CP_MNAC,PAID,B9,S11,PL,2014-01-01,102680 
CP_MNAC,PAID,B9,S11,PL,2015-01-01,127807 
CP_MNAC,PAID,B9,S11,PL,2016-01-01,85094 
CP_MNAC,PAID,B9,S11,PL,2017-01-01,: 
CP_MNAC,PAID,B9,S11,PT,1995-01-01,-510 
CP_MNAC,PAID,B9,S11,PT,1996-01-01,-681 
CP_MNAC,PAID,B9,S11,PT,1997-01-01,-2219 
CP_MNAC,PAID,B9,S11,PT,1998-01-01,-4825 
CP_MNAC,PAID,B9,S11,PT,1999-01-01,-6818 
CP_MNAC,PAID,B9,S11,PT,2000-01-01,-9612 
CP_MNAC,PAID,B9,S11,PT,2001-01-01,-9107 
CP_MNAC,PAID,B9,S11,PT,2002-01-01,-8331 
CP_MNAC,PAID,B9,S11,PT,2003-01-01,-5058 
CP_MNAC,PAID,B9,S11,PT,2004-01-01,-7192 
CP_MNAC,PAID,B9,S11,PT,2005-01-01,-9305 
CP_MNAC,PAID,B9,S11,PT,2006-01-01,-11901 
CP_MNAC,PAID,B9,S11,PT,2007-01-01,-15019 
CP_MNAC,PAID,B9,S11,PT,2008-01-01,-18775 
CP_MNAC,PAID,B9,S11,PT,2009-01-01,-9208 
CP_MNAC,PAID,B9,S11,PT,2010-01-01,-7418 
CP_MNAC,PAID,B9,S11,PT,2011-01-01,-6184 
CP_MNAC,PAID,B9,S11,PT,2012-01-01,-549 
CP_MNAC,PAID,B9,S11,PT,2013-01-01,2393 
CP_MNAC,PAID,B9,S11,PT,2014-01-01,2074 
CP_MNAC,PAID,B9,S11,PT,2015-01-01,-1315 
CP_MNAC,PAID,B9,S11,PT,2016-01-01,-206 
CP_MNAC,PAID,B9,S11,PT,2017-01-01,-1499 p
CP_MNAC,PAID,B9,S11,RO,1995-01-01,-206 
CP_MNAC,PAID,B9,S11,RO,1996-01-01,56 
CP_MNAC,PAID,B9,S11,RO,1997-01-01,-892 
CP_MNAC,PAID,B9,S11,RO,1998-01-01,-7598 
CP_MNAC,PAID,B9,S11,RO,1999-01-01,2250 
CP_MNAC,PAID,B9,S11,RO,2000-01-01,1505 
CP_MNAC,PAID,B9,S11,RO,2001-01-01,-23275 
CP_MNAC,PAID,B9,S11,RO,2002-01-01,3515 
CP_MNAC,PAID,B9,S11,RO,2003-01-01,-8968 
CP_MNAC,PAID,B9,S11,RO,2004-01-01,-11893 
CP_MNAC,PAID,B9,S11,RO,2005-01-01,-5024 
CP_MNAC,PAID,B9,S11,RO,2006-01-01,-8133 
CP_MNAC,PAID,B9,S11,RO,2007-01-01,-19432 
CP_MNAC,PAID,B9,S11,RO,2008-01-01,-54346 b
CP_MNAC,PAID,B9,S11,RO,2009-01-01,-9298 
CP_MNAC,PAID,B9,S11,RO,2010-01-01,982 
CP_MNAC,PAID,B9,S11,RO,2011-01-01,5356 
CP_MNAC,PAID,B9,S11,RO,2012-01-01,23903 
CP_MNAC,PAID,B9,S11,RO,2013-01-01,31401 b
CP_MNAC,PAID,B9,S11,RO,2014-01-01,30867 
CP_MNAC,PAID,B9,S11,RO,2015-01-01,52879 
CP_MNAC,PAID,B9,S11,RO,2016-01-01,62652 p
CP_MNAC,PAID,B9,S11,RO,2017-01-01,: 
CP_MNAC,PAID,B9,S11,SE,1995-01-01,81551 
CP_MNAC,PAID,B9,S11,SE,1996-01-01,58081 
CP_MNAC,PAID,B9,S11,SE,1997-01-01,68022 
CP_MNAC,PAID,B9,S11,SE,1998-01-01,49587 
CP_MNAC,PAID,B9,S11,SE,1999-01-01,48527 
CP_MNAC,PAID,B9,S11,SE,2000-01-01,15591 
CP_MNAC,PAID,B9,S11,SE,2001-01-01,-74159 
CP_MNAC,PAID,B9,S11,SE,2002-01-01,67836 
CP_MNAC,PAID,B9,S11,SE,2003-01-01,71992 
CP_MNAC,PAID,B9,S11,SE,2004-01-01,58384 
CP_MNAC,PAID,B9,S11,SE,2005-01-01,82482 
CP_MNAC,PAID,B9,S11,SE,2006-01-01,49316 
CP_MNAC,PAID,B9,S11,SE,2007-01-01,-5699 
CP_MNAC,PAID,B9,S11,SE,2008-01-01,-28815 
CP_MNAC,PAID,B9,S11,SE,2009-01-01,8492 
CP_MNAC,PAID,B9,S11,SE,2010-01-01,101430 
CP_MNAC,PAID,B9,S11,SE,2011-01-01,-28765 
CP_MNAC,PAID,B9,S11,SE,2012-01-01,-80157 
CP_MNAC,PAID,B9,S11,SE,2013-01-01,-60794 
CP_MNAC,PAID,B9,S11,SE,2014-01-01,-91898 
CP_MNAC,PAID,B9,S11,SE,2015-01-01,-93453 
CP_MNAC,PAID,B9,S11,SE,2016-01-01,-172537 
CP_MNAC,PAID,B9,S11,SE,2017-01-01,-180951 
CP_MNAC,PAID,B9,S11,SI,1995-01-01,-331 
CP_MNAC,PAID,B9,S11,SI,1996-01-01,-545 
CP_MNAC,PAID,B9,S11,SI,1997-01-01,-516 
CP_MNAC,PAID,B9,S11,SI,1998-01-01,-516 
CP_MNAC,PAID,B9,S11,SI,1999-01-01,-522 
CP_MNAC,PAID,B9,S11,SI,2000-01-01,-848 
CP_MNAC,PAID,B9,S11,SI,2001-01-01,-653 
CP_MNAC,PAID,B9,S11,SI,2002-01-01,-797 
CP_MNAC,PAID,B9,S11,SI,2003-01-01,-854 
CP_MNAC,PAID,B9,S11,SI,2004-01-01,-1349 
CP_MNAC,PAID,B9,S11,SI,2005-01-01,-1867 
CP_MNAC,PAID,B9,S11,SI,2006-01-01,-2408 
CP_MNAC,PAID,B9,S11,SI,2007-01-01,-2929 
CP_MNAC,PAID,B9,S11,SI,2008-01-01,-3070 
CP_MNAC,PAID,B9,S11,SI,2009-01-01,-366 
CP_MNAC,PAID,B9,S11,SI,2010-01-01,-69 
CP_MNAC,PAID,B9,S11,SI,2011-01-01,63 
CP_MNAC,PAID,B9,S11,SI,2012-01-01,405 
CP_MNAC,PAID,B9,S11,SI,2013-01-01,586 
CP_MNAC,PAID,B9,S11,SI,2014-01-01,1669 
CP_MNAC,PAID,B9,S11,SI,2015-01-01,1361 
CP_MNAC,PAID,B9,S11,SI,2016-01-01,1048 
CP_MNAC,PAID,B9,S11,SI,2017-01-01,867 
CP_MNAC,PAID,B9,S11,SK,1995-01-01,194 
CP_MNAC,PAID,B9,S11,SK,1996-01-01,-1774 
CP_MNAC,PAID,B9,S11,SK,1997-01-01,-2168 
CP_MNAC,PAID,B9,S11,SK,1998-01-01,-2054 
CP_MNAC,PAID,B9,S11,SK,1999-01-01,174 
CP_MNAC,PAID,B9,S11,SK,2000-01-01,2497 
CP_MNAC,PAID,B9,S11,SK,2001-01-01,-666 
CP_MNAC,PAID,B9,S11,SK,2002-01-01,-767 
CP_MNAC,PAID,B9,S11,SK,2003-01-01,-1468 
CP_MNAC,PAID,B9,S11,SK,2004-01-01,-1379 
CP_MNAC,PAID,B9,S11,SK,2005-01-01,-2741 
CP_MNAC,PAID,B9,S11,SK,2006-01-01,-1514 
CP_MNAC,PAID,B9,S11,SK,2007-01-01,-1354 
CP_MNAC,PAID,B9,S11,SK,2008-01-01,-1219 
CP_MNAC,PAID,B9,S11,SK,2009-01-01,2574 
CP_MNAC,PAID,B9,S11,SK,2010-01-01,1300 
CP_MNAC,PAID,B9,S11,SK,2011-01-01,-469 
CP_MNAC,PAID,B9,S11,SK,2012-01-01,3561 
CP_MNAC,PAID,B9,S11,SK,2013-01-01,3991 
CP_MNAC,PAID,B9,S11,SK,2014-01-01,2339 
CP_MNAC,PAID,B9,S11,SK,2015-01-01,-186 
CP_MNAC,PAID,B9,S11,SK,2016-01-01,-429 
CP_MNAC,PAID,B9,S11,SK,2017-01-01,-900 
CP_MNAC,PAID,B9,S11,UK,1995-01-01,8342 
CP_MNAC,PAID,B9,S11,UK,1996-01-01,7306 
CP_MNAC,PAID,B9,S11,UK,1997-01-01,-6265 
CP_MNAC,PAID,B9,S11,UK,1998-01-01,-15719 
CP_MNAC,PAID,B9,S11,UK,1999-01-01,-16480 
CP_MNAC,PAID,B9,S11,UK,2000-01-01,-22103 
CP_MNAC,PAID,B9,S11,UK,2001-01-01,-28054 
CP_MNAC,PAID,B9,S11,UK,2002-01-01,-2109 
CP_MNAC,PAID,B9,S11,UK,2003-01-01,10654 
CP_MNAC,PAID,B9,S11,UK,2004-01-01,5889 
CP_MNAC,PAID,B9,S11,UK,2005-01-01,7468 
CP_MNAC,PAID,B9,S11,UK,2006-01-01,-1970 
CP_MNAC,PAID,B9,S11,UK,2007-01-01,-16923 
CP_MNAC,PAID,B9,S11,UK,2008-01-01,4984 
CP_MNAC,PAID,B9,S11,UK,2009-01-01,23958 
CP_MNAC,PAID,B9,S11,UK,2010-01-01,36319 
CP_MNAC,PAID,B9,S11,UK,2011-01-01,35002 
CP_MNAC,PAID,B9,S11,UK,2012-01-01,-3251 
CP_MNAC,PAID,B9,S11,UK,2013-01-01,-31756 
CP_MNAC,PAID,B9,S11,UK,2014-01-01,-23725 
CP_MNAC,PAID,B9,S11,UK,2015-01-01,-47666 
CP_MNAC,PAID,B9,S11,UK,2016-01-01,-32720 
CP_MNAC,PAID,B9,S11,UK,2017-01-01,-6147 
CP_MNAC,PAID,B9,S12,AT,1995-01-01,2453 
CP_MNAC,PAID,B9,S12,AT,1996-01-01,1585 
CP_MNAC,PAID,B9,S12,AT,1997-01-01,909 
CP_MNAC,PAID,B9,S12,AT,1998-01-01,13 
CP_MNAC,PAID,B9,S12,AT,1999-01-01,-2409 
CP_MNAC,PAID,B9,S12,AT,2000-01-01,-2401 
CP_MNAC,PAID,B9,S12,AT,2001-01-01,24 
CP_MNAC,PAID,B9,S12,AT,2002-01-01,-773 
CP_MNAC,PAID,B9,S12,AT,2003-01-01,-701 
CP_MNAC,PAID,B9,S12,AT,2004-01-01,965 
CP_MNAC,PAID,B9,S12,AT,2005-01-01,1670 
CP_MNAC,PAID,B9,S12,AT,2006-01-01,669 
CP_MNAC,PAID,B9,S12,AT,2007-01-01,2795 
CP_MNAC,PAID,B9,S12,AT,2008-01-01,5310 
CP_MNAC,PAID,B9,S12,AT,2009-01-01,5804 
CP_MNAC,PAID,B9,S12,AT,2010-01-01,5008 
CP_MNAC,PAID,B9,S12,AT,2011-01-01,4523 
CP_MNAC,PAID,B9,S12,AT,2012-01-01,5931 
CP_MNAC,PAID,B9,S12,AT,2013-01-01,6218 
CP_MNAC,PAID,B9,S12,AT,2014-01-01,10172 
CP_MNAC,PAID,B9,S12,AT,2015-01-01,2945 
CP_MNAC,PAID,B9,S12,AT,2016-01-01,278 
CP_MNAC,PAID,B9,S12,AT,2017-01-01,2896 
CP_MNAC,PAID,B9,S12,BE,1995-01-01,1886 
CP_MNAC,PAID,B9,S12,BE,1996-01-01,2150 
CP_MNAC,PAID,B9,S12,BE,1997-01-01,1387 
CP_MNAC,PAID,B9,S12,BE,1998-01-01,2749 
CP_MNAC,PAID,B9,S12,BE,1999-01-01,2625 
CP_MNAC,PAID,B9,S12,BE,2000-01-01,773 
CP_MNAC,PAID,B9,S12,BE,2001-01-01,-2191 
CP_MNAC,PAID,B9,S12,BE,2002-01-01,2523 
CP_MNAC,PAID,B9,S12,BE,2003-01-01,2941 
CP_MNAC,PAID,B9,S12,BE,2004-01-01,7219 
CP_MNAC,PAID,B9,S12,BE,2005-01-01,7443 
CP_MNAC,PAID,B9,S12,BE,2006-01-01,10975 
CP_MNAC,PAID,B9,S12,BE,2007-01-01,8530 
CP_MNAC,PAID,B9,S12,BE,2008-01-01,5026 
CP_MNAC,PAID,B9,S12,BE,2009-01-01,-7089 
CP_MNAC,PAID,B9,S12,BE,2010-01-01,14132 
CP_MNAC,PAID,B9,S12,BE,2011-01-01,14820 
CP_MNAC,PAID,B9,S12,BE,2012-01-01,17881 
CP_MNAC,PAID,B9,S12,BE,2013-01-01,7039 
CP_MNAC,PAID,B9,S12,BE,2014-01-01,6586 
CP_MNAC,PAID,B9,S12,BE,2015-01-01,6847 
CP_MNAC,PAID,B9,S12,BE,2016-01-01,9290 
CP_MNAC,PAID,B9,S12,BE,2017-01-01,: 
CP_MNAC,PAID,B9,S12,BG,1995-01-01,276 b
CP_MNAC,PAID,B9,S12,BG,1996-01-01,120 b
CP_MNAC,PAID,B9,S12,BG,1997-01-01,887 b
CP_MNAC,PAID,B9,S12,BG,1998-01-01,915 b
CP_MNAC,PAID,B9,S12,BG,1999-01-01,382 b
