co_nco,sector,finpos,na_item,unit,geotime,date,value
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,1995-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,1996-01-01,6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,1997-01-01,4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,1998-01-01,5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,1999-01-01,11
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2000-01-01,11
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2001-01-01,7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2002-01-01,4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2003-01-01,6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2004-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2005-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2006-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2007-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2008-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2009-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2010-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2011-01-01,3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2012-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2013-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2014-01-01,0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2015-01-01,2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2016-01-01,3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,AT,2017-01-01,4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,1995-01-01,3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,1996-01-01,6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,1997-01-01,7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,1998-01-01,8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,1999-01-01,9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2000-01-01,8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2001-01-01,2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2002-01-01,4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2003-01-01,11
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2004-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2005-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2006-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2007-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2008-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2009-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2010-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2011-01-01,21
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2012-01-01,13
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2013-01-01,8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2014-01-01,2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2015-01-01,12
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2016-01-01,23
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BE,2017-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,1995-01-01,0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,1996-01-01,33
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,1997-01-01,2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,1998-01-01,3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,1999-01-01,4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2000-01-01,9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2001-01-01,5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2002-01-01,7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2003-01-01,11
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2004-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2005-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2006-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2007-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2008-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2009-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2010-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2011-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2012-01-01,3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2013-01-01,7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2014-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2015-01-01,0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2016-01-01,4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,BG,2017-01-01,6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,1995-01-01,73
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,1996-01-01,21
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,1997-01-01,27
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,1998-01-01,16
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,1999-01-01,25
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2000-01-01,36
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2001-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2002-01-01,11
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2003-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2004-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2005-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2006-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2007-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2008-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2009-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2010-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2011-01-01,13
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2012-01-01,16
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2013-01-01,13
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2014-01-01,0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2015-01-01,4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2016-01-01,9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CY,2017-01-01,8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,1995-01-01,9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,1996-01-01,10
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,1997-01-01,12
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,1998-01-01,2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,1999-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2000-01-01,0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2001-01-01,2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2002-01-01,5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2003-01-01,2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2004-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2005-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2006-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2007-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2008-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2009-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2010-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2011-01-01,2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2012-01-01,2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2013-01-01,4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2014-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2015-01-01,0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2016-01-01,4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,CZ,2017-01-01,4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,1995-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,1996-01-01,6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,1997-01-01,5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,1998-01-01,6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,1999-01-01,8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2000-01-01,6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2001-01-01,3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2002-01-01,0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2003-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2004-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2005-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2006-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2007-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2008-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2009-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2010-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2011-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2012-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2013-01-01,2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2014-01-01,0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2015-01-01,3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2016-01-01,3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DE,2017-01-01,4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,1995-01-01,0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,1996-01-01,8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,1997-01-01,6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,1998-01-01,9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,1999-01-01,8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2000-01-01,20
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2001-01-01,9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2002-01-01,5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2003-01-01,9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2004-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2005-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2006-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2007-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2008-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2009-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2010-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2011-01-01,4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2012-01-01,7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2013-01-01,3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2014-01-01,0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2015-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2016-01-01,2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,DK,2017-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,1995-01-01,8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,1996-01-01,14
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,1997-01-01,19
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,1998-01-01,9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,1999-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2000-01-01,7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2001-01-01,14
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2002-01-01,14
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2003-01-01,14
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2004-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2005-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2006-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2007-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2008-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2009-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2010-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2011-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2012-01-01,6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2013-01-01,3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2014-01-01,5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2015-01-01,2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2016-01-01,6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EE,2017-01-01,3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,1995-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,1996-01-01,5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,1997-01-01,3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,1998-01-01,6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,1999-01-01,6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2000-01-01,10
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2001-01-01,11
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2002-01-01,8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2003-01-01,10
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2004-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2005-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2006-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2007-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2008-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2009-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2010-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2011-01-01,6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2012-01-01,5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2013-01-01,4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2014-01-01,2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2015-01-01,2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2016-01-01,2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,EL,2017-01-01,0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,1995-01-01,3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,1996-01-01,5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,1997-01-01,7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,1998-01-01,12
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,1999-01-01,15
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2000-01-01,17
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2001-01-01,14
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2002-01-01,14
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2003-01-01,18
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2004-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2005-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2006-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2007-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2008-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2009-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2010-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2011-01-01,3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2012-01-01,11
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2013-01-01,10
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2014-01-01,6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2015-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2016-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,ES,2017-01-01,0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,1995-01-01,4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,1996-01-01,0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,1997-01-01,0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,1998-01-01,5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,1999-01-01,9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2000-01-01,11
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2001-01-01,2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2002-01-01,7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2003-01-01,6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2004-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2005-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2006-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2007-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2008-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2009-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2010-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2011-01-01,3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2012-01-01,7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2013-01-01,2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2014-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2015-01-01,6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2016-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FI,2017-01-01,8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,1995-01-01,0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,1996-01-01,3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,1997-01-01,3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,1998-01-01,3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,1999-01-01,8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2000-01-01,9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2001-01-01,8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2002-01-01,4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2003-01-01,4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2004-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2005-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2006-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2007-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2008-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2009-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2010-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2011-01-01,6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2012-01-01,4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2013-01-01,2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2014-01-01,3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2015-01-01,4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2016-01-01,7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2017-01-01,7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,1995-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,1996-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,1997-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,1998-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,1999-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2000-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2001-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2002-01-01,14
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2003-01-01,11
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2004-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2005-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2006-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2007-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2008-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2009-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2010-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2011-01-01,2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2012-01-01,3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2013-01-01,0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2014-01-01,0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2015-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2016-01-01,0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2017-01-01,1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,1995-01-01,2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,1996-01-01,7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,1997-01-01,8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,1998-01-01,4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,1999-01-01,7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2000-01-01,11
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2001-01-01,10
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2002-01-01,7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2003-01-01,14
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2004-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2005-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2006-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2007-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2008-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2009-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2010-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2011-01-01,4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2012-01-01,6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2013-01-01,0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2014-01-01,0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2015-01-01,2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2016-01-01,3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2017-01-01,0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,1995-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,1996-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,1997-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,1998-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,1999-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2000-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2001-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2002-01-01,16
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2003-01-01,8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2004-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2005-01-01,
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2006-01-01,
