indic_nrg,unit,geotime,date,value
B_100910,I05,XK,2004-01-01,103.0
B_100910,I05,XK,2005-01-01,100.0
B_100910,I05,XK,2006-01-01,101.1
B_100910,I05,XK,2007-01-01,105.1
B_100910,I05,XK,2008-01-01,113.9
B_100910,I05,XK,2009-01-01,126.0
B_100910,I05,XK,2010-01-01,129.2
B_100910,I05,XK,2011-01-01,128.2
B_100910,I05,XK,2012-01-01,120.7
B_100910,I05,XK,2013-01-01,116.9
B_100910,I05,XK,2014-01-01,112.4
B_100910,I05,XK,2015-01-01,127.5
B_100910,I05,XK,2016-01-01,137.0
B_100910,MTOE,AL,2000-01-01,1.7
B_100910,MTOE,AL,2001-01-01,1.8
B_100910,MTOE,AL,2002-01-01,2.0
B_100910,MTOE,AL,2003-01-01,2.0
B_100910,MTOE,AL,2004-01-01,2.1
B_100910,MTOE,AL,2005-01-01,2.1
B_100910,MTOE,AL,2006-01-01,2.0
B_100910,MTOE,AL,2007-01-01,1.9
B_100910,MTOE,AL,2008-01-01,2.0
B_100910,MTOE,AL,2009-01-01,2.0
B_100910,MTOE,AL,2010-01-01,2.0
B_100910,MTOE,AL,2011-01-01,2.2
B_100910,MTOE,AL,2012-01-01,2.1
B_100910,MTOE,AL,2013-01-01,2.2
B_100910,MTOE,AL,2014-01-01,2.3
B_100910,MTOE,AL,2015-01-01,2.1
B_100910,MTOE,AL,2016-01-01,2.2
B_100910,MTOE,AT,2000-01-01,27.3
B_100910,MTOE,AT,2001-01-01,28.8
B_100910,MTOE,AT,2002-01-01,29.1
B_100910,MTOE,AT,2003-01-01,30.7
B_100910,MTOE,AT,2004-01-01,31.4
B_100910,MTOE,AT,2005-01-01,32.3
B_100910,MTOE,AT,2006-01-01,32.3
B_100910,MTOE,AT,2007-01-01,31.8
B_100910,MTOE,AT,2008-01-01,32.1
B_100910,MTOE,AT,2009-01-01,30.2
B_100910,MTOE,AT,2010-01-01,32.3
B_100910,MTOE,AT,2011-01-01,31.6
B_100910,MTOE,AT,2012-01-01,31.4
B_100910,MTOE,AT,2013-01-01,32.1
B_100910,MTOE,AT,2014-01-01,30.6
B_100910,MTOE,AT,2015-01-01,31.5
B_100910,MTOE,AT,2016-01-01,31.8
B_100910,MTOE,BA,2000-01-01,
B_100910,MTOE,BA,2001-01-01,
B_100910,MTOE,BA,2002-01-01,
B_100910,MTOE,BA,2003-01-01,
B_100910,MTOE,BA,2004-01-01,
B_100910,MTOE,BA,2005-01-01,
B_100910,MTOE,BA,2006-01-01,
B_100910,MTOE,BA,2007-01-01,
B_100910,MTOE,BA,2008-01-01,
B_100910,MTOE,BA,2009-01-01,
B_100910,MTOE,BA,2010-01-01,
B_100910,MTOE,BA,2011-01-01,
B_100910,MTOE,BA,2012-01-01,
B_100910,MTOE,BA,2013-01-01,
B_100910,MTOE,BA,2014-01-01,5.9
B_100910,MTOE,BA,2015-01-01,6.1
B_100910,MTOE,BA,2016-01-01,6.7
B_100910,MTOE,BE,2000-01-01,52.3
B_100910,MTOE,BE,2001-01-01,51.9
B_100910,MTOE,BE,2002-01-01,49.8
B_100910,MTOE,BE,2003-01-01,52.3
B_100910,MTOE,BE,2004-01-01,52.3
B_100910,MTOE,BE,2005-01-01,51.3
B_100910,MTOE,BE,2006-01-01,50.7
B_100910,MTOE,BE,2007-01-01,49.5
B_100910,MTOE,BE,2008-01-01,50.9
B_100910,MTOE,BE,2009-01-01,49.9
B_100910,MTOE,BE,2010-01-01,53.5
B_100910,MTOE,BE,2011-01-01,49.8
B_100910,MTOE,BE,2012-01-01,47.3
B_100910,MTOE,BE,2013-01-01,48.7
B_100910,MTOE,BE,2014-01-01,45.2
B_100910,MTOE,BE,2015-01-01,45.7
B_100910,MTOE,BE,2016-01-01,49.0
B_100910,MTOE,BG,2000-01-01,17.5
B_100910,MTOE,BG,2001-01-01,18.3
B_100910,MTOE,BG,2002-01-01,18.1
B_100910,MTOE,BG,2003-01-01,18.5
B_100910,MTOE,BG,2004-01-01,18.2
B_100910,MTOE,BG,2005-01-01,18.9
B_100910,MTOE,BG,2006-01-01,19.6
B_100910,MTOE,BG,2007-01-01,19.2
B_100910,MTOE,BG,2008-01-01,18.9
B_100910,MTOE,BG,2009-01-01,16.9
B_100910,MTOE,BG,2010-01-01,17.4
B_100910,MTOE,BG,2011-01-01,18.6
B_100910,MTOE,BG,2012-01-01,17.8
B_100910,MTOE,BG,2013-01-01,16.3
B_100910,MTOE,BG,2014-01-01,17.2
B_100910,MTOE,BG,2015-01-01,17.9
B_100910,MTOE,BG,2016-01-01,17.6
B_100910,MTOE,CY,2000-01-01,2.3
B_100910,MTOE,CY,2001-01-01,2.4
B_100910,MTOE,CY,2002-01-01,2.4
B_100910,MTOE,CY,2003-01-01,2.6
B_100910,MTOE,CY,2004-01-01,2.4
B_100910,MTOE,CY,2005-01-01,2.5
B_100910,MTOE,CY,2006-01-01,2.6
B_100910,MTOE,CY,2007-01-01,2.7
B_100910,MTOE,CY,2008-01-01,2.8
B_100910,MTOE,CY,2009-01-01,2.7
B_100910,MTOE,CY,2010-01-01,2.7
B_100910,MTOE,CY,2011-01-01,2.6
B_100910,MTOE,CY,2012-01-01,2.5
B_100910,MTOE,CY,2013-01-01,2.2
B_100910,MTOE,CY,2014-01-01,2.2
B_100910,MTOE,CY,2015-01-01,2.2
B_100910,MTOE,CY,2016-01-01,2.4
B_100910,MTOE,CZ,2000-01-01,39.3
B_100910,MTOE,CZ,2001-01-01,40.3
B_100910,MTOE,CZ,2002-01-01,40.7
B_100910,MTOE,CZ,2003-01-01,42.5
B_100910,MTOE,CZ,2004-01-01,43.0
B_100910,MTOE,CZ,2005-01-01,42.5
B_100910,MTOE,CZ,2006-01-01,43.6
B_100910,MTOE,CZ,2007-01-01,43.8
B_100910,MTOE,CZ,2008-01-01,42.6
B_100910,MTOE,CZ,2009-01-01,40.3
B_100910,MTOE,CZ,2010-01-01,42.5
B_100910,MTOE,CZ,2011-01-01,41.1
B_100910,MTOE,CZ,2012-01-01,40.7
B_100910,MTOE,CZ,2013-01-01,40.8
B_100910,MTOE,CZ,2014-01-01,39.3
B_100910,MTOE,CZ,2015-01-01,40.0
B_100910,MTOE,CZ,2016-01-01,39.9
B_100910,MTOE,DE,2000-01-01,317.3
B_100910,MTOE,DE,2001-01-01,327.3
B_100910,MTOE,DE,2002-01-01,319.7
B_100910,MTOE,DE,2003-01-01,318.3
B_100910,MTOE,DE,2004-01-01,319.7
B_100910,MTOE,DE,2005-01-01,317.3
B_100910,MTOE,DE,2006-01-01,327.5
B_100910,MTOE,DE,2007-01-01,310.4
B_100910,MTOE,DE,2008-01-01,314.6
B_100910,MTOE,DE,2009-01-01,295.3
B_100910,MTOE,DE,2010-01-01,309.9
B_100910,MTOE,DE,2011-01-01,293.4
B_100910,MTOE,DE,2012-01-01,296.1
B_100910,MTOE,DE,2013-01-01,302.8
B_100910,MTOE,DE,2014-01-01,291.1
B_100910,MTOE,DE,2015-01-01,292.7
B_100910,MTOE,DE,2016-01-01,295.8
B_100910,MTOE,DK,2000-01-01,19.4
B_100910,MTOE,DK,2001-01-01,20.0
B_100910,MTOE,DK,2002-01-01,19.7
B_100910,MTOE,DK,2003-01-01,20.5
B_100910,MTOE,DK,2004-01-01,19.9
B_100910,MTOE,DK,2005-01-01,19.2
B_100910,MTOE,DK,2006-01-01,20.7
B_100910,MTOE,DK,2007-01-01,20.2
B_100910,MTOE,DK,2008-01-01,19.5
B_100910,MTOE,DK,2009-01-01,18.7
B_100910,MTOE,DK,2010-01-01,19.8
B_100910,MTOE,DK,2011-01-01,18.3
B_100910,MTOE,DK,2012-01-01,17.7
B_100910,MTOE,DK,2013-01-01,17.6
B_100910,MTOE,DK,2014-01-01,16.6
B_100910,MTOE,DK,2015-01-01,16.6
B_100910,MTOE,DK,2016-01-01,17.2
B_100910,MTOE,EA19,2000-01-01,1124.4
B_100910,MTOE,EA19,2001-01-01,1155.2
B_100910,MTOE,EA19,2002-01-01,1155.4
B_100910,MTOE,EA19,2003-01-01,1180.7
B_100910,MTOE,EA19,2004-01-01,1197.9
B_100910,MTOE,EA19,2005-01-01,1201.7
B_100910,MTOE,EA19,2006-01-01,1207.0
B_100910,MTOE,EA19,2007-01-01,1186.3
B_100910,MTOE,EA19,2008-01-01,1189.0
B_100910,MTOE,EA19,2009-01-01,1124.2
B_100910,MTOE,EA19,2010-01-01,1160.8
B_100910,MTOE,EA19,2011-01-01,1115.1
B_100910,MTOE,EA19,2012-01-01,1107.2
B_100910,MTOE,EA19,2013-01-01,1100.5
B_100910,MTOE,EA19,2014-01-01,1056.8
B_100910,MTOE,EA19,2015-01-01,1076.6
B_100910,MTOE,EA19,2016-01-01,1081.8
B_100910,MTOE,EE,2000-01-01,4.8
B_100910,MTOE,EE,2001-01-01,5.0
B_100910,MTOE,EE,2002-01-01,4.9
B_100910,MTOE,EE,2003-01-01,5.4
B_100910,MTOE,EE,2004-01-01,5.5
B_100910,MTOE,EE,2005-01-01,5.4
B_100910,MTOE,EE,2006-01-01,5.3
B_100910,MTOE,EE,2007-01-01,5.9
B_100910,MTOE,EE,2008-01-01,5.7
B_100910,MTOE,EE,2009-01-01,5.2
B_100910,MTOE,EE,2010-01-01,6.1
B_100910,MTOE,EE,2011-01-01,6.1
B_100910,MTOE,EE,2012-01-01,6.0
B_100910,MTOE,EE,2013-01-01,6.5
B_100910,MTOE,EE,2014-01-01,6.4
B_100910,MTOE,EE,2015-01-01,6.2
B_100910,MTOE,EE,2016-01-01,6.1
B_100910,MTOE,EL,2000-01-01,27.6
B_100910,MTOE,EL,2001-01-01,28.4
B_100910,MTOE,EL,2002-01-01,28.8
B_100910,MTOE,EL,2003-01-01,29.5
B_100910,MTOE,EL,2004-01-01,30.0
B_100910,MTOE,EL,2005-01-01,30.6
B_100910,MTOE,EL,2006-01-01,30.7
B_100910,MTOE,EL,2007-01-01,30.7
B_100910,MTOE,EL,2008-01-01,30.9
B_100910,MTOE,EL,2009-01-01,29.6
B_100910,MTOE,EL,2010-01-01,27.6
B_100910,MTOE,EL,2011-01-01,26.9
B_100910,MTOE,EL,2012-01-01,26.8
B_100910,MTOE,EL,2013-01-01,23.6
B_100910,MTOE,EL,2014-01-01,23.7
B_100910,MTOE,EL,2015-01-01,23.7
B_100910,MTOE,EL,2016-01-01,23.5
B_100910,MTOE,ES,2000-01-01,114.2
B_100910,MTOE,ES,2001-01-01,117.2
B_100910,MTOE,ES,2002-01-01,121.0
B_100910,MTOE,ES,2003-01-01,125.8
B_100910,MTOE,ES,2004-01-01,132.5
B_100910,MTOE,ES,2005-01-01,135.9
B_100910,MTOE,ES,2006-01-01,136.4
B_100910,MTOE,ES,2007-01-01,138.3
B_100910,MTOE,ES,2008-01-01,134.1
B_100910,MTOE,ES,2009-01-01,123.4
B_100910,MTOE,ES,2010-01-01,123.2
B_100910,MTOE,ES,2011-01-01,121.7
B_100910,MTOE,ES,2012-01-01,122.1
B_100910,MTOE,ES,2013-01-01,114.3
B_100910,MTOE,ES,2014-01-01,112.6
B_100910,MTOE,ES,2015-01-01,117.1
B_100910,MTOE,ES,2016-01-01,117.2
B_100910,MTOE,EU28,2000-01-01,1617.6
B_100910,MTOE,EU28,2001-01-01,1658.0
B_100910,MTOE,EU28,2002-01-01,1654.8
B_100910,MTOE,EU28,2003-01-01,1691.8
B_100910,MTOE,EU28,2004-01-01,1707.5
B_100910,MTOE,EU28,2005-01-01,1713.3
B_100910,MTOE,EU28,2006-01-01,1722.5
B_100910,MTOE,EU28,2007-01-01,1694.0
B_100910,MTOE,EU28,2008-01-01,1693.0
B_100910,MTOE,EU28,2009-01-01,1598.9
B_100910,MTOE,EU28,2010-01-01,1657.5
B_100910,MTOE,EU28,2011-01-01,1595.4
B_100910,MTOE,EU28,2012-01-01,1586.1
B_100910,MTOE,EU28,2013-01-01,1571.2
B_100910,MTOE,EU28,2014-01-01,1508.6
B_100910,MTOE,EU28,2015-01-01,1531.9
B_100910,MTOE,EU28,2016-01-01,1542.7
B_100910,MTOE,FI,2000-01-01,31.4
B_100910,MTOE,FI,2001-01-01,32.3
B_100910,MTOE,FI,2002-01-01,34.0
B_100910,MTOE,FI,2003-01-01,35.9
B_100910,MTOE,FI,2004-01-01,36.2
B_100910,MTOE,FI,2005-01-01,33.4
B_100910,MTOE,FI,2006-01-01,36.4
B_100910,MTOE,FI,2007-01-01,36.0
B_100910,MTOE,FI,2008-01-01,34.7
B_100910,MTOE,FI,2009-01-01,32.8
B_100910,MTOE,FI,2010-01-01,35.9
B_100910,MTOE,FI,2011-01-01,34.7
B_100910,MTOE,FI,2012-01-01,33.6
B_100910,MTOE,FI,2013-01-01,33.0
B_100910,MTOE,FI,2014-01-01,33.6
B_100910,MTOE,FI,2015-01-01,31.8
B_100910,MTOE,FI,2016-01-01,33.1
B_100910,MTOE,FR,2000-01-01,241.2
B_100910,MTOE,FR,2001-01-01,250.8
B_100910,MTOE,FR,2002-01-01,250.5
B_100910,MTOE,FR,2003-01-01,254.5
B_100910,MTOE,FR,2004-01-01,258.6
B_100910,MTOE,FR,2005-01-01,260.2
B_100910,MTOE,FR,2006-01-01,255.7
B_100910,MTOE,FR,2007-01-01,252.1
B_100910,MTOE,FR,2008-01-01,255.0
B_100910,MTOE,FR,2009-01-01,245.0
B_100910,MTOE,FR,2010-01-01,253.2
B_100910,MTOE,FR,2011-01-01,244.1
B_100910,MTOE,FR,2012-01-01,244.5
B_100910,MTOE,FR,2013-01-01,245.6
B_100910,MTOE,FR,2014-01-01,234.5
B_100910,MTOE,FR,2015-01-01,239.2
B_100910,MTOE,FR,2016-01-01,235.4
B_100910,MTOE,HR,2000-01-01,7.8
B_100910,MTOE,HR,2001-01-01,8.2
B_100910,MTOE,HR,2002-01-01,8.4
B_100910,MTOE,HR,2003-01-01,9.0
B_100910,MTOE,HR,2004-01-01,8.9
B_100910,MTOE,HR,2005-01-01,9.1
B_100910,MTOE,HR,2006-01-01,9.1
B_100910,MTOE,HR,2007-01-01,9.4
B_100910,MTOE,HR,2008-01-01,9.1
B_100910,MTOE,HR,2009-01-01,8.9
B_100910,MTOE,HR,2010-01-01,8.8
B_100910,MTOE,HR,2011-01-01,8.7
B_100910,MTOE,HR,2012-01-01,8.3
B_100910,MTOE,HR,2013-01-01,8.0
B_100910,MTOE,HR,2014-01-01,7.7
B_100910,MTOE,HR,2015-01-01,8.0
B_100910,MTOE,HR,2016-01-01,8.1
B_100910,MTOE,HU,2000-01-01,23.7
B_100910,MTOE,HU,2001-01-01,24.5
B_100910,MTOE,HU,2002-01-01,24.3
B_100910,MTOE,HU,2003-01-01,25.0
B_100910,MTOE,HU,2004-01-01,24.7
B_100910,MTOE,HU,2005-01-01,25.9
B_100910,MTOE,HU,2006-01-01,25.7
B_100910,MTOE,HU,2007-01-01,25.1
B_100910,MTOE,HU,2008-01-01,25.0
B_100910,MTOE,HU,2009-01-01,23.9
B_100910,MTOE,HU,2010-01-01,24.6
B_100910,MTOE,HU,2011-01-01,24.4
B_100910,MTOE,HU,2012-01-01,23.1
B_100910,MTOE,HU,2013-01-01,22.4
B_100910,MTOE,HU,2014-01-01,22.0
B_100910,MTOE,HU,2015-01-01,23.3
B_100910,MTOE,HU,2016-01-01,23.9
B_100910,MTOE,IE,2000-01-01,13.7
B_100910,MTOE,IE,2001-01-01,14.5
B_100910,MTOE,IE,2002-01-01,14.6
B_100910,MTOE,IE,2003-01-01,14.5
B_100910,MTOE,IE,2004-01-01,14.8
B_100910,MTOE,IE,2005-01-01,14.7
B_100910,MTOE,IE,2006-01-01,15.2
B_100910,MTOE,IE,2007-01-01,15.8
B_100910,MTOE,IE,2008-01-01,15.5
B_100910,MTOE,IE,2009-01-01,14.6
B_100910,MTOE,IE,2010-01-01,14.8
B_100910,MTOE,IE,2011-01-01,13.6
B_100910,MTOE,IE,2012-01-01,13.5
B_100910,MTOE,IE,2013-01-01,13.4
B_100910,MTOE,IE,2014-01-01,13.3
B_100910,MTOE,IE,2015-01-01,14.0
B_100910,MTOE,IE,2016-01-01,14.6
B_100910,MTOE,IS,2000-01-01,3.2
B_100910,MTOE,IS,2001-01-01,3.1
B_100910,MTOE,IS,2002-01-01,3.2
B_100910,MTOE,IS,2003-01-01,3.2
B_100910,MTOE,IS,2004-01-01,3.2
B_100910,MTOE,IS,2005-01-01,3.2
B_100910,MTOE,IS,2006-01-01,4.0
B_100910,MTOE,IS,2007-01-01,4.7
B_100910,MTOE,IS,2008-01-01,5.3
B_100910,MTOE,IS,2009-01-01,5.5
B_100910,MTOE,IS,2010-01-01,5.5
B_100910,MTOE,IS,2011-01-01,5.9
B_100910,MTOE,IS,2012-01-01,5.8
B_100910,MTOE,IS,2013-01-01,6.0
B_100910,MTOE,IS,2014-01-01,6.0
B_100910,MTOE,IS,2015-01-01,5.8
B_100910,MTOE,IS,2016-01-01,5.6
B_100910,MTOE,IT,2000-01-01,165.8
B_100910,MTOE,IT,2001-01-01,165.5
B_100910,MTOE,IT,2002-01-01,167.1
B_100910,MTOE,IT,2003-01-01,176.5
B_100910,MTOE,IT,2004-01-01,177.8
B_100910,MTOE,IT,2005-01-01,181.5
B_100910,MTOE,IT,2006-01-01,179.2
B_100910,MTOE,IT,2007-01-01,179.2
B_100910,MTOE,IT,2008-01-01,177.4
B_100910,MTOE,IT,2009-01-01,165.2
B_100910,MTOE,IT,2010-01-01,168.4
B_100910,MTOE,IT,2011-01-01,163.3
B_100910,MTOE,IT,2012-01-01,157.8
B_100910,MTOE,IT,2013-01-01,153.2
B_100910,MTOE,IT,2014-01-01,143.8
B_100910,MTOE,IT,2015-01-01,149.6
B_100910,MTOE,IT,2016-01-01,148.4
B_100910,MTOE,LT,2000-01-01,6.4
B_100910,MTOE,LT,2001-01-01,7.4
B_100910,MTOE,LT,2002-01-01,7.9
B_100910,MTOE,LT,2003-01-01,8.3
B_100910,MTOE,LT,2004-01-01,8.5
B_100910,MTOE,LT,2005-01-01,8.0
B_100910,MTOE,LT,2006-01-01,7.8
B_100910,MTOE,LT,2007-01-01,8.0
B_100910,MTOE,LT,2008-01-01,8.2
B_100910,MTOE,LT,2009-01-01,7.8
B_100910,MTOE,LT,2010-01-01,6.1
B_100910,MTOE,LT,2011-01-01,5.9
B_100910,MTOE,LT,2012-01-01,5.9
B_100910,MTOE,LT,2013-01-01,5.7
B_100910,MTOE,LT,2014-01-01,5.7
B_100910,MTOE,LT,2015-01-01,5.8
B_100910,MTOE,LT,2016-01-01,6.0
B_100910,MTOE,LU,2000-01-01,3.6
B_100910,MTOE,LU,2001-01-01,3.8
B_100910,MTOE,LU,2002-01-01,4.0
B_100910,MTOE,LU,2003-01-01,4.2
B_100910,MTOE,LU,2004-01-01,4.7
B_100910,MTOE,LU,2005-01-01,4.8
B_100910,MTOE,LU,2006-01-01,4.7
B_100910,MTOE,LU,2007-01-01,4.6
B_100910,MTOE,LU,2008-01-01,4.6
B_100910,MTOE,LU,2009-01-01,4.3
B_100910,MTOE,LU,2010-01-01,4.6
B_100910,MTOE,LU,2011-01-01,4.5
B_100910,MTOE,LU,2012-01-01,4.4
B_100910,MTOE,LU,2013-01-01,4.3
B_100910,MTOE,LU,2014-01-01,4.2
B_100910,MTOE,LU,2015-01-01,4.1
B_100910,MTOE,LU,2016-01-01,4.2
B_100910,MTOE,LV,2000-01-01,3.8
B_100910,MTOE,LV,2001-01-01,4.1
B_100910,MTOE,LV,2002-01-01,4.0
B_100910,MTOE,LV,2003-01-01,4.3
B_100910,MTOE,LV,2004-01-01,4.4
B_100910,MTOE,LV,2005-01-01,4.5
B_100910,MTOE,LV,2006-01-01,4.7
B_100910,MTOE,LV,2007-01-01,4.8
B_100910,MTOE,LV,2008-01-01,4.6
B_100910,MTOE,LV,2009-01-01,4.4
B_100910,MTOE,LV,2010-01-01,4.6
B_100910,MTOE,LV,2011-01-01,4.3
B_100910,MTOE,LV,2012-01-01,4.4
B_100910,MTOE,LV,2013-01-01,4.4
B_100910,MTOE,LV,2014-01-01,4.4
B_100910,MTOE,LV,2015-01-01,4.3
B_100910,MTOE,LV,2016-01-01,4.3
B_100910,MTOE,ME,2000-01-01,
B_100910,MTOE,ME,2001-01-01,
B_100910,MTOE,ME,2002-01-01,
B_100910,MTOE,ME,2003-01-01,
B_100910,MTOE,ME,2004-01-01,
B_100910,MTOE,ME,2005-01-01,1.0
B_100910,MTOE,ME,2006-01-01,1.1
B_100910,MTOE,ME,2007-01-01,1.1
B_100910,MTOE,ME,2008-01-01,1.2
B_100910,MTOE,ME,2009-01-01,0.9
B_100910,MTOE,ME,2010-01-01,1.1
B_100910,MTOE,ME,2011-01-01,1.1
B_100910,MTOE,ME,2012-01-01,1.0
B_100910,MTOE,ME,2013-01-01,1.0
B_100910,MTOE,ME,2014-01-01,0.9
B_100910,MTOE,ME,2015-01-01,1.0
B_100910,MTOE,ME,2016-01-01,1.0
B_100910,MTOE,MK,2000-01-01,2.6
B_100910,MTOE,MK,2001-01-01,2.6
B_100910,MTOE,MK,2002-01-01,2.5
B_100910,MTOE,MK,2003-01-01,2.7
B_100910,MTOE,MK,2004-01-01,2.7
B_100910,MTOE,MK,2005-01-01,2.8
B_100910,MTOE,MK,2006-01-01,2.9
B_100910,MTOE,MK,2007-01-01,3.0
B_100910,MTOE,MK,2008-01-01,2.9
B_100910,MTOE,MK,2009-01-01,2.7
B_100910,MTOE,MK,2010-01-01,2.8
B_100910,MTOE,MK,2011-01-01,3.0
B_100910,MTOE,MK,2012-01-01,2.9
B_100910,MTOE,MK,2013-01-01,2.7
B_100910,MTOE,MK,2014-01-01,2.7
B_100910,MTOE,MK,2015-01-01,2.6
B_100910,MTOE,MK,2016-01-01,2.5
B_100910,MTOE,MT,2000-01-01,0.8
B_100910,MTOE,MT,2001-01-01,0.9
B_100910,MTOE,MT,2002-01-01,0.8
B_100910,MTOE,MT,2003-01-01,0.9
B_100910,MTOE,MT,2004-01-01,0.9
B_100910,MTOE,MT,2005-01-01,0.9
B_100910,MTOE,MT,2006-01-01,0.9
B_100910,MTOE,MT,2007-01-01,0.9
B_100910,MTOE,MT,2008-01-01,1.0
B_100910,MTOE,MT,2009-01-01,0.9
B_100910,MTOE,MT,2010-01-01,0.9
B_100910,MTOE,MT,2011-01-01,0.9
B_100910,MTOE,MT,2012-01-01,1.0
B_100910,MTOE,MT,2013-01-01,0.9
B_100910,MTOE,MT,2014-01-01,0.9
B_100910,MTOE,MT,2015-01-01,0.8
B_100910,MTOE,MT,2016-01-01,0.7
B_100910,MTOE,NL,2000-01-01,65.9
B_100910,MTOE,NL,2001-01-01,67.7
B_100910,MTOE,NL,2002-01-01,68.0
B_100910,MTOE,NL,2003-01-01,69.2
B_100910,MTOE,NL,2004-01-01,70.1
B_100910,MTOE,NL,2005-01-01,68.8
B_100910,MTOE,NL,2006-01-01,68.2
B_100910,MTOE,NL,2007-01-01,68.1
B_100910,MTOE,NL,2008-01-01,69.1
B_100910,MTOE,NL,2009-01-01,66.8
B_100910,MTOE,NL,2010-01-01,70.5
B_100910,MTOE,NL,2011-01-01,66.3
B_100910,MTOE,NL,2012-01-01,66.2
B_100910,MTOE,NL,2013-01-01,66.1
B_100910,MTOE,NL,2014-01-01,62.4
B_100910,MTOE,NL,2015-01-01,64.4
B_100910,MTOE,NL,2016-01-01,64.8
B_100910,MTOE,NO,2000-01-01,24.3
B_100910,MTOE,NO,2001-01-01,24.7
B_100910,MTOE,NO,2002-01-01,23.0
B_100910,MTOE,NO,2003-01-01,24.8
B_100910,MTOE,NO,2004-01-01,24.4
B_100910,MTOE,NO,2005-01-01,24.9
B_100910,MTOE,NO,2006-01-01,25.2
B_100910,MTOE,NO,2007-01-01,25.4
B_100910,MTOE,NO,2008-01-01,30.0
B_100910,MTOE,NO,2009-01-01,29.4
B_100910,MTOE,NO,2010-01-01,30.6
B_100910,MTOE,NO,2011-01-01,26.5
B_100910,MTOE,NO,2012-01-01,28.6
B_100910,MTOE,NO,2013-01-01,30.7
B_100910,MTOE,NO,2014-01-01,26.8
B_100910,MTOE,NO,2015-01-01,28.1
B_100910,MTOE,NO,2016-01-01,26.1
B_100910,MTOE,PL,2000-01-01,84.3
B_100910,MTOE,PL,2001-01-01,85.6
B_100910,MTOE,PL,2002-01-01,84.6
B_100910,MTOE,PL,2003-01-01,87.1
B_100910,MTOE,PL,2004-01-01,86.9
B_100910,MTOE,PL,2005-01-01,87.7
B_100910,MTOE,PL,2006-01-01,91.7
B_100910,MTOE,PL,2007-01-01,91.6
B_100910,MTOE,PL,2008-01-01,92.8
B_100910,MTOE,PL,2009-01-01,89.8
B_100910,MTOE,PL,2010-01-01,95.7
B_100910,MTOE,PL,2011-01-01,95.8
B_100910,MTOE,PL,2012-01-01,92.7
B_100910,MTOE,PL,2013-01-01,93.0
B_100910,MTOE,PL,2014-01-01,89.2
B_100910,MTOE,PL,2015-01-01,90.0
B_100910,MTOE,PL,2016-01-01,94.3
B_100910,MTOE,PT,2000-01-01,22.9
B_100910,MTOE,PT,2001-01-01,23.3
B_100910,MTOE,PT,2002-01-01,24.4
B_100910,MTOE,PT,2003-01-01,23.6
B_100910,MTOE,PT,2004-01-01,24.2
B_100910,MTOE,PT,2005-01-01,24.9
B_100910,MTOE,PT,2006-01-01,24.1
B_100910,MTOE,PT,2007-01-01,23.8
B_100910,MTOE,PT,2008-01-01,23.4
B_100910,MTOE,PT,2009-01-01,23.5
B_100910,MTOE,PT,2010-01-01,22.6
B_100910,MTOE,PT,2011-01-01,21.9
B_100910,MTOE,PT,2012-01-01,20.9
B_100910,MTOE,PT,2013-01-01,21.0
B_100910,MTOE,PT,2014-01-01,20.6
B_100910,MTOE,PT,2015-01-01,21.7
B_100910,MTOE,PT,2016-01-01,22.1
B_100910,MTOE,RO,2000-01-01,34.8
B_100910,MTOE,RO,2001-01-01,35.2
B_100910,MTOE,RO,2002-01-01,36.7
B_100910,MTOE,RO,2003-01-01,38.5
B_100910,MTOE,RO,2004-01-01,37.5
B_100910,MTOE,RO,2005-01-01,36.7
B_100910,MTOE,RO,2006-01-01,38.3
B_100910,MTOE,RO,2007-01-01,38.0
B_100910,MTOE,RO,2008-01-01,37.9
B_100910,MTOE,RO,2009-01-01,33.9
B_100910,MTOE,RO,2010-01-01,34.3
B_100910,MTOE,RO,2011-01-01,34.8
B_100910,MTOE,RO,2012-01-01,33.6
B_100910,MTOE,RO,2013-01-01,31.0
B_100910,MTOE,RO,2014-01-01,30.6
B_100910,MTOE,RO,2015-01-01,31.3
B_100910,MTOE,RO,2016-01-01,31.3
B_100910,MTOE,RS,2000-01-01,13.5
B_100910,MTOE,RS,2001-01-01,14.4
B_100910,MTOE,RS,2002-01-01,15.4
B_100910,MTOE,RS,2003-01-01,16.0
B_100910,MTOE,RS,2004-01-01,17.3
B_100910,MTOE,RS,2005-01-01,15.3
B_100910,MTOE,RS,2006-01-01,16.2
B_100910,MTOE,RS,2007-01-01,16.2
B_100910,MTOE,RS,2008-01-01,15.8
B_100910,MTOE,RS,2009-01-01,14.6
B_100910,MTOE,RS,2010-01-01,14.8
B_100910,MTOE,RS,2011-01-01,15.4
B_100910,MTOE,RS,2012-01-01,14.2
B_100910,MTOE,RS,2013-01-01,14.4
B_100910,MTOE,RS,2014-01-01,12.8
B_100910,MTOE,RS,2015-01-01,14.1
B_100910,MTOE,RS,2016-01-01,14.6
B_100910,MTOE,SE,2000-01-01,47.2
B_100910,MTOE,SE,2001-01-01,49.1
B_100910,MTOE,SE,2002-01-01,48.8
B_100910,MTOE,SE,2003-01-01,47.8
B_100910,MTOE,SE,2004-01-01,49.7
B_100910,MTOE,SE,2005-01-01,48.7
B_100910,MTOE,SE,2006-01-01,47.2
B_100910,MTOE,SE,2007-01-01,47.0
