unit,geo\time,date,value
INX_A_AVG,ES,2008-01-01,146.66 
INX_A_AVG,ES,2009-01-01,136.97 
INX_A_AVG,ES,2010-01-01,134.55 
INX_A_AVG,ES,2011-01-01,124.27 
INX_A_AVG,ES,2012-01-01,105.90 
INX_A_AVG,ES,2013-01-01,96.24 
INX_A_AVG,ES,2014-01-01,96.54 
INX_A_AVG,ES,2015-01-01,100.00 
INX_A_AVG,ES,2016-01-01,104.62 
INX_A_AVG,ES,2017-01-01,111.10 
INX_A_AVG,FI,2000-01-01,58.67 e
INX_A_AVG,FI,2001-01-01,57.74 e
INX_A_AVG,FI,2002-01-01,61.40 e
INX_A_AVG,FI,2003-01-01,65.25 e
INX_A_AVG,FI,2004-01-01,70.50 e
INX_A_AVG,FI,2005-01-01,76.25 p
INX_A_AVG,FI,2006-01-01,81.56 p
INX_A_AVG,FI,2007-01-01,86.37 p
INX_A_AVG,FI,2008-01-01,87.06 p
INX_A_AVG,FI,2009-01-01,88.31 
INX_A_AVG,FI,2010-01-01,93.88 
INX_A_AVG,FI,2011-01-01,96.87 
INX_A_AVG,FI,2012-01-01,99.21 
INX_A_AVG,FI,2013-01-01,100.35 
INX_A_AVG,FI,2014-01-01,100.00 
INX_A_AVG,FI,2015-01-01,100.00 
INX_A_AVG,FI,2016-01-01,100.44 
INX_A_AVG,FI,2017-01-01,102.01 
INX_A_AVG,FR,2000-01-01,48.80 
INX_A_AVG,FR,2001-01-01,52.60 
INX_A_AVG,FR,2002-01-01,57.20 
INX_A_AVG,FR,2003-01-01,64.00 
INX_A_AVG,FR,2004-01-01,73.70 
INX_A_AVG,FR,2005-01-01,85.00 
INX_A_AVG,FR,2006-01-01,95.30 
INX_A_AVG,FR,2007-01-01,100.80 b
INX_A_AVG,FR,2008-01-01,101.63 
INX_A_AVG,FR,2009-01-01,95.33 
INX_A_AVG,FR,2010-01-01,99.91 
INX_A_AVG,FR,2011-01-01,105.71 
INX_A_AVG,FR,2012-01-01,105.13 
INX_A_AVG,FR,2013-01-01,103.13 
INX_A_AVG,FR,2014-01-01,101.49 
INX_A_AVG,FR,2015-01-01,100.00 
INX_A_AVG,FR,2016-01-01,101.01 
INX_A_AVG,FR,2017-01-01,104.16 
INX_A_AVG,HR,2000-01-01,66.73 e
INX_A_AVG,HR,2001-01-01,67.94 e
INX_A_AVG,HR,2002-01-01,71.70 e
INX_A_AVG,HR,2003-01-01,74.02 e
INX_A_AVG,HR,2004-01-01,82.19 e
INX_A_AVG,HR,2005-01-01,91.45 e
INX_A_AVG,HR,2006-01-01,107.68 e
INX_A_AVG,HR,2007-01-01,120.65 e
INX_A_AVG,HR,2008-01-01,124.14 
INX_A_AVG,HR,2009-01-01,117.93 
INX_A_AVG,HR,2010-01-01,110.47 
INX_A_AVG,HR,2011-01-01,110.66 
INX_A_AVG,HR,2012-01-01,108.93 
INX_A_AVG,HR,2013-01-01,104.63 
INX_A_AVG,HR,2014-01-01,102.98 
INX_A_AVG,HR,2015-01-01,100.00 
INX_A_AVG,HR,2016-01-01,100.89 
INX_A_AVG,HR,2017-01-01,104.75 
INX_A_AVG,HU,2000-01-01,: 
INX_A_AVG,HU,2001-01-01,: 
INX_A_AVG,HU,2002-01-01,: 
INX_A_AVG,HU,2003-01-01,: 
INX_A_AVG,HU,2004-01-01,: 
INX_A_AVG,HU,2005-01-01,: 
INX_A_AVG,HU,2006-01-01,: 
INX_A_AVG,HU,2007-01-01,98.91 
INX_A_AVG,HU,2008-01-01,101.26 
INX_A_AVG,HU,2009-01-01,95.95 
INX_A_AVG,HU,2010-01-01,93.66 
INX_A_AVG,HU,2011-01-01,90.45 
INX_A_AVG,HU,2012-01-01,87.10 
INX_A_AVG,HU,2013-01-01,84.87 
INX_A_AVG,HU,2014-01-01,88.43 
INX_A_AVG,HU,2015-01-01,100.00 
INX_A_AVG,HU,2016-01-01,113.38 
INX_A_AVG,HU,2017-01-01,120.13 
INX_A_AVG,IE,2000-01-01,78.72 e
INX_A_AVG,IE,2001-01-01,90.59 e
INX_A_AVG,IE,2002-01-01,94.62 e
INX_A_AVG,IE,2003-01-01,108.18 e
INX_A_AVG,IE,2004-01-01,120.26 e
INX_A_AVG,IE,2005-01-01,131.89 
INX_A_AVG,IE,2006-01-01,151.50 
INX_A_AVG,IE,2007-01-01,162.81 
INX_A_AVG,IE,2008-01-01,151.51 
INX_A_AVG,IE,2009-01-01,122.49 
INX_A_AVG,IE,2010-01-01,105.96 p
INX_A_AVG,IE,2011-01-01,87.86 p
INX_A_AVG,IE,2012-01-01,76.04 p
INX_A_AVG,IE,2013-01-01,76.99 p
INX_A_AVG,IE,2014-01-01,89.72 p
INX_A_AVG,IE,2015-01-01,100.00 p
INX_A_AVG,IE,2016-01-01,107.46 p
INX_A_AVG,IE,2017-01-01,119.18 p
INX_A_AVG,IT,2000-01-01,71.99 e
INX_A_AVG,IT,2001-01-01,76.18 e
INX_A_AVG,IT,2002-01-01,85.25 e
INX_A_AVG,IT,2003-01-01,90.49 e
INX_A_AVG,IT,2004-01-01,96.07 e
INX_A_AVG,IT,2005-01-01,103.40 e
INX_A_AVG,IT,2006-01-01,109.33 e
INX_A_AVG,IT,2007-01-01,114.79 e
INX_A_AVG,IT,2008-01-01,117.82 e
INX_A_AVG,IT,2009-01-01,117.24 e
INX_A_AVG,IT,2010-01-01,118.10 b
INX_A_AVG,IT,2011-01-01,119.70 
INX_A_AVG,IT,2012-01-01,116.70 
INX_A_AVG,IT,2013-01-01,109.10 
INX_A_AVG,IT,2014-01-01,104.00 
INX_A_AVG,IT,2015-01-01,100.00 
INX_A_AVG,IT,2016-01-01,100.00 p
INX_A_AVG,IT,2017-01-01,99.20 
INX_A_AVG,LT,2000-01-01,41.43 e
INX_A_AVG,LT,2001-01-01,46.65 e
INX_A_AVG,LT,2002-01-01,49.26 e
INX_A_AVG,LT,2003-01-01,54.06 e
INX_A_AVG,LT,2004-01-01,58.44 e
INX_A_AVG,LT,2005-01-01,73.43 e
INX_A_AVG,LT,2006-01-01,94.25 
INX_A_AVG,LT,2007-01-01,119.06 
INX_A_AVG,LT,2008-01-01,129.76 
INX_A_AVG,LT,2009-01-01,90.92 
INX_A_AVG,LT,2010-01-01,84.20 
INX_A_AVG,LT,2011-01-01,89.77 
INX_A_AVG,LT,2012-01-01,89.56 
INX_A_AVG,LT,2013-01-01,90.65 
INX_A_AVG,LT,2014-01-01,96.47 
INX_A_AVG,LT,2015-01-01,100.00 
