unit,sex,age,geo\time,date,value
YR,M,Y_LT1,FR,2011-01-01,78.7 
YR,M,Y_LT1,FR,2012-01-01,78.7 b
YR,M,Y_LT1,FR,2013-01-01,79.0 
YR,M,Y_LT1,FR,2014-01-01,79.5 
YR,M,Y_LT1,FR,2015-01-01,79.2 bp
YR,M,Y_LT1,FR,2016-01-01,79.5 p
YR,M,Y_LT1,HR,2000-01-01,: 
YR,M,Y_LT1,HR,2001-01-01,70.9 
YR,M,Y_LT1,HR,2002-01-01,71.0 
YR,M,Y_LT1,HR,2003-01-01,71.0 
YR,M,Y_LT1,HR,2004-01-01,71.8 
YR,M,Y_LT1,HR,2005-01-01,71.7 
YR,M,Y_LT1,HR,2006-01-01,72.4 
YR,M,Y_LT1,HR,2007-01-01,72.2 
YR,M,Y_LT1,HR,2008-01-01,72.3 
YR,M,Y_LT1,HR,2009-01-01,72.8 
YR,M,Y_LT1,HR,2010-01-01,73.4 
YR,M,Y_LT1,HR,2011-01-01,73.8 
YR,M,Y_LT1,HR,2012-01-01,73.9 
YR,M,Y_LT1,HR,2013-01-01,74.5 
YR,M,Y_LT1,HR,2014-01-01,74.7 
YR,M,Y_LT1,HR,2015-01-01,74.4 
YR,M,Y_LT1,HR,2016-01-01,75.0 
YR,M,Y_LT1,HU,2000-01-01,67.5 
YR,M,Y_LT1,HU,2001-01-01,68.2 
YR,M,Y_LT1,HU,2002-01-01,68.3 
YR,M,Y_LT1,HU,2003-01-01,68.4 
YR,M,Y_LT1,HU,2004-01-01,68.7 
YR,M,Y_LT1,HU,2005-01-01,68.7 
YR,M,Y_LT1,HU,2006-01-01,69.2 
YR,M,Y_LT1,HU,2007-01-01,69.4 
YR,M,Y_LT1,HU,2008-01-01,70.0 
YR,M,Y_LT1,HU,2009-01-01,70.3 
YR,M,Y_LT1,HU,2010-01-01,70.7 
YR,M,Y_LT1,HU,2011-01-01,71.2 
YR,M,Y_LT1,HU,2012-01-01,71.6 b
YR,M,Y_LT1,HU,2013-01-01,72.2 
YR,M,Y_LT1,HU,2014-01-01,72.3 
YR,M,Y_LT1,HU,2015-01-01,72.3 
YR,M,Y_LT1,HU,2016-01-01,72.6 
YR,M,Y_LT1,IE,2000-01-01,74.0 
YR,M,Y_LT1,IE,2001-01-01,74.5 
YR,M,Y_LT1,IE,2002-01-01,75.0 
YR,M,Y_LT1,IE,2003-01-01,75.7 
YR,M,Y_LT1,IE,2004-01-01,76.1 
YR,M,Y_LT1,IE,2005-01-01,76.7 
YR,M,Y_LT1,IE,2006-01-01,76.9 
YR,M,Y_LT1,IE,2007-01-01,77.3 
YR,M,Y_LT1,IE,2008-01-01,77.9 
YR,M,Y_LT1,IE,2009-01-01,77.8 
YR,M,Y_LT1,IE,2010-01-01,78.5 
YR,M,Y_LT1,IE,2011-01-01,78.6 
YR,M,Y_LT1,IE,2012-01-01,78.7 
YR,M,Y_LT1,IE,2013-01-01,78.9 
YR,M,Y_LT1,IE,2014-01-01,79.3 
YR,M,Y_LT1,IE,2015-01-01,79.6 
YR,M,Y_LT1,IE,2016-01-01,79.9 
YR,M,Y_LT1,IS,2000-01-01,77.8 
YR,M,Y_LT1,IS,2001-01-01,78.3 
YR,M,Y_LT1,IS,2002-01-01,78.6 
YR,M,Y_LT1,IS,2003-01-01,79.5 
YR,M,Y_LT1,IS,2004-01-01,78.9 
YR,M,Y_LT1,IS,2005-01-01,79.6 
YR,M,Y_LT1,IS,2006-01-01,79.5 
YR,M,Y_LT1,IS,2007-01-01,79.6 
YR,M,Y_LT1,IS,2008-01-01,80.0 
YR,M,Y_LT1,IS,2009-01-01,79.8 
YR,M,Y_LT1,IS,2010-01-01,79.8 
YR,M,Y_LT1,IS,2011-01-01,80.7 
YR,M,Y_LT1,IS,2012-01-01,81.6 
YR,M,Y_LT1,IS,2013-01-01,80.5 
YR,M,Y_LT1,IS,2014-01-01,81.3 
YR,M,Y_LT1,IS,2015-01-01,81.2 
YR,M,Y_LT1,IS,2016-01-01,80.4 
YR,M,Y_LT1,IT,2000-01-01,76.9 
YR,M,Y_LT1,IT,2001-01-01,77.2 
YR,M,Y_LT1,IT,2002-01-01,77.4 
YR,M,Y_LT1,IT,2003-01-01,77.3 
YR,M,Y_LT1,IT,2004-01-01,78.0 
YR,M,Y_LT1,IT,2005-01-01,78.1 
YR,M,Y_LT1,IT,2006-01-01,78.6 
YR,M,Y_LT1,IT,2007-01-01,78.8 
YR,M,Y_LT1,IT,2008-01-01,78.9 
YR,M,Y_LT1,IT,2009-01-01,79.1 
YR,M,Y_LT1,IT,2010-01-01,79.5 
YR,M,Y_LT1,IT,2011-01-01,79.7 
YR,M,Y_LT1,IT,2012-01-01,79.8 
YR,M,Y_LT1,IT,2013-01-01,80.3 
YR,M,Y_LT1,IT,2014-01-01,80.7 
YR,M,Y_LT1,IT,2015-01-01,80.3 
YR,M,Y_LT1,IT,2016-01-01,81.0 
YR,M,Y_LT1,LI,2000-01-01,73.9 
YR,M,Y_LT1,LI,2001-01-01,76.3 
YR,M,Y_LT1,LI,2002-01-01,77.1 
YR,M,Y_LT1,LI,2003-01-01,78.4 
YR,M,Y_LT1,LI,2004-01-01,78.6 
YR,M,Y_LT1,LI,2005-01-01,77.4 
YR,M,Y_LT1,LI,2006-01-01,78.9 
YR,M,Y_LT1,LI,2007-01-01,79.1 
YR,M,Y_LT1,LI,2008-01-01,80.0 
YR,M,Y_LT1,LI,2009-01-01,79.5 
YR,M,Y_LT1,LI,2010-01-01,79.5 
YR,M,Y_LT1,LI,2011-01-01,79.5 
YR,M,Y_LT1,LI,2012-01-01,79.7 
YR,M,Y_LT1,LI,2013-01-01,80.7 
YR,M,Y_LT1,LI,2014-01-01,81.0 
YR,M,Y_LT1,LI,2015-01-01,80.9 
YR,M,Y_LT1,LI,2016-01-01,80.6 
YR,M,Y_LT1,LT,2000-01-01,66.7 
YR,M,Y_LT1,LT,2001-01-01,65.9 
YR,M,Y_LT1,LT,2002-01-01,66.1 
YR,M,Y_LT1,LT,2003-01-01,66.4 
YR,M,Y_LT1,LT,2004-01-01,66.2 
YR,M,Y_LT1,LT,2005-01-01,65.2 
YR,M,Y_LT1,LT,2006-01-01,65.0 
YR,M,Y_LT1,LT,2007-01-01,64.5 
YR,M,Y_LT1,LT,2008-01-01,65.9 
YR,M,Y_LT1,LT,2009-01-01,67.1 
YR,M,Y_LT1,LT,2010-01-01,67.6 
YR,M,Y_LT1,LT,2011-01-01,68.1 
YR,M,Y_LT1,LT,2012-01-01,68.4 
YR,M,Y_LT1,LT,2013-01-01,68.5 
YR,M,Y_LT1,LT,2014-01-01,69.2 
YR,M,Y_LT1,LT,2015-01-01,69.2 
YR,M,Y_LT1,LT,2016-01-01,69.5 
YR,M,Y_LT1,LU,2000-01-01,74.6 
YR,M,Y_LT1,LU,2001-01-01,75.1 
YR,M,Y_LT1,LU,2002-01-01,74.6 
YR,M,Y_LT1,LU,2003-01-01,74.8 
YR,M,Y_LT1,LU,2004-01-01,76.0 
YR,M,Y_LT1,LU,2005-01-01,76.7 
YR,M,Y_LT1,LU,2006-01-01,76.8 
YR,M,Y_LT1,LU,2007-01-01,76.7 
YR,M,Y_LT1,LU,2008-01-01,78.1 
YR,M,Y_LT1,LU,2009-01-01,78.1 
YR,M,Y_LT1,LU,2010-01-01,77.9 
YR,M,Y_LT1,LU,2011-01-01,78.5 
YR,M,Y_LT1,LU,2012-01-01,79.1 b
YR,M,Y_LT1,LU,2013-01-01,79.8 
YR,M,Y_LT1,LU,2014-01-01,79.4 
YR,M,Y_LT1,LU,2015-01-01,80.0 
YR,M,Y_LT1,LU,2016-01-01,80.1 
YR,M,Y_LT1,LV,2000-01-01,: 
YR,M,Y_LT1,LV,2001-01-01,: 
YR,M,Y_LT1,LV,2002-01-01,64.4 
YR,M,Y_LT1,LV,2003-01-01,65.3 
YR,M,Y_LT1,LV,2004-01-01,65.6 
YR,M,Y_LT1,LV,2005-01-01,64.9 
YR,M,Y_LT1,LV,2006-01-01,65.0 
YR,M,Y_LT1,LV,2007-01-01,65.3 
YR,M,Y_LT1,LV,2008-01-01,66.5 
YR,M,Y_LT1,LV,2009-01-01,67.5 
YR,M,Y_LT1,LV,2010-01-01,67.9 
YR,M,Y_LT1,LV,2011-01-01,68.6 
YR,M,Y_LT1,LV,2012-01-01,68.9 
YR,M,Y_LT1,LV,2013-01-01,69.3 
YR,M,Y_LT1,LV,2014-01-01,69.1 
YR,M,Y_LT1,LV,2015-01-01,69.7 
YR,M,Y_LT1,LV,2016-01-01,69.8 
YR,M,Y_LT1,ME,2000-01-01,: 
YR,M,Y_LT1,ME,2001-01-01,: 
YR,M,Y_LT1,ME,2002-01-01,: 
YR,M,Y_LT1,ME,2003-01-01,: 
YR,M,Y_LT1,ME,2004-01-01,: 
YR,M,Y_LT1,ME,2005-01-01,71.3 
YR,M,Y_LT1,ME,2006-01-01,71.4 
YR,M,Y_LT1,ME,2007-01-01,71.9 
YR,M,Y_LT1,ME,2008-01-01,72.6 
YR,M,Y_LT1,ME,2009-01-01,72.9 
YR,M,Y_LT1,ME,2010-01-01,73.6 
YR,M,Y_LT1,ME,2011-01-01,73.3 
YR,M,Y_LT1,ME,2012-01-01,74.2 
YR,M,Y_LT1,ME,2013-01-01,74.1 
YR,M,Y_LT1,ME,2014-01-01,74.1 
YR,M,Y_LT1,ME,2015-01-01,74.4 
YR,M,Y_LT1,ME,2016-01-01,74.1 
YR,M,Y_LT1,MK,2000-01-01,70.8 
YR,M,Y_LT1,MK,2001-01-01,70.9 
YR,M,Y_LT1,MK,2002-01-01,70.6 
YR,M,Y_LT1,MK,2003-01-01,70.9 
YR,M,Y_LT1,MK,2004-01-01,71.5 
YR,M,Y_LT1,MK,2005-01-01,71.6 
YR,M,Y_LT1,MK,2006-01-01,71.7 
YR,M,Y_LT1,MK,2007-01-01,71.8 
YR,M,Y_LT1,MK,2008-01-01,72.4 
YR,M,Y_LT1,MK,2009-01-01,72.3 
YR,M,Y_LT1,MK,2010-01-01,72.9 
YR,M,Y_LT1,MK,2011-01-01,73.1 
YR,M,Y_LT1,MK,2012-01-01,73.0 
YR,M,Y_LT1,MK,2013-01-01,73.4 
YR,M,Y_LT1,MK,2014-01-01,73.5 
YR,M,Y_LT1,MK,2015-01-01,73.5 
YR,M,Y_LT1,MK,2016-01-01,73.4 
YR,M,Y_LT1,MT,2000-01-01,76.3 
YR,M,Y_LT1,MT,2001-01-01,76.6 b
YR,M,Y_LT1,MT,2002-01-01,76.3 
YR,M,Y_LT1,MT,2003-01-01,76.4 
YR,M,Y_LT1,MT,2004-01-01,77.4 
YR,M,Y_LT1,MT,2005-01-01,77.3 
YR,M,Y_LT1,MT,2006-01-01,77.0 
YR,M,Y_LT1,MT,2007-01-01,77.5 
YR,M,Y_LT1,MT,2008-01-01,77.1 
YR,M,Y_LT1,MT,2009-01-01,77.9 
YR,M,Y_LT1,MT,2010-01-01,79.3 
YR,M,Y_LT1,MT,2011-01-01,78.6 
YR,M,Y_LT1,MT,2012-01-01,78.6 
YR,M,Y_LT1,MT,2013-01-01,79.6 
YR,M,Y_LT1,MT,2014-01-01,79.9 
YR,M,Y_LT1,MT,2015-01-01,79.8 
YR,M,Y_LT1,MT,2016-01-01,80.6 
YR,M,Y_LT1,NL,2000-01-01,75.6 
YR,M,Y_LT1,NL,2001-01-01,75.8 
YR,M,Y_LT1,NL,2002-01-01,76.0 
YR,M,Y_LT1,NL,2003-01-01,76.3 
YR,M,Y_LT1,NL,2004-01-01,76.9 
YR,M,Y_LT1,NL,2005-01-01,77.2 
YR,M,Y_LT1,NL,2006-01-01,77.7 
YR,M,Y_LT1,NL,2007-01-01,78.1 
YR,M,Y_LT1,NL,2008-01-01,78.4 
YR,M,Y_LT1,NL,2009-01-01,78.7 
YR,M,Y_LT1,NL,2010-01-01,78.9 
YR,M,Y_LT1,NL,2011-01-01,79.4 
YR,M,Y_LT1,NL,2012-01-01,79.3 
YR,M,Y_LT1,NL,2013-01-01,79.5 
YR,M,Y_LT1,NL,2014-01-01,80.0 
YR,M,Y_LT1,NL,2015-01-01,79.9 
YR,M,Y_LT1,NL,2016-01-01,80.0 
YR,M,Y_LT1,NO,2000-01-01,76.0 
YR,M,Y_LT1,NO,2001-01-01,76.2 
YR,M,Y_LT1,NO,2002-01-01,76.4 
YR,M,Y_LT1,NO,2003-01-01,77.1 
YR,M,Y_LT1,NO,2004-01-01,77.6 
YR,M,Y_LT1,NO,2005-01-01,77.8 
YR,M,Y_LT1,NO,2006-01-01,78.2 
YR,M,Y_LT1,NO,2007-01-01,78.3 
YR,M,Y_LT1,NO,2008-01-01,78.4 
YR,M,Y_LT1,NO,2009-01-01,78.7 
YR,M,Y_LT1,NO,2010-01-01,79.0 
YR,M,Y_LT1,NO,2011-01-01,79.1 
YR,M,Y_LT1,NO,2012-01-01,79.5 
YR,M,Y_LT1,NO,2013-01-01,79.8 
YR,M,Y_LT1,NO,2014-01-01,80.1 
YR,M,Y_LT1,NO,2015-01-01,80.5 
YR,M,Y_LT1,NO,2016-01-01,80.7 
YR,M,Y_LT1,PL,2000-01-01,69.6 b
YR,M,Y_LT1,PL,2001-01-01,70.0 
YR,M,Y_LT1,PL,2002-01-01,70.3 
YR,M,Y_LT1,PL,2003-01-01,70.5 
YR,M,Y_LT1,PL,2004-01-01,70.6 
YR,M,Y_LT1,PL,2005-01-01,70.8 
YR,M,Y_LT1,PL,2006-01-01,70.9 
YR,M,Y_LT1,PL,2007-01-01,71.0 
YR,M,Y_LT1,PL,2008-01-01,71.3 
YR,M,Y_LT1,PL,2009-01-01,71.5 
YR,M,Y_LT1,PL,2010-01-01,72.2 b
YR,M,Y_LT1,PL,2011-01-01,72.5 
YR,M,Y_LT1,PL,2012-01-01,72.6 
YR,M,Y_LT1,PL,2013-01-01,73.0 
YR,M,Y_LT1,PL,2014-01-01,73.7 
YR,M,Y_LT1,PL,2015-01-01,73.5 
YR,M,Y_LT1,PL,2016-01-01,73.9 
YR,M,Y_LT1,PT,2000-01-01,73.3 
YR,M,Y_LT1,PT,2001-01-01,73.6 
YR,M,Y_LT1,PT,2002-01-01,73.9 
YR,M,Y_LT1,PT,2003-01-01,74.2 
YR,M,Y_LT1,PT,2004-01-01,75.0 
YR,M,Y_LT1,PT,2005-01-01,74.9 
YR,M,Y_LT1,PT,2006-01-01,75.5 
YR,M,Y_LT1,PT,2007-01-01,75.9 
YR,M,Y_LT1,PT,2008-01-01,76.2 
YR,M,Y_LT1,PT,2009-01-01,76.5 
YR,M,Y_LT1,PT,2010-01-01,76.8 
YR,M,Y_LT1,PT,2011-01-01,77.3 
YR,M,Y_LT1,PT,2012-01-01,77.3 
YR,M,Y_LT1,PT,2013-01-01,77.6 
YR,M,Y_LT1,PT,2014-01-01,78.0 
YR,M,Y_LT1,PT,2015-01-01,78.1 
YR,M,Y_LT1,PT,2016-01-01,78.1 
YR,M,Y_LT1,RO,2000-01-01,67.7 
YR,M,Y_LT1,RO,2001-01-01,67.5 
YR,M,Y_LT1,RO,2002-01-01,67.3 
YR,M,Y_LT1,RO,2003-01-01,67.4 
YR,M,Y_LT1,RO,2004-01-01,67.8 
YR,M,Y_LT1,RO,2005-01-01,68.4 
YR,M,Y_LT1,RO,2006-01-01,69.0 
YR,M,Y_LT1,RO,2007-01-01,69.5 
YR,M,Y_LT1,RO,2008-01-01,69.7 
YR,M,Y_LT1,RO,2009-01-01,69.8 
YR,M,Y_LT1,RO,2010-01-01,70.0 
YR,M,Y_LT1,RO,2011-01-01,70.8 
YR,M,Y_LT1,RO,2012-01-01,70.9 
YR,M,Y_LT1,RO,2013-01-01,71.6 e
YR,M,Y_LT1,RO,2014-01-01,71.3 e
YR,M,Y_LT1,RO,2015-01-01,71.5 e
YR,M,Y_LT1,RO,2016-01-01,71.7 
YR,M,Y_LT1,RS,2000-01-01,68.9 
YR,M,Y_LT1,RS,2001-01-01,69.6 
YR,M,Y_LT1,RS,2002-01-01,69.7 
YR,M,Y_LT1,RS,2003-01-01,69.9 
YR,M,Y_LT1,RS,2004-01-01,70.0 
YR,M,Y_LT1,RS,2005-01-01,70.2 
YR,M,Y_LT1,RS,2006-01-01,70.8 
YR,M,Y_LT1,RS,2007-01-01,70.9 
YR,M,Y_LT1,RS,2008-01-01,71.3 
YR,M,Y_LT1,RS,2009-01-01,71.4 
YR,M,Y_LT1,RS,2010-01-01,71.8 
YR,M,Y_LT1,RS,2011-01-01,72.0 b
YR,M,Y_LT1,RS,2012-01-01,72.3 
YR,M,Y_LT1,RS,2013-01-01,72.6 
YR,M,Y_LT1,RS,2014-01-01,72.8 
YR,M,Y_LT1,RS,2015-01-01,72.8 
YR,M,Y_LT1,RS,2016-01-01,73.2 
YR,M,Y_LT1,RU,2000-01-01,: 
YR,M,Y_LT1,RU,2001-01-01,: 
YR,M,Y_LT1,RU,2002-01-01,: 
YR,M,Y_LT1,RU,2003-01-01,: 
YR,M,Y_LT1,RU,2004-01-01,: 
YR,M,Y_LT1,RU,2005-01-01,: 
YR,M,Y_LT1,RU,2006-01-01,60.4 
YR,M,Y_LT1,RU,2007-01-01,61.4 
YR,M,Y_LT1,RU,2008-01-01,61.8 
YR,M,Y_LT1,RU,2009-01-01,62.8 
YR,M,Y_LT1,RU,2010-01-01,63.0 
YR,M,Y_LT1,RU,2011-01-01,: 
YR,M,Y_LT1,RU,2012-01-01,: 
YR,M,Y_LT1,RU,2013-01-01,: 
YR,M,Y_LT1,RU,2014-01-01,: 
YR,M,Y_LT1,RU,2015-01-01,: 
YR,M,Y_LT1,RU,2016-01-01,: 
YR,M,Y_LT1,SE,2000-01-01,77.4 
YR,M,Y_LT1,SE,2001-01-01,77.6 
YR,M,Y_LT1,SE,2002-01-01,77.7 
YR,M,Y_LT1,SE,2003-01-01,78.0 
YR,M,Y_LT1,SE,2004-01-01,78.4 
YR,M,Y_LT1,SE,2005-01-01,78.5 
YR,M,Y_LT1,SE,2006-01-01,78.8 
YR,M,Y_LT1,SE,2007-01-01,79.0 
YR,M,Y_LT1,SE,2008-01-01,79.2 
YR,M,Y_LT1,SE,2009-01-01,79.4 
YR,M,Y_LT1,SE,2010-01-01,79.6 
YR,M,Y_LT1,SE,2011-01-01,79.9 
YR,M,Y_LT1,SE,2012-01-01,79.9 
YR,M,Y_LT1,SE,2013-01-01,80.2 
YR,M,Y_LT1,SE,2014-01-01,80.4 
YR,M,Y_LT1,SE,2015-01-01,80.4 
YR,M,Y_LT1,SE,2016-01-01,80.6 
YR,M,Y_LT1,SI,2000-01-01,72.2 
YR,M,Y_LT1,SI,2001-01-01,72.3 
YR,M,Y_LT1,SI,2002-01-01,72.6 
YR,M,Y_LT1,SI,2003-01-01,72.5 
YR,M,Y_LT1,SI,2004-01-01,73.5 
YR,M,Y_LT1,SI,2005-01-01,73.9 
YR,M,Y_LT1,SI,2006-01-01,74.5 
YR,M,Y_LT1,SI,2007-01-01,74.6 
YR,M,Y_LT1,SI,2008-01-01,75.5 b
YR,M,Y_LT1,SI,2009-01-01,75.9 
YR,M,Y_LT1,SI,2010-01-01,76.4 
YR,M,Y_LT1,SI,2011-01-01,76.8 
YR,M,Y_LT1,SI,2012-01-01,77.1 
YR,M,Y_LT1,SI,2013-01-01,77.2 
YR,M,Y_LT1,SI,2014-01-01,78.2 
YR,M,Y_LT1,SI,2015-01-01,77.8 
YR,M,Y_LT1,SI,2016-01-01,78.2 
YR,M,Y_LT1,SK,2000-01-01,69.2 
YR,M,Y_LT1,SK,2001-01-01,69.5 
YR,M,Y_LT1,SK,2002-01-01,69.8 
YR,M,Y_LT1,SK,2003-01-01,69.8 
YR,M,Y_LT1,SK,2004-01-01,70.3 
YR,M,Y_LT1,SK,2005-01-01,70.2 
YR,M,Y_LT1,SK,2006-01-01,70.4 
YR,M,Y_LT1,SK,2007-01-01,70.6 
YR,M,Y_LT1,SK,2008-01-01,70.9 
YR,M,Y_LT1,SK,2009-01-01,71.4 
YR,M,Y_LT1,SK,2010-01-01,71.8 
YR,M,Y_LT1,SK,2011-01-01,72.3 
YR,M,Y_LT1,SK,2012-01-01,72.5 
YR,M,Y_LT1,SK,2013-01-01,72.9 
YR,M,Y_LT1,SK,2014-01-01,73.3 
YR,M,Y_LT1,SK,2015-01-01,73.1 
YR,M,Y_LT1,SK,2016-01-01,73.8 
YR,M,Y_LT1,TR,2000-01-01,: 
YR,M,Y_LT1,TR,2001-01-01,: 
YR,M,Y_LT1,TR,2002-01-01,: 
YR,M,Y_LT1,TR,2003-01-01,: 
YR,M,Y_LT1,TR,2004-01-01,: 
YR,M,Y_LT1,TR,2005-01-01,: 
YR,M,Y_LT1,TR,2006-01-01,: 
YR,M,Y_LT1,TR,2007-01-01,: 
YR,M,Y_LT1,TR,2008-01-01,: 
YR,M,Y_LT1,TR,2009-01-01,73.3 
YR,M,Y_LT1,TR,2010-01-01,74.2 
YR,M,Y_LT1,TR,2011-01-01,74.4 
YR,M,Y_LT1,TR,2012-01-01,74.8 
YR,M,Y_LT1,TR,2013-01-01,75.4 
YR,M,Y_LT1,TR,2014-01-01,75.4 
YR,M,Y_LT1,TR,2015-01-01,75.4 
YR,M,Y_LT1,TR,2016-01-01,75.4 
YR,M,Y_LT1,UK,2000-01-01,75.5 
YR,M,Y_LT1,UK,2001-01-01,75.8 
YR,M,Y_LT1,UK,2002-01-01,76.0 
YR,M,Y_LT1,UK,2003-01-01,76.2 
YR,M,Y_LT1,UK,2004-01-01,76.8 
YR,M,Y_LT1,UK,2005-01-01,77.0 
YR,M,Y_LT1,UK,2006-01-01,77.3 
YR,M,Y_LT1,UK,2007-01-01,77.6 
YR,M,Y_LT1,UK,2008-01-01,77.7 
YR,M,Y_LT1,UK,2009-01-01,78.3 
YR,M,Y_LT1,UK,2010-01-01,78.6 
YR,M,Y_LT1,UK,2011-01-01,79.0 
YR,M,Y_LT1,UK,2012-01-01,79.1 
YR,M,Y_LT1,UK,2013-01-01,79.2 
YR,M,Y_LT1,UK,2014-01-01,79.5 e
YR,M,Y_LT1,UK,2015-01-01,79.2 e
YR,M,Y_LT1,UK,2016-01-01,79.4 e
YR,M,Y_LT1,XK,2000-01-01,: 
YR,M,Y_LT1,XK,2001-01-01,: 
YR,M,Y_LT1,XK,2002-01-01,: 
YR,M,Y_LT1,XK,2003-01-01,: 
YR,M,Y_LT1,XK,2004-01-01,: 
YR,M,Y_LT1,XK,2005-01-01,: 
YR,M,Y_LT1,XK,2006-01-01,: 
YR,M,Y_LT1,XK,2007-01-01,: 
YR,M,Y_LT1,XK,2008-01-01,: 
YR,M,Y_LT1,XK,2009-01-01,: 
YR,M,Y_LT1,XK,2010-01-01,: 
YR,M,Y_LT1,XK,2011-01-01,: 
YR,M,Y_LT1,XK,2012-01-01,: 
YR,M,Y_LT1,XK,2013-01-01,: 
YR,M,Y_LT1,XK,2014-01-01,: 
YR,M,Y_LT1,XK,2015-01-01,: p
YR,M,Y_LT1,XK,2016-01-01,75.9 p
YR,T,Y_LT1,AL,2000-01-01,: 
YR,T,Y_LT1,AL,2001-01-01,: 
YR,T,Y_LT1,AL,2002-01-01,: 
YR,T,Y_LT1,AL,2003-01-01,: 
YR,T,Y_LT1,AL,2004-01-01,: 
YR,T,Y_LT1,AL,2005-01-01,: 
YR,T,Y_LT1,AL,2006-01-01,: 
YR,T,Y_LT1,AL,2007-01-01,: 
YR,T,Y_LT1,AL,2008-01-01,: 
YR,T,Y_LT1,AL,2009-01-01,: 
YR,T,Y_LT1,AL,2010-01-01,: 
YR,T,Y_LT1,AL,2011-01-01,: 
YR,T,Y_LT1,AL,2012-01-01,: 
YR,T,Y_LT1,AL,2013-01-01,77.9 
YR,T,Y_LT1,AL,2014-01-01,78.2 
YR,T,Y_LT1,AL,2015-01-01,77.9 e
YR,T,Y_LT1,AL,2016-01-01,78.5 
YR,T,Y_LT1,AT,2000-01-01,78.3 
YR,T,Y_LT1,AT,2001-01-01,78.8 
YR,T,Y_LT1,AT,2002-01-01,78.9 
YR,T,Y_LT1,AT,2003-01-01,78.8 
YR,T,Y_LT1,AT,2004-01-01,79.3 
YR,T,Y_LT1,AT,2005-01-01,79.5 
YR,T,Y_LT1,AT,2006-01-01,80.1 
YR,T,Y_LT1,AT,2007-01-01,80.3 
YR,T,Y_LT1,AT,2008-01-01,80.6 
YR,T,Y_LT1,AT,2009-01-01,80.5 
YR,T,Y_LT1,AT,2010-01-01,80.7 
YR,T,Y_LT1,AT,2011-01-01,81.1 
YR,T,Y_LT1,AT,2012-01-01,81.1 
YR,T,Y_LT1,AT,2013-01-01,81.3 
YR,T,Y_LT1,AT,2014-01-01,81.6 
YR,T,Y_LT1,AT,2015-01-01,81.3 
YR,T,Y_LT1,AT,2016-01-01,81.8 
YR,T,Y_LT1,BE,2000-01-01,77.9 
YR,T,Y_LT1,BE,2001-01-01,78.1 
YR,T,Y_LT1,BE,2002-01-01,78.2 
YR,T,Y_LT1,BE,2003-01-01,78.3 
YR,T,Y_LT1,BE,2004-01-01,79.0 
YR,T,Y_LT1,BE,2005-01-01,79.1 
YR,T,Y_LT1,BE,2006-01-01,79.5 
YR,T,Y_LT1,BE,2007-01-01,79.9 
YR,T,Y_LT1,BE,2008-01-01,79.8 
YR,T,Y_LT1,BE,2009-01-01,80.2 
YR,T,Y_LT1,BE,2010-01-01,80.3 
YR,T,Y_LT1,BE,2011-01-01,80.7 b
YR,T,Y_LT1,BE,2012-01-01,80.5 
YR,T,Y_LT1,BE,2013-01-01,80.7 
YR,T,Y_LT1,BE,2014-01-01,81.4 
YR,T,Y_LT1,BE,2015-01-01,81.1 
YR,T,Y_LT1,BE,2016-01-01,81.5 
YR,T,Y_LT1,BG,2000-01-01,71.6 
YR,T,Y_LT1,BG,2001-01-01,71.9 
YR,T,Y_LT1,BG,2002-01-01,72.1 
YR,T,Y_LT1,BG,2003-01-01,72.3 
YR,T,Y_LT1,BG,2004-01-01,72.5 
YR,T,Y_LT1,BG,2005-01-01,72.5 
YR,T,Y_LT1,BG,2006-01-01,72.7 
YR,T,Y_LT1,BG,2007-01-01,73.0 
YR,T,Y_LT1,BG,2008-01-01,73.3 
YR,T,Y_LT1,BG,2009-01-01,73.7 
YR,T,Y_LT1,BG,2010-01-01,73.8 
YR,T,Y_LT1,BG,2011-01-01,74.2 
YR,T,Y_LT1,BG,2012-01-01,74.4 
YR,T,Y_LT1,BG,2013-01-01,74.9 
YR,T,Y_LT1,BG,2014-01-01,74.5 
YR,T,Y_LT1,BG,2015-01-01,74.7 
YR,T,Y_LT1,BG,2016-01-01,74.9 
YR,T,Y_LT1,CH,2000-01-01,80.0 
YR,T,Y_LT1,CH,2001-01-01,80.5 
YR,T,Y_LT1,CH,2002-01-01,80.6 
YR,T,Y_LT1,CH,2003-01-01,80.7 
YR,T,Y_LT1,CH,2004-01-01,81.3 
YR,T,Y_LT1,CH,2005-01-01,81.5 
YR,T,Y_LT1,CH,2006-01-01,81.8 
YR,T,Y_LT1,CH,2007-01-01,82.0 
YR,T,Y_LT1,CH,2008-01-01,82.3 
YR,T,Y_LT1,CH,2009-01-01,82.3 
YR,T,Y_LT1,CH,2010-01-01,82.7 
YR,T,Y_LT1,CH,2011-01-01,82.8 b
YR,T,Y_LT1,CH,2012-01-01,82.8 
YR,T,Y_LT1,CH,2013-01-01,82.9 
YR,T,Y_LT1,CH,2014-01-01,83.3 
YR,T,Y_LT1,CH,2015-01-01,83.0 
YR,T,Y_LT1,CH,2016-01-01,83.7 
YR,T,Y_LT1,CY,2000-01-01,77.7 
YR,T,Y_LT1,CY,2001-01-01,79.0 
YR,T,Y_LT1,CY,2002-01-01,78.7 
YR,T,Y_LT1,CY,2003-01-01,79.0 
YR,T,Y_LT1,CY,2004-01-01,79.1 
