indic_bt,s_adj,unit,nace_r2,geotime,date,value
TOVT,SCA,I2015_SCA,I,EU28,2017-10-01,113
TOVT,SCA,I2015_SCA,I,EU28,2018-01-01,114
TOVT,SCA,I2015_SCA,I,EU28,2018-04-01,115
TOVT,SCA,I2015_SCA,I,FI,2015-07-01,101
TOVT,SCA,I2015_SCA,I,FI,2015-10-01,102
TOVT,SCA,I2015_SCA,I,FI,2016-01-01,102
TOVT,SCA,I2015_SCA,I,FI,2016-04-01,104
TOVT,SCA,I2015_SCA,I,FI,2016-07-01,105
TOVT,SCA,I2015_SCA,I,FI,2016-10-01,105
TOVT,SCA,I2015_SCA,I,FI,2017-01-01,110
TOVT,SCA,I2015_SCA,I,FI,2017-04-01,110
TOVT,SCA,I2015_SCA,I,FI,2017-07-01,112
TOVT,SCA,I2015_SCA,I,FI,2017-10-01,114
TOVT,SCA,I2015_SCA,I,FI,2018-01-01,114
TOVT,SCA,I2015_SCA,I,FI,2018-04-01,115
TOVT,SCA,I2015_SCA,I,FR,2015-07-01,100
TOVT,SCA,I2015_SCA,I,FR,2015-10-01,101
TOVT,SCA,I2015_SCA,I,FR,2016-01-01,103
TOVT,SCA,I2015_SCA,I,FR,2016-04-01,103
TOVT,SCA,I2015_SCA,I,FR,2016-07-01,105
TOVT,SCA,I2015_SCA,I,FR,2016-10-01,105
TOVT,SCA,I2015_SCA,I,FR,2017-01-01,109
TOVT,SCA,I2015_SCA,I,FR,2017-04-01,109
TOVT,SCA,I2015_SCA,I,FR,2017-07-01,112
TOVT,SCA,I2015_SCA,I,FR,2017-10-01,114
TOVT,SCA,I2015_SCA,I,FR,2018-01-01,116
TOVT,SCA,I2015_SCA,I,FR,2018-04-01,117
TOVT,SCA,I2015_SCA,I,HR,2015-07-01,100
TOVT,SCA,I2015_SCA,I,HR,2015-10-01,100
TOVT,SCA,I2015_SCA,I,HR,2016-01-01,108
TOVT,SCA,I2015_SCA,I,HR,2016-04-01,106
TOVT,SCA,I2015_SCA,I,HR,2016-07-01,109
TOVT,SCA,I2015_SCA,I,HR,2016-10-01,111
TOVT,SCA,I2015_SCA,I,HR,2017-01-01,109
TOVT,SCA,I2015_SCA,I,HR,2017-04-01,112
TOVT,SCA,I2015_SCA,I,HR,2017-07-01,111
TOVT,SCA,I2015_SCA,I,HR,2017-10-01,111
TOVT,SCA,I2015_SCA,I,HR,2018-01-01,115
TOVT,SCA,I2015_SCA,I,HR,2018-04-01,
TOVT,SCA,I2015_SCA,I,HU,2015-07-01,103
TOVT,SCA,I2015_SCA,I,HU,2015-10-01,106
TOVT,SCA,I2015_SCA,I,HU,2016-01-01,107
TOVT,SCA,I2015_SCA,I,HU,2016-04-01,111
TOVT,SCA,I2015_SCA,I,HU,2016-07-01,117
TOVT,SCA,I2015_SCA,I,HU,2016-10-01,121
TOVT,SCA,I2015_SCA,I,HU,2017-01-01,128
TOVT,SCA,I2015_SCA,I,HU,2017-04-01,137
TOVT,SCA,I2015_SCA,I,HU,2017-07-01,148
TOVT,SCA,I2015_SCA,I,HU,2017-10-01,144
TOVT,SCA,I2015_SCA,I,HU,2018-01-01,
TOVT,SCA,I2015_SCA,I,HU,2018-04-01,
TOVT,SCA,I2015_SCA,I,IE,2015-07-01,
TOVT,SCA,I2015_SCA,I,IE,2015-10-01,
TOVT,SCA,I2015_SCA,I,IE,2016-01-01,
TOVT,SCA,I2015_SCA,I,IE,2016-04-01,
TOVT,SCA,I2015_SCA,I,IE,2016-07-01,
TOVT,SCA,I2015_SCA,I,IE,2016-10-01,
TOVT,SCA,I2015_SCA,I,IE,2017-01-01,
TOVT,SCA,I2015_SCA,I,IE,2017-04-01,
TOVT,SCA,I2015_SCA,I,IE,2017-07-01,
TOVT,SCA,I2015_SCA,I,IE,2017-10-01,
TOVT,SCA,I2015_SCA,I,IE,2018-01-01,
TOVT,SCA,I2015_SCA,I,IE,2018-04-01,
TOVT,SCA,I2015_SCA,I,IT,2015-07-01,100
TOVT,SCA,I2015_SCA,I,IT,2015-10-01,100
TOVT,SCA,I2015_SCA,I,IT,2016-01-01,101
TOVT,SCA,I2015_SCA,I,IT,2016-04-01,100
TOVT,SCA,I2015_SCA,I,IT,2016-07-01,101
TOVT,SCA,I2015_SCA,I,IT,2016-10-01,102
TOVT,SCA,I2015_SCA,I,IT,2017-01-01,103
TOVT,SCA,I2015_SCA,I,IT,2017-04-01,104
TOVT,SCA,I2015_SCA,I,IT,2017-07-01,104
TOVT,SCA,I2015_SCA,I,IT,2017-10-01,105
TOVT,SCA,I2015_SCA,I,IT,2018-01-01,105
TOVT,SCA,I2015_SCA,I,IT,2018-04-01,105
TOVT,SCA,I2015_SCA,I,LT,2015-07-01,102
TOVT,SCA,I2015_SCA,I,LT,2015-10-01,104
TOVT,SCA,I2015_SCA,I,LT,2016-01-01,106
TOVT,SCA,I2015_SCA,I,LT,2016-04-01,109
TOVT,SCA,I2015_SCA,I,LT,2016-07-01,114
TOVT,SCA,I2015_SCA,I,LT,2016-10-01,115
TOVT,SCA,I2015_SCA,I,LT,2017-01-01,117
TOVT,SCA,I2015_SCA,I,LT,2017-04-01,121
TOVT,SCA,I2015_SCA,I,LT,2017-07-01,123
TOVT,SCA,I2015_SCA,I,LT,2017-10-01,128
TOVT,SCA,I2015_SCA,I,LT,2018-01-01,134
TOVT,SCA,I2015_SCA,I,LT,2018-04-01,140
TOVT,SCA,I2015_SCA,I,LU,2015-07-01,99
TOVT,SCA,I2015_SCA,I,LU,2015-10-01,102
TOVT,SCA,I2015_SCA,I,LU,2016-01-01,102
TOVT,SCA,I2015_SCA,I,LU,2016-04-01,101
TOVT,SCA,I2015_SCA,I,LU,2016-07-01,103
TOVT,SCA,I2015_SCA,I,LU,2016-10-01,104
TOVT,SCA,I2015_SCA,I,LU,2017-01-01,106
TOVT,SCA,I2015_SCA,I,LU,2017-04-01,108
TOVT,SCA,I2015_SCA,I,LU,2017-07-01,109
TOVT,SCA,I2015_SCA,I,LU,2017-10-01,110
TOVT,SCA,I2015_SCA,I,LU,2018-01-01,113
TOVT,SCA,I2015_SCA,I,LU,2018-04-01,114
TOVT,SCA,I2015_SCA,I,LV,2015-07-01,100
TOVT,SCA,I2015_SCA,I,LV,2015-10-01,101
TOVT,SCA,I2015_SCA,I,LV,2016-01-01,105
TOVT,SCA,I2015_SCA,I,LV,2016-04-01,107
TOVT,SCA,I2015_SCA,I,LV,2016-07-01,112
TOVT,SCA,I2015_SCA,I,LV,2016-10-01,112
TOVT,SCA,I2015_SCA,I,LV,2017-01-01,112
TOVT,SCA,I2015_SCA,I,LV,2017-04-01,116
TOVT,SCA,I2015_SCA,I,LV,2017-07-01,118
TOVT,SCA,I2015_SCA,I,LV,2017-10-01,119
TOVT,SCA,I2015_SCA,I,LV,2018-01-01,123
TOVT,SCA,I2015_SCA,I,LV,2018-04-01,126
TOVT,SCA,I2015_SCA,I,ME,2015-07-01,103
TOVT,SCA,I2015_SCA,I,ME,2015-10-01,98
TOVT,SCA,I2015_SCA,I,ME,2016-01-01,103
TOVT,SCA,I2015_SCA,I,ME,2016-04-01,101
TOVT,SCA,I2015_SCA,I,ME,2016-07-01,112
TOVT,SCA,I2015_SCA,I,ME,2016-10-01,113
TOVT,SCA,I2015_SCA,I,ME,2017-01-01,146
TOVT,SCA,I2015_SCA,I,ME,2017-04-01,149
TOVT,SCA,I2015_SCA,I,ME,2017-07-01,145
TOVT,SCA,I2015_SCA,I,ME,2017-10-01,153
TOVT,SCA,I2015_SCA,I,ME,2018-01-01,156
TOVT,SCA,I2015_SCA,I,ME,2018-04-01,
TOVT,SCA,I2015_SCA,I,MT,2015-07-01,101
TOVT,SCA,I2015_SCA,I,MT,2015-10-01,109
TOVT,SCA,I2015_SCA,I,MT,2016-01-01,106
TOVT,SCA,I2015_SCA,I,MT,2016-04-01,103
TOVT,SCA,I2015_SCA,I,MT,2016-07-01,101
TOVT,SCA,I2015_SCA,I,MT,2016-10-01,104
TOVT,SCA,I2015_SCA,I,MT,2017-01-01,109
TOVT,SCA,I2015_SCA,I,MT,2017-04-01,108
TOVT,SCA,I2015_SCA,I,MT,2017-07-01,109
TOVT,SCA,I2015_SCA,I,MT,2017-10-01,110
TOVT,SCA,I2015_SCA,I,MT,2018-01-01,118
TOVT,SCA,I2015_SCA,I,MT,2018-04-01,118
TOVT,SCA,I2015_SCA,I,NL,2015-07-01,100
TOVT,SCA,I2015_SCA,I,NL,2015-10-01,102
TOVT,SCA,I2015_SCA,I,NL,2016-01-01,103
TOVT,SCA,I2015_SCA,I,NL,2016-04-01,104
TOVT,SCA,I2015_SCA,I,NL,2016-07-01,108
TOVT,SCA,I2015_SCA,I,NL,2016-10-01,108
TOVT,SCA,I2015_SCA,I,NL,2017-01-01,110
TOVT,SCA,I2015_SCA,I,NL,2017-04-01,112
TOVT,SCA,I2015_SCA,I,NL,2017-07-01,113
TOVT,SCA,I2015_SCA,I,NL,2017-10-01,115
TOVT,SCA,I2015_SCA,I,NL,2018-01-01,117
TOVT,SCA,I2015_SCA,I,NL,2018-04-01,120
TOVT,SCA,I2015_SCA,I,PL,2015-07-01,102
TOVT,SCA,I2015_SCA,I,PL,2015-10-01,103
TOVT,SCA,I2015_SCA,I,PL,2016-01-01,106
TOVT,SCA,I2015_SCA,I,PL,2016-04-01,111
TOVT,SCA,I2015_SCA,I,PL,2016-07-01,114
TOVT,SCA,I2015_SCA,I,PL,2016-10-01,115
TOVT,SCA,I2015_SCA,I,PL,2017-01-01,120
TOVT,SCA,I2015_SCA,I,PL,2017-04-01,125
TOVT,SCA,I2015_SCA,I,PL,2017-07-01,130
TOVT,SCA,I2015_SCA,I,PL,2017-10-01,135
TOVT,SCA,I2015_SCA,I,PL,2018-01-01,139
TOVT,SCA,I2015_SCA,I,PL,2018-04-01,143
TOVT,SCA,I2015_SCA,I,PT,2015-07-01,99
TOVT,SCA,I2015_SCA,I,PT,2015-10-01,101
TOVT,SCA,I2015_SCA,I,PT,2016-01-01,107
TOVT,SCA,I2015_SCA,I,PT,2016-04-01,106
TOVT,SCA,I2015_SCA,I,PT,2016-07-01,111
TOVT,SCA,I2015_SCA,I,PT,2016-10-01,116
TOVT,SCA,I2015_SCA,I,PT,2017-01-01,117
TOVT,SCA,I2015_SCA,I,PT,2017-04-01,121
TOVT,SCA,I2015_SCA,I,PT,2017-07-01,121
TOVT,SCA,I2015_SCA,I,PT,2017-10-01,124
TOVT,SCA,I2015_SCA,I,PT,2018-01-01,125
TOVT,SCA,I2015_SCA,I,PT,2018-04-01,130
TOVT,SCA,I2015_SCA,I,RO,2015-07-01,100
TOVT,SCA,I2015_SCA,I,RO,2015-10-01,108
TOVT,SCA,I2015_SCA,I,RO,2016-01-01,111
TOVT,SCA,I2015_SCA,I,RO,2016-04-01,113
TOVT,SCA,I2015_SCA,I,RO,2016-07-01,114
TOVT,SCA,I2015_SCA,I,RO,2016-10-01,114
TOVT,SCA,I2015_SCA,I,RO,2017-01-01,120
TOVT,SCA,I2015_SCA,I,RO,2017-04-01,130
TOVT,SCA,I2015_SCA,I,RO,2017-07-01,142
TOVT,SCA,I2015_SCA,I,RO,2017-10-01,131
TOVT,SCA,I2015_SCA,I,RO,2018-01-01,132
TOVT,SCA,I2015_SCA,I,RO,2018-04-01,140
TOVT,SCA,I2015_SCA,I,RS,2015-07-01,100
TOVT,SCA,I2015_SCA,I,RS,2015-10-01,103
TOVT,SCA,I2015_SCA,I,RS,2016-01-01,106
TOVT,SCA,I2015_SCA,I,RS,2016-04-01,111
TOVT,SCA,I2015_SCA,I,RS,2016-07-01,113
TOVT,SCA,I2015_SCA,I,RS,2016-10-01,115
TOVT,SCA,I2015_SCA,I,RS,2017-01-01,117
TOVT,SCA,I2015_SCA,I,RS,2017-04-01,120
TOVT,SCA,I2015_SCA,I,RS,2017-07-01,122
TOVT,SCA,I2015_SCA,I,RS,2017-10-01,121
TOVT,SCA,I2015_SCA,I,RS,2018-01-01,130
TOVT,SCA,I2015_SCA,I,RS,2018-04-01,
TOVT,SCA,I2015_SCA,I,SE,2015-07-01,100
TOVT,SCA,I2015_SCA,I,SE,2015-10-01,102
TOVT,SCA,I2015_SCA,I,SE,2016-01-01,103
TOVT,SCA,I2015_SCA,I,SE,2016-04-01,103
TOVT,SCA,I2015_SCA,I,SE,2016-07-01,105
TOVT,SCA,I2015_SCA,I,SE,2016-10-01,104
TOVT,SCA,I2015_SCA,I,SE,2017-01-01,106
TOVT,SCA,I2015_SCA,I,SE,2017-04-01,105
TOVT,SCA,I2015_SCA,I,SE,2017-07-01,105
TOVT,SCA,I2015_SCA,I,SE,2017-10-01,105
TOVT,SCA,I2015_SCA,I,SE,2018-01-01,106
TOVT,SCA,I2015_SCA,I,SE,2018-04-01,106
TOVT,SCA,I2015_SCA,I,SI,2015-07-01,100
TOVT,SCA,I2015_SCA,I,SI,2015-10-01,102
TOVT,SCA,I2015_SCA,I,SI,2016-01-01,106
TOVT,SCA,I2015_SCA,I,SI,2016-04-01,107
TOVT,SCA,I2015_SCA,I,SI,2016-07-01,112
TOVT,SCA,I2015_SCA,I,SI,2016-10-01,115
TOVT,SCA,I2015_SCA,I,SI,2017-01-01,116
TOVT,SCA,I2015_SCA,I,SI,2017-04-01,119
TOVT,SCA,I2015_SCA,I,SI,2017-07-01,121
TOVT,SCA,I2015_SCA,I,SI,2017-10-01,122
TOVT,SCA,I2015_SCA,I,SI,2018-01-01,125
TOVT,SCA,I2015_SCA,I,SI,2018-04-01,129
TOVT,SCA,I2015_SCA,I,SK,2015-07-01,101
TOVT,SCA,I2015_SCA,I,SK,2015-10-01,102
TOVT,SCA,I2015_SCA,I,SK,2016-01-01,104
TOVT,SCA,I2015_SCA,I,SK,2016-04-01,106
TOVT,SCA,I2015_SCA,I,SK,2016-07-01,110
TOVT,SCA,I2015_SCA,I,SK,2016-10-01,111
TOVT,SCA,I2015_SCA,I,SK,2017-01-01,113
TOVT,SCA,I2015_SCA,I,SK,2017-04-01,115
TOVT,SCA,I2015_SCA,I,SK,2017-07-01,116
TOVT,SCA,I2015_SCA,I,SK,2017-10-01,120
TOVT,SCA,I2015_SCA,I,SK,2018-01-01,125
TOVT,SCA,I2015_SCA,I,SK,2018-04-01,129
TOVT,SCA,I2015_SCA,I,TR,2015-07-01,102
TOVT,SCA,I2015_SCA,I,TR,2015-10-01,103
TOVT,SCA,I2015_SCA,I,TR,2016-01-01,105
TOVT,SCA,I2015_SCA,I,TR,2016-04-01,101
TOVT,SCA,I2015_SCA,I,TR,2016-07-01,98
TOVT,SCA,I2015_SCA,I,TR,2016-10-01,109
TOVT,SCA,I2015_SCA,I,TR,2017-01-01,117
TOVT,SCA,I2015_SCA,I,TR,2017-04-01,123
TOVT,SCA,I2015_SCA,I,TR,2017-07-01,132
TOVT,SCA,I2015_SCA,I,TR,2017-10-01,140
TOVT,SCA,I2015_SCA,I,TR,2018-01-01,153
TOVT,SCA,I2015_SCA,I,TR,2018-04-01,168
TOVT,SCA,I2015_SCA,I,UK,2015-07-01,100
TOVT,SCA,I2015_SCA,I,UK,2015-10-01,102
TOVT,SCA,I2015_SCA,I,UK,2016-01-01,105
TOVT,SCA,I2015_SCA,I,UK,2016-04-01,107
TOVT,SCA,I2015_SCA,I,UK,2016-07-01,110
TOVT,SCA,I2015_SCA,I,UK,2016-10-01,112
TOVT,SCA,I2015_SCA,I,UK,2017-01-01,113
TOVT,SCA,I2015_SCA,I,UK,2017-04-01,116
TOVT,SCA,I2015_SCA,I,UK,2017-07-01,115
TOVT,SCA,I2015_SCA,I,UK,2017-10-01,116
TOVT,SCA,I2015_SCA,I,UK,2018-01-01,114
TOVT,SCA,I2015_SCA,I,UK,2018-04-01,115
TOVT,SCA,I2015_SCA,J58,AL,2015-07-01,109
TOVT,SCA,I2015_SCA,J58,AL,2015-10-01,101
TOVT,SCA,I2015_SCA,J58,AL,2016-01-01,92
TOVT,SCA,I2015_SCA,J58,AL,2016-04-01,91
TOVT,SCA,I2015_SCA,J58,AL,2016-07-01,57
TOVT,SCA,I2015_SCA,J58,AL,2016-10-01,98
TOVT,SCA,I2015_SCA,J58,AL,2017-01-01,88
TOVT,SCA,I2015_SCA,J58,AL,2017-04-01,89
TOVT,SCA,I2015_SCA,J58,AL,2017-07-01,83
TOVT,SCA,I2015_SCA,J58,AL,2017-10-01,68
TOVT,SCA,I2015_SCA,J58,AL,2018-01-01,84
TOVT,SCA,I2015_SCA,J58,AL,2018-04-01,
TOVT,SCA,I2015_SCA,J58,AT,2015-07-01,100
TOVT,SCA,I2015_SCA,J58,AT,2015-10-01,98
TOVT,SCA,I2015_SCA,J58,AT,2016-01-01,97
TOVT,SCA,I2015_SCA,J58,AT,2016-04-01,96
TOVT,SCA,I2015_SCA,J58,AT,2016-07-01,95
TOVT,SCA,I2015_SCA,J58,AT,2016-10-01,96
TOVT,SCA,I2015_SCA,J58,AT,2017-01-01,96
TOVT,SCA,I2015_SCA,J58,AT,2017-04-01,95
TOVT,SCA,I2015_SCA,J58,AT,2017-07-01,95
TOVT,SCA,I2015_SCA,J58,AT,2017-10-01,94
TOVT,SCA,I2015_SCA,J58,AT,2018-01-01,93
TOVT,SCA,I2015_SCA,J58,AT,2018-04-01,92
TOVT,SCA,I2015_SCA,J58,BE,2015-07-01,98
TOVT,SCA,I2015_SCA,J58,BE,2015-10-01,95
TOVT,SCA,I2015_SCA,J58,BE,2016-01-01,94
TOVT,SCA,I2015_SCA,J58,BE,2016-04-01,90
TOVT,SCA,I2015_SCA,J58,BE,2016-07-01,91
TOVT,SCA,I2015_SCA,J58,BE,2016-10-01,88
TOVT,SCA,I2015_SCA,J58,BE,2017-01-01,85
TOVT,SCA,I2015_SCA,J58,BE,2017-04-01,81
TOVT,SCA,I2015_SCA,J58,BE,2017-07-01,93
TOVT,SCA,I2015_SCA,J58,BE,2017-10-01,85
TOVT,SCA,I2015_SCA,J58,BE,2018-01-01,82
TOVT,SCA,I2015_SCA,J58,BE,2018-04-01,84
TOVT,SCA,I2015_SCA,J58,BG,2015-07-01,98
TOVT,SCA,I2015_SCA,J58,BG,2015-10-01,104
TOVT,SCA,I2015_SCA,J58,BG,2016-01-01,98
TOVT,SCA,I2015_SCA,J58,BG,2016-04-01,92
TOVT,SCA,I2015_SCA,J58,BG,2016-07-01,89
TOVT,SCA,I2015_SCA,J58,BG,2016-10-01,109
TOVT,SCA,I2015_SCA,J58,BG,2017-01-01,99
TOVT,SCA,I2015_SCA,J58,BG,2017-04-01,106
TOVT,SCA,I2015_SCA,J58,BG,2017-07-01,110
TOVT,SCA,I2015_SCA,J58,BG,2017-10-01,93
TOVT,SCA,I2015_SCA,J58,BG,2018-01-01,112
TOVT,SCA,I2015_SCA,J58,BG,2018-04-01,100
TOVT,SCA,I2015_SCA,J58,CY,2015-07-01,99
TOVT,SCA,I2015_SCA,J58,CY,2015-10-01,93
TOVT,SCA,I2015_SCA,J58,CY,2016-01-01,96
TOVT,SCA,I2015_SCA,J58,CY,2016-04-01,98
TOVT,SCA,I2015_SCA,J58,CY,2016-07-01,105
TOVT,SCA,I2015_SCA,J58,CY,2016-10-01,116
TOVT,SCA,I2015_SCA,J58,CY,2017-01-01,118
TOVT,SCA,I2015_SCA,J58,CY,2017-04-01,116
TOVT,SCA,I2015_SCA,J58,CY,2017-07-01,112
TOVT,SCA,I2015_SCA,J58,CY,2017-10-01,117
TOVT,SCA,I2015_SCA,J58,CY,2018-01-01,114
TOVT,SCA,I2015_SCA,J58,CY,2018-04-01,111
TOVT,SCA,I2015_SCA,J58,CZ,2015-07-01,100
TOVT,SCA,I2015_SCA,J58,CZ,2015-10-01,100
TOVT,SCA,I2015_SCA,J58,CZ,2016-01-01,102
TOVT,SCA,I2015_SCA,J58,CZ,2016-04-01,101
TOVT,SCA,I2015_SCA,J58,CZ,2016-07-01,101
TOVT,SCA,I2015_SCA,J58,CZ,2016-10-01,103
TOVT,SCA,I2015_SCA,J58,CZ,2017-01-01,103
TOVT,SCA,I2015_SCA,J58,CZ,2017-04-01,106
TOVT,SCA,I2015_SCA,J58,CZ,2017-07-01,107
TOVT,SCA,I2015_SCA,J58,CZ,2017-10-01,107
TOVT,SCA,I2015_SCA,J58,CZ,2018-01-01,110
TOVT,SCA,I2015_SCA,J58,CZ,2018-04-01,110
TOVT,SCA,I2015_SCA,J58,DE,2015-07-01,99
TOVT,SCA,I2015_SCA,J58,DE,2015-10-01,101
TOVT,SCA,I2015_SCA,J58,DE,2016-01-01,101
TOVT,SCA,I2015_SCA,J58,DE,2016-04-01,101
TOVT,SCA,I2015_SCA,J58,DE,2016-07-01,101
TOVT,SCA,I2015_SCA,J58,DE,2016-10-01,105
TOVT,SCA,I2015_SCA,J58,DE,2017-01-01,104
TOVT,SCA,I2015_SCA,J58,DE,2017-04-01,105
TOVT,SCA,I2015_SCA,J58,DE,2017-07-01,105
TOVT,SCA,I2015_SCA,J58,DE,2017-10-01,105
TOVT,SCA,I2015_SCA,J58,DE,2018-01-01,104
TOVT,SCA,I2015_SCA,J58,DE,2018-04-01,105
TOVT,SCA,I2015_SCA,J58,DK,2015-07-01,95
TOVT,SCA,I2015_SCA,J58,DK,2015-10-01,101
TOVT,SCA,I2015_SCA,J58,DK,2016-01-01,99
TOVT,SCA,I2015_SCA,J58,DK,2016-04-01,97
TOVT,SCA,I2015_SCA,J58,DK,2016-07-01,99
TOVT,SCA,I2015_SCA,J58,DK,2016-10-01,94
TOVT,SCA,I2015_SCA,J58,DK,2017-01-01,98
TOVT,SCA,I2015_SCA,J58,DK,2017-04-01,97
TOVT,SCA,I2015_SCA,J58,DK,2017-07-01,94
TOVT,SCA,I2015_SCA,J58,DK,2017-10-01,98
TOVT,SCA,I2015_SCA,J58,DK,2018-01-01,96
TOVT,SCA,I2015_SCA,J58,DK,2018-04-01,99
TOVT,SCA,I2015_SCA,J58,EA19,2015-07-01,102
TOVT,SCA,I2015_SCA,J58,EA19,2015-10-01,101
TOVT,SCA,I2015_SCA,J58,EA19,2016-01-01,100
TOVT,SCA,I2015_SCA,J58,EA19,2016-04-01,98
TOVT,SCA,I2015_SCA,J58,EA19,2016-07-01,102
TOVT,SCA,I2015_SCA,J58,EA19,2016-10-01,104
TOVT,SCA,I2015_SCA,J58,EA19,2017-01-01,108
TOVT,SCA,I2015_SCA,J58,EA19,2017-04-01,108
TOVT,SCA,I2015_SCA,J58,EA19,2017-07-01,106
TOVT,SCA,I2015_SCA,J58,EA19,2017-10-01,107
TOVT,SCA,I2015_SCA,J58,EA19,2018-01-01,108
TOVT,SCA,I2015_SCA,J58,EA19,2018-04-01,114
TOVT,SCA,I2015_SCA,J58,EE,2015-07-01,98
TOVT,SCA,I2015_SCA,J58,EE,2015-10-01,93
TOVT,SCA,I2015_SCA,J58,EE,2016-01-01,94
TOVT,SCA,I2015_SCA,J58,EE,2016-04-01,92
TOVT,SCA,I2015_SCA,J58,EE,2016-07-01,93
TOVT,SCA,I2015_SCA,J58,EE,2016-10-01,91
TOVT,SCA,I2015_SCA,J58,EE,2017-01-01,90
TOVT,SCA,I2015_SCA,J58,EE,2017-04-01,100
TOVT,SCA,I2015_SCA,J58,EE,2017-07-01,107
TOVT,SCA,I2015_SCA,J58,EE,2017-10-01,108
TOVT,SCA,I2015_SCA,J58,EE,2018-01-01,111
TOVT,SCA,I2015_SCA,J58,EE,2018-04-01,111
TOVT,SCA,I2015_SCA,J58,EL,2015-07-01,93
TOVT,SCA,I2015_SCA,J58,EL,2015-10-01,98
TOVT,SCA,I2015_SCA,J58,EL,2016-01-01,94
TOVT,SCA,I2015_SCA,J58,EL,2016-04-01,91
TOVT,SCA,I2015_SCA,J58,EL,2016-07-01,94
TOVT,SCA,I2015_SCA,J58,EL,2016-10-01,87
TOVT,SCA,I2015_SCA,J58,EL,2017-01-01,76
TOVT,SCA,I2015_SCA,J58,EL,2017-04-01,80
TOVT,SCA,I2015_SCA,J58,EL,2017-07-01,71
TOVT,SCA,I2015_SCA,J58,EL,2017-10-01,67
TOVT,SCA,I2015_SCA,J58,EL,2018-01-01,69
TOVT,SCA,I2015_SCA,J58,EL,2018-04-01,64
TOVT,SCA,I2015_SCA,J58,ES,2015-07-01,102
TOVT,SCA,I2015_SCA,J58,ES,2015-10-01,100
TOVT,SCA,I2015_SCA,J58,ES,2016-01-01,102
TOVT,SCA,I2015_SCA,J58,ES,2016-04-01,101
TOVT,SCA,I2015_SCA,J58,ES,2016-07-01,105
TOVT,SCA,I2015_SCA,J58,ES,2016-10-01,102
TOVT,SCA,I2015_SCA,J58,ES,2017-01-01,103
TOVT,SCA,I2015_SCA,J58,ES,2017-04-01,104
TOVT,SCA,I2015_SCA,J58,ES,2017-07-01,101
TOVT,SCA,I2015_SCA,J58,ES,2017-10-01,104
TOVT,SCA,I2015_SCA,J58,ES,2018-01-01,102
TOVT,SCA,I2015_SCA,J58,ES,2018-04-01,103
TOVT,SCA,I2015_SCA,J58,EU28,2015-07-01,101
TOVT,SCA,I2015_SCA,J58,EU28,2015-10-01,101
TOVT,SCA,I2015_SCA,J58,EU28,2016-01-01,101
TOVT,SCA,I2015_SCA,J58,EU28,2016-04-01,100
TOVT,SCA,I2015_SCA,J58,EU28,2016-07-01,103
TOVT,SCA,I2015_SCA,J58,EU28,2016-10-01,105
TOVT,SCA,I2015_SCA,J58,EU28,2017-01-01,107
TOVT,SCA,I2015_SCA,J58,EU28,2017-04-01,107
TOVT,SCA,I2015_SCA,J58,EU28,2017-07-01,105
TOVT,SCA,I2015_SCA,J58,EU28,2017-10-01,106
TOVT,SCA,I2015_SCA,J58,EU28,2018-01-01,108
TOVT,SCA,I2015_SCA,J58,EU28,2018-04-01,112
TOVT,SCA,I2015_SCA,J58,FI,2015-07-01,98
TOVT,SCA,I2015_SCA,J58,FI,2015-10-01,99
TOVT,SCA,I2015_SCA,J58,FI,2016-01-01,100
TOVT,SCA,I2015_SCA,J58,FI,2016-04-01,98
TOVT,SCA,I2015_SCA,J58,FI,2016-07-01,100
TOVT,SCA,I2015_SCA,J58,FI,2016-10-01,100
TOVT,SCA,I2015_SCA,J58,FI,2017-01-01,100
TOVT,SCA,I2015_SCA,J58,FI,2017-04-01,101
TOVT,SCA,I2015_SCA,J58,FI,2017-07-01,98
TOVT,SCA,I2015_SCA,J58,FI,2017-10-01,98
TOVT,SCA,I2015_SCA,J58,FI,2018-01-01,97
TOVT,SCA,I2015_SCA,J58,FI,2018-04-01,98
TOVT,SCA,I2015_SCA,J58,FR,2015-07-01,99
TOVT,SCA,I2015_SCA,J58,FR,2015-10-01,101
TOVT,SCA,I2015_SCA,J58,FR,2016-01-01,102
TOVT,SCA,I2015_SCA,J58,FR,2016-04-01,102
TOVT,SCA,I2015_SCA,J58,FR,2016-07-01,105
TOVT,SCA,I2015_SCA,J58,FR,2016-10-01,105
TOVT,SCA,I2015_SCA,J58,FR,2017-01-01,106
TOVT,SCA,I2015_SCA,J58,FR,2017-04-01,107
TOVT,SCA,I2015_SCA,J58,FR,2017-07-01,109
TOVT,SCA,I2015_SCA,J58,FR,2017-10-01,112
TOVT,SCA,I2015_SCA,J58,FR,2018-01-01,109
TOVT,SCA,I2015_SCA,J58,FR,2018-04-01,114
TOVT,SCA,I2015_SCA,J58,HR,2015-07-01,102
TOVT,SCA,I2015_SCA,J58,HR,2015-10-01,103
TOVT,SCA,I2015_SCA,J58,HR,2016-01-01,102
TOVT,SCA,I2015_SCA,J58,HR,2016-04-01,100
TOVT,SCA,I2015_SCA,J58,HR,2016-07-01,101
TOVT,SCA,I2015_SCA,J58,HR,2016-10-01,101
TOVT,SCA,I2015_SCA,J58,HR,2017-01-01,97
TOVT,SCA,I2015_SCA,J58,HR,2017-04-01,101
