s_adj,age,sex,unit,geo\time,date,value
SA,Y_LT25,T,PC_ACT,PT,2018-06-01,19.6 
SA,Y_LT25,T,PC_ACT,PT,2018-07-01,19.7 
SA,Y_LT25,T,PC_ACT,PT,2018-08-01,19.5 
SA,Y_LT25,T,PC_ACT,PT,2018-09-01,: 
SA,Y_LT25,T,PC_ACT,RO,2017-10-01,19.7 
SA,Y_LT25,T,PC_ACT,RO,2017-11-01,19.7 
SA,Y_LT25,T,PC_ACT,RO,2017-12-01,19.7 
SA,Y_LT25,T,PC_ACT,RO,2018-01-01,16.8 
SA,Y_LT25,T,PC_ACT,RO,2018-02-01,16.8 
SA,Y_LT25,T,PC_ACT,RO,2018-03-01,16.8 
SA,Y_LT25,T,PC_ACT,RO,2018-04-01,16.6 
SA,Y_LT25,T,PC_ACT,RO,2018-05-01,16.6 
SA,Y_LT25,T,PC_ACT,RO,2018-06-01,16.6 
SA,Y_LT25,T,PC_ACT,RO,2018-07-01,: 
SA,Y_LT25,T,PC_ACT,RO,2018-08-01,: 
SA,Y_LT25,T,PC_ACT,RO,2018-09-01,: 
SA,Y_LT25,T,PC_ACT,SE,2017-10-01,16.4 
SA,Y_LT25,T,PC_ACT,SE,2017-11-01,17.0 
SA,Y_LT25,T,PC_ACT,SE,2017-12-01,17.4 
SA,Y_LT25,T,PC_ACT,SE,2018-01-01,16.6 
SA,Y_LT25,T,PC_ACT,SE,2018-02-01,14.6 
SA,Y_LT25,T,PC_ACT,SE,2018-03-01,16.9 
SA,Y_LT25,T,PC_ACT,SE,2018-04-01,15.8 
SA,Y_LT25,T,PC_ACT,SE,2018-05-01,15.2 
SA,Y_LT25,T,PC_ACT,SE,2018-06-01,17.4 
SA,Y_LT25,T,PC_ACT,SE,2018-07-01,17.6 
SA,Y_LT25,T,PC_ACT,SE,2018-08-01,17.9 
SA,Y_LT25,T,PC_ACT,SE,2018-09-01,: 
SA,Y_LT25,T,PC_ACT,SI,2017-10-01,11.2 
SA,Y_LT25,T,PC_ACT,SI,2017-11-01,11.2 
SA,Y_LT25,T,PC_ACT,SI,2017-12-01,11.2 
SA,Y_LT25,T,PC_ACT,SI,2018-01-01,9.9 
SA,Y_LT25,T,PC_ACT,SI,2018-02-01,9.9 
SA,Y_LT25,T,PC_ACT,SI,2018-03-01,9.9 
SA,Y_LT25,T,PC_ACT,SI,2018-04-01,8.9 
SA,Y_LT25,T,PC_ACT,SI,2018-05-01,8.9 
SA,Y_LT25,T,PC_ACT,SI,2018-06-01,8.9 
SA,Y_LT25,T,PC_ACT,SI,2018-07-01,: 
SA,Y_LT25,T,PC_ACT,SI,2018-08-01,: 
SA,Y_LT25,T,PC_ACT,SI,2018-09-01,: 
SA,Y_LT25,T,PC_ACT,SK,2017-10-01,18.7 
SA,Y_LT25,T,PC_ACT,SK,2017-11-01,18.3 
SA,Y_LT25,T,PC_ACT,SK,2017-12-01,18.1 
SA,Y_LT25,T,PC_ACT,SK,2018-01-01,17.8 
SA,Y_LT25,T,PC_ACT,SK,2018-02-01,17.3 
SA,Y_LT25,T,PC_ACT,SK,2018-03-01,16.6 
SA,Y_LT25,T,PC_ACT,SK,2018-04-01,15.7 
SA,Y_LT25,T,PC_ACT,SK,2018-05-01,15.2 
SA,Y_LT25,T,PC_ACT,SK,2018-06-01,14.6 
SA,Y_LT25,T,PC_ACT,SK,2018-07-01,14.1 
SA,Y_LT25,T,PC_ACT,SK,2018-08-01,13.9 
SA,Y_LT25,T,PC_ACT,SK,2018-09-01,: 
SA,Y_LT25,T,PC_ACT,TR,2017-10-01,19.0 
SA,Y_LT25,T,PC_ACT,TR,2017-11-01,18.7 
SA,Y_LT25,T,PC_ACT,TR,2017-12-01,18.3 
SA,Y_LT25,T,PC_ACT,TR,2018-01-01,18.6 
SA,Y_LT25,T,PC_ACT,TR,2018-02-01,18.3 
SA,Y_LT25,T,PC_ACT,TR,2018-03-01,18.2 
SA,Y_LT25,T,PC_ACT,TR,2018-04-01,18.7 
SA,Y_LT25,T,PC_ACT,TR,2018-05-01,19.3 
SA,Y_LT25,T,PC_ACT,TR,2018-06-01,19.9 
SA,Y_LT25,T,PC_ACT,TR,2018-07-01,: 
SA,Y_LT25,T,PC_ACT,TR,2018-08-01,: 
SA,Y_LT25,T,PC_ACT,TR,2018-09-01,: 
SA,Y_LT25,T,PC_ACT,UK,2017-10-01,12.0 
SA,Y_LT25,T,PC_ACT,UK,2017-11-01,12.1 
SA,Y_LT25,T,PC_ACT,UK,2017-12-01,11.9 
SA,Y_LT25,T,PC_ACT,UK,2018-01-01,11.8 
SA,Y_LT25,T,PC_ACT,UK,2018-02-01,11.7 
SA,Y_LT25,T,PC_ACT,UK,2018-03-01,11.5 
SA,Y_LT25,T,PC_ACT,UK,2018-04-01,11.3 
SA,Y_LT25,T,PC_ACT,UK,2018-05-01,10.9 
SA,Y_LT25,T,PC_ACT,UK,2018-06-01,11.0 
SA,Y_LT25,T,PC_ACT,UK,2018-07-01,11.0 
SA,Y_LT25,T,PC_ACT,UK,2018-08-01,: 
SA,Y_LT25,T,PC_ACT,UK,2018-09-01,: 
SA,Y_LT25,T,PC_ACT,US,2017-10-01,9.0 
SA,Y_LT25,T,PC_ACT,US,2017-11-01,9.6 
SA,Y_LT25,T,PC_ACT,US,2017-12-01,8.9 
SA,Y_LT25,T,PC_ACT,US,2018-01-01,9.2 
SA,Y_LT25,T,PC_ACT,US,2018-02-01,9.0 
SA,Y_LT25,T,PC_ACT,US,2018-03-01,8.5 
SA,Y_LT25,T,PC_ACT,US,2018-04-01,8.4 
SA,Y_LT25,T,PC_ACT,US,2018-05-01,8.7 
SA,Y_LT25,T,PC_ACT,US,2018-06-01,8.9 
SA,Y_LT25,T,PC_ACT,US,2018-07-01,8.6 
SA,Y_LT25,T,PC_ACT,US,2018-08-01,8.4 
SA,Y_LT25,T,PC_ACT,US,2018-09-01,: 
